ID da transacção;ID do Ponto;Data e hora de operação;Valor (MT);Comissão (MT);PAN;NIB de débito;Número de telefone de débito
BCO03TPOS0000000030;BCO03POS0000061;12-04-2025 02:41:59;42768.12;92.04;1178286791190151140;032462211681430193958;851545679
BCO03TPOS0000000031;BCO03POS0000258;31-01-2025 10:32:58;315.04;4.26;6693315837316089188;038779261224191055204;861236333
BCO03TPOS0000000032;BCO03POS0000213;16-06-2025 13:47:19;1334.46;6.86;9068368156553554105;036856687348168900836;847343713
BCO03TPOS0000000033;BCO03POS0000109;01-01-2025 00:59:52;4526.97;40.02;4805661217324043390;030305439945972788785;869942572
BCO03TPOS0000000034;BCO03POS0000009;23-09-2025 14:13:57;143.60;1.07;0419377180006714671;036869440559236525412;825685811
BCO03TPOS0000000035;BCO03POS0000231;21-01-2025 22:02:05;355.46;5.27;8543369041621307772;030502785667031692768;856492933
BCO03TPOS0000000036;BCO03POS0000169;26-11-2025 15:59:49;671.01;5.82;4817089286182237028;039270956043069786628;844168386
BCO03TPOS0000000037;BCO03POS0000120;13-01-2025 04:34:33;2929.85;10.79;7350205737732444241;032788851014605489588;868464474
BCO03TPOS0000000038;BCO03POS0000023;17-12-2025 19:07:05;438.30;2.49;4915327734038798634;031417241985389849763;847852154
BCO03TPOS0000000039;BCO03POS0000230;27-11-2025 12:08:00;596.83;2.36;7109559857576124379;036541718063425962408;846038708
BCO03TPOS0000000040;BCO03POS0000134;12-05-2025 15:11:06;12636.06;133.08;1476161207355874626;030236770164359268428;873098909
BCO03TPOS0000000041;BCO03POS0000223;05-03-2025 18:25:02;426.53;0.45;4417136399096528686;037489532717793714941;846147839
BCO03TPOS0000000042;BCO03POS0000158;20-09-2025 12:33:11;2095.18;15.37;6424632903027289672;030455009702279809940;844802127
BCO03TPOS0000000043;BCO03POS0000031;29-04-2025 14:33:32;458.69;11.05;7233043974796528268;033633731714914097717;868564676
BCO03TPOS0000000044;BCO03POS0000192;19-06-2025 09:58:07;313.07;5.34;1009149903631346502;037950580587297508856;820594199
BCO03TPOS0000000045;BCO03POS0000065;21-08-2025 11:07:40;1592.04;15.34;3124301144116931721;034971957165962928037;849072344
BCO03TPOS0000000046;BCO03POS0000150;16-10-2025 08:40:59;894.67;6.40;2538814051314747396;037004983544322910322;876302827
BCO03TPOS0000000047;BCO03POS0000151;03-01-2025 16:01:23;579.46;1.41;0891217622131051358;039588019714289317752;868611283
BCO03TPOS0000000048;BCO03POS0000245;11-06-2025 15:09:13;1862.31;30.25;9145714448428363360;032820578928524964778;856373426
BCO03TPOS0000000049;BCO03POS0000093;24-06-2025 16:51:12;311.30;1.13;0762934875104861532;034706765168689643847;859861385
BCO03TPOS0000000050;BCO03POS0000014;02-03-2025 09:39:16;1524.02;34.98;5063373279631649758;036455197614065902423;878920673
BCO03TPOS0000000051;BCO03POS0000126;19-05-2025 16:18:59;1129.40;4.15;8931711656022408475;038855674093494288280;842996582
BCO03TPOS0000000052;BCO03POS0000199;30-09-2025 15:50:53;785.21;4.70;6897465634573585625;039770589010371564263;848241450
BCO03TPOS0000000053;BCO03POS0000218;04-04-2025 19:05:10;2436.28;58.44;4820366571155234471;035273541985483557128;875780384
BCO03TPOS0000000054;BCO03POS0000140;10-10-2025 18:53:26;372.01;9.11;8790553613330300993;031109104379052135806;824871002
BCO03TPOS0000000055;BCO03POS0000258;30-12-2025 23:36:24;1942.03;3.69;4264272877840444561;031611992384493400449;860212559
BCO03TPOS0000000056;BCO03POS0000020;19-04-2025 20:25:12;14273.67;344.57;0571198622817506497;030922667192366626216;855530572
BCO03TPOS0000000057;BCO03POS0000191;14-03-2025 09:08:51;4120.49;17.15;2447550561870076507;032373119794729629184;871635492
BCO03TPOS0000000058;BCO03POS0000082;24-12-2025 07:19:25;111.56;1.86;5114712728573077869;038413778430876674403;845001239
BCO03TPOS0000000059;BCO03POS0000154;17-09-2025 02:17:31;1162.92;18.23;8059862331106789925;036814460172625122567;873445034
BCO03TPOS0000000060;BCO03POS0000126;01-02-2025 10:08:08;325.86;6.97;9725440587523518720;036046892165754396320;850779173
BCO03TPOS0000000061;BCO03POS0000046;23-02-2025 09:28:03;690.51;9.37;1668256112230404553;030773440813825783874;829340663
BCO03TPOS0000000062;BCO03POS0000221;02-09-2025 10:42:51;200.25;3.92;4880187203186312989;037662241260252590253;822960606
BCO03TPOS0000000063;BCO03POS0000036;23-10-2025 23:14:14;470.54;5.64;6737227284633476345;034542011582539099421;829155492
BCO03TPOS0000000064;BCO03POS0000205;05-03-2025 14:54:03;2258.57;50.56;0990941184894635500;030079372284525395333;871825772
BCO03TPOS0000000065;BCO03POS0000089;23-06-2025 23:50:58;2547.74;24.48;0330841109425867671;038975681140702260870;862616367
BCO03TPOS0000000066;BCO03POS0000076;28-04-2025 16:00:25;2382.79;31.48;3018263214623340179;031358145274867704648;858939737
BCO03TPOS0000000067;BCO03POS0000050;25-07-2025 19:11:51;1467.35;13.37;3543166959974160095;039353470358899739748;876313460
BCO03TPOS0000000068;BCO03POS0000233;13-07-2025 15:21:43;1819.39;39.84;3165098167174822779;037562193773995182788;879718964
BCO03TPOS0000000069;BCO03POS0000084;19-03-2025 08:36:56;224.67;2.30;0650121718683988045;030455009702279809940;842031422
BCO03TPOS0000000070;BCO03POS0000243;10-01-2025 07:52:57;301.08;3.83;9166320776835396731;032068350126339259358;845039160
BCO03TPOS0000000071;BCO03POS0000137;22-12-2025 14:18:49;210.19;4.09;5573738224374092639;032781256151572969538;844415804
BCO03TPOS0000000072;BCO03POS0000080;17-03-2025 15:35:47;504.83;7.01;2919739190651581506;036457209232824901710;871354811
BCO03TPOS0000000073;BCO03POS0000008;01-10-2025 10:35:00;1606.18;30.41;7380166844755735753;035864798370253641312;850592672
BCO03TPOS0000000074;BCO03POS0000104;21-10-2025 14:04:46;1038.47;22.34;2749150991435123775;037501305381031182578;849308548
BCO03TPOS0000000075;BCO03POS0000249;06-12-2025 16:57:51;3883.39;67.46;4125637161592188421;034576955380618299623;844594632
BCO03TPOS0000000076;BCO03POS0000001;20-09-2025 08:08:19;943.49;21.25;0017614664422499927;035089209386180826026;857013987
BCO03TPOS0000000077;BCO03POS0000052;01-03-2025 19:26:10;947.19;15.44;3454251861192103484;030356102407677484178;822943009
BCO03TPOS0000000078;BCO03POS0000083;24-11-2025 13:18:38;2049.65;37.48;6008024908786320654;030782042920071566537;878215389
BCO03TPOS0000000079;BCO03POS0000151;18-07-2025 20:02:19;1622.56;7.28;3750375490345708786;037452742107815038949;878835440
BCO03TPOS0000000080;BCO03POS0000209;07-05-2025 09:19:35;598.56;8.86;8636994407491728696;037574912938024740716;866793274
BCO03TPOS0000000081;BCO03POS0000009;02-03-2025 11:09:32;939.89;4.79;4281428635226497541;032433254632552529685;821896359
BCO03TPOS0000000082;BCO03POS0000222;21-07-2025 13:47:53;9625.39;69.91;7784605280181440317;038155326925154672331;863561513
BCO03TPOS0000000083;BCO03POS0000115;13-04-2025 09:55:10;2761.94;22.59;3145867415067403925;039111647315711684841;857268453
BCO03TPOS0000000084;BCO03POS0000133;19-03-2025 09:55:07;666.19;14.53;1606016282963877120;036644087344999765928;847194722
BCO03TPOS0000000085;BCO03POS0000097;15-03-2025 19:19:41;1306.00;16.70;2455429385814517368;037196503382798430077;868590443
BCO03TPOS0000000086;BCO03POS0000043;06-04-2025 15:10:36;353.68;5.42;5728870133926309456;033018640632725485637;849924991
BCO03TPOS0000000087;BCO03POS0000173;05-09-2025 08:10:03;2182.49;53.54;4064873828990633032;032421118216254311405;828843841
BCO03TPOS0000000088;BCO03POS0000174;21-03-2025 12:56:08;375.75;4.13;7015196480381186490;034706765168689643847;843675016
BCO03TPOS0000000089;BCO03POS0000133;14-06-2025 12:52:41;1698.23;13.67;1884237464768139190;032953624837320072820;869531710
BCO03TPOS0000000090;BCO03POS0000035;13-06-2025 10:09:15;1274.17;31.81;1326222338919157994;031917670601787690531;847671049
BCO03TPOS0000000091;BCO03POS0000028;17-07-2025 17:11:49;374.96;2.74;1213017806208779397;035778482977224498806;854316509
BCO03TPOS0000000092;BCO03POS0000218;17-05-2025 21:16:15;1005.83;14.15;6671925496395417655;037143826306672247601;862048725
BCO03TPOS0000000093;BCO03POS0000119;24-07-2025 13:53:37;613.84;4.38;4599473010843659392;037331373185603852398;843354345
BCO03TPOS0000000094;BCO03POS0000020;28-01-2025 17:38:37;10401.64;202.35;2297932998760477886;036718110652445394674;876195030
BCO03TPOS0000000095;BCO03POS0000232;23-07-2025 19:58:39;1271.05;25.98;3150343176002959189;037288344100934806123;856405397
BCO03TPOS0000000096;BCO03POS0000012;20-10-2025 14:46:31;2649.53;60.72;9779801125119957194;038493039293611800600;840794025
BCO03TPOS0000000097;BCO03POS0000100;05-10-2025 09:31:23;1137.63;9.89;4135301611148936309;030747997475173786352;862526297
BCO03TPOS0000000098;BCO03POS0000098;16-06-2025 14:29:09;595.63;14.59;3698386225888409274;030430043854167896100;860397232
BCO03TPOS0000000099;BCO03POS0000068;05-09-2025 20:16:51;1361.83;2.65;5117946929943500732;034214950413422629307;822976564
BCO03TPOS0000000100;BCO03POS0000105;29-10-2025 22:52:35;738.90;10.94;9208165276889378972;032137414243774035080;821076028
BCO03TPOS0000000101;BCO03POS0000164;02-04-2025 20:04:14;335.75;3.93;6498113177135844292;032951182982459115160;848016496
BCO03TPOS0000000102;BCO03POS0000213;08-12-2025 13:14:01;970.96;20.96;2217361080705981114;031277688977041291436;871438691
BCO03TPOS0000000103;BCO03POS0000220;01-09-2025 12:13:18;2604.13;17.60;1143224977585200548;030127079364444659965;843424463
BCO03TPOS0000000104;BCO03POS0000037;19-03-2025 13:20:32;299.82;4.41;5594789181445602063;032951235169825620557;825343760
BCO03TPOS0000000105;BCO03POS0000100;01-11-2025 12:45:08;1846.42;44.15;3335485207138970248;037247632353399050485;877627800
BCO03TPOS0000000106;BCO03POS0000089;01-08-2025 06:49:08;1546.65;26.14;1093538023948238069;031737321135256401706;865588886
BCO03TPOS0000000107;BCO03POS0000080;21-08-2025 22:52:20;444.52;10.39;3824277961131887906;037109129150502884487;860187700
BCO03TPOS0000000108;BCO03POS0000211;04-05-2025 17:42:46;7144.30;175.04;0016996653375700155;032905876583377309635;822304145
BCO03TPOS0000000109;BCO03POS0000098;18-06-2025 13:50:43;275.44;5.92;6675687526280162265;038715174296852200020;850517220
BCO03TPOS0000000110;BCO03POS0000079;17-12-2025 15:58:16;1716.26;34.24;4833413656268270351;034013322294310016813;863650000
BCO03TPOS0000000111;BCO03POS0000087;09-01-2025 10:33:53;1526.41;26.68;7082968251917794547;035576224196771431439;856016728
BCO03TPOS0000000112;BCO03POS0000066;31-12-2025 18:29:29;746.85;15.31;1214367886691466780;032892300173556353136;828780169
BCO03TPOS0000000113;BCO03POS0000181;23-08-2025 20:49:54;1834.58;11.41;1259288791022122129;032782368475957540725;823952748
BCO03TPOS0000000114;BCO03POS0000018;13-03-2025 20:48:54;362.72;1.99;4251493682383499160;030553732900579573055;862595094
BCO03TPOS0000000115;BCO03POS0000025;13-01-2025 11:53:22;383.61;5.22;0107948527956045959;035559545057742626752;829770733
BCO03TPOS0000000116;BCO03POS0000181;24-07-2025 18:24:37;2070.31;11.30;3232807738123301346;033237795902954009068;858059296
BCO03TPOS0000000117;BCO03POS0000159;17-06-2025 12:31:29;1338.44;12.68;9248966245967422831;038392781446365970726;853352417
BCO03TPOS0000000118;BCO03POS0000064;05-02-2025 12:50:30;1343.43;28.02;1658676038318763984;036810956327206530522;871469781
BCO03TPOS0000000119;BCO03POS0000218;11-05-2025 00:23:56;365.31;7.14;7615509051493206260;038135373706626701147;829831185
BCO03TPOS0000000120;BCO03POS0000087;03-08-2025 04:35:03;1953.29;6.44;3340261708465993597;037288015644022652971;847316545
BCO03TPOS0000000121;BCO03POS0000144;10-10-2025 04:06:19;8557.92;121.17;3175842906808492333;035467675045881763691;845035660
BCO03TPOS0000000122;BCO03POS0000054;26-06-2025 19:51:34;3846.71;88.81;6554867134180566763;039080898635416616777;858366034
BCO03TPOS0000000123;BCO03POS0000052;10-12-2025 07:22:58;737.08;10.76;9124084675681000360;034321632723928956455;856123179
BCO03TPOS0000000124;BCO03POS0000007;17-08-2025 10:53:55;937.15;18.30;1645892981470082087;035292930821247627340;876225870
BCO03TPOS0000000125;BCO03POS0000089;28-06-2025 16:00:16;1274.65;4.75;6672022697416538004;032754506095144199678;876430377
BCO03TPOS0000000126;BCO03POS0000025;18-11-2025 12:05:30;233.77;4.12;5989032069189480633;039941366726038281678;866162981
BCO03TPOS0000000127;BCO03POS0000025;25-12-2025 11:54:38;381.19;8.93;5780063265480682696;032425937850252806455;866101392
BCO03TPOS0000000128;BCO03POS0000119;30-11-2025 06:34:32;2841.61;31.92;8357838687653571642;030633777263788234941;846913624
BCO03TPOS0000000129;BCO03POS0000230;27-06-2025 10:52:55;2286.01;37.58;7438279186582998307;035842284188363543339;857808174
BCO03TPOS0000000130;BCO03POS0000003;30-01-2025 10:26:54;285.34;1.50;2814459769113948926;033673126167089890133;857597021
BCO03TPOS0000000131;BCO03POS0000236;01-12-2025 14:22:15;1407.43;29.19;4944292279561388496;033193917917527429870;857857501
BCO03TPOS0000000132;BCO03POS0000157;15-04-2025 17:49:14;228.66;5.41;6423803877565406638;034706878167966033403;868818238
BCO03TPOS0000000133;BCO03POS0000245;15-01-2025 18:13:31;1134.59;11.22;7809457891751258240;030349893057323085514;877875567
BCO03TPOS0000000134;BCO03POS0000044;22-08-2025 08:19:58;4743.39;81.76;5044946537006484041;038430498844397345760;868565760
BCO03TPOS0000000135;BCO03POS0000073;16-09-2025 11:32:59;4548.85;42.15;0274554266744052955;037389040999906742431;859451141
BCO03TPOS0000000136;BCO03POS0000179;27-02-2025 17:49:50;148.81;2.54;7995389788754184521;034479917041074628944;856707715
BCO03TPOS0000000137;BCO03POS0000140;08-03-2025 15:07:45;3110.48;50.68;8258875339560411451;033139224307021990571;863682825
BCO03TPOS0000000138;BCO03POS0000012;21-02-2025 20:20:19;770.96;13.57;5184964102700690739;033753738049402077383;823501805
BCO03TPOS0000000139;BCO03POS0000158;15-05-2025 19:36:02;19062.50;103.65;1664924619897796887;036804620969916921912;873975720
BCO03TPOS0000000140;BCO03POS0000173;08-04-2025 12:45:51;841.24;5.17;8999516028693543067;030269758356739055317;853983826
BCO03TPOS0000000141;BCO03POS0000017;18-09-2025 09:38:35;345.78;8.38;2396743590791768977;035955588232398657120;872790185
BCO03TPOS0000000142;BCO03POS0000220;17-03-2025 15:35:39;9964.79;74.92;8887688192811821254;033803351663121015843;866003392
BCO03TPOS0000000143;BCO03POS0000067;20-08-2025 15:43:07;1145.86;20.33;6946066059330923809;035059879774049571323;877287647
BCO03TPOS0000000144;BCO03POS0000178;01-01-2025 10:56:53;739.58;9.06;4055969351718112964;031639348461576573018;849108784
BCO03TPOS0000000145;BCO03POS0000187;31-08-2025 11:41:18;509.21;9.68;2578146687584729269;032649734552326176821;827305465
BCO03TPOS0000000146;BCO03POS0000122;19-03-2025 13:07:11;407.27;5.35;9180754863933834272;031553667895756280878;827125657
BCO03TPOS0000000147;BCO03POS0000075;28-02-2025 18:41:53;2536.17;25.65;9050478674202549926;035111317363723241083;866976660
BCO03TPOS0000000148;BCO03POS0000063;09-06-2025 19:07:26;366.70;7.37;6947487578805080995;035572717784440381912;869677152
BCO03TPOS0000000149;BCO03POS0000161;30-03-2025 05:49:10;1014.97;13.32;8346745650431766496;037791582275319541646;852845804
BCO03TPOS0000000150;BCO03POS0000061;20-12-2025 16:35:39;1665.08;17.13;6865187729216959937;038849037714557992061;871122870
BCO03TPOS0000000151;BCO03POS0000238;22-06-2025 08:16:36;690.37;10.73;8786731301022294296;038839997981189311064;843129837
BCO03TPOS0000000152;BCO03POS0000043;11-06-2025 09:37:17;1340.32;22.85;7425851884598842571;034223455776211511935;845094420
BCO03TPOS0000000153;BCO03POS0000172;26-05-2025 03:08:09;442.23;10.24;6407219002001388736;037931098331176267401;865042819
BCO03TPOS0000000154;BCO03POS0000025;15-10-2025 17:11:01;637.44;2.84;9362956290844370142;032892300173556353136;826867527
BCO03TPOS0000000155;BCO03POS0000042;10-09-2025 12:28:19;963.14;7.88;4664033069227488979;033649746631515980484;866854362
BCO03TPOS0000000156;BCO03POS0000205;13-11-2025 21:53:09;7120.07;109.95;0121201627432270844;036985184600767061517;865027019
BCO03TPOS0000000157;BCO03POS0000225;27-02-2025 08:26:00;212.73;5.11;0398456682280768754;030197294662107024029;849635150
BCO03TPOS0000000158;BCO03POS0000001;18-07-2025 15:52:21;9489.46;72.43;6912777647307733591;030356483666229772079;850209178
BCO03TPOS0000000159;BCO03POS0000056;09-01-2025 15:28:57;942.62;14.41;7954415491229688843;037962941954199705757;870484338
BCO03TPOS0000000160;BCO03POS0000078;02-04-2025 09:26:32;8664.15;93.97;9557893655343960894;037644908791042708533;844809550
BCO03TPOS0000000161;BCO03POS0000191;18-11-2025 12:31:54;542.30;9.52;3300809859568587973;037082441921459449077;844792961
BCO03TPOS0000000162;BCO03POS0000246;27-11-2025 14:59:16;8857.83;50.86;3098758690213057517;039334290371904071927;847935386
BCO03TPOS0000000163;BCO03POS0000126;25-02-2025 18:04:29;256.54;1.80;0944500073814555796;030427529086232246323;843789779
BCO03TPOS0000000164;BCO03POS0000114;02-04-2025 15:55:09;2948.19;5.52;7670503953569577736;037822357150940622228;865590097
BCO03TPOS0000000165;BCO03POS0000154;30-01-2025 13:52:24;753.70;16.14;1654200280379451978;034284153552198194826;870454566
BCO03TPOS0000000166;BCO03POS0000018;09-11-2025 09:44:04;2933.96;63.17;4150014711706304813;033472742972029881866;877587287
BCO03TPOS0000000167;BCO03POS0000249;28-01-2025 17:37:22;4627.34;29.14;4298800448991561876;032769766516802636539;858716574
BCO03TPOS0000000168;BCO03POS0000009;18-09-2025 13:45:52;691.33;12.70;8157396044618610653;032020901024894442187;876838145
BCO03TPOS0000000169;BCO03POS0000040;12-09-2025 13:06:18;406.15;4.66;6339302176006947094;035342863495154489699;859246844
BCO03TPOS0000000170;BCO03POS0000048;16-11-2025 08:58:00;4252.53;17.85;7875552390713692689;036118489973084856060;879510878
BCO03TPOS0000000171;BCO03POS0000249;10-03-2025 14:53:24;3117.65;17.92;2354028497012410887;036118200921916833252;820538026
BCO03TPOS0000000172;BCO03POS0000044;07-06-2025 15:11:51;1718.06;14.38;8899327244045238527;032569206686439918589;848298911
BCO03TPOS0000000173;BCO03POS0000203;14-06-2025 18:14:47;3175.80;27.96;4690767919278262673;030578296806560887861;877922683
BCO03TPOS0000000174;BCO03POS0000118;20-05-2025 06:36:17;1130.10;20.77;8636351344637346541;036168868505999823221;863071354
BCO03TPOS0000000175;BCO03POS0000004;01-02-2025 19:51:10;300.04;4.57;5974587931832554265;031381311003519664965;874373868
BCO03TPOS0000000176;BCO03POS0000038;18-02-2025 17:55:22;1280.78;29.22;5061039128973498133;032945714282922330654;875313011
BCO03TPOS0000000177;BCO03POS0000236;04-10-2025 11:57:02;2328.58;5.98;2949820872489195923;033970943598687115011;820363479
BCO03TPOS0000000178;BCO03POS0000197;18-05-2025 15:05:14;1489.47;27.40;3900488077926521412;030125362341200655331;865354192
BCO03TPOS0000000179;BCO03POS0000037;24-04-2025 12:41:07;431.69;5.43;4407752389514655770;032486359148385417826;864759189
BCO03TPOS0000000180;BCO03POS0000104;17-01-2025 13:36:59;1837.13;31.28;8249386945450069996;038173432478039974945;825157957
BCO03TPOS0000000181;BCO03POS0000037;27-08-2025 09:10:37;702.77;11.23;0216562523764620139;033575713060011546251;827822104
BCO03TPOS0000000182;BCO03POS0000060;10-02-2025 09:27:55;1284.41;18.81;6884052896799439969;034124210569512082371;843809373
BCO03TPOS0000000183;BCO03POS0000171;27-10-2025 19:31:07;1846.72;31.60;6416595533064751455;035505175911460250826;871803824
BCO03TPOS0000000184;BCO03POS0000053;24-10-2025 15:30:34;1275.32;30.51;7172559668477838384;039030959936994995472;862034268
BCO03TPOS0000000185;BCO03POS0000058;22-06-2025 14:41:36;1207.53;13.39;3072346783097913147;032745258608379190956;848109019
BCO03TPOS0000000186;BCO03POS0000149;22-05-2025 15:02:38;450.15;9.16;9332459409324326422;030999754568909371470;828093323
BCO03TPOS0000000187;BCO03POS0000011;09-12-2025 19:13:02;1052.96;18.09;1836165035553267314;035082709873809977552;854840970
BCO03TPOS0000000188;BCO03POS0000259;21-06-2025 14:50:01;227.17;4.75;7409538152323369564;038658936680292737585;860135362
BCO03TPOS0000000189;BCO03POS0000154;17-04-2025 17:52:16;953.59;21.31;5584243368200708988;035949464482331295701;844137239
BCO03TPOS0000000190;BCO03POS0000035;10-11-2025 14:12:51;317.52;5.24;0621339522510033640;033411754250595283607;870705050
BCO03TPOS0000000191;BCO03POS0000083;26-06-2025 17:03:31;870.44;17.42;1366564898004588395;034764348114554209334;846892194
BCO03TPOS0000000192;BCO03POS0000169;27-03-2025 20:21:15;960.69;9.19;7945909334413090094;035199501486364891895;879756222
BCO03TPOS0000000193;BCO03POS0000115;21-09-2025 17:51:57;2045.35;20.91;2921045644807785082;039300057984705703819;844795354
BCO03TPOS0000000194;BCO03POS0000185;26-03-2025 22:03:48;581.25;8.50;6413435120932336726;034565309701017897022;857016213
BCO03TPOS0000000195;BCO03POS0000162;13-11-2025 12:01:34;212.21;5.10;3770292501511006730;036569117948738035373;862685855
BCO03TPOS0000000196;BCO03POS0000160;27-08-2025 15:55:05;446.19;5.21;9484808007945456712;032550916662843181696;829341066
BCO03TPOS0000000197;BCO03POS0000081;01-05-2025 10:48:52;7753.30;118.21;5647106354458893444;033572982558112081842;877018830
BCO03TPOS0000000198;BCO03POS0000050;07-11-2025 12:02:35;5271.31;91.93;8597862568898767965;037225297082336340555;822724473
BCO03TPOS0000000199;BCO03POS0000083;13-11-2025 15:57:36;6306.32;83.89;5906141073092232753;035153300442066191235;853920943
BCO03TPOS0000000200;BCO03POS0000119;03-10-2025 07:25:26;2356.79;7.81;4381790852400526249;038562439817421488769;862546062
BCO03TPOS0000000201;BCO03POS0000084;04-06-2025 18:22:59;936.66;19.34;4858678650100315880;038777548749424158492;858243095
BCO03TPOS0000000202;BCO03POS0000215;04-09-2025 15:34:46;1844.39;40.29;1107683059956140004;034697192147932401382;871124330
BCO03TPOS0000000203;BCO03POS0000045;19-06-2025 08:34:47;423.44;1.45;4492975109156977439;034718373826989495788;855892251
BCO03TPOS0000000204;BCO03POS0000230;29-07-2025 15:56:20;71.73;1.11;3885596610918641002;035342442800404956377;848784195
BCO03TPOS0000000205;BCO03POS0000233;13-03-2025 10:49:56;473.27;3.42;3127855314573504128;035964217050193245356;845533188
BCO03TPOS0000000206;BCO03POS0000049;20-04-2025 17:17:21;417.01;2.93;8628386046749880591;032681367290573460990;841062899
BCO03TPOS0000000207;BCO03POS0000103;27-08-2025 10:02:23;977.64;2.85;9251566509352716214;036384277739728403096;868497288
BCO03TPOS0000000208;BCO03POS0000247;29-04-2025 16:27:31;2324.01;54.41;9637100502441953609;036171938403333653501;866976963
BCO03TPOS0000000209;BCO03POS0000239;23-07-2025 20:17:06;10188.24;62.13;1394227106297332345;031124340196863213753;828961874
BCO03TPOS0000000210;BCO03POS0000018;28-12-2025 14:06:17;6881.41;169.11;1741031201242741196;039804423429972267306;876173071
BCO03TPOS0000000211;BCO03POS0000085;31-10-2025 06:50:48;2464.01;37.13;6283508139799094916;035782589317149416019;824851259
BCO03TPOS0000000212;BCO03POS0000131;21-04-2025 08:51:37;930.43;5.63;5531958168970714374;033057732013110760286;863483410
BCO03TPOS0000000213;BCO03POS0000226;06-01-2025 23:14:45;818.90;10.50;4594293349159123551;038900406400440916083;841406877
BCO03TPOS0000000214;BCO03POS0000212;14-03-2025 21:09:07;1298.34;24.22;8542778099847671563;036785988815941412076;866201741
BCO03TPOS0000000215;BCO03POS0000227;05-11-2025 18:40:55;717.24;5.15;4218646209372427845;038266503120280854695;826567165
