NUIB;ID da transacção;ID da Agência bancária;NIB de débito;Data e hora de operação;Tipo de Operação;Moeda;Valor;Valor na moeda original;Comissão;NIB de crédito;Número de telemóvel de crédito
55500592245;BCO03TIB0000000056;AG031906;034851722985308830179;29-09-2025 13:15:01;02;MZN;11761.57;11761.57;0.85;783999263843667761728;823611824
04151919863;BCO03TIB0000000057;AG051204;030991997338124056735;05-03-2025 09:39:07;01;MZN;70895.86;70895.86;964.31;880630371435917551442;860155307
53451659852;BCO03TIB0000000058;AG100404;035919261889502782327;23-04-2025 09:46:01;03;MZN;11055.37;11055.37;197.21;570849510432872381007;850027578
84481693445;BCO03TIB0000000059;AG031407;030115081001241894272;22-12-2025 09:52:25;03;MZN;77219.27;77219.27;802.41;797927649293105797350;852902607
77251606482;BCO03TIB0000000060;AG091302;039062041724011498377;25-12-2025 13:55:51;03;MZN;304892.79;304892.79;268.46;171503040665147602708;876363903
50408585266;BCO03TIB0000000061;AG030701;031617537327164956099;18-10-2025 16:29:25;03;MZN;515915.35;515915.35;9578.71;654775357645361106573;820777918
85344705718;BCO03TIB0000000062;AG040304;030254293479615022175;27-09-2025 13:04:24;02;MZN;1139075.18;1139075.18;17560.01;608312236830790717414;877290394
00984875375;BCO03TIB0000000063;AG071009;035632761248498025276;26-05-2025 09:03:49;01;MZN;49491.37;49491.37;891.21;036285637396055483090;865484534
31530500352;BCO03TIB0000000064;AG091301;030574385896872213307;24-08-2025 13:48:05;02;MZN;22179.17;22179.17;415.19;207687240174954042374;865500450
01203734191;BCO03TIB0000000065;AG100301;035984130370546029822;28-08-2025 10:09:00;02;MZN;9490.68;9490.68;65.50;690716490080997284293;875166293
94313052650;BCO03TIB0000000066;AG090404;037786559765459767458;28-03-2025 08:33:33;01;MZN;4933.19;4933.19;22.68;944898768573298074264;860242807
91768505390;BCO03TIB0000000067;AG020306;035528651473827004764;23-02-2025 08:13:05;01;MZN;864192.48;864192.48;1606.55;096916250504315648709;850747282
80354441568;BCO03TIB0000000068;AG020908;034493488013824137987;27-07-2025 15:12:18;03;MZN;22263.67;22263.67;57.87;841978965069453265060;841179652
16156965436;BCO03TIB0000000069;AG031907;034802281051772023282;08-01-2025 12:38:50;01;MZN;131760.22;131760.22;237.30;619052471590958625981;826626467
34726330757;BCO03TIB0000000070;AG030201;033732675503693757053;25-05-2025 12:32:11;01;ZAR;821200.97;13034.94;7717.16;834054766936088611619;848950386
75376390833;BCO03TIB0000000071;AG090108;032685752777954494898;15-09-2025 11:52:16;02;MZN;48746.30;48746.30;50.70;352248334470475233959;858268547
88062660446;BCO03TIB0000000072;AG020802;035614707851877025445;27-06-2025 11:58:18;01;USD;832707.25;13217.58;866.48;767048898781050925293;851971508
62182648902;BCO03TIB0000000073;AG030206;039549537002727567616;08-02-2025 13:25:51;03;MZN;215409.53;215409.53;490.86;099155943023324908810;865580819
42951869406;BCO03TIB0000000074;AG070103;039342349290751068266;21-05-2025 09:39:52;02;MZN;19168.26;19168.26;91.60;310595383499480497455;850428722
22628001069;BCO03TIB0000000075;AG030704;032867100938199626357;14-03-2025 12:59:28;02;EUR;1035884.07;16442.60;3381.11;134092016047834336312;825842632
89084424136;BCO03TIB0000000076;AG100705;032288498059245492225;30-11-2025 10:32:11;03;MZN;82608.35;82608.35;304.25;269628562047539138986;828272165
10706969321;BCO03TIB0000000077;AG050206;036893004647238281495;28-12-2025 10:12:29;02;MZN;20617.77;20617.77;306.02;679615015003257514994;850959472
54579212571;BCO03TIB0000000078;AG030603;035387727483901594620;09-05-2025 11:28:50;02;MZN;3103371.22;3103371.22;13155.91;562157980491555449807;855107041
47881099756;BCO03TIB0000000079;AG040108;030144532233873298663;27-04-2025 09:27:18;02;MZN;1991178.54;1991178.54;11700.59;730552057564437741751;847174725
53870166523;BCO03TIB0000000080;AG030702;036102145444444911340;23-12-2025 16:31:55;01;MZN;69476.53;69476.53;62.62;253655049062928544625;856086282
84530232030;BCO03TIB0000000081;AG100309;030830449386838234392;04-01-2025 08:07:17;02;MZN;72615.20;72615.20;575.81;982460882307236413970;862680293
59153925421;BCO03TIB0000000082;AG032006;038663080666643969754;18-08-2025 15:14:25;03;MZN;11030.01;11030.01;109.83;720718240183701007800;820946255
02429593434;BCO03TIB0000000083;AG091104;030407699035482413316;02-12-2025 08:22:17;02;MZN;108387.28;108387.28;496.91;042102173846206823423;824909684
77998071969;BCO03TIB0000000084;AG032304;036338338462429374502;29-09-2025 12:44:29;02;MZN;197724.95;197724.95;1625.73;309617124681693439482;853991921
07749786295;BCO03TIB0000000085;AG100603;033376899230411293863;10-10-2025 15:11:52;01;MZN;17125.95;17125.95;168.04;269571237135484608167;847952741
70215702317;BCO03TIB0000000086;AG032305;034202420918158904509;10-06-2025 11:57:43;02;MZN;48356.19;48356.19;160.68;562077509952385306611;862943019
59827547116;BCO03TIB0000000087;AG090209;037526132759755874111;23-03-2025 15:44:46;03;MZN;24884.24;24884.24;243.04;835871476016266091456;856907883
67525757834;BCO03TIB0000000088;AG031902;037238085686827295679;30-10-2025 11:47:25;03;MZN;161017.07;161017.07;3185.52;227110682474019730363;842843041
52812310515;BCO03TIB0000000089;AG100301;032226643783453547999;24-05-2025 09:11:33;03;MZN;142839.27;142839.27;1859.91;002691356688341699706;844840427
76403178280;BCO03TIB0000000090;AG071001;039062612478899704965;14-12-2025 12:17:46;01;EUR;92665.46;1470.88;338.55;686239582887981893626;844938379
22389850412;BCO03TIB0000000091;AG050706;032995913031602732584;06-10-2025 16:21:44;01;MZN;17106.32;17106.32;258.95;637111823505588971242;863855204
11088890307;BCO03TIB0000000092;AG071108;035875012079170830986;13-01-2025 16:57:49;03;MZN;52243.81;52243.81;175.83;518680398906413105668;868637333
86110444453;BCO03TIB0000000093;AG041303;031748225607776370197;31-08-2025 13:34:00;02;MZN;79223.07;79223.07;112.40;450067357574759343325;854063473
91902744826;BCO03TIB0000000094;AG070507;035632307165026073082;07-04-2025 14:21:56;01;MZN;417281.07;417281.07;6259.87;565159643657160682289;862539644
31408789144;BCO03TIB0000000095;AG080408;034189436482180003591;20-03-2025 15:48:10;01;MZN;8154.45;8154.45;160.10;352880971681405809831;822523772
43498548915;BCO03TIB0000000096;AG091107;036499718924978546874;16-06-2025 09:17:11;03;MZN;1200087.47;1200087.47;22850.56;952685327196068796789;820360484
06471058260;BCO03TIB0000000097;AG030808;035029446932326352715;03-08-2025 15:03:44;03;MZN;2240529.61;2240529.61;40260.03;976776951717686205079;855891788
30574627701;BCO03TIB0000000098;AG090307;036048618425873834772;07-07-2025 11:22:26;03;EUR;1226114.41;19462.13;1448.51;239811989086524890190;822908960
23313789089;BCO03TIB0000000099;AG080508;030593588587186527936;11-09-2025 11:32:00;03;MZN;13422.25;13422.25;205.48;517453193252917689787;860081072
70751677850;BCO03TIB0000000100;AG070702;035164633425327788241;06-09-2025 08:30:21;03;MZN;65789.70;65789.70;445.79;900339071248690044712;829341401
59772205460;BCO03TIB0000000101;AG040409;036019613682312466644;26-12-2025 12:15:01;01;MZN;11775.48;11775.48;44.29;882829381495057041845;852466002
40587509873;BCO03TIB0000000102;AG070405;035817281267396665829;19-08-2025 15:22:55;02;MZN;22149.65;22149.65;377.50;703255877796965867812;854272406
23589804976;BCO03TIB0000000103;AG040401;039263606557698077887;18-08-2025 12:45:32;03;MZN;2997974.46;2997974.46;35286.09;032281478915481429249;821197122
21224051709;BCO03TIB0000000104;AG100302;036444709961091719882;23-01-2025 08:51:12;03;MZN;503551.45;503551.45;770.72;860766868297808988876;821205251
90090344638;BCO03TIB0000000105;AG042205;039808884548923103620;27-06-2025 15:02:24;02;MZN;16809.10;16809.10;335.24;071046113321666839618;821023269
52691100894;BCO03TIB0000000106;AG071004;035302691870073248865;10-10-2025 16:23:46;01;MZN;5321.30;5321.30;21.81;714007073017663007312;861437606
29212234526;BCO03TIB0000000107;AG100304;030037555211462479911;16-10-2025 16:41:09;02;MZN;31036.30;31036.30;470.44;130015928495814908494;825866895
78284573322;BCO03TIB0000000108;AG030205;037810637503134895449;01-09-2025 12:26:22;03;MZN;12787.80;12787.80;175.57;037423725468008527394;879197454
89712865760;BCO03TIB0000000109;AG040808;032191576885197673002;17-01-2025 09:26:55;01;MZN;212171.70;212171.70;1353.70;278849466232206633929;872799248
79138484738;BCO03TIB0000000110;AG070606;036531408977346178548;15-05-2025 13:33:55;03;MZN;31915.24;31915.24;131.25;131930996695725333879;865034542
50486018573;BCO03TIB0000000111;AG011304;032894489644454845046;14-11-2025 11:06:12;03;MZN;10557.48;10557.48;172.70;833030781454226843634;858670538
69950375480;BCO03TIB0000000112;AG031208;030407848154389346084;08-03-2025 11:59:43;01;MZN;154679.85;154679.85;1356.08;182842066552551522029;860969492
60921226121;BCO03TIB0000000113;AG040102;033268753379501536982;03-05-2025 12:37:11;03;MZN;12151.16;12151.16;12.77;516048160661778676563;825089390
23797360651;BCO03TIB0000000114;AG020609;034915515531752825440;14-12-2025 11:52:03;02;MZN;47865.82;47865.82;376.93;430791700966837248079;860520358
46530048562;BCO03TIB0000000115;AG060401;037702806691672163571;08-01-2025 09:28:53;02;MZN;282646.68;282646.68;4613.98;117882918036257631099;827461197
00329655161;BCO03TIB0000000116;AG040108;030267630095757951213;24-07-2025 15:38:01;02;MZN;47017.80;47017.80;314.39;879829694294460521615;859872490
39265789297;BCO03TIB0000000117;AG041407;036991836653433447212;12-06-2025 15:59:31;01;MZN;1669401.81;1669401.81;16516.12;973125937289156363735;826507638
13155081509;BCO03TIB0000000118;AG030907;036359600634493678919;10-08-2025 13:54:07;03;MZN;883871.72;883871.72;4367.89;567544438208398577457;841447267
23286022730;BCO03TIB0000000119;AG071308;038490770411332903218;25-03-2025 15:35:34;01;MZN;77373.30;77373.30;437.63;394326539368445684367;856970601
14756186976;BCO03TIB0000000120;AG071003;039484226330897498081;20-12-2025 08:56:53;01;MZN;95824.87;95824.87;983.45;891567241873529243370;842362358
83683176773;BCO03TIB0000000121;AG040409;031849250950036867380;27-02-2025 09:17:54;02;MZN;20111.51;20111.51;364.63;758830313375950033861;857424847
59008946564;BCO03TIB0000000122;AG070302;031336838842379073439;30-06-2025 16:25:14;01;MZN;6068383.02;6068383.02;18392.78;778503952065067698460;869350706
91637989395;BCO03TIB0000000123;AG060605;030093496989916666327;07-09-2025 08:11:25;03;MZN;997932.66;997932.66;18215.80;622131475422950786017;879483024
51384201857;BCO03TIB0000000124;AG071104;036524083236617407439;09-10-2025 08:05:25;03;MZN;733105.75;733105.75;2791.80;694450100736242964366;861901877
85497158547;BCO03TIB0000000125;AG021706;036838306716881758085;11-02-2025 13:09:43;01;MZN;742259.54;742259.54;664.23;265784031872342345234;865769930
09375633742;BCO03TIB0000000126;AG011408;033039806899252957063;18-12-2025 11:22:53;01;MZN;265123.05;265123.05;3681.63;737829213371450645593;865928144
87819954091;BCO03TIB0000000127;AG070908;030607707425372563941;15-01-2025 16:32:55;01;MZN;10315.81;10315.81;7.19;079833280548711200430;846930562
08495029626;BCO03TIB0000000128;AG042003;037744225786557923289;16-01-2025 16:46:21;02;MZN;52200.23;52200.23;256.45;929199726998106962371;879223769
99969849549;BCO03TIB0000000129;AG030807;036203688755131562310;18-08-2025 08:23:47;01;MZN;311847.39;311847.39;4112.83;299410407044783289164;872489158
39554764980;BCO03TIB0000000130;AG100705;032712292361615991732;25-01-2025 13:29:04;02;MZN;155916.71;155916.71;2091.18;610181406836026357062;825494985
58264184570;BCO03TIB0000000131;AG081101;035559217384022819664;05-04-2025 15:06:20;02;MZN;389268.16;389268.16;2984.43;278452395120755908350;858871848
42510928624;BCO03TIB0000000132;AG020604;037312371884080155471;25-04-2025 08:09:49;01;MZN;172052.49;172052.49;949.66;269180425958667217219;829902565
36739302648;BCO03TIB0000000133;AG050402;037552990535770933525;03-11-2025 08:45:25;01;MZN;12528.29;12528.29;121.27;922324337266745553030;822683378
05863425678;BCO03TIB0000000134;AG070301;037931669951677085245;21-09-2025 10:26:18;03;MZN;25142.54;25142.54;337.27;882505253987029524535;857741750
69951757589;BCO03TIB0000000135;AG030201;031680755480241863244;11-05-2025 08:28:02;01;MZN;1450684.03;1450684.03;11080.05;168500498831303315129;860592019
97350890262;BCO03TIB0000000136;AG030108;033253248164488666040;31-08-2025 08:02:58;01;MZN;100849.41;100849.41;813.39;072682555093574482243;829153182
91730011116;BCO03TIB0000000137;AG021002;030138534773326264721;08-12-2025 11:55:58;01;MZN;54122.19;54122.19;19.79;241192758239988567182;861438373
30686076491;BCO03TIB0000000138;AG040103;031969574968192426197;14-06-2025 13:26:31;02;MZN;14140.45;14140.45;223.68;401643204295170308050;843534121
90433811699;BCO03TIB0000000139;AG041403;037666483486531159256;16-12-2025 12:24:02;01;MZN;120600.23;120600.23;769.45;644114100448104695033;863226554
54746732028;BCO03TIB0000000140;AG031102;037720370133119044802;02-02-2025 15:35:54;02;MZN;37846.75;37846.75;624.54;804270034767407038388;842530677
79497134753;BCO03TIB0000000141;AG031305;036819492343936777785;12-12-2025 14:06:24;01;MZN;195262.68;195262.68;1708.96;123782217491174382526;840705676
16491233502;BCO03TIB0000000142;AG030102;039854810900976671211;26-11-2025 10:27:26;02;MZN;20278.30;20278.30;125.68;423784492284844843843;871087061
00995996200;BCO03TIB0000000143;AG061105;034008636287187420125;17-01-2025 14:54:27;03;MZN;1469000.76;1469000.76;6181.63;389693133562406939680;875708316
20383735798;BCO03TIB0000000144;AG042009;035158997554030852148;21-09-2025 13:07:29;01;MZN;173871.32;173871.32;223.85;222377015431143785848;879528292
69085963288;BCO03TIB0000000145;AG071006;034030563758899886333;16-04-2025 12:10:56;01;MZN;76199.15;76199.15;866.14;274589360386294815976;863488326
26987829011;BCO03TIB0000000146;AG070504;031759351164632544001;14-10-2025 13:48:27;02;MZN;14149.66;14149.66;231.29;345595399726509529040;859494457
75249466410;BCO03TIB0000000147;AG021208;036712807813563834401;06-06-2025 13:36:18;03;MZN;94677.87;94677.87;305.11;202263414711961747162;851535189
70832461386;BCO03TIB0000000148;AG041201;031188108111029907143;24-06-2025 13:17:39;03;USD;14975.67;237.71;15.08;163643738109860685610;867921944
56580627759;BCO03TIB0000000149;AG010404;033687834330041538834;19-02-2025 15:00:45;01;MZN;52673.91;52673.91;95.93;549173676870506332622;825049851
72070521349;BCO03TIB0000000150;AG031107;038606620835985412140;17-08-2025 14:06:54;01;MZN;13856.53;13856.53;32.84;646173996654393821987;826471955
36084280947;BCO03TIB0000000151;AG060902;031885984427037393182;09-09-2025 12:24:23;01;MZN;9845.11;9845.11;131.87;014006121354291001192;827708013
75363011619;BCO03TIB0000000152;AG032103;031519193776627401041;06-11-2025 16:42:39;03;MZN;8247.12;8247.12;35.63;767642097759817239091;861615189
00157335299;BCO03TIB0000000153;AG090206;032174784594232952712;16-11-2025 11:33:56;03;MZN;51066.83;51066.83;316.78;684612278640934193788;848487774
41413824090;BCO03TIB0000000154;AG011301;032031000019272489090;01-05-2025 08:27:22;01;MZN;9636.26;9636.26;111.02;623304671334440076972;876731064
36648023463;BCO03TIB0000000155;AG010803;034762128179681230524;05-12-2025 11:55:10;01;MZN;3905.18;3905.18;65.28;867667055950196627393;846711161
79088363851;BCO03TIB0000000156;AG071205;033380712817737189087;25-03-2025 12:53:26;03;MZN;39823.68;39823.68;540.79;559190251426757934317;843955213
43834274390;BCO03TIB0000000157;AG032005;036434726056554996562;16-07-2025 12:25:30;02;MZN;509011.54;509011.54;7642.30;274696063597178928433;869731526
64870419576;BCO03TIB0000000158;AG020806;031572429416007738689;03-07-2025 10:50:07;02;MZN;3185615.07;3185615.07;12011.88;079753396480521011987;850493258
89273466520;BCO03TIB0000000159;AG070102;035971814411782926273;26-06-2025 14:53:20;01;MZN;192069.14;192069.14;1716.14;913072516569354847840;854208919
97891284186;BCO03TIB0000000160;AG070605;031402547622533266991;30-06-2025 15:46:25;03;MZN;2267796.27;2267796.27;35863.98;464007583978559900460;864131251
36847604915;BCO03TIB0000000161;AG021209;038949061642418775995;07-05-2025 10:18:05;03;MZN;785253.46;785253.46;12988.27;304009992764567625276;825238990
91977325984;BCO03TIB0000000162;AG070103;030127079364444659965;11-02-2025 13:12:29;03;MZN;43013.63;43013.63;417.62;631096297696666620457;851244658
29949645400;BCO03TIB0000000163;AG031403;036558728034803786703;11-07-2025 10:10:31;01;MZN;169481.74;169481.74;3326.24;638766481305480238622;862852974
49640851701;BCO03TIB0000000164;AG071203;030913084638484733833;22-02-2025 14:49:13;01;MZN;99682.37;99682.37;1750.43;804347829846353282235;849397884
68966747931;BCO03TIB0000000165;AG070304;034167738230441233012;05-11-2025 08:15:21;02;MZN;119071.17;119071.17;526.92;490767317094613477581;843904486
65657095761;BCO03TIB0000000166;AG041207;033499696698089065578;11-01-2025 11:52:47;01;MZN;230099.26;230099.26;215.24;430783120741018546836;872677253
72501883699;BCO03TIB0000000167;AG070306;039313922375422392342;03-06-2025 16:31:07;02;MZN;335486.46;335486.46;1701.57;647712512765343865510;824988210
88671928487;BCO03TIB0000000168;AG031203;037795453151587003287;01-03-2025 11:34:12;03;MZN;112966.91;112966.91;335.02;637823790112524050404;851130568
50589260455;BCO03TIB0000000169;AG100609;034697192147932401382;17-06-2025 08:46:13;03;MZN;8031.00;8031.00;65.70;281064628707562638158;878245627
98369232114;BCO03TIB0000000170;AG071102;038600929612053262861;10-01-2025 13:51:54;03;MZN;136106.11;136106.11;1233.40;518543736820303108700;877045904
40684358988;BCO03TIB0000000171;AG100702;032632019284676441553;24-01-2025 11:12:50;03;MZN;35182.13;35182.13;409.02;619008713410266558353;858468460
52812310515;BCO03TIB0000000172;AG100308;032226643783453547999;16-08-2025 13:38:24;01;MZN;30111.46;30111.46;336.98;140015909122531836183;849167942
86393929593;BCO03TIB0000000173;AG100407;033177155721721393999;20-01-2025 08:32:25;03;MZN;443542.47;443542.47;7106.91;184509468722499180665;849229332
71793052743;BCO03TIB0000000174;AG090703;034908335223355665355;10-04-2025 12:53:03;02;MZN;7512.38;7512.38;88.70;421912898877774870076;829002110
04738821345;BCO03TIB0000000175;AG090307;033439983910421267672;03-01-2025 14:30:31;01;MZN;26355.12;26355.12;6.55;599039907046806266311;842424642
94313052650;BCO03TIB0000000176;AG090405;037786559765459767458;08-11-2025 10:52:03;02;MZN;19748.50;19748.50;207.88;035279615527303733413;870438557
60628122434;BCO03TIB0000000177;AG031609;039284444510316343444;08-08-2025 12:40:43;01;ZAR;38323.77;608.31;373.01;291725404202398596837;848458218
48843151363;BCO03TIB0000000178;AG031403;034897826222718721321;06-03-2025 15:53:37;01;MZN;2290311.09;2290311.09;10569.17;779513582501047194330;876538092
36262328162;BCO03TIB0000000179;AG070101;030971589228521588168;20-05-2025 10:48:34;02;MZN;610725.64;610725.64;5483.10;795658947596619065511;859191064
91977325984;BCO03TIB0000000180;AG070105;030127079364444659965;16-03-2025 12:51:40;02;USD;9947.27;157.89;158.17;525012113614387884170;854967163
42430346647;BCO03TIB0000000181;AG030705;034509094903910163976;19-04-2025 11:51:20;02;MZN;17425.67;17425.67;310.15;590850771551866554225;876438146
51303500779;BCO03TIB0000000182;AG070109;035714153818322039271;26-11-2025 15:22:47;01;MZN;4441.74;4441.74;40.55;812371823550062997262;871806330
