NUIB;Número do cliente;Código da agência bancária;Designação da agência bancária;Referência do pedido;Referência do crédito;Canal de submissão;Data da submissão;Resultado da apreciação do pedido;Motivo da rejeição;Tipo de cliente em relação à operação;Tipo de crédito;Âmbito de crédito;Cliente entidade correlacionada;Código do produto de crédito;Designação do produto de crédito;Tipo de amortização;Modalidade do crédito;Indicador crédito verde;Finalidade do crédito;Montante solicitado;Montante aprovado;Moeda da operação;Data da contratação;Data efectiva do 1º desembolso/ utilização;Data do 1º pagamento de capital;Período de deferimento;Data de maturidade;Número de prestações;Frequência de reembolsos;Tipo de taxas de juros;Taxa de juro de referência;Spread da taxa de juros;Comissão do crédito por assinatura;Cedência da operação;Crédito Segurado;Operação vinculada ao sindicato;Local de utilização;Latitude;Longitude;Actividade económica;Origem de recursos;Percentagem dos recursos consignados
17534535951;CLI959526650411251274;AG071005;Agência Maringue;BCO03PED000000011;BCO03CRD000000011;D;05-09-2025;R;30;N;1;3;N;AGR01;AGR01 Produto de crédito;JUR;201;NVE;107;2133704.39;0.00;MZN;;;;109;;0;2;2;8;11.9476;17715.24;S;N;S;071002;-12.7884;30.4633;47300;M;27.29
96042301629;CLI088174997192000146;AG011605;Agência Sanga;BCO03PED000000012;BCO03CRD000000012;O;06-02-2025;A;;N;1;3;C;COM01;COM01 Produto de crédito;FIA;201;NVE;102;1134262.47;1096352.94;MZN;27-02-2025;28-02-2025;30-03-2025;40;12-04-2028;3;3;2;1;5.5946;12945.85;S;S;S;011604;-19.1995;35.4982;01110;P;
33869071302;CLI223261276628611086;AG091207;Agência Limpopo;BCO03PED000000013;BCO03CRD000000013;P;19-02-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;400;NVE;108;214140.89;180353.94;MZN;20-02-2025;23-02-2025;25-03-2025;111;21-12-2034;99;6;1;7;6.6769;10582.12;N;S;S;091203;-13.8216;35.4859;86100;C;
66609367321;CLI186764381862710112;AG030506;Agência Lalaua;BCO03PED000000014;BCO03CRD000000014;A;25-05-2025;R;70;N;1;3;N;PME01;PME01 Produto de crédito;JUR;202;NVE;107;822954.86;0.00;MZN;;;;84;;0;4;1;2;9.7382;17921.92;N;N;N;030501;-19.9024;35.0649;47110;M;71.59
13408807157;CLI800031418272003710;AG070601;Agência Chibabava;BCO03PED000000015;BCO03CRD000000015;P;01-04-2025;A;;N;1;1;N;COM01;COM01 Produto de crédito;JUR;102;NVE;200;9995010.36;9583685.59;MZN;18-04-2025;20-04-2025;20-05-2025;100;07-07-2032;86;1;2;6;36.2616;12242.24;S;S;S;070603;-24.5164;33.5374;41000;M;60.35
81451019537;CLI659591539538942872;AG100408;Agência Manhica;BCO03PED000000016;BCO03CRD000000016;O;02-09-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;403;NVE;202;6467815.11;5787199.88;MZN;17-09-2025;19-09-2025;19-10-2025;42;16-07-2032;60;7;1;7;2.2579;17626.75;N;N;S;100404;-13.0753;37.9181;64190;P;
66885958434;CLI687750975124187758;AG030308;Agência Erati;BCO03PED000000017;BCO03CRD000000017;P;31-08-2025;A;;N;1;1;N;EMP01;EMP01 Produto de crédito;IRR;204;NVE;100;949881.84;695985.91;MZN;21-09-2025;28-09-2025;28-10-2025;39;23-06-2031;102;3;1;7;9.4539;3076.75;S;N;N;030303;-21.8324;38.1096;56101;P;
38815913628;CLI053242610315312688;AG041106;Agência Mocuba;BCO03PED000000018;BCO03CRD000000018;O;11-03-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;BUL;402;NVE;102;727179.74;407852.78;MZN;18-03-2025;18-03-2025;17-04-2025;24;26-07-2030;60;2;1;4;9.4894;17083.65;S;S;N;041103;-20.2856;38.5567;47210;P;
24422218523;CLI604370383288280504;AG011402;Agência Ngauma;BCO03PED000000019;BCO03CRD000000019;P;27-10-2025;R;60;N;1;1;N;PME01;PME01 Produto de crédito;SLA;300;NVE;103;1010027.97;0.00;MZN;;;;74;;0;7;1;6;4.6111;19652.58;N;N;N;011402;-19.7202;34.5068;01110;M;49.78
94850508246;CLI087101670635613131;AG060303;Agência Gondola;BCO03PED000000020;BCO03CRD000000020;D;02-11-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;SLA;201;NVE;100;711190.54;676904.05;MZN;28-11-2025;03-12-2025;02-01-2026;121;28-11-2032;85;2;2;3;10.9160;10415.24;N;S;N;060304;-11.2192;39.6433;49230;M;66.00
58781134692;CLI480708149969176788;AG080808;Agência Mabote;BCO03PED000000021;BCO03CRD000000021;P;30-06-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;401;NVE;202;1628922.19;1531728.14;MZN;25-07-2025;04-08-2025;03-09-2025;67;16-12-2031;21;6;2;5;8.0449;6058.25;S;S;N;080801;-18.7297;38.7444;01110;P;
97328498108;CLI050684208910186810;AG021701;Agência Quissanga;BCO03PED000000022;BCO03CRD000000022;D;06-09-2025;A;;N;1;2;C;AGR01;AGR01 Produto de crédito;JUR;400;NVE;103;3955437.29;2191678.04;ZAR;12-09-2025;21-09-2025;21-10-2025;63;27-05-2031;60;5;1;4;11.3521;11485.35;S;N;N;021702;-22.2849;35.6676;47730;M;26.15
43151283742;CLI238751237066786062;AG020308;Agência Balama;BCO03PED000000023;BCO03CRD000000023;A;31-10-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;103;NVE;111;1410103.39;1183852.09;MZN;04-11-2025;10-11-2025;10-12-2025;86;22-09-2029;91;8;2;6;9.2367;1930.65;S;S;S;020303;-16.3038;39.3147;41000;C;
08254294243;CLI419744092994818985;AG030809;Agência Mecuburi;BCO03PED000000024;BCO03CRD000000024;O;09-09-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;OUT;403;NVE;107;1611910.08;1507410.45;MZN;01-10-2025;05-10-2025;04-11-2025;1;14-10-2031;17;2;1;5;9.0859;6985.48;S;N;S;030801;-22.0929;30.4481;86100;C;
23621754021;CLI644491524145145374;AG010506;Agência Majune;BCO03PED000000025;BCO03CRD000000025;P;05-08-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;401;VER;111;430352.12;430028.76;MZN;08-08-2025;09-08-2025;08-09-2025;20;20-07-2028;107;8;1;3;6.0587;13430.57;N;S;S;010502;-17.9037;30.0563;47110;M;82.55
73095600963;CLI787401901128632730;AG030909;Agência Memba;BCO03PED000000026;BCO03CRD000000026;A;18-11-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;100;NVE;100;269445.99;225803.66;MZN;28-11-2025;03-12-2025;02-01-2026;73;07-12-2034;57;7;3;2;8.4454;6264.82;S;N;S;030903;-23.1153;37.4498;47110;M;43.36
24885397179;CLI151303430759386582;AG031501;Agência Muecate;BCO03PED000000027;BCO03CRD000000027;P;08-08-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;201;NVE;202;8476478.61;6644845.65;MZN;24-08-2025;30-08-2025;29-09-2025;30;02-06-2032;49;6;2;5;5.3622;7823.85;S;N;N;031502;-11.2904;37.7927;56101;M;48.58
23115304823;CLI525344473926468898;AG070103;Agência Cidade da Beira;BCO03PED000000028;BCO03CRD000000028;D;08-05-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;100;NVE;100;1343483.17;1291815.24;MZN;04-06-2025;08-06-2025;08-07-2025;151;29-04-2030;35;1;1;1;12.3084;1764.82;S;N;S;070102;-16.9519;33.6082;47730;M;74.88
08135854594;CLI000561142961875647;AG070501;Agência Cheringoma;BCO03PED000000029;BCO03CRD000000029;P;19-03-2025;A;;E;2;1;N;EMP01;EMP01 Produto de crédito;SLA;201;NVE;206;13510662.80;11791539.96;MZN;20-03-2025;22-03-2025;21-04-2025;118;28-05-2034;64;4;1;6;4.2697;17791.05;N;S;S;070502;-21.1449;36.3945;01110;C;
76099078031;CLI623394102050606906;AG030707;Agência Meconta;BCO03PED000000030;BCO03CRD000000030;O;08-02-2025;A;;N;1;3;C;HAB01;HAB01 Produto de crédito;SLA;300;VER;103;3166881.70;2008376.96;MZN;13-02-2025;23-02-2025;25-03-2025;68;14-03-2028;32;1;1;1;12.1728;15712.64;N;N;N;030704;-13.8200;33.4864;47110;C;
63131759152;CLI790610508139912584;AG020409;Agência Chiure;BCO03PED000000031;BCO03CRD000000031;P;08-10-2025;A;;N;1;2;N;PES01;PES01 Produto de crédito;OUT;400;NVE;102;694108.52;518086.99;MZN;03-11-2025;12-11-2025;12-12-2025;177;09-12-2027;90;3;3;8;7.3261;6485.60;S;N;N;020406;-15.3005;31.5329;01110;C;
09082868189;CLI099476803367173881;AG031201;Agência Moma;BCO03PED000000032;BCO03CRD000000032;O;19-04-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;101;NVE;203;17291094.08;13531727.44;MZN;05-05-2025;08-05-2025;07-06-2025;115;17-09-2028;8;2;2;8;4.2701;15527.38;S;N;N;031201;-24.4036;30.6577;47730;C;
69085963288;CLI564808455366101890;AG071007;Agência Maringue;BCO03PED000000033;BCO03CRD000000033;O;03-01-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;BUL;202;NVE;103;442255.67;433403.88;MZN;25-01-2025;01-02-2025;03-03-2025;17;02-03-2031;36;5;1;8;6.5577;17108.05;N;N;N;071002;-12.0144;37.7186;47730;M;41.74
91285938556;CLI586193159544785397;AG030102;Agência Nampula;BCO03PED000000034;BCO03CRD000000034;A;30-04-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;JUR;201;NVE;103;155806.47;116894.84;MZN;21-05-2025;29-05-2025;28-06-2025;89;10-01-2031;9;5;1;6;6.2481;14376.30;S;N;N;030102;-10.7008;31.3205;49230;C;
67382411272;CLI532960813582348131;AG070907;Agência Machanga;BCO03PED000000035;BCO03CRD000000035;A;09-10-2025;R;20;N;1;3;N;HAB01;HAB01 Produto de crédito;SLA;404;NVE;110;653531.10;0.00;USD;;;;139;;0;9;1;8;6.2137;13321.78;N;N;N;070903;-19.4411;30.3038;41000;P;
55045365061;CLI623918120008805484;AG070205;Agência Buzi;BCO03PED000000036;BCO03CRD000000036;A;25-06-2025;R;51;N;3;3;N;PES01;PES01 Produto de crédito;BUL;102;NVE;105;2453031.89;0.00;MZN;;;;8;;0;3;2;2;8.3039;5808.15;N;S;N;070203;-15.4383;33.1422;47210;C;
28860457324;CLI532247529973066843;AG071309;Agência Nhamatanda;BCO03PED000000037;BCO03CRD000000037;D;26-04-2025;A;;N;1;1;N;PME01;PME01 Produto de crédito;OUT;402;NVE;111;2789610.71;2273975.82;MZN;16-05-2025;19-05-2025;18-06-2025;29;01-08-2031;61;3;1;1;7.0667;5871.47;S;S;N;071302;-20.8831;35.5589;62010;C;
86788604542;CLI058181254432888027;AG030709;Agência Meconta;BCO03PED000000038;BCO03CRD000000038;O;12-11-2025;P;;E;1;3;N;EMP01;EMP01 Produto de crédito;JUR;300;NVE;203;67517566.99;0.00;MZN;;;;107;;0;6;1;2;3.9363;15087.39;S;S;S;030704;-24.1211;37.4419;55101;C;
89892750954;CLI028106105048704494;AG031905;Agência Nacaroa;BCO03PED000000039;BCO03CRD000000039;A;08-07-2025;R;50;N;1;3;N;PES01;PES01 Produto de crédito;FIA;203;NVE;200;6673941.29;0.00;MZN;;;;0;;0;5;1;1;5.7999;4793.39;S;S;S;031903;-21.8833;35.6173;01130;P;
12470895196;CLI734821489466982186;AG020505;Agência Ibo;BCO03PED000000040;BCO03CRD000000040;A;09-10-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;401;NVE;101;963052.91;881956.21;MZN;27-10-2025;05-11-2025;05-12-2025;14;30-12-2027;73;1;3;7;10.4169;19503.75;S;S;S;020501;-16.6566;32.9845;64190;P;
43092916318;CLI943422320318523823;AG030509;Agência Lalaua;BCO03PED000000041;BCO03CRD000000041;P;12-03-2025;P;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;201;NVE;103;107009.02;0.00;MZN;;;;27;;0;3;2;1;8.7005;4631.04;S;S;N;030501;-24.8331;35.6478;01110;C;
50437166189;CLI066613547754425731;AG031006;Agência Mogincual;BCO03PED000000042;BCO03CRD000000042;O;20-10-2025;R;70;N;1;1;N;HAB01;HAB01 Produto de crédito;FIA;403;NVE;100;634883.40;0.00;MZN;;;;13;;0;1;1;6;1.7267;10406.17;N;N;S;031002;-22.5684;33.0746;47210;P;
26879801987;CLI057431456138648379;AG020601;Agência Macomia;BCO03PED000000043;BCO03CRD000000043;A;03-05-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;IRR;202;NVE;203;7904214.31;4487363.51;MZN;16-05-2025;20-05-2025;19-06-2025;25;02-12-2033;40;2;1;8;1.6640;9472.41;N;N;S;020603;-24.6806;32.1676;47730;M;72.97
65544278216;CLI031455687023449602;AG031503;Agência Muecate;BCO03PED000000044;BCO03CRD000000044;O;22-11-2025;R;10;N;1;3;N;COM01;COM01 Produto de crédito;BUL;102;NVE;103;1359366.62;0.00;XXX;;;;43;;0;3;2;1;9.4228;19849.28;N;N;N;031502;-10.5988;39.6828;85210;C;
27254180934;CLI357481939021930115;AG100507;Agência Marracuene;BCO03PED000000045;BCO03CRD000000045;A;14-01-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;BUL;404;NVE;102;431528.66;315305.33;USD;26-01-2025;02-02-2025;04-03-2025;147;01-04-2032;23;5;2;3;9.1628;15273.37;N;N;N;100501;-10.5993;35.0382;86100;M;63.59
60009769113;CLI389681897229272160;AG021107;Agência Mueda;BCO03PED000000046;BCO03CRD000000046;D;13-08-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;204;NVE;202;19715660.88;11695409.60;MZN;12-09-2025;12-09-2025;12-10-2025;43;22-07-2029;29;4;1;3;2.9728;9180.82;N;N;N;021101;-12.1894;37.4993;64190;M;28.58
01621078406;CLI755941723651393565;AG031607;Agência Murrupula;BCO03PED000000047;BCO03CRD000000047;P;31-08-2025;R;71;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;204;NVE;103;2320091.21;0.00;MZN;;;;156;;0;6;1;7;8.5711;12124.99;S;S;N;031602;-24.1599;38.1850;55101;P;
85863541888;CLI179924464739505007;AG031206;Agência Moma;BCO03PED000000048;BCO03CRD000000048;A;12-07-2025;A;;N;1;1;N;PME01;PME01 Produto de crédito;JUR;201;VER;202;30397401.88;24818985.14;EUR;21-07-2025;24-07-2025;23-08-2025;14;29-07-2028;68;8;1;3;4.9547;15675.77;N;S;N;031201;-13.1342;32.2162;47730;M;85.89
66434720833;CLI281594315908428669;AG031105;Agência Mogovolas;BCO03PED000000049;BCO03CRD000000049;D;30-03-2025;A;;N;2;3;C;AGR01;AGR01 Produto de crédito;OUT;203;NVE;101;502555.72;347586.05;MZN;13-04-2025;14-04-2025;14-05-2025;156;09-04-2033;116;3;2;5;11.9231;16169.42;N;S;S;031101;-19.2959;37.1515;56101;M;10.35
04661690709;CLI021450425195202316;AG070308;Agência Caia;BCO03PED000000050;BCO03CRD000000050;P;24-03-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;404;NVE;111;838555.70;725391.25;MZN;03-04-2025;08-04-2025;08-05-2025;135;09-01-2030;18;6;3;8;8.7818;6650.50;N;N;N;070303;-12.7404;30.2657;64190;P;
76365963591;CLI042633953576058436;AG100804;Agência Namaacha;BCO03PED000000051;BCO03CRD000000051;D;03-03-2025;A;;E;1;3;N;HAB01;HAB01 Produto de crédito;FIA;403;NVE;202;10085552.15;8755627.37;MZN;07-03-2025;11-03-2025;10-04-2025;140;27-07-2025;100;7;1;4;4.1120;5331.83;S;S;S;100801;-10.0123;39.5678;55101;M;66.52
76799169941;CLI122539808590528529;AG031808;Agência Nacala-A-Velha;BCO03PED000000052;BCO03CRD000000052;P;15-04-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;IRR;404;VER;103;718269.90;595061.17;MZN;05-05-2025;05-05-2025;04-06-2025;161;11-09-2032;62;4;2;7;5.3885;15637.32;S;S;N;031801;-12.9895;30.1467;47210;M;66.54
94220579123;CLI963574810644260600;AG020403;Agência Chiure;BCO03PED000000053;BCO03CRD000000053;P;02-11-2025;A;;E;2;3;N;COM01;COM01 Produto de crédito;SLA;402;NVE;202;6186695.89;5135444.93;MZN;02-12-2025;02-12-2025;01-01-2026;18;20-04-2031;36;3;1;3;4.5662;11983.44;S;N;N;020406;-23.8414;36.2915;47300;C;
60082700601;CLI086840869126094608;AG030605;Agência Malema;BCO03PED000000054;BCO03CRD000000054;D;25-04-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;JUR;200;NVE;110;815532.89;643960.55;MZN;10-05-2025;14-05-2025;13-06-2025;156;20-10-2027;48;4;1;5;11.8492;4645.07;S;S;N;030602;-15.7253;35.7969;47210;C;
74012093050;CLI892065215064668881;AG080307;Agência Govuro;BCO03PED000000055;BCO03CRD000000055;A;22-01-2025;A;;N;1;2;N;HAB01;HAB01 Produto de crédito;SLA;100;NVE;101;355569.58;284461.82;ZAR;20-02-2025;02-03-2025;01-04-2025;166;13-09-2026;92;7;1;5;3.6340;4936.30;N;N;N;080302;-17.9613;35.8952;62010;M;87.40
06191910384;CLI582882289997166862;AG031507;Agência Muecate;BCO03PED000000056;BCO03CRD000000056;P;22-11-2025;A;;E;1;3;N;PES01;PES01 Produto de crédito;FIA;102;NVE;200;5715862.58;3212823.58;MZN;07-12-2025;07-12-2025;06-01-2026;116;23-07-2032;73;7;1;5;4.5704;15312.35;N;N;S;031503;-25.5673;39.7300;49230;M;38.58
41784919095;CLI290948923970635151;AG071204;Agência Muanza;BCO03PED000000057;BCO03CRD000000057;O;27-02-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;200;NVE;104;874556.02;778515.84;USD;02-03-2025;12-03-2025;11-04-2025;52;11-09-2033;82;9;2;6;9.0579;788.03;N;S;S;071201;-24.5650;38.2231;47110;M;61.39
21645908439;CLI958727752481573178;AG070805;Agência Gorongosa;BCO03PED000000058;BCO03CRD000000058;O;18-06-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;OUT;402;NVE;105;354506.75;212741.26;MZN;18-07-2025;28-07-2025;27-08-2025;168;15-05-2027;59;7;1;7;7.0306;12112.59;N;N;S;070803;-20.0180;31.5628;47300;P;
61996265295;CLI263946119273477742;AG010307;Agência Lago;BCO03PED000000059;BCO03CRD000000059;P;13-08-2025;A;;N;1;1;N;AGR01;AGR01 Produto de crédito;FIA;300;NVE;107;282790.62;155976.73;MZN;24-08-2025;27-08-2025;26-09-2025;33;22-07-2030;82;9;2;4;10.5317;2545.05;S;N;S;010305;-24.4838;31.6390;41000;C;
36094808090;CLI300773881254953829;AG030506;Agência Lalaua;BCO03PED000000060;BCO03CRD000000060;A;13-03-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;400;NVE;105;1028609.36;640015.07;EUR;05-04-2025;05-04-2025;05-05-2025;88;13-03-2034;67;5;1;3;9.3642;14653.09;N;S;S;030501;-18.1816;36.0274;62010;P;
32012564899;CLI859778958115932546;AG100809;Agência Namaacha;BCO03PED000000061;BCO03CRD000000061;P;26-03-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;JUR;200;NVE;104;1299670.38;896192.82;MZN;29-03-2025;29-03-2025;28-04-2025;21;29-11-2028;10;3;1;2;6.7781;8968.90;S;S;S;100801;-22.5247;39.0837;64190;P;
44678448634;CLI758867630276420661;AG071105;Agência Marromeu;BCO03PED000000062;BCO03CRD000000062;O;16-09-2025;A;;N;1;2;N;HAB01;HAB01 Produto de crédito;BUL;202;NVE;206;31176070.10;19455207.14;MZN;16-10-2025;25-10-2025;24-11-2025;76;01-08-2026;10;8;1;2;3.5325;9165.09;N;S;N;071101;-19.1098;39.3621;49230;P;
38939769656;CLI725526421402716672;AG091307;Agência Chongoene;BCO03PED000000063;BCO03CRD000000063;A;08-08-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;103;NVE;107;130434.67;97411.82;MZN;10-08-2025;15-08-2025;14-09-2025;136;19-08-2031;26;4;1;8;5.0680;2781.27;S;N;N;091302;-20.6581;37.5999;01110;C;
70532200912;CLI575221668579018889;AG081303;Agência Vilankulo;BCO03PED000000064;BCO03CRD000000064;A;16-06-2025;A;;N;2;3;N;HAB01;HAB01 Produto de crédito;JUR;402;NVE;201;13436789.94;12018156.05;MZN;12-07-2025;13-07-2025;12-08-2025;42;09-08-2032;44;3;3;1;3.8917;10539.67;N;N;N;081302;-13.9605;31.1237;01110;P;
02456167503;CLI565977456262603150;AG100208;Agência Boane;BCO03PED000000065;BCO03CRD000000065;P;01-01-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;IRR;201;NVE;101;1419315.83;956197.17;USD;24-01-2025;25-01-2025;24-02-2025;91;09-11-2029;86;6;1;1;5.5373;9341.18;N;S;N;100201;-22.5962;30.6467;96020;M;46.58
65987787144;CLI649266622715462805;AG060805;Agência Mossurize;BCO03PED000000066;BCO03CRD000000066;D;17-03-2025;A;;E;1;2;N;AGR01;AGR01 Produto de crédito;FIA;103;NVE;200;34150523.00;31142044.93;MZN;18-03-2025;18-03-2025;17-04-2025;13;25-05-2032;61;3;1;4;5.8259;7727.17;S;N;N;060803;-16.1741;38.7571;56101;M;53.82
20758275556;CLI362828732091818457;AG051004;Agência Moatize;BCO03PED000000067;BCO03CRD000000067;D;27-07-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;IRR;400;NVE;109;1266153.56;1265793.30;MZN;19-08-2025;23-08-2025;22-09-2025;48;23-02-2032;58;3;1;6;7.7660;5494.47;N;N;N;051003;-25.3105;34.3312;47730;M;26.08
18014017154;CLI256011526305346568;AG100302;Agência Magude;BCO03PED000000068;BCO03CRD000000068;D;03-06-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;403;NVE;203;4745942.14;4034009.96;MZN;01-07-2025;10-07-2025;09-08-2025;52;16-04-2035;97;1;2;6;4.7576;5822.63;S;S;S;100305;-23.9601;33.1664;01130;C;
02456167503;CLI564968566746121870;AG100201;Agência Boane;BCO03PED000000069;BCO03CRD000000069;D;09-08-2025;P;;N;1;3;N;AGR01;AGR01 Produto de crédito;JUR;300;NVE;108;380908.45;0.00;MZN;;;;156;;0;3;1;3;3.9854;16742.14;N;S;N;100201;-19.5037;32.1771;96020;M;56.58
45037724018;CLI657254376750183222;AG071009;Agência Maringue;BCO03PED000000070;BCO03CRD000000070;P;28-06-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;300;VER;200;9731396.81;8876135.67;MZN;26-07-2025;05-08-2025;04-09-2025;166;18-05-2030;111;8;1;7;3.3077;14326.13;S;S;N;071003;-11.7462;39.4524;49230;P;
18609969097;CLI612330271206228853;AG081407;Agência Zavala;BCO03PED000000071;BCO03CRD000000071;O;23-02-2025;R;60;N;1;1;N;PME01;PME01 Produto de crédito;FIA;400;NVE;101;491946.47;0.00;MZN;;;;87;;0;9;2;5;8.1995;12964.75;N;S;N;081402;-19.2258;31.0744;62010;P;
