NUIB;Referência do crédito;Situação da operação;Estado de renegociação;Gestão de cobrança;Data da renegociação;Data do contencioso ou abate do activo;Montante desembolsado/ utilizado;Saldo de capital em dívida;Saldo de capital vencido;Juros vencidos;Juros vincendos;Juros de mora acumulados;Valor da prestação;Taxa de juros de referência;Taxa de juros efectiva;Taxa de juros de mora;Data início de atraso;N.º de dias de atraso;N.º de dias de atraso.1;N.º de prestações em atraso;Comissão de liquidação;Montante cobrado
74830963964;BCO07CRD000000379;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.5865;20.5479;26.0320;;0;0;0;1.6369;0.00
32385584492;BCO07CRD000000749;VEN;NRE;NOR;;;3118854.22;2255173.87;863680.35;86368.03;155942.71;37535.81;51980.90;10.7260;15.2118;22.7480;12-09-2025;311;311;9;2.0077;0.00
12601294504;BCO07CRD000000375;REG;NRE;CON;;;355396.71;355396.71;0.00;0.00;17769.84;0.00;3384.73;16.2424;17.5979;23.8197;;0;0;0;0.1360;0.00
04653628676;BCO07CRD000000744;REG;NRE;NOR;;;4084060.52;4084060.52;0.00;0.00;204203.03;0.00;55946.03;14.3541;17.4472;23.8111;;0;0;0;0.9045;0.00
55122361284;BCO07CRD000002083;REG;RES;NOR;;;275030.87;275030.87;0.00;0.00;13751.54;0.00;3395.44;11.2639;20.6789;30.6396;;0;0;0;0.4334;0.00
32643974381;BCO07CRD000000268;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.9042;18.8921;22.9755;;0;0;0;2.6053;0.00
78875767534;BCO07CRD000001952;REG;NRE;NOR;;;156524.73;156524.73;0.00;0.00;7826.24;0.00;5397.40;15.2895;19.1475;25.1652;;0;0;0;2.2930;0.00
22625167240;BCO07CRD000002272;VEN;NRE;NOR;;;1751996.22;1501394.57;250601.65;25060.16;87599.81;10429.00;18061.82;12.5009;13.1538;14.0137;15-03-2025;244;244;1;0.8743;0.00
82025511701;BCO07CRD000001300;REG;REF;NOR;;;7849158.59;7849158.59;0.00;0.00;392457.93;0.00;392457.93;16.8585;20.3665;24.0084;;0;0;0;1.0940;0.00
56095037527;BCO07CRD000000667;VEN;NRE;NOR;;;385049.07;263426.78;121622.29;12162.23;19252.45;8548.16;3235.71;13.6255;24.4622;30.0740;27-08-2025;222;222;3;1.8147;0.00
82618958706;BCO07CRD000002306;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.5988;26.2895;35.1989;;0;0;0;2.9587;0.00
30860827145;BCO07CRD000001835;REG;NRE;NOR;;;864072.59;864072.59;0.00;0.00;43203.63;0.00;50827.80;13.6223;18.7717;24.2574;;0;0;0;1.7922;0.00
93353466625;BCO07CRD000000249;REG;NRE;NOR;;;382016.83;382016.83;0.00;0.00;19100.84;0.00;3183.47;15.5239;19.2695;24.2718;;0;0;0;0.5235;0.00
06435291137;BCO07CRD000000815;REG;NRE;NOR;;;214004.59;214004.59;0.00;0.00;10700.23;0.00;3396.90;14.7330;24.9666;30.9142;;0;0;0;0.0520;0.00
36885975716;BCO07CRD000001310;REG;NRE;NOR;;;537507.59;537507.59;0.00;0.00;26875.38;0.00;6891.12;19.0792;23.7482;31.1348;;0;0;0;0.3306;0.00
55432055517;BCO07CRD000000003;VEN;NRE;NOR;;;1134477.26;834310.82;300166.44;30016.64;56723.86;22720.38;15756.63;18.9459;22.4230;27.1787;29-05-2025;218;218;6;2.1463;0.00
78233630791;BCO07CRD000001734;REG;RES;ABA;;;1581398.20;1581398.20;0.00;0.00;79069.91;0.00;31007.81;16.4694;18.7665;22.7293;;0;0;0;0.2066;0.00
71789508455;BCO07CRD000001933;REG;NRE;NOR;;;6819386.77;6819386.77;0.00;0.00;340969.34;0.00;62563.18;10.9132;14.8034;22.5442;;0;0;0;1.4446;0.00
40668469604;BCO07CRD000002025;REG;NRE;NOR;;;1271266.45;1271266.45;0.00;0.00;63563.32;0.00;20178.83;15.5648;16.2748;22.3439;;0;0;0;0.3854;0.00
33071538418;BCO07CRD000001828;REG;NRE;NOR;;;430675.14;430675.14;0.00;0.00;21533.76;0.00;7830.46;15.5755;22.1643;26.0613;;0;0;0;1.8290;0.00
26099485994;BCO07CRD000000827;REG;NRE;NOR;;;517746.75;517746.75;0.00;0.00;25887.34;0.00;16179.59;17.0741;24.3771;32.7063;;0;0;0;1.2153;0.00
91509281672;BCO07CRD000002298;REG;NRE;NOR;;;7796231.36;7796231.36;0.00;0.00;389811.57;0.00;90653.85;14.9899;16.0877;19.6138;;0;0;0;0.3709;0.00
05221366843;BCO07CRD000001178;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.5168;24.1082;31.4740;;0;0;0;1.3476;0.00
69882735163;BCO07CRD000001802;REG;NRE;NOR;;;321959.89;321959.89;0.00;0.00;16097.99;0.00;3538.02;15.4137;19.6178;24.7245;;0;0;0;1.7399;0.00
86596774141;BCO07CRD000000224;REG;NRE;NOR;;;291617.31;291617.31;0.00;0.00;14580.87;0.00;13886.54;16.3182;18.3847;27.4528;;0;0;0;2.5581;0.00
30491823395;BCO07CRD000000543;REG;NRE;NOR;;;383133.47;383133.47;0.00;0.00;19156.67;0.00;15325.34;17.6862;30.8116;36.5571;;0;0;0;2.7236;0.00
01052253995;BCO07CRD000000208;REG;NRE;NOR;;;588416.67;588416.67;0.00;0.00;29420.83;0.00;42029.76;12.9705;23.3260;29.5187;;0;0;0;2.1784;0.00
87867256397;BCO07CRD000000933;REG;RES;NOR;;;391067.34;391067.34;0.00;0.00;19553.37;0.00;5507.99;13.7580;15.5925;19.3708;;0;0;0;2.2965;0.00
46779791069;BCO07CRD000001635;ANT;RES;CON;;;5554058.89;5554058.89;0.00;0.00;277702.94;0.00;264478.99;13.5438;17.6276;20.7099;;0;0;0;0.5947;624702.32
89035134325;BCO07CRD000000946;REG;NRE;NOR;;;10738502.90;10738502.90;0.00;0.00;536925.14;0.00;165207.74;10.1796;15.7634;21.5340;;0;0;0;1.3668;0.00
34412533863;BCO07CRD000000957;REG;NRE;NOR;;;203109.08;203109.08;0.00;0.00;10155.45;0.00;11283.84;17.6213;26.7284;30.5842;;0;0;0;0.8393;0.00
19541520028;BCO07CRD000000862;REG;NRE;CON;;;188967.47;188967.47;0.00;0.00;9448.37;0.00;1657.61;17.7341;19.4930;24.2115;;0;0;0;1.2720;0.00
;BCO07CRD000000381;REG;NRE;NOR;;;276267.72;276267.72;0.00;0.00;13813.39;0.00;2511.52;12.4028;16.0394;20.4337;;0;0;0;0.8306;0.00
52261227237;BCO07CRD000000491;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.5029;23.1427;29.8128;;0;0;0;1.9956;0.00
86456715681;BCO07CRD000000813;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.1122;23.3565;27.2487;;0;0;0;1.8176;0.00
90640102809;BCO07CRD000001848;VEN;NRE;NOR;;;512545.42;307780.57;204764.85;20476.48;25627.27;9865.15;14237.37;14.6382;19.4405;24.0844;03-07-2025;265;265;5;2.7545;0.00
57358511265;BCO07CRD000001658;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.8791;21.6707;29.2214;;0;0;0;2.3747;0.00
88185822336;BCO07CRD000000146;REG;NRE;NOR;;;316530.59;316530.59;0.00;0.00;15826.53;0.00;10914.85;14.6462;24.9030;31.4952;;0;0;0;1.0362;0.00
77269956226;BCO07CRD000001770;REG;NRE;NOR;;;1073258.27;1073258.27;0.00;0.00;53662.91;0.00;14310.11;16.3461;18.7780;21.7012;;0;0;0;1.3235;0.00
17585143036;BCO07CRD000000153;ANT;NRE;CON;;;78196.49;78196.49;0.00;0.00;3909.82;0.00;4115.60;15.9080;23.5772;29.4798;;0;0;0;2.6899;6707.94
91318447745;BCO07CRD000000911;REG;RES;NOR;;;315676.35;315676.35;0.00;0.00;15783.82;0.00;13725.06;16.0290;18.8709;24.6336;;0;0;0;0.5805;0.00
34115924775;BCO07CRD000000283;VEN;NRE;NOR;;;109477.29;98262.21;11215.08;1121.51;5473.86;733.25;977.48;15.7065;20.6720;29.3142;11-03-2025;3;3;3;0.2114;0.00
84310181694;BCO07CRD000000374;REG;NRE;NOR;;;4289139.49;4289139.49;0.00;0.00;214456.97;0.00;54988.97;13.6138;17.8326;23.2908;;0;0;0;1.2026;0.00
68671631109;BCO07CRD000000366;REG;NRE;NOR;;;1246564.44;1246564.44;0.00;0.00;62328.22;0.00;49862.58;13.2825;16.8071;20.9009;;0;0;0;1.5508;0.00
13441491865;BCO07CRD000000695;REG;NRE;NOR;;;467031.78;467031.78;0.00;0.00;23351.59;0.00;7413.20;14.5807;24.9146;33.2467;;0;0;0;2.4010;0.00
99418984479;BCO07CRD000001128;ANT;NRE;NOR;;;500897.28;500897.28;0.00;0.00;25044.86;0.00;7155.68;18.8291;22.9699;29.1269;;0;0;0;0.7149;43100.30
32082714238;BCO07CRD000000764;REG;REF;NOR;;;3456377.45;3456377.45;0.00;0.00;172818.87;0.00;123442.05;16.7873;20.4550;28.1274;;0;0;0;1.2567;0.00
10424053913;BCO07CRD000000280;REG;NRE;NOR;;;546783.92;546783.92;0.00;0.00;27339.20;0.00;12150.75;9.5041;19.9420;28.1549;;0;0;0;2.3971;0.00
54112458817;BCO07CRD000000789;REG;NRE;ABA;;;4692675.99;4692675.99;0.00;0.00;234633.80;0.00;54566.00;13.0997;19.9922;22.4302;;0;0;0;1.4174;0.00
53946279809;BCO07CRD000001028;REG;NRE;NOR;;;272221.07;272221.07;0.00;0.00;13611.05;0.00;17013.82;16.1728;21.6658;26.6163;;0;0;0;0.7606;0.00
30860827145;BCO07CRD000001835;VEN;RES;NOR;;;1380091.06;1201147.29;178943.77;17894.38;69004.55;6002.41;26540.21;13.3748;15.4252;19.5490;09-12-2025;50;50;1;0.0105;0.00
51557252372;BCO07CRD000002385;REG;NRE;NOR;;;257697.62;257697.62;0.00;0.00;12884.88;0.00;2260.51;16.2974;20.0039;24.3133;;0;0;0;0.4831;0.00
25996348202;BCO07CRD000001091;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.9863;22.1100;25.8880;;0;0;0;1.9823;0.00
97638885562;BCO07CRD000000460;VEN;NRE;NOR;;;3198029.84;3013935.36;184094.48;18409.45;159901.49;7684.19;94059.70;13.2243;14.3345;21.8497;28-07-2025;359;359;11;2.2107;0.00
94287300148;BCO07CRD000000023;VEN;NRE;NOR;;;140554.87;126362.06;14192.81;1419.28;7027.74;878.06;1511.34;13.5617;20.8377;22.3796;22-11-2025;110;110;11;1.7733;0.00
22625167240;BCO07CRD000002272;REG;NRE;NOR;;;2083654.73;2083654.73;0.00;0.00;104182.74;0.00;69455.16;17.6137;19.3872;25.7970;;0;0;0;0.3043;0.00
91507459841;BCO07CRD000001364;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.9020;23.2804;25.9075;;0;0;0;0.1944;0.00
84619675655;BCO07CRD000000731;ANT;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.5016;20.4921;21.3640;;0;0;0;0.7720;0.00
49206931165;BCO07CRD000001551;REG;NRE;NOR;;;488676.88;488676.88;0.00;0.00;24433.84;0.00;12530.18;10.5449;16.8991;25.8557;;0;0;0;0.5836;0.00
27380097123;BCO07CRD000002139;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.4119;23.4063;30.5987;;0;0;0;1.5812;0.00
55312312945;BCO07CRD000002250;VEN;NRE;NOR;;;187341.07;153820.82;33520.25;3352.02;9367.05;818.49;1911.64;12.6452;22.2115;24.4015;13-05-2025;72;72;5;2.2382;0.00
62699695261;BCO07CRD000000594;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.8975;19.1285;26.1742;;0;0;0;0.6219;0.00
24175809129;BCO07CRD000001237;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.9006;23.3464;32.0916;;0;0;0;2.0936;0.00
93047107377;BCO07CRD000001317;REG;NRE;CON;;;201235.00;201235.00;0.00;0.00;10061.75;0.00;2140.80;14.8276;22.7158;25.1783;;0;0;0;1.8155;0.00
01681763491;BCO07CRD000001594;REG;NRE;NOR;;;150653.62;150653.62;0.00;0.00;7532.68;0.00;1434.80;14.1941;20.2207;25.5858;;0;0;0;0.3795;0.00
32316660239;BCO07CRD000000746;REG;NRE;NOR;;;1126497.99;1126497.99;0.00;0.00;56324.90;0.00;24489.09;16.3479;21.9351;27.5495;;0;0;0;0.3087;0.00
75464548116;BCO07CRD000000909;REG;NRE;NOR;;;283894.23;283894.23;0.00;0.00;14194.71;0.00;11355.77;13.5791;20.4940;29.5282;;0;0;0;1.9371;0.00
92817163433;BCO07CRD000000708;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.5467;21.6731;26.9938;;0;0;0;1.0973;0.00
77907479515;BCO07CRD000000917;REG;NRE;CON;;;4678561.76;4678561.76;0.00;0.00;233928.09;0.00;39987.71;15.8427;16.4832;25.6905;;0;0;0;1.0625;0.00
18993840663;BCO07CRD000001655;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.2698;18.9156;26.4058;;0;0;0;1.8751;0.00
43449426282;BCO07CRD000000683;REG;REF;NOR;;;327367.09;327367.09;0.00;0.00;16368.35;0.00;4251.52;15.1771;20.8875;28.0009;;0;0;0;0.2511;0.00
32497678781;BCO07CRD000000109;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.3969;17.7405;24.9195;;0;0;0;2.3059;0.00
27441780671;BCO07CRD000000365;REG;NRE;NOR;;;901728.35;901728.35;0.00;0.00;45086.42;0.00;25763.67;15.3628;16.9054;21.2555;;0;0;0;2.8625;0.00
47438969911;BCO07CRD000000565;REG;REF;NOR;;;146039.93;146039.93;0.00;0.00;7302.00;0.00;4295.29;14.8610;18.5739;27.9537;;0;0;0;0.3282;0.00
08960890740;BCO07CRD000001645;VEN;NRE;NOR;;;1178458.94;817585.12;360873.82;36087.38;58922.95;17305.55;43646.63;16.9972;22.2544;26.0480;19-04-2025;298;298;9;1.7537;0.00
20280106537;BCO07CRD000001182;REG;NRE;NOR;;;448176.91;448176.91;0.00;0.00;22408.85;0.00;4149.79;16.1128;20.9281;23.3320;;0;0;0;2.9696;0.00
61897783395;BCO07CRD000001891;REG;NRE;NOR;;;811262.71;811262.71;0.00;0.00;40563.14;0.00;19786.90;17.8365;21.3262;28.3068;;0;0;0;2.9783;0.00
22724675813;BCO07CRD000000595;REG;RES;CON;;;1344565.67;1344565.67;0.00;0.00;67228.28;0.00;18937.54;14.4316;13.9088;21.1791;;0;0;0;1.4461;0.00
84017026625;BCO07CRD000000330;REG;REF;NOR;;;1182035.41;1182035.41;0.00;0.00;59101.77;0.00;25696.42;15.2688;17.8589;22.0679;;0;0;0;1.3911;0.00
92548095295;BCO07CRD000000707;REG;NRE;NOR;;;497476.67;497476.67;0.00;0.00;24873.83;0.00;6909.40;17.4827;25.5291;33.0512;;0;0;0;2.9263;0.00
40724730229;BCO07CRD000001841;REG;NRE;NOR;;;699407.56;699407.56;0.00;0.00;34970.38;0.00;12058.75;19.1201;24.0821;30.7027;;0;0;0;2.8254;0.00
40366178250;BCO07CRD000001748;REG;NRE;NOR;;;865826.04;865826.04;0.00;0.00;43291.30;0.00;43291.30;13.3119;20.3368;25.9391;;0;0;0;2.4434;0.00
13323165267;BCO07CRD000001050;REG;NRE;NOR;;;6438161.45;6438161.45;0.00;0.00;321908.07;0.00;89418.91;17.1807;16.9503;26.3238;;0;0;0;1.2014;0.00
78503011814;BCO07CRD000002074;REG;NRE;NOR;;;6066654.07;6066654.07;0.00;0.00;303332.70;0.00;96296.10;16.1311;20.6877;25.7210;;0;0;0;1.1549;0.00
72179049119;BCO07CRD000000757;REG;NRE;CON;;;481346.31;481346.31;0.00;0.00;24067.32;0.00;5597.05;11.5000;16.7114;22.8041;;0;0;0;0.5593;0.00
54754749871;BCO07CRD000001682;VEN;NRE;NOR;;;181545.12;126742.50;54802.62;5480.26;9077.26;3361.39;2086.73;16.4589;21.2809;28.5961;26-12-2025;35;35;9;1.3864;0.00
91035638059;BCO07CRD000001776;REG;REF;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.6506;19.4334;26.5613;;0;0;0;0.2335;0.00
19444542730;BCO07CRD000002254;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.6454;14.9025;19.8403;;0;0;0;2.7031;0.00
34083876057;BCO07CRD000000508;REG;NRE;NOR;;;636685.71;636685.71;0.00;0.00;31834.29;0.00;6242.02;13.5858;20.6123;27.4515;;0;0;0;1.4912;0.00
15090032727;BCO07CRD000001036;REG;NRE;NOR;;;963855.11;963855.11;0.00;0.00;48192.76;0.00;12200.70;13.9207;13.2854;15.2455;;0;0;0;1.6736;0.00
27231601720;BCO07CRD000000313;ANT;NRE;ABA;;;230741.96;230741.96;0.00;0.00;11537.10;0.00;17749.38;15.9117;19.0536;27.6101;;0;0;0;0.9538;27325.28
24827372405;BCO07CRD000000098;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.5591;20.0230;27.1740;;0;0;0;1.0418;0.00
65367834390;BCO07CRD000001971;ANT;NRE;NOR;;;152470.60;152470.60;0.00;0.00;7623.53;0.00;2823.53;13.1440;23.4078;29.8090;;0;0;0;1.7058;23899.61
86006281470;BCO07CRD000000990;REG;NRE;NOR;;;1164744.40;1164744.40;0.00;0.00;58237.22;0.00;145593.05;14.9794;18.9322;22.5415;;0;0;0;2.1993;0.00
09967547262;BCO07CRD000001927;REG;NRE;NOR;;;1685882.51;1685882.51;0.00;0.00;84294.13;0.00;37464.06;18.0020;21.3368;27.8190;;0;0;0;1.9026;0.00
12601294504;BCO07CRD000000635;REG;NRE;NOR;;;177540.78;177540.78;0.00;0.00;8877.04;0.00;4227.16;15.4104;22.3825;30.8624;;0;0;0;1.3919;0.00
43824716190;BCO07CRD000001111;REG;NRE;CON;;;247704.59;247704.59;0.00;0.00;12385.23;0.00;5055.20;14.6165;20.7164;25.7365;;0;0;0;0.6465;0.00
56390221506;BCO07CRD000000390;REG;NRE;NOR;;;1190175.61;1190175.61;0.00;0.00;59508.78;0.00;20172.47;13.4870;17.2384;20.6409;;0;0;0;0.0260;0.00
42430586981;BCO07CRD000001046;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.1248;23.7343;29.2410;;0;0;0;1.6654;0.00
88185822336;BCO07CRD000001850;ANT;NRE;CON;;;362404.08;362404.08;0.00;0.00;18120.20;0.00;7105.96;15.6730;19.2720;28.0709;;0;0;0;1.8332;67236.51
08801744894;BCO07CRD000001897;REG;NRE;NOR;;;4188538.54;4188538.54;0.00;0.00;209426.93;0.00;299181.32;17.8449;20.4279;27.1283;;0;0;0;2.1325;0.00
35346163780;BCO07CRD000001242;REG;NRE;NOR;;;367973.45;367973.45;0.00;0.00;18398.67;0.00;4487.48;12.6673;24.4451;28.8498;;0;0;0;0.6453;0.00
51558698042;BCO07CRD000001625;REG;NRE;NOR;;;855661.16;855661.16;0.00;0.00;42783.06;0.00;8731.24;11.9571;14.9522;19.7534;;0;0;0;1.9830;0.00
35189794266;BCO07CRD000000017;REG;NRE;NOR;;;666627.71;666627.71;0.00;0.00;33331.39;0.00;6666.28;19.1400;30.2857;37.7352;;0;0;0;0.3760;0.00
37738564291;BCO07CRD000001429;REG;NRE;NOR;;;1172336.97;1172336.97;0.00;0.00;58616.85;0.00;27912.78;16.0345;18.0866;24.8047;;0;0;0;0.7240;0.00
34581322447;BCO07CRD000002218;REG;NRE;NOR;;;1460660.50;1460660.50;0.00;0.00;73033.02;0.00;21800.90;18.4966;20.9181;26.1644;;0;0;0;1.3252;0.00
49210818853;BCO07CRD000002043;REG;NRE;NOR;;;348084.81;348084.81;0.00;0.00;17404.24;0.00;4406.14;16.1132;18.5241;23.2338;;0;0;0;0.1608;0.00
87284378211;BCO07CRD000002052;REG;NRE;CON;;;8700101.21;8700101.21;0.00;0.00;435005.06;0.00;174002.02;15.4771;19.7774;27.3554;;0;0;0;0.4796;0.00
28392632911;BCO07CRD000000440;REG;NRE;NOR;;;2566632.22;2566632.22;0.00;0.00;128331.61;0.00;30195.67;13.5257;12.1736;18.4679;;0;0;0;1.9971;0.00
53003612135;BCO07CRD000001537;REG;NRE;NOR;;;217281.96;217281.96;0.00;0.00;10864.10;0.00;1905.98;17.3838;28.9369;34.1192;;0;0;0;0.1213;0.00
44267198926;BCO07CRD000002260;REG;NRE;NOR;;;109287.49;109287.49;0.00;0.00;5464.37;0.00;2875.99;15.9732;23.0654;28.7512;;0;0;0;0.2887;0.00
81121556907;BCO07CRD000002374;REG;NRE;NOR;;;781101.01;781101.01;0.00;0.00;39055.05;0.00;14737.75;17.7337;22.3466;24.7221;;0;0;0;1.9711;0.00
45312624057;BCO07CRD000000717;REG;NRE;NOR;;;1713946.68;1713946.68;0.00;0.00;85697.33;0.00;18041.54;15.8325;18.8060;21.0057;;0;0;0;0.1847;0.00
00212214795;BCO07CRD000000637;REG;RES;NOR;;;283589.48;283589.48;0.00;0.00;14179.47;0.00;4362.92;11.0328;19.8782;24.6252;;0;0;0;0.3406;0.00
25491960834;BCO07CRD000000725;REG;NRE;NOR;;;227170.54;227170.54;0.00;0.00;11358.53;0.00;2046.58;15.4359;21.8637;33.8382;;0;0;0;0.1765;0.00
09103232505;BCO07CRD000002307;REG;NRE;NOR;;;252037.12;252037.12;0.00;0.00;12601.86;0.00;4065.11;13.1513;23.9821;29.5668;;0;0;0;2.5511;0.00
74646199037;BCO07CRD000000200;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.3633;21.3235;26.6913;;0;0;0;2.9079;0.00
89035134325;BCO07CRD000000946;REG;NRE;NOR;;;15111633.62;15111633.62;0.00;0.00;755581.68;0.00;521090.81;20.1563;22.2862;30.6383;;0;0;0;2.8783;0.00
30912375193;BCO07CRD000002159;ANT;NRE;NOR;;;1089912.40;1089912.40;0.00;0.00;54495.62;0.00;32056.25;10.8561;12.8762;17.5649;;0;0;0;1.8478;129214.62
08960890740;BCO07CRD000002164;ANT;NRE;NOR;;;937168.54;937168.54;0.00;0.00;46858.43;0.00;13016.23;13.7237;20.9669;29.9511;;0;0;0;1.0761;100610.13
99003468590;BCO07CRD000000818;REG;NRE;NOR;;;14348262.90;14348262.90;0.00;0.00;717413.15;0.00;224191.61;12.7497;16.1299;22.6515;;0;0;0;2.7828;0.00
58445406882;BCO07CRD000000733;REG;NRE;NOR;;;218281.39;218281.39;0.00;0.00;10914.07;0.00;3578.38;20.1942;25.4491;35.1765;;0;0;0;0.8215;0.00
10224505633;BCO07CRD000001174;REG;NRE;NOR;;;450146.55;450146.55;0.00;0.00;22507.33;0.00;5057.83;18.0346;24.7524;29.9193;;0;0;0;2.3946;0.00
77591580710;BCO07CRD000000293;REG;NRE;NOR;;;2352428.34;2352428.34;0.00;0.00;117621.42;0.00;24504.46;16.8751;22.3328;28.4394;;0;0;0;0.2734;0.00
49478488958;BCO07CRD000002245;REG;NRE;NOR;;;28157575.71;28157575.71;0.00;0.00;1407878.79;0.00;327413.67;16.2009;18.5780;23.9577;;0;0;0;2.7027;0.00
18749274083;BCO07CRD000002217;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.7435;23.0640;29.3076;;0;0;0;2.9007;0.00
36340963518;BCO07CRD000000395;REG;NRE;CON;;;401355.32;401355.32;0.00;0.00;20067.77;0.00;33446.28;13.2886;25.2899;30.8083;;0;0;0;0.2168;0.00
12601294504;BCO07CRD000000375;REG;NRE;NOR;;;258021.98;258021.98;0.00;0.00;12901.10;0.00;4373.25;15.8490;22.4703;25.5442;;0;0;0;1.6102;0.00
86596774141;BCO07CRD000000224;VEN;NRE;NOR;;;362117.78;246045.22;116072.56;11607.26;18105.89;4272.61;4416.07;14.7473;17.8198;22.9278;09-12-2025;28;28;11;0.4586;0.00
65367834390;BCO07CRD000001971;REG;NRE;NOR;;;153572.34;153572.34;0.00;0.00;7678.62;0.00;1850.27;15.9191;23.1588;26.5486;;0;0;0;0.6153;0.00
57028550396;BCO07CRD000001717;REG;NRE;NOR;;;2637104.09;2637104.09;0.00;0.00;131855.20;0.00;54939.67;14.4204;17.1515;23.8175;;0;0;0;2.8045;0.00
