NUIB;Número do cliente;Código da agência bancária;Designação da agência bancária;Referência do pedido;Referência do crédito;Canal de submissão;Data da submissão;Resultado da apreciação do pedido;Motivo da rejeição;Tipo de cliente em relação à operação;Tipo de crédito;Âmbito de crédito;Cliente entidade correlacionada;Código do produto de crédito;Designação do produto de crédito;Tipo de amortização;Modalidade do crédito;Indicador crédito verde;Finalidade do crédito;Montante solicitado;Montante aprovado;Moeda da operação;Data da contratação;Data efectiva do 1º desembolso/ utilização;Data do 1º pagamento de capital;Período de deferimento;Data de maturidade;Número de prestações;Frequência de reembolsos;Tipo de taxas de juros;Taxa de juro de referência;Spread da taxa de juros;Comissão do crédito por assinatura;Cedência da operação;Crédito Segurado;Operação vinculada ao sindicato;Local de utilização;Latitude;Longitude;Actividade económica;Origem de recursos;Percentagem dos recursos consignados
76518260098;CLI724159448995974954;AG031707;Agência Nacala Porto;BCO07PED000000014;BCO07CRD000000014;A;20-10-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;FIA;401;NVE;103;2060102.65;1842070.89;MZN;11-11-2025;14-11-2025;14-12-2025;80;20-10-2035;88;5;2;2;4.2868;7152.83;N;N;N;031701;-14.6435;30.6384;01130;M;65.97
33282496712;CLI588609972959228322;AG010805;Agência Maúa;BCO07PED000000015;BCO07CRD000000015;O;31-10-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;SLA;200;NVE;103;389985.83;329621.52;USD;05-11-2025;06-11-2025;06-12-2025;119;20-05-2028;10;1;1;6;8.4904;15647.34;N;S;S;010801;-19.2601;36.3015;01110;P;
13322774926;CLI516613261552300315;AG011101;Agência Mecula;BCO07PED000000016;BCO07CRD000000016;D;21-08-2025;P;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;100;NVE;100;163646.21;0.00;MZN;;;;172;;0;5;2;1;9.4366;1232.26;N;S;S;011101;-21.0644;32.2506;49230;C;
35189794266;CLI723697969196497600;AG051107;Agência Mutarara;BCO07PED000000017;BCO07CRD000000017;P;27-05-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;204;NVE;107;1561958.23;1232118.32;MZN;14-06-2025;17-06-2025;17-07-2025;138;02-09-2028;112;5;1;2;11.3351;696.26;S;S;N;051101;-16.5042;32.3431;64190;C;
27323861378;CLI453952419562704267;AG060301;Agência Gondola;BCO07PED000000018;BCO07CRD000000018;P;09-05-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;SLA;402;NVE;103;1223683.97;783966.40;MZN;23-05-2025;28-05-2025;27-06-2025;84;05-07-2031;83;4;1;6;5.4661;19989.99;S;S;S;060302;-12.3881;38.4287;41000;P;
48827833266;CLI041829930981574852;AG031108;Agência Mogovolas;BCO07PED000000019;BCO07CRD000000019;O;09-09-2025;A;;N;1;1;N;COM01;COM01 Produto de crédito;SLA;201;NVE;110;192547.91;108936.68;MZN;04-10-2025;14-10-2025;13-11-2025;17;17-10-2030;4;5;1;2;9.6178;19434.59;N;S;N;031105;-24.2611;34.2444;47300;C;
13044154138;CLI159762333111027026;AG021403;Agência Nangade;BCO07PED000000020;BCO07CRD000000020;P;27-07-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;300;NVE;100;309145.82;274859.82;MZN;05-08-2025;06-08-2025;05-09-2025;170;24-11-2034;55;1;1;1;6.0725;9872.69;S;N;N;021401;-10.6829;37.6388;49230;P;
02488318778;CLI825724413139154725;AG010504;Agência Majune;BCO07PED000000021;BCO07CRD000000021;P;09-06-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;JUR;300;VER;109;2836310.42;2425870.78;MZN;06-07-2025;11-07-2025;10-08-2025;75;05-06-2028;17;8;1;6;11.8859;8041.92;N;N;N;010502;-18.6583;34.9576;41000;C;
21645222380;CLI143807126385413484;AG060709;Agência Manica;BCO07PED000000022;BCO07CRD000000022;P;03-11-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;OUT;101;NVE;109;2601186.41;2520238.96;MZN;27-11-2025;27-11-2025;27-12-2025;52;05-06-2032;72;1;2;1;11.0656;9693.13;S;N;S;060701;-12.5063;36.1650;47210;P;
94287300148;CLI648830658507291134;AG100304;Agência Magude;BCO07PED000000023;BCO07CRD000000023;A;31-05-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;FIA;200;NVE;109;453150.30;251352.05;MZN;04-06-2025;10-06-2025;10-07-2025;22;12-07-2029;70;8;1;7;6.2603;11795.66;S;S;S;100303;-14.9471;31.7615;56101;C;
19440693289;CLI333976435640982905;AG070803;Agência Gorongosa;BCO07PED000000024;BCO07CRD000000024;A;03-09-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;300;NVE;202;9890632.41;7562312.04;MZN;25-09-2025;03-10-2025;02-11-2025;20;02-11-2026;63;6;1;7;5.7378;15853.53;N;S;S;070801;-20.9716;30.9534;41000;C;
07203998868;CLI172365729895061917;AG091007;Agência Massangena;BCO07PED000000025;BCO07CRD000000025;D;12-11-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;201;NVE;107;392250.57;352224.52;MZN;09-12-2025;12-12-2025;11-01-2026;22;08-03-2029;116;6;2;6;4.7571;16118.18;N;N;N;091002;-25.8864;33.2366;47730;P;
64748227108;CLI861204780390299930;AG031806;Agência Nacala-A-Velha;BCO07PED000000026;BCO07CRD000000026;P;26-03-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;401;NVE;205;962910.12;946923.06;MZN;12-04-2025;12-04-2025;12-05-2025;66;31-10-2026;33;6;2;2;3.0628;5329.70;N;S;N;031802;-22.5247;34.4091;01110;P;
37448439176;CLI721676543462707361;AG031409;Agência Mossuril;BCO07PED000000027;BCO07CRD000000027;D;20-06-2025;R;50;E;2;1;N;AGR01;AGR01 Produto de crédito;JUR;204;NVE;203;11022568.99;0.00;ZAR;;;;16;;0;4;1;5;3.4372;5266.16;N;N;S;031401;-13.6767;38.3336;47730;C;
17356105357;CLI609978403517048875;AG030507;Agência Lalaua;BCO07PED000000028;BCO07CRD000000028;A;18-11-2025;A;;N;1;1;N;HAB01;HAB01 Produto de crédito;BUL;103;NVE;108;832046.65;632547.13;MZN;07-12-2025;17-12-2025;16-01-2026;141;21-07-2026;67;5;1;7;9.8494;5491.57;N;S;N;030501;-23.8683;33.4195;86100;M;86.88
94586355123;CLI534609991095380557;AG040107;Agência Quelimane;BCO07PED000000029;BCO07CRD000000029;D;28-05-2025;P;;N;1;3;N;PES01;PES01 Produto de crédito;IRR;204;NVE;100;811842.81;0.00;EUR;;;;59;;0;7;3;7;9.8139;237.39;N;S;S;040103;-19.8251;37.7626;47730;C;
34999859890;CLI526027347326216282;AG011307;Agência Muembe;BCO07PED000000030;BCO07CRD000000030;D;02-08-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;BUL;403;NVE;111;301717.41;167667.79;MZN;10-08-2025;14-08-2025;13-09-2025;101;14-11-2027;29;3;2;6;10.2513;2852.06;S;S;N;011302;-15.7819;30.2629;49230;C;
87770710627;CLI726257323825897589;AG081306;Agência Vilankulo;BCO07PED000000031;BCO07CRD000000031;O;07-05-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;300;NVE;100;368856.86;368128.41;MZN;14-05-2025;20-05-2025;19-06-2025;108;06-10-2025;112;6;3;8;9.1880;5708.29;S;N;S;081301;-21.1888;38.3812;86100;M;44.90
62758762104;CLI699946898902249118;AG040201;Agência Alto Molocue;BCO07PED000000032;BCO07CRD000000032;D;16-03-2025;A;;N;1;1;N;HAB01;HAB01 Produto de crédito;IRR;103;NVE;107;329122.84;199891.97;MZN;09-04-2025;17-04-2025;17-05-2025;38;16-03-2035;4;2;1;8;5.4829;17676.90;N;S;S;040202;-18.4876;31.3980;55101;M;49.98
36469034917;CLI651758721011351050;AG070701;Agência Dondo;BCO07PED000000033;BCO07CRD000000033;A;15-08-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;404;NVE;108;310380.87;305456.96;MZN;09-09-2025;12-09-2025;12-10-2025;173;12-01-2033;94;1;3;8;7.6691;6144.52;S;N;N;070701;-15.5212;31.0470;49230;P;
09719526127;CLI438645604045538469;AG040103;Agência Quelimane;BCO07PED000000034;BCO07CRD000000034;P;21-10-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;JUR;404;NVE;109;257058.47;232998.42;MZN;02-11-2025;12-11-2025;12-12-2025;165;19-01-2030;92;1;2;8;1.5458;4995.43;S;S;S;040104;-11.3676;38.0370;47730;P;
77578278495;CLI853395384302972971;AG040108;Agência Quelimane;BCO07PED000000035;BCO07CRD000000035;P;12-08-2025;A;;E;1;3;N;HAB01;HAB01 Produto de crédito;IRR;401;NVE;201;8564437.62;4968149.98;MZN;29-08-2025;04-09-2025;04-10-2025;142;05-11-2032;42;7;1;7;6.0210;8171.07;S;N;S;040103;-15.3014;31.6677;96020;M;89.49
60592029878;CLI139555975447799428;AG041104;Agência Mocuba;BCO07PED000000036;BCO07CRD000000036;O;06-11-2025;R;70;N;1;3;N;PME01;PME01 Produto de crédito;OUT;403;NVE;101;1862496.25;0.00;MZN;;;;140;;0;6;3;7;8.1040;18358.11;S;N;S;041103;-16.4210;36.6302;55101;C;
53029295819;CLI884056244911803565;AG030905;Agência Memba;BCO07PED000000037;BCO07CRD000000037;P;06-11-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;IRR;201;NVE;108;219900.24;167879.80;MZN;22-11-2025;28-11-2025;28-12-2025;25;22-12-2026;17;5;1;6;7.8579;5253.09;N;S;N;030901;-19.6187;37.4492;47110;M;71.40
98025169564;CLI577434620990144727;AG031106;Agência Mogovolas;BCO07PED000000038;BCO07CRD000000038;A;02-10-2025;P;;N;1;3;N;PME01;PME01 Produto de crédito;IRR;201;NVE;201;24270232.35;0.00;MZN;;;;114;;0;3;1;5;5.2728;6275.65;S;S;S;031102;-10.0829;36.4068;96020;C;
32213569955;CLI452031620330043905;AG042101;Agência Molumbo;BCO07PED000000039;BCO07CRD000000039;O;06-05-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;400;NVE;104;960019.60;910736.99;MZN;04-06-2025;10-06-2025;10-07-2025;103;04-02-2034;89;8;2;1;8.5216;16142.53;N;N;N;042101;-18.5963;33.7703;85210;P;
46212749136;CLI540970705730816636;AG020302;Agência Balama;BCO07PED000000040;BCO07CRD000000040;P;09-07-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;BUL;401;NVE;102;510205.80;300100.94;MZN;27-07-2025;31-07-2025;30-08-2025;18;06-02-2032;38;6;1;8;6.7938;9915.52;N;N;N;020302;-18.2481;31.1063;47300;M;60.11
13805008182;CLI668198205748384519;AG100706;Agência Moamba;BCO07PED000000041;BCO07CRD000000041;O;31-05-2025;R;71;N;1;3;N;PES01;PES01 Produto de crédito;SLA;203;NVE;109;183170.27;0.00;MZN;;;;8;;0;3;1;7;8.0794;13498.08;N;N;S;100703;-16.0002;31.0930;47730;C;
95504816965;CLI347598162811642968;AG040102;Agência Quelimane;BCO07PED000000042;BCO07CRD000000042;A;09-04-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;400;NVE;102;901002.26;512505.01;MZN;20-04-2025;22-04-2025;22-05-2025;103;29-05-2026;43;5;1;3;5.5548;12765.09;S;S;N;040104;-19.5460;37.2761;62010;P;
65678256589;CLI211338933244565922;AG031101;Agência Mogovolas;BCO07PED000000043;BCO07CRD000000043;D;14-01-2025;A;;N;1;2;N;AGR01;AGR01 Produto de crédito;BUL;203;NVE;204;17995254.37;15792168.29;MZN;17-01-2025;24-01-2025;23-02-2025;139;08-10-2025;17;3;1;1;4.8579;9243.57;N;N;S;031103;-14.0993;31.2245;01130;M;73.08
88273526069;CLI933754098929423881;AG031708;Agência Nacala Porto;BCO07PED000000044;BCO07CRD000000044;A;19-11-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;403;NVE;110;680755.64;403924.18;MZN;04-12-2025;11-12-2025;10-01-2026;31;05-02-2028;26;5;1;6;1.1133;13601.76;S;N;N;031701;-13.8637;37.5435;47730;P;
23877675044;CLI995212617010292548;AG090804;Agência Mabalane;BCO07PED000000045;BCO07CRD000000045;O;28-01-2025;A;;N;1;1;N;COM01;COM01 Produto de crédito;JUR;400;NVE;105;846576.37;586326.77;ZAR;04-02-2025;08-02-2025;10-03-2025;180;14-05-2032;88;4;3;5;10.1386;14248.49;S;N;N;090803;-22.7610;31.2458;47210;M;28.12
87917045408;CLI845405903416511484;AG021607;Agência Metuge;BCO07PED000000046;BCO07CRD000000046;A;12-06-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;203;NVE;206;8570143.94;7917415.44;ZAR;24-06-2025;27-06-2025;27-07-2025;121;13-07-2034;57;5;1;6;4.4938;19400.54;N;N;S;021601;-16.3799;38.1934;41000;M;84.12
03807740836;CLI696953337281514945;AG100207;Agência Boane;BCO07PED000000047;BCO07CRD000000047;O;21-11-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;JUR;200;NVE;104;495056.33;481995.85;ZAR;30-11-2025;07-12-2025;06-01-2026;27;27-06-2027;24;6;1;5;4.5583;2748.62;S;S;N;100201;-20.0862;31.7027;56101;M;68.50
28736767313;CLI061369508970631913;AG021306;Agência Namuno;BCO07PED000000048;BCO07CRD000000048;D;14-01-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;IRR;100;NVE;110;428389.59;253555.65;MZN;26-01-2025;03-02-2025;05-03-2025;167;07-12-2030;115;3;1;4;8.2311;8002.81;S;N;N;021302;-12.5766;31.3859;96020;M;25.73
90905538535;CLI470498546555294970;AG080302;Agência Govuro;BCO07PED000000049;BCO07CRD000000049;D;02-01-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;402;NVE;103;799420.20;522143.37;MZN;01-02-2025;05-02-2025;07-03-2025;145;10-08-2027;52;2;2;2;9.4365;8298.50;S;S;N;080302;-15.2745;33.6486;64190;P;
65888290968;CLI781110927738105435;AG030806;Agência Mecuburi;BCO07PED000000050;BCO07CRD000000050;P;18-05-2025;A;;N;2;3;N;PME01;PME01 Produto de crédito;FIA;400;NVE;111;2070422.11;1429789.30;MZN;25-05-2025;30-05-2025;29-06-2025;47;19-11-2030;95;4;1;5;8.7429;13561.30;S;N;N;030803;-20.8237;32.9865;47210;P;
34522586114;CLI106697982310987500;AG100607;Agência Matutuine;BCO07PED000000051;BCO07CRD000000051;P;28-03-2025;R;60;N;1;3;N;PME01;PME01 Produto de crédito;BUL;204;NVE;200;29483079.52;0.00;MZN;;;;161;;0;5;1;7;5.4804;6464.07;N;N;N;100604;-10.7329;35.7744;01110;M;55.63
82304482913;CLI188668470388562278;AG080402;Agência Homoine;BCO07PED000000052;BCO07CRD000000052;P;02-04-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;203;NVE;111;241326.27;223323.19;MZN;20-04-2025;28-04-2025;28-05-2025;167;08-05-2029;3;8;1;1;7.8939;15641.70;S;N;S;080401;-13.7346;31.9340;86100;C;
23617509575;CLI203482232790396930;AG100601;Agência Matutuine;BCO07PED000000053;BCO07CRD000000053;O;13-08-2025;A;;N;3;3;N;AGR01;AGR01 Produto de crédito;BUL;403;NVE;111;808482.63;557762.82;MZN;04-09-2025;09-09-2025;09-10-2025;23;08-11-2027;48;1;1;7;9.5703;226.68;N;N;N;100601;-16.8155;39.7512;47300;M;81.03
21995537294;CLI504273684483595560;AG100101;Agência Cidade da Matola;BCO07PED000000054;BCO07CRD000000054;D;06-08-2025;P;;N;1;3;N;PME01;PME01 Produto de crédito;BUL;403;NVE;206;10710476.32;0.00;MZN;;;;86;;0;1;1;5;6.9117;18879.89;N;S;N;100103;-18.8121;35.9463;47210;C;
12321661606;CLI863247473121532814;AG050302;Agência Cahora-Bassa;BCO07PED000000055;BCO07CRD000000055;P;25-08-2025;R;12;E;1;3;N;PES01;PES01 Produto de crédito;SLA;202;NVE;200;3905018.36;0.00;ZAR;;;;19;;0;9;2;1;4.0246;13148.63;N;N;N;050302;-14.1947;35.2008;41000;C;
55330391005;CLI591216856624562847;AG030405;Agência Ilha de Mocambique;BCO07PED000000056;BCO07CRD000000056;O;29-10-2025;A;;N;1;1;N;PES01;PES01 Produto de crédito;IRR;402;NVE;108;1524856.97;1005062.82;MZN;21-11-2025;24-11-2025;24-12-2025;80;19-12-2030;66;5;1;2;8.8863;4140.13;S;S;N;030401;-12.7167;34.9482;49230;P;
32362219789;CLI734931291274368447;AG031101;Agência Mogovolas;BCO07PED000000057;BCO07CRD000000057;P;23-04-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;SLA;101;NVE;107;513876.28;313934.64;MZN;12-05-2025;18-05-2025;17-06-2025;40;29-01-2029;62;3;1;2;7.8564;11163.80;S;S;N;031104;-23.2916;33.2093;49230;P;
13694239348;CLI909206971062443940;AG010108;Agência Lichinga;BCO07PED000000058;BCO07CRD000000058;O;13-08-2025;A;;N;1;2;N;AGR01;AGR01 Produto de crédito;FIA;300;NVE;108;1871163.69;1677891.07;MZN;09-09-2025;12-09-2025;12-10-2025;147;24-10-2031;113;1;2;3;9.6292;16419.93;N;S;S;010103;-25.4872;34.5519;62010;M;41.89
54412415239;CLI264382157185103922;AG032209;Agência Larde;BCO07PED000000059;BCO07CRD000000059;A;01-10-2025;A;;N;1;1;N;PME01;PME01 Produto de crédito;BUL;202;NVE;100;786266.47;757779.93;USD;22-10-2025;01-11-2025;01-12-2025;110;23-08-2029;76;7;1;8;10.2052;5193.07;N;S;S;032202;-19.5615;34.3583;47110;M;42.54
44150259131;CLI707164337104805224;AG071104;Agência Marromeu;BCO07PED000000060;BCO07CRD000000060;O;16-09-2025;R;12;N;1;3;C;HAB01;HAB01 Produto de crédito;BUL;101;NVE;104;510903.74;0.00;MZN;;;;67;;0;4;1;7;10.3731;15594.13;N;N;S;071103;-16.7518;34.7877;85210;P;
47119695436;CLI272306199657949400;AG070109;Agência Cidade da Beira;BCO07PED000000061;BCO07CRD000000061;D;02-01-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;101;NVE;105;2360280.58;1996632.86;MZN;20-01-2025;22-01-2025;21-02-2025;109;18-02-2030;72;8;1;3;6.6409;5193.23;S;S;S;070103;-18.7128;32.7409;41000;M;36.59
42941081957;CLI731420478212698783;AG011103;Agência Mecula;BCO07PED000000062;BCO07CRD000000062;D;03-06-2025;A;;E;1;3;N;EMP01;EMP01 Produto de crédito;OUT;404;NVE;206;9853965.37;6419083.86;MZN;02-07-2025;08-07-2025;07-08-2025;47;05-12-2027;74;7;1;5;5.2791;7192.50;S;S;N;011102;-12.2944;30.7169;49230;C;
75690930288;CLI497648041070786730;AG100801;Agência Namaacha;BCO07PED000000063;BCO07CRD000000063;P;11-03-2025;A;;N;1;1;N;PME01;PME01 Produto de crédito;FIA;201;NVE;203;17193932.02;12722893.98;MZN;04-04-2025;04-04-2025;04-05-2025;39;21-09-2030;77;9;2;7;3.8294;14120.56;S;N;N;100802;-14.2111;32.6480;47110;M;75.52
62674651591;CLI143329781518225339;AG050602;Agência Chiúta;BCO07PED000000064;BCO07CRD000000064;O;10-04-2025;A;;N;1;1;N;AGR01;AGR01 Produto de crédito;OUT;204;NVE;205;4779280.44;3845975.86;MZN;10-05-2025;13-05-2025;12-06-2025;60;18-09-2025;3;6;1;6;4.4575;19010.27;N;N;S;050602;-17.2039;30.8170;86100;P;
75853990521;CLI286141025790040590;AG070301;Agência Caia;BCO07PED000000065;BCO07CRD000000065;P;10-09-2025;P;;E;1;3;N;PME01;PME01 Produto de crédito;BUL;100;NVE;201;6514528.07;0.00;MZN;;;;100;;0;5;2;3;5.1345;75.07;S;N;N;070301;-20.0948;30.1984;96020;M;27.04
50385412450;CLI976366685082308836;AG100804;Agência Namaacha;BCO07PED000000066;BCO07CRD000000066;A;17-09-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;FIA;202;NVE;107;916589.73;676399.45;MZN;06-10-2025;10-10-2025;09-11-2025;52;30-04-2034;109;2;2;8;10.2897;9528.93;S;N;S;100801;-10.3451;30.4951;01110;M;56.09
81135590424;CLI246514070825933178;AG090709;Agência Guija;BCO07PED000000067;BCO07CRD000000067;P;12-05-2025;A;;N;1;3;C;PES01;PES01 Produto de crédito;JUR;204;NVE;109;3259851.40;3106297.25;MZN;11-06-2025;11-06-2025;11-07-2025;51;08-03-2028;62;8;2;6;8.4431;1212.87;S;S;N;090704;-22.9480;33.2963;64190;P;
00290211342;CLI286809933577273463;AG100206;Agência Boane;BCO07PED000000068;BCO07CRD000000068;D;28-01-2025;R;61;N;1;3;N;PES01;PES01 Produto de crédito;SLA;200;NVE;100;1298105.89;0.00;MZN;;;;168;;0;8;2;3;7.1562;16967.57;S;S;N;100201;-18.5734;33.3960;62010;C;
38363080642;CLI315720556029337194;AG090309;Agência Chibuto;BCO07PED000000069;BCO07CRD000000069;D;18-01-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;JUR;204;NVE;110;179542.92;163510.29;MZN;02-02-2025;11-02-2025;13-03-2025;23;31-03-2034;22;9;2;3;12.1469;15997.45;N;S;S;090304;-15.1438;31.6116;49230;M;77.60
35302911639;CLI101871962710031571;AG021305;Agência Namuno;BCO07PED000000070;BCO07CRD000000070;A;14-06-2025;R;41;N;1;3;N;PME01;PME01 Produto de crédito;BUL;401;NVE;107;532749.07;0.00;MZN;;;;159;;0;3;2;6;4.8587;5903.61;S;N;N;021303;-20.5575;34.5266;56101;P;
30877500294;CLI539958326853367248;AG100203;Agência Boane;BCO07PED000000071;BCO07CRD000000071;A;23-05-2025;A;;E;1;3;N;AGR01;AGR01 Produto de crédito;IRR;200;NVE;200;19354983.12;11737887.39;MZN;11-06-2025;18-06-2025;18-07-2025;64;22-11-2028;42;5;2;2;4.8725;7215.51;S;S;S;100201;-16.8182;36.0290;85210;C;
