NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
067915736995890870482;53259368159;MZ5906791573699589087048234781064370;AG070408;;02;MZN;01;01;05;55101;00;0.00;0;01;02;01;00;30-10-2025;30-11-2020;;;30-10-2025;02;01;G;N
063778790126773999179;96588048767;MZ5906377879012677399917938185614653;AG030108;;05;MZN;01;01;03;01110;00;0.00;0;02;02;01;00;14-09-2025;24-07-2016;;;14-09-2025;02;04;S;N
065460499555352928197;05779643851;MZ5906546049955535292819729279722907;AG030805;;01;MZN;08;02;04;86100;01;918693.17;461;00;03;01;00;30-12-2025;22-10-2025;;;30-12-2025;03;03;G;N
068854808414415088147;78299618592;MZ5906885480841441508814774019681572;AG070105;;01;MZN;01;01;01;47300;00;0.00;0;01;03;02;06;28-12-2025;17-10-2025;;;28-12-2025;03;02;S;N
066110548810823842816;36434537918;MZ5906611054881082384281623933850033;AG030106;;01;MZN;07;02;05;96020;01;6286568.35;423;00;01;04;03;18-10-2025;02-12-2020;;;18-10-2025;01;03;S;N
064629403188234881003;09193015248;MZ5906462940318823488100368330560101;AG100101;;04;MZN;08;02;01;85210;01;9757922.36;270;00;01;01;00;18-11-2025;16-09-2021;;;18-11-2025;01;02;G;N
064175083968093427571;21868497049;MZ5906417508396809342757155479836450;AG030703;;01;MZN;04;02;05;47730;01;15352675.29;217;00;04;01;00;09-05-2025;18-07-2020;;;09-05-2025;04;02;S;N
062641605584958440168;81332995860;MZ5906264160558495844016801534619414;AG100306;;01;MZN;01;01;02;47730;00;0.00;0;02;02;01;00;03-12-2025;10-05-2021;;;03-12-2025;02;01;G;N
061640775870693357484;98996747498;MZ5906164077587069335748426864607362;AG100702;;01;USD;01;01;03;56101;00;0.00;0;01;04;01;00;04-12-2025;02-11-2023;;;04-12-2025;04;02;S;N
060219680651904310812;91805455284;MZ5906021968065190431081243624731800;AG061003;;03;MZN;01;01;03;47110;00;0.00;0;01;01;01;00;07-03-2025;10-08-2021;;;07-03-2025;01;01;S;N
067600819529524930379;21585525926;MZ5906760081952952493037941033392130;AG100802;;01;MZN;01;01;01;64190;00;0.00;0;01;01;01;00;03-03-2025;17-01-2017;;;03-03-2025;01;03;G;N
061182351909480197069;38089528840;MZ5906118235190948019706910039093490;AG070102;;01;MZN;01;01;05;85210;00;0.00;0;02;02;04;17;07-12-2025;26-12-2023;;;07-12-2025;02;02;S;N
065567622152014109732;91581110817;MZ5906556762215201410973280939216155;AG100506;;05;MZN;01;01;01;47300;00;0.00;0;01;04;01;00;20-07-2025;20-07-2021;;;20-07-2025;04;01;S;N
066810146605709783786;92685065178;MZ5906681014660570978378694025822147;AG021709;;02;MZN;01;01;01;62010;00;0.00;0;02;05;01;00;03-06-2025;11-03-2018;;;03-06-2025;05;04;S;N
069791328726393468038;74558918023;MZ5906979132872639346803894017368031;AG030506;;04;MZN;01;01;04;56101;00;0.00;0;02;04;01;00;05-05-2025;10-07-2020;;;05-05-2025;04;02;S;N
062417837739840676063;54476370719;MZ5906241783773984067606336643245801;AG020403;;01;MZN;01;01;03;64190;00;0.00;0;01;03;01;00;06-02-2025;10-11-2024;;;06-02-2025;03;02;G;N
067482207955457536413;28807928171;MZ5906748220795545753641399032968779;AG100509;;01;MZN;01;01;01;01110;00;0.00;0;01;01;01;00;23-05-2025;14-12-2022;;;23-05-2025;01;02;S;N
062692867959437625049;86891477621;MZ5906269286795943762504923444980902;AG060107;;03;MZN;04;02;01;47300;02;10933233.40;155;00;05;01;00;03-12-2025;18-06-2024;;;03-12-2025;05;02;G;N
064927134410268555228;77274147458;MZ5906492713441026855522871483923197;AG100504;;01;MZN;01;01;01;49230;00;0.00;0;01;03;01;00;08-02-2025;12-06-2021;;;08-02-2025;03;02;S;N
065973858173500790422;27258519698;MZ5906597385817350079042244019025788;AG031708;;01;ZAR;01;01;04;64190;00;0.00;0;01;02;01;00;11-02-2025;09-05-2017;;;11-02-2025;02;02;S;N
067520509107967248450;68357733385;MZ5906752050910796724845005534517675;AG070809;;01;MZN;01;01;04;96020;00;0.00;0;02;03;01;00;01-06-2025;23-03-2021;;;01-06-2025;03;01;S;S
067122908697537979208;59050938634;MZ5906712290869753797920864756769777;AG042003;;02;MZN;01;01;01;56101;00;0.00;0;01;04;02;17;29-01-2025;16-02-2018;;;29-01-2025;04;03;G;N
061187494279576477903;60473786801;MZ5906118749427957647790329833528508;AG060209;;04;MZN;03;02;01;47110;03;21798312.98;394;00;05;01;00;22-11-2025;21-06-2018;;;22-11-2025;05;03;S;N
069909119472790341825;14163497732;MZ5906990911947279034182558221159015;AG050709;;01;MZN;03;02;02;85210;02;27131590.37;215;00;05;03;04;05-12-2025;30-12-2023;;;05-12-2025;05;01;S;N
062125434976212350694;24818444890;MZ5906212543497621235069452822398029;AG090609;;02;MZN;01;01;04;56101;00;0.00;0;02;03;02;08;17-08-2025;08-01-2016;;;17-08-2025;03;04;S;N
060243478193842053731;31815215676;MZ5906024347819384205373137030897033;AG031006;;01;MZN;01;01;02;62010;00;0.00;0;01;05;02;15;12-07-2025;28-03-2020;;;12-07-2025;05;01;G;N
062370466160829163599;48142014318;MZ5906237046616082916359924952389791;AG031403;;01;MZN;01;01;02;86100;00;0.00;0;01;04;01;00;18-10-2025;27-07-2021;;;18-10-2025;04;02;G;N
064918348393424395239;55350406219;MZ5906491834839342439523971087759795;AG050303;;04;MZN;01;01;04;56101;00;0.00;0;01;02;01;00;31-10-2025;19-02-2020;;;31-10-2025;02;02;G;N
060924328839970878335;47421201571;MZ5906092432883997087833527886065820;AG042205;;01;MZN;01;01;04;47730;00;0.00;0;02;05;02;17;16-02-2025;19-02-2016;;;16-02-2025;05;03;S;N
063688957068188288131;43367479030;MZ5906368895706818828813100985417169;AG020302;;01;MZN;01;01;03;86100;00;0.00;0;02;02;01;00;15-08-2025;02-05-2024;;;15-08-2025;02;02;S;N
060640520546436064161;77703351383;MZ5906064052054643606416199438770448;AG020407;;04;MZN;01;01;02;64190;00;0.00;0;01;02;01;00;30-01-2025;22-04-2019;;;30-01-2025;02;05;S;N
060987540027694674261;07834787906;MZ5906098754002769467426153091953763;AG021304;;01;MZN;01;01;03;41000;00;0.00;0;01;04;01;00;23-08-2025;13-01-2025;;;23-08-2025;04;05;G;N
069188951483788929316;26002137320;MZ5906918895148378892931667596122042;AG020505;;01;MZN;01;01;05;62010;00;0.00;0;01;05;03;14;03-11-2025;24-03-2019;;;03-11-2025;05;01;S;N
063263060207752782105;68370941089;MZ5906326306020775278210595575182043;AG010301;;01;MZN;05;02;04;49230;01;24296661.69;103;00;02;01;00;24-02-2025;24-03-2023;;;24-02-2025;02;02;G;N
067526037777577562962;04321850715;MZ5906752603777757756296244166388470;AG100409;;01;MZN;05;02;02;96020;01;7326236.92;335;00;02;02;05;06-09-2025;13-01-2025;;;06-09-2025;02;01;G;N
066475309339621374762;71326149455;MZ5906647530933962137476294830374475;AG090502;;02;MZN;01;01;04;47300;00;0.00;0;01;01;01;00;13-09-2025;13-03-2016;;;13-09-2025;01;02;S;N
066987788587045496958;93681838416;MZ5906698778858704549695861550145061;AG021001;;01;USD;01;01;05;62010;00;0.00;0;01;01;01;00;23-10-2025;09-07-2023;;;23-10-2025;01;03;G;N
069220709309934719343;53956981249;MZ5906922070930993471934365094407560;AG030808;;01;MZN;01;01;04;47730;00;0.00;0;01;02;01;00;08-11-2025;03-01-2016;;;08-11-2025;02;01;G;N
069519071901151716842;47607982040;MZ5906951907190115171684283780529525;AG070309;;01;MZN;07;02;04;64190;01;4048409.02;213;00;05;01;00;21-04-2025;23-11-2018;;;21-04-2025;05;02;S;N
069106072169900787016;52350156219;MZ5906910607216990078701645517000532;AG041306;;04;MZN;01;01;03;41000;00;0.00;0;01;05;01;00;25-03-2025;30-05-2018;;;25-03-2025;05;04;S;N
069349351449942847647;34432259786;MZ5906934935144994284764771935549008;AG060305;;01;MZN;01;01;03;47110;00;0.00;0;01;03;01;00;05-10-2025;24-01-2020;;;05-10-2025;03;01;S;N
062713214834828828522;36020795468;MZ5906271321483482882852243190134139;AG050407;;01;MZN;01;01;02;56101;00;0.00;0;01;04;02;15;24-01-2025;14-10-2017;;;24-01-2025;04;01;G;N
065033474001019646473;58157097188;MZ5906503347400101964647360842476157;AG020405;;01;MZN;04;02;02;85210;01;5984735.31;284;00;03;01;00;18-01-2025;21-04-2023;;;18-01-2025;03;02;G;N
062755126838690484201;36547196637;MZ5906275512683869048420199343178220;AG070403;;01;MZN;01;01;05;86100;00;0.00;0;02;02;02;05;13-06-2025;20-06-2023;;;13-06-2025;02;02;G;N
061075776752914173616;97459116630;MZ5906107577675291417361697511666967;AG100808;;01;MZN;01;01;03;47730;00;0.00;0;01;02;01;00;07-03-2025;15-05-2019;;;07-03-2025;02;03;G;N
067717519111064975709;50099687024;MZ5906771751911106497570997272174808;AG061002;;02;MZN;01;01;02;47730;00;0.00;0;02;02;01;00;18-04-2025;18-11-2022;;;18-04-2025;02;04;G;N
064788881118983787107;19860910633;MZ5906478888111898378710745792477001;AG032205;;01;MZN;01;01;02;64190;00;0.00;0;02;03;01;00;01-03-2025;13-07-2024;;;01-03-2025;03;01;G;N
062411368902328647579;84098541025;MZ5906241136890232864757942982825451;AG042001;;01;MZN;08;02;02;64190;03;27439603.63;89;00;02;02;16;26-04-2025;30-05-2024;;;26-04-2025;02;02;G;N
069765668346420797543;74602349800;MZ5906976566834642079754356414851216;AG080808;;01;MZN;01;01;04;49230;00;0.00;0;02;03;01;00;12-07-2025;02-09-2022;;;12-07-2025;03;04;G;N
060495000145995099046;61598844149;MZ5906049500014599509904624949399918;AG050404;;01;MZN;01;01;05;47210;00;0.00;0;01;04;01;00;18-04-2025;09-04-2021;;;18-04-2025;04;03;G;N
061009190440077393683;61332888851;MZ5906100919044007739368390289528509;AG051101;;02;MZN;08;02;03;49230;02;13676303.70;487;00;02;04;10;31-07-2025;14-03-2024;;;31-07-2025;02;02;G;N
068514532654542607999;16446634807;MZ5906851453265454260799990642447544;AG041703;;01;EUR;01;01;02;47300;00;0.00;0;01;04;01;00;28-07-2025;07-10-2017;;;28-07-2025;04;01;G;N
064002519011532311004;06995985082;MZ5906400251901153231100452462304474;AG041701;;01;MZN;01;01;05;55101;00;0.00;0;02;05;01;00;11-10-2025;23-07-2017;;;11-10-2025;05;01;S;N
064302812224992841991;60701399425;MZ5906430281222499284199182345998866;AG030105;;01;ZAR;07;02;04;47300;01;7234161.24;369;00;05;01;00;26-01-2025;23-10-2018;;;26-01-2025;05;01;S;N
065278362961618890794;90345935642;MZ5906527836296161889079408008959606;AG071105;;04;MZN;01;01;02;62010;00;0.00;0;01;05;01;00;06-02-2025;14-10-2016;;;06-02-2025;05;01;G;N
068882901860837629673;08108036933;MZ5906888290186083762967369812673588;AG030809;;01;MZN;01;01;01;01110;00;0.00;0;02;05;01;00;12-11-2025;12-03-2021;;;12-11-2025;05;01;S;N
061338768362701584695;15268225211;MZ5906133876836270158469583100912321;AG041201;;04;MZN;01;01;05;47730;00;0.00;0;02;02;01;00;25-12-2025;18-11-2021;;;25-12-2025;02;04;S;N
065971230053263561048;16927890947;MZ5906597123005326356104826532381113;AG050301;;05;USD;01;01;03;96020;00;0.00;0;01;02;01;00;30-03-2025;01-01-2021;;;30-03-2025;02;01;G;N
060321745024001072651;77196156023;MZ5906032174502400107265101050312363;AG061004;;01;USD;01;01;02;86100;00;0.00;0;01;01;01;00;08-11-2025;03-11-2025;;;08-11-2025;01;02;S;N
063302785455449974295;90438487596;MZ5906330278545544997429584111198197;AG090304;;01;MZN;01;01;02;47210;00;0.00;0;02;01;01;00;24-07-2025;05-06-2017;;;24-07-2025;01;03;G;N
064566479054566661565;86653029329;MZ5906456647905456666156547186754474;AG080503;;02;MZN;01;01;04;41000;00;0.00;0;02;01;02;14;04-06-2025;12-01-2021;;;04-06-2025;01;03;G;N
068702416267684701522;30116396377;MZ5906870241626768470152264768141365;AG051004;;02;USD;01;01;02;86100;00;0.00;0;01;03;01;00;06-08-2025;14-09-2020;;;06-08-2025;03;02;G;N
068157727555493286986;52005326144;MZ5906815772755549328698617228703990;AG060606;;02;MZN;01;01;01;86100;00;0.00;0;02;03;02;07;29-01-2025;10-08-2016;;;29-01-2025;03;02;S;N
068111758237555859483;19391507409;MZ5906811175823755585948318629315201;AG031801;;01;MZN;01;01;05;47730;00;0.00;0;01;05;01;00;22-08-2025;11-02-2023;;;22-08-2025;05;02;S;N
065407410283938556535;99790680771;MZ5906540741028393855653556791192260;AG071001;;02;USD;01;01;04;86100;00;0.00;0;01;04;01;00;20-08-2025;11-10-2018;;;20-08-2025;04;03;G;N
062107245768652360762;14931264789;MZ5906210724576865236076228900103372;AG070304;;04;MZN;01;01;03;41000;00;0.00;0;02;05;01;00;20-06-2025;18-11-2020;;;20-06-2025;05;02;S;N
066095932938364400455;95014112215;MZ5906609593293836440045518535959093;AG031702;;01;USD;01;01;03;47110;00;0.00;0;02;02;01;00;01-02-2025;02-02-2016;;;01-02-2025;02;05;S;N
064249458743569999910;25051617903;MZ5906424945874356999991096162463437;AG050706;;01;MZN;04;02;04;62010;01;3391229.75;226;00;05;04;14;12-12-2025;17-02-2023;;;12-12-2025;05;01;G;N
062961766551667738049;19883029803;MZ5906296176655166773804937018276416;AG031709;;01;MZN;01;01;03;64190;00;0.00;0;01;03;01;00;16-03-2025;09-09-2017;;;16-03-2025;03;04;G;N
062216040078285647068;48571608906;MZ5906221604007828564706874387744878;AG030105;;02;MZN;01;01;02;47210;00;0.00;0;02;01;01;00;10-01-2025;23-09-2018;;;10-01-2025;01;01;S;N
060423357279427697811;96863480187;MZ5906042335727942769781183739844762;AG070808;;01;MZN;01;01;04;41000;00;0.00;0;02;04;01;00;20-08-2025;25-11-2016;;;20-08-2025;04;01;S;N
061993898164642505769;00775655284;MZ5906199389816464250576945188277973;AG031403;;01;MZN;01;01;01;41000;00;0.00;0;01;04;01;00;27-10-2025;11-05-2025;;;27-10-2025;04;01;G;N
063950826012950365313;67966332421;MZ5906395082601295036531389828329292;AG050306;;01;MZN;01;01;03;55101;00;0.00;0;02;01;01;00;29-11-2025;10-07-2023;;;29-11-2025;01;03;S;N
069688387721324471074;90004901436;MZ5906968838772132447107487849058202;AG070104;;01;USD;01;01;05;86100;00;0.00;0;02;02;01;00;02-11-2025;11-10-2025;;;02-11-2025;02;05;G;N
064860563661645364913;19919444651;MZ5906486056366164536491346508080021;AG042005;;05;MZN;01;01;02;96020;00;0.00;0;02;02;01;00;28-08-2025;28-10-2017;;;28-08-2025;02;03;G;N
069027432455058858340;38607257131;MZ5906902743245505885834062148235790;AG100603;;01;MZN;01;01;01;96020;00;0.00;0;01;04;01;00;21-10-2025;08-05-2017;;;21-10-2025;04;02;S;N
069598389505467801325;22844449676;MZ5906959838950546780132572379338225;AG090805;;02;MZN;01;01;01;47210;00;0.00;0;02;05;01;00;01-12-2025;16-03-2019;;;01-12-2025;05;03;G;N
064055697697881828850;72761866333;MZ5906405569769788182885061192207082;AG031108;;01;MZN;01;01;02;47730;00;0.00;0;02;04;01;00;05-01-2025;24-02-2022;;;05-01-2025;04;02;G;N
067157165045136258358;17159843902;MZ5906715716504513625835857397100318;AG071007;;02;MZN;01;01;04;56101;00;0.00;0;01;04;01;00;03-07-2025;26-01-2016;;;03-07-2025;04;03;S;N
062586176656447896275;99099886812;MZ5906258617665644789627557075595117;AG020501;;03;MZN;01;01;01;47210;00;0.00;0;02;03;01;00;15-10-2025;27-10-2024;;;15-10-2025;03;03;G;N
068879229727934310262;07774549168;MZ5906887922972793431026235783810509;AG031506;;01;MZN;01;01;05;55101;00;0.00;0;02;01;01;00;02-02-2025;01-04-2024;;;02-02-2025;01;02;G;N
064194283736466371344;83666608575;MZ5906419428373646637134434439654465;AG010908;;02;MZN;01;01;02;96020;00;0.00;0;02;02;02;17;12-12-2025;15-09-2025;;;12-12-2025;02;01;S;N
065867877705110865334;97405503535;MZ5906586787770511086533426234920696;AG100609;;01;MZN;01;01;05;96020;00;0.00;0;01;05;01;00;21-08-2025;03-06-2020;;;21-08-2025;05;02;G;N
069570042863325378422;46937347336;MZ5906957004286332537842278445943474;AG031604;;01;MZN;03;02;02;01110;02;7865722.93;70;00;02;01;00;03-12-2025;22-10-2024;;;03-12-2025;02;01;G;N
062293022762437314980;21470243400;MZ5906229302276243731498037179683308;AG020207;;01;MZN;01;01;03;55101;00;0.00;0;02;04;02;08;05-04-2025;18-01-2021;;;05-04-2025;04;01;S;N
068354397567161432378;86951087994;MZ5906835439756716143237856461532920;AG010402;;01;MZN;01;01;02;47300;00;0.00;0;01;01;01;00;15-02-2025;29-01-2016;;;15-02-2025;01;03;S;N
066808503077796133214;86435414201;MZ5906680850307779613321400767795368;AG031104;;01;MZN;01;01;03;01110;00;0.00;0;01;05;02;17;27-12-2025;31-07-2025;;;27-12-2025;05;02;S;N
060382959057109495377;13597604063;MZ5906038295905710949537745171367871;AG090308;;03;ZAR;01;01;01;47300;00;0.00;0;02;02;01;00;20-01-2025;20-09-2017;;;20-01-2025;02;03;S;N
060872126904245861308;69328858947;MZ5906087212690424586130864033111970;AG091301;;01;MZN;01;01;04;55101;00;0.00;0;01;04;01;00;11-12-2025;23-12-2016;;;11-12-2025;04;05;S;N
064641447141998920297;99986196123;MZ5906464144714199892029788624731509;AG031608;;02;MZN;01;01;01;41000;00;0.00;0;01;02;01;00;31-07-2025;21-09-2017;;;31-07-2025;02;05;G;N
066933824204547957249;31547129135;MZ5906693382420454795724962487538959;AG080601;;01;USD;06;02;01;64190;02;114945482.62;76;00;02;01;00;15-04-2025;03-09-2019;;;15-04-2025;02;01;S;N
065665009594582640182;90573921270;MZ5906566500959458264018246083958237;AG010802;;05;MZN;07;02;01;41000;02;2989883.04;225;00;01;01;00;13-01-2025;09-03-2018;;;13-01-2025;01;02;S;N
069053127254404414432;13046129075;MZ5906905312725440441443298607099073;AG031608;;01;MZN;03;02;05;49230;01;8111999.56;336;00;01;01;00;24-11-2025;11-01-2019;;;24-11-2025;01;02;S;N
064218408466423808845;66026474217;MZ5906421840846642380884581178253059;AG100505;;02;MZN;01;01;03;47110;00;0.00;0;02;04;01;00;11-08-2025;08-11-2016;;;11-08-2025;04;03;S;N
060641689117081361992;55011331598;MZ5906064168911708136199251276819911;AG030803;;01;MZN;01;01;05;96020;00;0.00;0;01;05;03;03;08-10-2025;13-02-2023;;;08-10-2025;05;01;G;N
062260172255680137692;43911931063;MZ5906226017225568013769203274224843;AG041809;;01;MZN;04;02;01;86100;02;5622718.59;217;00;02;01;00;20-07-2025;05-02-2018;;;20-07-2025;02;01;G;N
062423881311427848620;33999789898;MZ5906242388131142784862014033273781;AG090907;;01;MZN;01;01;01;62010;00;0.00;0;02;02;01;00;15-06-2025;24-01-2025;;;15-06-2025;02;01;G;N
068487898807374485442;01370123444;MZ5906848789880737448544229431789930;AG030109;;01;MZN;07;02;03;47110;03;3188692.46;121;00;05;01;00;21-08-2025;24-09-2018;;;21-08-2025;05;01;G;N
068226362295936373562;29876025563;MZ5906822636229593637356205599159301;AG041008;;05;EUR;01;01;01;62010;00;0.00;0;01;02;01;00;03-11-2025;30-08-2018;;;03-11-2025;02;04;S;N
066656876350024969890;50339336081;MZ5906665687635002496989007876444122;AG031709;;02;MZN;07;02;05;01110;04;7150921.49;209;00;04;01;00;09-01-2025;25-04-2023;;;09-01-2025;04;04;S;N
063928915409725806299;75303538167;MZ5906392891540972580629970131959473;AG011201;;01;MZN;01;01;02;01110;00;0.00;0;02;03;02;09;29-01-2025;06-04-2017;;;29-01-2025;03;01;G;N
067754923777079973920;23416330777;MZ5906775492377707997392004633665117;AG070704;;01;MZN;01;01;04;47300;00;0.00;0;02;02;01;00;01-08-2025;29-04-2022;;;01-08-2025;02;02;G;N
062489315789248042994;00443946278;MZ5906248931578924804299474721282416;AG032103;;01;MZN;01;01;03;47730;00;0.00;0;01;03;01;00;03-11-2025;15-10-2023;;;03-11-2025;03;01;S;S
068325077651363006117;16837637328;MZ5906832507765136300611744813567434;AG071104;;01;MZN;01;01;03;62010;00;0.00;0;02;02;01;00;23-03-2025;22-01-2017;;;23-03-2025;02;01;S;N
069506580353586717834;67347117436;MZ5906950658035358671783485610007987;AG021309;;01;MZN;07;02;03;85210;01;6852871.53;322;00;01;01;00;07-05-2025;19-12-2017;;;07-05-2025;01;02;S;N
067121856261012290490;89328378607;MZ5906712185626101229049086648853456;AG060906;;03;MZN;01;01;04;85210;00;0.00;0;01;03;03;11;03-08-2025;23-09-2024;;;03-08-2025;03;02;G;N
066015022167758101237;16307694566;MZ5906601502216775810123713393033345;AG030104;;01;MZN;01;01;02;47300;00;0.00;0;02;02;01;00;06-02-2025;14-12-2020;;;06-02-2025;02;02;S;S
060589783157893702914;44867392090;MZ5906058978315789370291408997547262;AG031104;;03;MZN;01;01;04;01110;00;0.00;0;01;01;01;00;01-05-2025;10-01-2024;;;01-05-2025;01;05;S;N
060684862357559057972;08821480795;MZ5906068486235755905797223950769698;AG030803;;02;MZN;01;01;03;47210;00;0.00;0;01;02;01;00;19-11-2025;26-07-2017;;;19-11-2025;02;03;S;N
064756779950724962446;29279684003;MZ5906475677995072496244682283220320;AG071008;;01;MZN;06;02;05;47300;01;21295112.65;420;00;01;01;00;30-08-2025;11-03-2017;;;30-08-2025;01;03;S;N
061703912740968715760;18975247303;MZ5906170391274096871576015101357872;AG031005;;01;MZN;01;01;02;85210;00;0.00;0;01;01;01;00;25-06-2025;09-07-2021;;;25-06-2025;01;01;S;N
066029933567538079232;12901963207;MZ5906602993356753807923265143738464;AG100408;;01;MZN;08;02;02;47110;01;3323019.96;435;00;04;01;00;01-11-2025;30-07-2020;;;01-11-2025;04;01;S;N
