NUIB;ID da transacção;ID da Agência bancária;NIB de débito;Data e hora de operação;Tipo de Operação;Moeda;Valor;Valor na moeda original;Comissão;NIB de crédito;Número de telemóvel de crédito
43369134799;BCO06TIB0000000032;AG030707;060213175812105948390;28-09-2025 08:58:33;02;MZN;162434.64;162434.64;2759.55;158689423248901787354;868285553
69503092889;BCO06TIB0000000033;AG090701;063386764472028893182;04-08-2025 16:37:14;03;MZN;29692.22;29692.22;38.32;357638303724674322250;828256323
61056874775;BCO06TIB0000000034;AG100805;064302220962611241266;11-05-2025 12:29:50;01;MZN;436611.45;436611.45;7018.47;114232362667740547359;879069110
52402344963;BCO06TIB0000000035;AG031008;062597171045788626764;21-12-2025 08:40:14;02;MZN;200531.29;200531.29;702.33;968502493737149277150;868570231
01247734439;BCO06TIB0000000036;AG021502;063661500294898580678;14-06-2025 16:49:12;01;USD;52537.56;833.93;131.22;257723762383858875622;825115151
30997454893;BCO06TIB0000000037;AG040303;069674869231117713536;20-05-2025 08:33:46;01;EUR;727322.23;11544.80;12091.26;904784857351350764550;846104649
82799994999;BCO06TIB0000000038;AG031904;062157965168560877903;30-11-2025 15:20:18;01;MZN;16004.23;16004.23;69.76;906882904269238556106;845517946
78385948847;BCO06TIB0000000039;AG061104;062671441711758387194;30-12-2025 08:52:32;02;MZN;1610445.55;1610445.55;19022.41;302849984903658466881;862792848
81278102699;BCO06TIB0000000040;AG040801;063859103768855017661;28-12-2025 13:54:53;01;MZN;119822.22;119822.22;1198.99;223005477325500049092;864890081
62925933697;BCO06TIB0000000041;AG021608;064297035022179932759;20-07-2025 10:00:17;03;MZN;12166.96;12166.96;186.08;074067114699502012351;853563299
75795947658;BCO06TIB0000000042;AG030909;060523090005875994684;20-09-2025 16:34:05;03;USD;13731.56;217.96;155.59;682959946391138333636;868327056
90368880118;BCO06TIB0000000043;AG030707;063769647387367627068;04-06-2025 15:24:31;03;MZN;46863.15;46863.15;239.63;333427427167511300419;876048496
93517247367;BCO06TIB0000000044;AG071003;061822686571583028438;06-01-2025 15:55:46;03;MZN;128211.40;128211.40;213.81;004826696866632681600;877060762
43411272620;BCO06TIB0000000045;AG041505;068807541064795254833;10-02-2025 09:43:30;01;MZN;28412.68;28412.68;310.70;113538713520310706203;864929907
87715603984;BCO06TIB0000000046;AG100106;063560016417673614853;02-07-2025 16:42:31;03;MZN;4090.84;4090.84;2.23;241866964003926273110;843725207
02524710630;BCO06TIB0000000047;AG010408;067253664404614333716;07-04-2025 14:50:13;03;MZN;9558.31;9558.31;148.48;362812073917549639998;828825887
23558760164;BCO06TIB0000000048;AG040808;063396409106806948875;25-06-2025 16:14:20;03;MZN;279946.02;279946.02;3065.35;354092304976604513507;861082799
02722601059;BCO06TIB0000000049;AG020402;060074721528448865775;29-04-2025 08:45:54;02;MZN;46449.19;46449.19;555.87;610234077776751653365;821056952
61139218540;BCO06TIB0000000050;AG041706;065833085496113598600;28-12-2025 15:39:17;02;MZN;21010.29;21010.29;258.13;793910404217617436803;858870884
83950364296;BCO06TIB0000000051;AG032306;062827704933332811379;29-12-2025 12:09:55;01;ZAR;48371.37;767.80;148.99;786337666112377175903;844301084
55011331598;BCO06TIB0000000052;AG030802;060641689117081361992;03-03-2025 13:30:05;02;MZN;67723.83;67723.83;195.59;847059379759776675254;848364159
97064827247;BCO06TIB0000000053;AG071203;060940732836268751254;15-10-2025 10:30:25;01;MZN;3574739.82;3574739.82;43887.73;336192059112649248888;823732956
81381688019;BCO06TIB0000000054;AG031705;068458724676065640196;14-11-2025 16:31:29;03;MZN;626580.14;626580.14;5220.16;236624060316156933758;871950489
92921917007;BCO06TIB0000000055;AG090501;063826991277808356405;04-10-2025 14:50:51;03;MZN;53807.36;53807.36;185.89;242694573522806729572;828194783
38372033417;BCO06TIB0000000056;AG080508;062758960948910003628;04-12-2025 08:44:04;03;MZN;109932.24;109932.24;1905.58;934127698194195967223;875964321
73260993444;BCO06TIB0000000057;AG070702;063809593075359515288;16-09-2025 09:34:42;03;MZN;1232.57;1232.57;8.30;332579968913211725500;849826740
73924859862;BCO06TIB0000000058;AG040806;068089196957769377956;23-04-2025 15:14:23;02;MZN;50062.88;50062.88;772.26;863333639295047539385;851913598
92435437997;BCO06TIB0000000059;AG090908;062667328496199397604;28-07-2025 15:35:33;02;MZN;1397113.25;1397113.25;27045.86;251480370635252317622;825769548
96927959416;BCO06TIB0000000060;AG040705;064729503082027675996;18-08-2025 14:23:58;01;MZN;20200.72;20200.72;83.90;030353648659577790088;841508164
77121525173;BCO06TIB0000000061;AG051401;065652380291386802750;11-09-2025 13:00:09;02;MZN;17567.33;17567.33;296.44;166728244319660695501;864379102
44158404270;BCO06TIB0000000062;AG031706;068974287301619915747;17-08-2025 16:04:06;01;MZN;56442.16;56442.16;227.82;726535944152438152904;848218865
52366504950;BCO06TIB0000000063;AG070604;061488606363373371387;13-01-2025 08:33:11;02;MZN;17980.31;17980.31;161.62;455340348165042275242;870219978
79975659190;BCO06TIB0000000064;AG031803;063733202004539580390;18-02-2025 14:48:22;02;MZN;36716.81;36716.81;454.12;035351435172488368569;864968035
70992900510;BCO06TIB0000000065;AG051205;061997121211829274728;22-11-2025 11:02:25;02;MZN;19069.77;19069.77;98.59;848780370429703943122;828439383
70293024855;BCO06TIB0000000066;AG031608;068938378372997039652;31-07-2025 10:43:20;02;MZN;32618.21;32618.21;94.47;001990073311880541599;828501620
20175427586;BCO06TIB0000000067;AG060702;064501464828430829586;14-05-2025 09:53:32;01;MZN;59685.51;59685.51;1101.05;998308536566997900110;854329940
20175427586;BCO06TIB0000000068;AG060709;064501464828430829586;09-10-2025 13:47:50;02;MZN;43941.44;43941.44;259.95;289740328518134714957;824820540
47545349014;BCO06TIB0000000069;AG032308;064625383542574002244;29-01-2025 08:21:30;02;MZN;19053.89;19053.89;179.12;760779149602215524635;825219162
30248943039;BCO06TIB0000000070;AG031904;064532761924800440175;16-10-2025 12:28:01;03;MZN;56489.82;56489.82;546.50;082109906658215390087;867732960
41347731201;BCO06TIB0000000071;AG020204;060040317250050649769;20-10-2025 11:40:54;01;MZN;49033.29;49033.29;860.81;904878253466157408684;858487006
75110176998;BCO06TIB0000000072;AG071008;066944303040490579770;03-10-2025 15:30:53;02;MZN;9260.99;9260.99;93.09;756444269704806840896;879413676
04414661179;BCO06TIB0000000073;AG030906;068183027514801467369;24-07-2025 10:03:08;02;MZN;184426.82;184426.82;2452.67;716623869426834484067;840211232
15158824328;BCO06TIB0000000074;AG090703;068525900259823440036;03-11-2025 10:11:05;01;MZN;32563.50;32563.50;7.21;074573568895522197939;866961761
13823648016;BCO06TIB0000000075;AG030809;066107528788124917351;06-12-2025 12:01:47;03;MZN;11720.08;11720.08;48.57;164095023648571006236;840029388
03276950165;BCO06TIB0000000076;AG060706;065007689043729313288;01-06-2025 08:36:07;01;USD;98662.25;1566.07;1465.41;365968958449497075988;863467543
74817089621;BCO06TIB0000000077;AG071105;060642907589696910106;14-12-2025 13:45:22;02;MZN;45860.71;45860.71;131.20;149044392509895241126;855023954
52273022766;BCO06TIB0000000078;AG071003;067683016240408830066;17-11-2025 16:13:39;02;MZN;8591.74;8591.74;150.13;362486858252291149433;878826239
22824161371;BCO06TIB0000000079;AG041802;064372448550039052389;26-12-2025 16:34:04;03;MZN;58131.02;58131.02;851.54;688547355994101121025;858482585
27142507303;BCO06TIB0000000080;AG100701;060973822983118596105;09-04-2025 14:30:29;03;MZN;46575.19;46575.19;603.88;675030227318863229885;823855043
26149255398;BCO06TIB0000000081;AG030909;065331573936451053265;25-07-2025 14:56:48;03;MZN;18157.94;18157.94;140.70;465802687638657790045;850442561
03079993481;BCO06TIB0000000082;AG030108;061555926259497198518;13-10-2025 13:44:01;03;MZN;2564270.98;2564270.98;35300.25;503262388693108539481;872587216
93109012333;BCO06TIB0000000083;AG090302;065850174905482112142;04-03-2025 09:15:56;02;MZN;27209.77;27209.77;158.13;162242196059673653698;871231608
60520684463;BCO06TIB0000000084;AG031008;060183143663423094889;03-10-2025 12:36:44;02;MZN;182700.76;182700.76;1452.90;073402301532300013487;866748249
96604386907;BCO06TIB0000000085;AG030303;068742732555475202555;15-11-2025 16:44:51;02;MZN;51183.99;51183.99;174.57;992809397973714505079;867154741
12819601533;BCO06TIB0000000086;AG100303;060963618039758511445;21-05-2025 13:38:44;01;MZN;48102.97;48102.97;405.65;250567959695677349576;821345502
58326585270;BCO06TIB0000000087;AG010108;065451695963602940330;10-01-2025 09:15:51;02;MZN;108889.53;108889.53;1260.67;521114422274630094757;820256378
97808099750;BCO06TIB0000000088;AG071002;067850152709024749061;12-12-2025 13:43:57;03;MZN;18142.32;18142.32;152.03;115469125475382007298;841505598
21019676698;BCO06TIB0000000089;AG060407;068992981798109424972;04-02-2025 12:02:07;01;MZN;42717.81;42717.81;532.75;811678293164717321863;859144999
71553702681;BCO06TIB0000000090;AG010704;065041443902826159603;19-01-2025 11:57:01;02;MZN;928562.83;928562.83;6935.49;743765847471522153050;822484062
95257609192;BCO06TIB0000000091;AG070104;061879676601745996570;01-07-2025 11:34:55;01;MZN;3068267.95;3068267.95;22485.13;813746757357405221415;842560793
48096623889;BCO06TIB0000000092;AG100107;064296492431184226133;16-01-2025 16:46:02;03;MZN;103730.06;103730.06;48.96;740444278324106663339;864595556
87236319533;BCO06TIB0000000093;AG070709;061117622516384489682;02-01-2025 14:31:56;01;MZN;81472.11;81472.11;1398.27;973341093395110883070;820287435
17168197798;BCO06TIB0000000094;AG030807;067017880240640325141;04-10-2025 16:58:51;01;MZN;30631.22;30631.22;103.80;872786547238221695057;858455447
78892650799;BCO06TIB0000000095;AG060809;068428404100935500518;12-11-2025 10:58:12;01;MZN;13587.12;13587.12;185.92;529150340686701606166;870732375
98609991794;BCO06TIB0000000096;AG032004;065938113827422650390;01-01-2025 14:41:02;01;MZN;37925.05;37925.05;717.26;288469150517287052794;869977317
08332907762;BCO06TIB0000000097;AG040405;061368966608636953236;31-03-2025 11:13:29;02;USD;38727.68;614.73;535.99;160727266289687464262;848207302
30893326599;BCO06TIB0000000098;AG020401;068533325130462344580;28-12-2025 09:59:10;01;MZN;6647.57;6647.57;100.27;259156277774392949814;850341777
01422844893;BCO06TIB0000000099;AG070909;066727011264885971446;09-06-2025 13:55:48;02;MZN;187474.64;187474.64;1801.71;833362440574275008490;853213534
75762437471;BCO06TIB0000000100;AG090904;068767113290332147440;21-03-2025 11:44:03;02;MZN;689163.43;689163.43;8151.93;794604073888137653030;825898006
13966832318;BCO06TIB0000000101;AG040502;065498197630809744192;19-09-2025 14:33:16;03;MZN;16227.28;16227.28;243.24;103167773591876954778;851684275
33935720105;BCO06TIB0000000102;AG041003;066842727447330932758;22-05-2025 14:04:04;02;MZN;5067120.80;5067120.80;60488.70;318103827707242690358;858708771
95720290728;BCO06TIB0000000103;AG080803;061729660622349671841;26-06-2025 16:32:52;01;MZN;1414723.90;1414723.90;11021.20;334467340711267874637;875690174
94353689680;BCO06TIB0000000104;AG030909;068665726889248984510;15-09-2025 08:52:16;02;MZN;146875.88;146875.88;2033.35;824376726016938392585;855013304
18616078313;BCO06TIB0000000105;AG060608;068004763412895002647;12-10-2025 13:50:54;01;MZN;413785.88;413785.88;647.43;169421806835228791445;856685312
22005299575;BCO06TIB0000000106;AG081209;066195422406579961258;03-04-2025 08:30:53;01;MZN;104014.04;104014.04;1500.37;035201778551459468995;842579857
64600369531;BCO06TIB0000000107;AG081408;066310994685852021308;05-06-2025 16:38:00;02;MZN;8062.86;8062.86;131.98;979987551556574537531;841653795
37020701617;BCO06TIB0000000108;AG081201;064981384000927067764;06-04-2025 09:31:31;02;MZN;237170.37;237170.37;441.81;695467301260798450947;856908830
16725719909;BCO06TIB0000000109;AG081202;060412104945447444478;23-01-2025 14:06:41;01;MZN;2345044.37;2345044.37;39792.51;063151089609053556536;821505175
45225574193;BCO06TIB0000000110;AG040103;068841113021624488100;05-01-2025 13:01:19;02;MZN;22016.66;22016.66;377.79;810537992980406696744;864593029
84590803258;BCO06TIB0000000111;AG100302;061419524156828760047;13-03-2025 12:16:48;01;MZN;22430.20;22430.20;378.44;874957220224582562125;849162470
04209653179;BCO06TIB0000000112;AG040501;061660984068114808519;02-08-2025 16:42:36;01;MZN;18985.83;18985.83;307.35;846203913002591906450;875233813
64437850821;BCO06TIB0000000113;AG100401;066906697624392695244;06-06-2025 13:47:04;02;MZN;25961.46;25961.46;424.49;427643348489278563645;822659653
87947830904;BCO06TIB0000000114;AG100601;063353662264531060510;25-12-2025 16:21:11;02;MZN;450720.37;450720.37;3271.19;862675774337110612442;841053109
88637618687;BCO06TIB0000000115;AG030908;068662237169042664905;05-01-2025 10:38:49;03;ZAR;3184318.56;50544.74;6268.23;825505899117536147407;844907500
41852855120;BCO06TIB0000000116;AG051005;061153914087023422147;18-05-2025 10:02:53;02;MZN;262477.37;262477.37;782.37;176325385321128979878;848326267
16262186185;BCO06TIB0000000117;AG070805;061231063453807744114;08-09-2025 08:38:24;03;MZN;2218307.65;2218307.65;40608.29;525423304135689313426;851749685
71592562582;BCO06TIB0000000118;AG021508;064647329927213781158;07-05-2025 13:45:54;03;MZN;24533.81;24533.81;345.85;932960879095110499717;859351160
12918356438;BCO06TIB0000000119;AG030404;062521528811054309045;29-11-2025 16:59:46;02;MZN;58415.94;58415.94;895.73;491178022246125008184;851613067
92091027708;BCO06TIB0000000120;AG051401;066767354955443486374;31-05-2025 13:54:44;01;EUR;39272.43;623.37;266.94;162474570594456266742;844937346
72071285359;BCO06TIB0000000121;AG080905;069433965203412827699;27-11-2025 08:57:36;01;MZN;23071.22;23071.22;245.37;709029350083222850326;873158126
65547722574;BCO06TIB0000000122;AG030805;068240621042725586163;29-01-2025 16:12:54;03;MZN;145396.63;145396.63;2500.53;316906765903333249137;822976820
00736806616;BCO06TIB0000000123;AG051109;065537858063723934016;18-02-2025 15:40:54;02;MZN;64212.06;64212.06;910.02;930089980369816186922;870376209
85441293453;BCO06TIB0000000124;AG030509;064638492028124833699;04-01-2025 08:39:57;02;MZN;50389.45;50389.45;613.51;829577091535243070449;878812319
44566328883;BCO06TIB0000000125;AG090201;066821337566654528095;10-07-2025 09:36:07;03;MZN;252226.28;252226.28;4090.13;548532847401984708309;879050715
80435962305;BCO06TIB0000000126;AG090201;064145221674999191561;30-03-2025 16:13:58;01;USD;12928.70;205.22;188.88;208991493486999768439;848301978
60829901971;BCO06TIB0000000127;AG090305;066165429660997175161;20-08-2025 13:50:46;03;MZN;267050.45;267050.45;3685.81;348465518172191138665;846862025
56700757453;BCO06TIB0000000128;AG070309;061328852067374238853;20-03-2025 12:20:52;03;MZN;545309.75;545309.75;3664.58;417071339984905727028;872509467
59965983555;BCO06TIB0000000129;AG031507;062999271008238536987;14-05-2025 08:48:26;02;MZN;57962.09;57962.09;919.08;260922892418857811272;879405689
77781518499;BCO06TIB0000000130;AG051305;069318741914603736859;06-08-2025 12:37:40;01;MZN;291096.09;291096.09;4989.56;211402133047140281219;822151153
95396297950;BCO06TIB0000000131;AG060705;062550758336617025020;25-12-2025 14:38:11;02;MZN;7251.43;7251.43;65.63;421135530652563319754;868873359
11860983237;BCO06TIB0000000132;AG041009;061957233670143393059;14-12-2025 08:04:47;01;MZN;7377.77;7377.77;129.09;985083822395740635507;867493998
76929053496;BCO06TIB0000000133;AG070705;064538934136564085494;02-06-2025 09:40:18;02;MZN;6654.53;6654.53;7.92;345735560342409891797;840617031
98006372278;BCO06TIB0000000134;AG031802;064181436605219889339;02-08-2025 15:36:56;01;MZN;95580.65;95580.65;860.23;527006742235966904544;870822524
26967544341;BCO06TIB0000000135;AG031408;066461233874184499963;12-07-2025 11:28:08;03;MZN;5194.78;5194.78;21.06;632142914437103977497;859673461
83285582732;BCO06TIB0000000136;AG070803;064141457339351137224;08-04-2025 11:48:27;01;MZN;1208206.53;1208206.53;8514.16;299705942169511967155;848984625
49709732255;BCO06TIB0000000137;AG100306;062194880097649676099;09-08-2025 12:56:32;01;MZN;38422.76;38422.76;692.89;543053227515215807150;874609654
75787419853;BCO06TIB0000000138;AG070703;060308193207890036165;12-01-2025 15:13:51;03;MZN;13955.90;13955.90;186.34;285736624547375282513;852937782
51316746537;BCO06TIB0000000139;AG050506;065482543144668322744;20-07-2025 15:46:40;02;MZN;88552.58;88552.58;718.91;371334720941163741773;858698328
05628386534;BCO06TIB0000000140;AG030501;060686126691225674939;17-12-2025 09:44:01;02;MZN;40446.12;40446.12;555.17;388019111838452934144;842164074
30793881898;BCO06TIB0000000141;AG051004;067301505863101464380;25-11-2025 11:30:44;01;MZN;20643.32;20643.32;357.09;814247482155158663925;857675306
14536540348;BCO06TIB0000000142;AG080804;067724132123782292902;29-05-2025 16:57:23;02;MZN;1453764.69;1453764.69;9029.40;987439324953910948895;861734410
62637764862;BCO06TIB0000000143;AG090707;068640429875981717854;22-04-2025 09:34:28;01;MZN;153397.14;153397.14;2745.34;174296805794206956015;849781599
97239996216;BCO06TIB0000000144;AG090509;063161057865737439221;15-12-2025 15:57:19;03;MZN;222622.44;222622.44;2379.09;205646137598905865581;875340362
12436126137;BCO06TIB0000000145;AG100409;069149755351257960207;07-02-2025 08:03:36;03;MZN;42853.53;42853.53;564.50;403158496261071876104;851539038
42635495380;BCO06TIB0000000146;AG032001;061954044180453845400;21-02-2025 15:06:58;02;MZN;28618.62;28618.62;177.92;839510402189684973895;827093140
85523096176;BCO06TIB0000000147;AG100604;066521764635391090369;09-12-2025 16:58:27;02;MZN;122080.19;122080.19;2166.06;876443504194967228833;866649976
23698927324;BCO06TIB0000000148;AG070801;062385346511594491053;18-09-2025 10:28:27;03;MZN;44517.66;44517.66;737.74;765284805229092236946;823068881
92998836928;BCO06TIB0000000149;AG051109;064087439158524738803;06-01-2025 15:14:59;03;MZN;10108.54;10108.54;1.61;735530186567606689522;871355865
13484047214;BCO06TIB0000000150;AG011108;061423464598092543865;15-09-2025 10:14:45;03;MZN;58168.42;58168.42;361.94;898490606520266370543;853398785
02092210476;BCO06TIB0000000151;AG011409;063401524346763870767;16-11-2025 14:49:24;01;MZN;29825.89;29825.89;516.47;436111997705715365577;850856583
30729782896;BCO06TIB0000000152;AG020209;061142612827764664092;10-03-2025 12:11:47;02;MZN;7344.11;7344.11;49.32;558380962545694671442;823472245
49848463181;BCO06TIB0000000153;AG100601;065851079234202398878;04-03-2025 16:56:12;01;MZN;15120.62;15120.62;260.48;263216515601856784406;822581266
18041511933;BCO06TIB0000000154;AG080809;068069290435964898853;19-04-2025 13:34:09;02;MZN;155080.23;155080.23;1161.74;196508915176823882559;858176578
76230169454;BCO06TIB0000000155;AG060709;064456781539969401596;29-08-2025 16:33:31;02;EUR;13095.40;207.86;205.70;736868107665814588692;873056697
89323735860;BCO06TIB0000000156;AG021303;060781208163915880937;18-10-2025 15:48:28;01;MZN;97613.64;97613.64;1344.05;381119696244910051980;823712444
12918356438;BCO06TIB0000000157;AG030401;062521528811054309045;03-11-2025 15:23:46;01;MZN;9537.76;9537.76;67.26;633410709306569720804;844456757
19725575920;BCO06TIB0000000158;AG100203;067336752967639374279;02-12-2025 08:56:02;03;MZN;94964.03;94964.03;1889.51;978496726887731639168;849542060
37367416428;BCO06TIB0000000159;AG031701;068285863377171245558;24-06-2025 14:11:16;01;MZN;21008.29;21008.29;69.01;789845655405000264778;862800694
53751134542;BCO06TIB0000000160;AG070605;066027865483139015425;20-12-2025 14:50:44;02;MZN;58696.10;58696.10;377.16;716141434932461833362;847295660
77033295170;BCO06TIB0000000161;AG040104;062300777151069443579;27-10-2025 16:32:56;03;MZN;70453.81;70453.81;1059.87;297195118392204508310;850426713
13027501307;BCO06TIB0000000162;AG060609;065379139146903168097;27-09-2025 10:17:48;03;MZN;13095.36;13095.36;196.79;061383291417503698163;843797103
32102491254;BCO06TIB0000000163;AG070203;069799804708643163951;29-12-2025 11:04:54;01;ZAR;46207.82;733.46;289.08;458189085016104869668;878797731
99312813943;BCO06TIB0000000164;AG060806;061525773797498526551;07-08-2025 10:33:41;03;MZN;159895.77;159895.77;2774.70;345360466715185479663;874155053
54415204382;BCO06TIB0000000165;AG050407;069346250627570279297;28-09-2025 14:41:58;02;MZN;146031.77;146031.77;205.94;525359257712624326840;841738575
22270949549;BCO06TIB0000000166;AG032006;065456335875802939703;06-10-2025 09:22:53;01;MZN;232131.31;232131.31;390.66;247922698190382737375;860352138
59911683504;BCO06TIB0000000167;AG060609;063359796191081925678;18-03-2025 14:09:16;01;MZN;29725.59;29725.59;192.29;730890214403166189948;829911846
33751933402;BCO06TIB0000000168;AG060404;062471071030485992463;07-09-2025 16:48:30;03;MZN;412556.98;412556.98;890.74;085006599304012668948;822648840
12676933296;BCO06TIB0000000169;AG031704;065082580603407027768;06-10-2025 15:42:21;01;MZN;17423.15;17423.15;6.35;452227905759007746957;820445964
12892487564;BCO06TIB0000000170;AG090706;060962444353759213829;11-01-2025 11:59:06;02;MZN;40782.82;40782.82;637.37;031178840943049752058;859779509
01886473385;BCO06TIB0000000171;AG061005;061790325611267676899;19-05-2025 14:42:50;03;MZN;50653.36;50653.36;480.60;483494304368867956390;848351473
49161045380;BCO06TIB0000000172;AG021508;067588277478801931353;17-09-2025 13:03:03;03;MZN;13783.87;13783.87;176.88;187614485038769498471;874695601
41592053618;BCO06TIB0000000173;AG030207;064708441837854224983;06-08-2025 10:56:32;03;MZN;98931.38;98931.38;497.37;589974503228208799132;858447977
42518390153;BCO06TIB0000000174;AG030108;068565613503729796993;01-11-2025 16:26:05;01;MZN;36085.91;36085.91;284.62;248243102403009353656;844739486
35165258293;BCO06TIB0000000175;AG020903;069863917067155707860;11-04-2025 10:48:48;01;MZN;192670.34;192670.34;3834.51;059739567725149433502;846807126
78536139146;BCO06TIB0000000176;AG032006;062110554260309361318;06-08-2025 16:19:20;01;MZN;209591.56;209591.56;3468.91;420168550626527704546;855162988
69328858947;BCO06TIB0000000177;AG091304;060872126904245861308;19-09-2025 08:40:15;02;MZN;1032727.94;1032727.94;8804.53;252836217902993001734;851883839
22962340817;BCO06TIB0000000178;AG020902;062683377920914692267;27-12-2025 15:06:29;01;MZN;13776.81;13776.81;273.47;626630555142145526183;872495152
93150844471;BCO06TIB0000000179;AG011102;068768915164570574440;17-05-2025 13:05:12;02;MZN;154146.26;154146.26;1088.49;148926854696611947299;826275760
14167658178;BCO06TIB0000000180;AG020209;066375420238833324448;07-12-2025 13:30:46;01;MZN;19868.76;19868.76;269.77;973245992463533789206;822259900
67878098811;BCO06TIB0000000181;AG100606;063713128527434454591;05-01-2025 09:46:54;02;MZN;28082.72;28082.72;362.95;712489448349486926858;863394570
53127509351;BCO06TIB0000000182;AG031707;062352838265867955398;25-04-2025 11:00:00;03;MZN;13506.63;13506.63;264.67;790478103973554670971;827010676
80173010576;BCO06TIB0000000183;AG030706;063188376465074269395;30-09-2025 12:49:32;03;MZN;1631230.26;1631230.26;12769.50;469974777448386260071;878717076
