NUIB;Referência do depósito;Tipo de Depósito;Tipo de Contraparte;País da Contraparte;Latitude;Longitude;Tipo de taxas de juros;Taxa de juro de referência;Taxa Anual Efectiva (TAE);Taxa Anual Nominal Bruta (TANB);Taxa Anual Nominal Líquida (TANL);Moeda;Data de Depósito;Data de Maturidade;Data do 1º Pagamento de Juros;Frequência de pagamento de juros
38673770701;BCO06DEP000000061;DP;0;MZ;-12.6442;39.3123;1;4;10.2325;10.8086;8.1860;EUR;05-06-2025;05-06-2026;05-07-2025;2
95348369445;BCO06DEP000000062;DO;1;MZ;-21.2848;39.5871;1;2;1.2331;1.3662;0.9865;MZN;02-04-2025;;02-05-2025;3
32831235869;BCO06DEP000000063;DP;1;MZ;-15.1071;30.2633;1;4;2.8812;3.1529;2.3049;USD;13-05-2025;11-08-2025;12-06-2025;3
38844922683;BCO06DEP000000064;DO;1;MZ;-11.5724;36.9515;1;3;1.9792;2.2146;1.5834;MZN;21-04-2025;;21-05-2025;6
09003854649;BCO06DEP000000065;DO;0;MZ;-17.4183;36.0580;1;2;0.5795;1.1392;0.4636;MZN;12-04-2025;;12-05-2025;4
16609496519;BCO06DEP000000066;DP;1;MZ;-23.0934;33.1944;1;2;4.5941;5.3537;3.6753;MZN;03-05-2025;03-05-2026;02-06-2025;3
44526544745;BCO06DEP000000067;DO;0;MZ;-12.8519;38.0048;2;7;0.3243;0.5787;0.2595;MZN;13-09-2025;;13-10-2025;5
40336794078;BCO06DEP000000068;DO;1;MZ;-12.5625;38.1655;1;4;1.4655;2.4635;1.1724;MZN;12-11-2025;;12-12-2025;6
14293861723;BCO06DEP000000069;DO;0;MZ;-14.1273;36.0149;1;4;0.8081;1.4127;0.6465;MZN;17-02-2025;;19-03-2025;9
64807090860;BCO06DEP000000070;DO;1;MZ;-15.3050;39.9248;1;1;0.1212;0.6636;0.0969;MZN;25-09-2025;;25-10-2025;1
44406639002;BCO06DEP000000071;DO;0;MZ;-11.2188;33.7961;1;3;1.9311;2.1770;1.5449;MZN;11-05-2025;;10-06-2025;5
24245944606;BCO06DEP000000072;DO;0;MZ;-17.6182;35.5977;1;3;1.2711;1.4631;1.0169;MZN;08-06-2025;;08-07-2025;9
81427815698;BCO06DEP000000073;DO;0;MZ;-13.1850;33.7485;1;5;1.1540;1.6599;0.9232;MZN;30-07-2025;;29-08-2025;5
78507747742;BCO06DEP000000074;DO;0;MZ;-25.2395;37.3816;2;4;0.6882;1.4091;0.5506;MZN;11-12-2025;;10-01-2026;3
22962340817;BCO06DEP000000075;DO;0;MZ;-25.1617;30.8660;2;6;1.6949;1.7583;1.3559;ZAR;15-08-2025;;14-09-2025;4
99302186024;BCO06DEP000000076;DP;1;MZ;-12.5358;36.3510;1;5;11.7610;12.0122;9.4088;USD;19-09-2025;19-09-2027;19-10-2025;4
93266676662;BCO06DEP000000077;DO;0;MZ;-22.9112;30.9392;1;2;0.8577;1.5788;0.6862;MZN;05-05-2025;;04-06-2025;1
84010180018;BCO06DEP000000078;DO;0;MZ;-13.1548;37.8374;1;5;0.2037;1.0000;0.1629;MZN;23-09-2025;;23-10-2025;9
38984040222;BCO06DEP000000079;DP;1;MZ;-12.5910;39.0432;1;7;10.0094;10.7730;8.0075;MZN;11-07-2025;10-08-2025;10-08-2025;9
62954530923;BCO06DEP000000080;DP;1;MZ;-23.1664;35.5725;1;2;2.7159;3.2883;2.1727;MZN;12-06-2025;12-07-2025;12-07-2025;2
10396945432;BCO06DEP000000081;PA;0;MZ;-14.4448;37.8712;1;7;3.6307;4.1798;2.9046;MZN;21-09-2025;20-12-2025;21-10-2025;5
86009521161;BCO06DEP000000082;DP;0;MZ;-25.5423;30.1961;1;2;1.7238;2.4373;1.3790;MZN;15-04-2025;15-04-2026;15-05-2025;9
96020822449;BCO06DEP000000083;DO;1;MZ;-17.1232;31.1198;1;2;1.8717;2.3541;1.4973;MZN;29-05-2025;;28-06-2025;1
63182725047;BCO06DEP000000084;DO;0;MZ;-12.5253;36.4621;1;2;1.8853;2.4168;1.5083;MZN;26-09-2025;;26-10-2025;1
94896147746;BCO06DEP000000085;DO;1;MZ;-17.3410;39.2324;1;1;1.7362;2.2880;1.3890;MZN;23-10-2025;;22-11-2025;4
82093335052;BCO06DEP000000086;DO;0;MZ;-18.1379;36.3853;1;7;0.8302;1.8142;0.6641;MZN;25-10-2025;;24-11-2025;2
19144340856;BCO06DEP000000087;PA;0;MZ;-22.4685;31.4422;1;7;1.2614;2.0181;1.0091;MZN;22-07-2025;21-08-2025;21-08-2025;2
37020701617;BCO06DEP000000088;DP;0;MZ;-17.7569;33.8923;1;7;10.9939;11.1782;8.7951;MZN;13-09-2025;12-03-2026;13-10-2025;6
05335629659;BCO06DEP000000089;DO;0;MZ;-19.0934;32.5140;1;5;1.7364;1.8421;1.3892;MZN;12-08-2025;;11-09-2025;2
13656998790;BCO06DEP000000090;DP;0;MZ;-14.3694;34.6889;1;5;2.2388;2.2854;1.7910;MZN;11-03-2025;07-09-2025;10-04-2025;4
52538011592;BCO06DEP000000091;DO;0;MZ;-17.0982;30.4831;2;1;0.5765;1.2728;0.4612;MZN;28-08-2025;;27-09-2025;6
59020002285;BCO06DEP000000092;DP;1;MZ;-12.8630;30.3662;1;1;8.9074;9.5410;7.1259;MZN;16-04-2025;13-10-2025;16-05-2025;6
04626144674;BCO06DEP000000093;DO;1;MZ;-18.6075;33.5091;2;2;0.3384;0.5926;0.2707;MZN;31-05-2025;;30-06-2025;6
88482944639;BCO06DEP000000094;PA;0;MZ;-11.3178;33.5562;1;1;8.0802;8.9221;6.4641;MZN;24-07-2025;23-08-2025;23-08-2025;3
65228437689;BCO06DEP000000095;DO;0;MZ;-20.8733;37.1489;1;3;1.6248;2.4400;1.2999;MZN;05-06-2025;;05-07-2025;6
16617906510;BCO06DEP000000096;DO;0;MZ;-12.3550;33.8882;1;6;1.8194;2.2934;1.4555;MZN;14-03-2025;;13-04-2025;6
30529735218;BCO06DEP000000097;PA;0;MZ;-23.9570;30.6287;1;7;1.3269;1.9015;1.0615;MZN;31-07-2025;27-01-2026;30-08-2025;3
79484068945;BCO06DEP000000098;DP;1;MZ;-13.4821;38.1155;1;7;3.0825;3.7191;2.4660;MZN;20-08-2025;18-11-2025;19-09-2025;6
50764544123;BCO06DEP000000099;DO;0;MZ;-17.5537;38.5011;2;1;0.2493;0.5890;0.1995;USD;01-01-2025;;31-01-2025;3
35637649059;BCO06DEP000000100;DO;1;MZ;-23.1985;38.4299;3;1;1.0452;1.9331;0.8362;MZN;10-12-2025;;09-01-2026;9
80816876676;BCO06DEP000000101;DO;1;MZ;-10.2716;30.8491;1;4;0.7464;1.0829;0.5971;MZN;20-10-2025;;19-11-2025;6
61692498191;BCO06DEP000000102;DP;1;MZ;-17.3553;37.0088;1;7;6.4154;7.0957;5.1323;MZN;16-10-2025;15-11-2025;15-11-2025;5
27729779667;BCO06DEP000000103;DO;0;MZ;-25.8925;37.9360;1;5;1.3711;2.0235;1.0969;MZN;01-04-2025;;01-05-2025;1
38483639906;BCO06DEP000000104;DO;0;MZ;-12.3388;34.1963;1;4;1.0409;1.7660;0.8327;MZN;29-09-2025;;29-10-2025;4
91157449889;BCO06DEP000000105;DP;1;MZ;-25.2174;38.0767;1;3;1.7460;2.3863;1.3968;MZN;21-10-2025;21-10-2026;20-11-2025;2
14309934356;BCO06DEP000000106;DO;1;MZ;-21.4105;36.7946;2;7;0.6122;1.5307;0.4897;MZN;16-06-2025;;16-07-2025;6
34088815407;BCO06DEP000000107;DP;0;MZ;-25.0497;32.3678;1;1;11.9220;12.2846;9.5376;MZN;23-06-2025;23-07-2025;23-07-2025;1
09357771992;BCO06DEP000000108;DO;0;MZ;-21.4607;32.0008;3;4;0.2511;0.8836;0.2009;MZN;05-12-2025;;04-01-2026;6
12819601533;BCO06DEP000000109;DO;1;MZ;-23.8441;39.8997;1;4;0.2995;0.8177;0.2396;MZN;21-09-2025;;21-10-2025;5
23989783137;BCO06DEP000000110;DO;0;MZ;-11.8367;33.2880;1;3;0.0922;0.8297;0.0738;MZN;15-02-2025;;17-03-2025;5
75605312682;BCO06DEP000000111;DO;0;MZ;-10.3279;34.4217;2;7;1.3382;1.9778;1.0705;USD;31-03-2025;;30-04-2025;5
72781269465;BCO06DEP000000112;DO;1;MZ;-15.3656;39.0577;1;5;1.8583;2.6242;1.4866;MZN;13-05-2025;;12-06-2025;1
50553718237;BCO06DEP000000113;DP;1;MZ;-25.4914;35.1273;1;3;7.1598;7.3567;5.7278;MZN;09-06-2025;09-06-2026;09-07-2025;5
20288932982;BCO06DEP000000114;DO;1;MZ;-18.6971;37.1497;1;7;1.1586;1.1761;0.9269;MZN;28-05-2025;;27-06-2025;2
55042514690;BCO06DEP000000115;DO;0;MZ;-18.0147;31.6316;1;7;0.6053;1.0072;0.4843;MZN;06-05-2025;;05-06-2025;4
29219849467;BCO06DEP000000116;DO;1;MZ;-23.4439;36.6760;3;4;1.7933;2.1123;1.4346;MZN;11-03-2025;;10-04-2025;5
94703459886;BCO06DEP000000117;DO;1;MZ;-17.5885;34.7699;1;5;0.6225;1.2642;0.4980;MZN;02-09-2025;;02-10-2025;3
27143564368;BCO06DEP000000118;DP;0;MZ;-24.8581;35.7691;1;7;7.6652;7.9377;6.1322;USD;08-11-2025;08-11-2026;08-12-2025;5
97294984934;BCO06DEP000000119;DP;0;MZ;-24.7649;30.0070;1;1;9.3329;10.2048;7.4663;MZN;10-10-2025;10-10-2026;09-11-2025;3
24965178992;BCO06DEP000000120;DP;0;MZ;-21.4636;37.9023;2;6;6.4014;6.4470;5.1211;MZN;02-04-2025;02-04-2027;02-05-2025;6
05339159673;BCO06DEP000000121;DP;1;MZ;-12.1613;33.7966;1;3;11.5669;12.1386;9.2535;USD;07-12-2025;07-12-2026;06-01-2026;3
15363844103;BCO06DEP000000122;DO;0;MZ;-24.2347;36.9031;1;3;1.2754;1.2791;1.0203;MZN;31-08-2025;;30-09-2025;5
62269668245;BCO06DEP000000123;DP;1;MZ;-25.5691;35.8957;2;2;2.4038;2.6636;1.9230;MZN;14-10-2025;12-01-2026;13-11-2025;6
84234923333;BCO06DEP000000124;DF;0;MZ;-10.5499;38.8118;2;1;11.1813;11.9212;8.9450;MZN;07-11-2025;;07-12-2025;3
90267840126;BCO06DEP000000125;DO;1;MZ;-16.6917;34.1075;1;3;0.0547;0.3841;0.0437;MZN;12-02-2025;;14-03-2025;5
52569510086;BCO06DEP000000126;DO;0;MZ;-10.1947;35.8125;1;2;0.5676;0.8078;0.4541;MZN;09-09-2025;;09-10-2025;3
12569278275;BCO06DEP000000127;DO;0;MZ;-11.9836;34.3759;1;3;0.3228;0.7224;0.2582;MZN;01-07-2025;;31-07-2025;3
68569780891;BCO06DEP000000128;DP;0;MZ;-20.6469;32.4361;1;6;8.0587;8.2115;6.4470;MZN;31-08-2025;31-08-2027;30-09-2025;9
56322272284;BCO06DEP000000129;DO;1;MZ;-24.3890;33.5994;1;6;0.9937;1.0220;0.7950;MZN;02-12-2025;;01-01-2026;9
71447006136;BCO06DEP000000130;DO;1;MZ;-20.9694;31.3048;2;7;0.7784;1.1121;0.6227;MZN;30-07-2025;;29-08-2025;3
97988254212;BCO06DEP000000131;DO;0;MZ;-15.0240;31.6542;1;7;1.4283;2.0240;1.1427;USD;19-09-2025;;19-10-2025;6
40587944960;BCO06DEP000000132;DO;0;MZ;-12.5633;39.6090;2;6;0.7889;1.7320;0.6311;USD;05-02-2025;;07-03-2025;4
51957900116;BCO06DEP000000133;DO;1;MZ;-20.0472;33.7290;1;7;0.6170;0.6770;0.4936;MZN;17-07-2025;;16-08-2025;1
98544341498;BCO06DEP000000134;DO;1;MZ;-21.7386;36.2892;1;6;0.3170;0.9665;0.2536;MZN;13-04-2025;;13-05-2025;1
56066561053;BCO06DEP000000135;DO;1;MZ;-11.2194;36.3453;1;6;1.1775;1.5495;0.9420;MZN;20-06-2025;;20-07-2025;4
37072079520;BCO06DEP000000136;DO;1;MZ;-19.6034;32.9181;1;7;1.6132;1.9188;1.2906;MZN;28-07-2025;;27-08-2025;4
80816876676;BCO06DEP000000137;DO;0;MZ;-20.3304;32.0556;1;6;0.5812;1.4088;0.4650;MZN;10-01-2025;;09-02-2025;4
21138379466;BCO06DEP000000138;PA;0;MZ;-18.6230;34.0873;1;3;3.4468;3.7775;2.7575;MZN;13-11-2025;13-12-2025;13-12-2025;2
63735855261;BCO06DEP000000139;DO;1;MZ;-20.7843;35.0819;2;2;0.9996;1.5323;0.7997;MZN;21-12-2025;;20-01-2026;3
61030805048;BCO06DEP000000140;DP;1;MZ;-21.8861;35.7912;1;6;7.5020;7.9119;6.0016;MZN;24-10-2025;22-04-2026;23-11-2025;4
28531222136;BCO06DEP000000141;DP;0;MZ;-13.3712;35.9598;2;2;3.7946;4.2929;3.0357;EUR;28-08-2025;28-08-2026;27-09-2025;3
10854146398;BCO06DEP000000142;DO;0;MZ;-18.1487;30.7920;1;1;0.6722;0.8618;0.5377;ZAR;06-11-2025;;06-12-2025;4
21608249211;BCO06DEP000000143;DF;0;MZ;-16.0062;37.1622;2;1;3.7122;4.6235;2.9697;MZN;04-07-2025;;03-08-2025;3
79027666998;BCO06DEP000000144;DP;0;MZ;-13.3579;32.9684;1;6;3.9846;4.7604;3.1877;MZN;05-03-2025;04-04-2025;04-04-2025;4
97459116630;BCO06DEP000000145;DO;0;MZ;-13.8913;31.0993;2;2;1.3309;1.4658;1.0647;MZN;23-11-2025;;23-12-2025;1
02161239716;BCO06DEP000000146;DF;1;MZ;-10.7796;32.0450;1;6;9.7334;9.7374;7.7868;MZN;27-03-2025;;26-04-2025;5
19196629987;BCO06DEP000000147;DP;0;MZ;-21.6911;36.0453;1;4;9.2866;10.0806;7.4293;MZN;18-08-2025;18-08-2026;17-09-2025;6
78507747742;BCO06DEP000000148;DS;0;MZ;-18.2901;37.2443;1;5;9.1786;10.0349;7.3429;MZN;30-01-2025;;01-03-2025;4
98105732169;BCO06DEP000000149;DO;0;MZ;-20.8766;36.1752;1;7;1.0559;1.5157;0.8447;MZN;25-05-2025;;24-06-2025;3
89905739380;BCO06DEP000000150;DO;1;MZ;-22.8953;33.5773;1;5;0.8953;1.2778;0.7163;MZN;21-01-2025;;20-02-2025;4
64529537805;BCO06DEP000000151;DO;1;MZ;-23.8369;37.2271;1;3;1.2873;1.7620;1.0298;ZAR;25-03-2025;;24-04-2025;2
08765016007;BCO06DEP000000152;DO;1;MZ;-19.3715;36.1701;1;7;0.4354;0.9598;0.3483;MZN;27-05-2025;;26-06-2025;9
56062737351;BCO06DEP000000153;DO;1;MZ;-22.3747;30.6445;2;7;1.9992;2.0269;1.5993;MZN;14-09-2025;;14-10-2025;6
95781618370;BCO06DEP000000154;DO;1;MZ;-23.7696;38.7776;1;6;1.4482;1.7574;1.1585;MZN;29-08-2025;;28-09-2025;2
06300880292;BCO06DEP000000155;DO;1;MZ;-20.8812;30.8541;1;1;1.9146;2.8677;1.5317;MZN;21-11-2025;;21-12-2025;3
62330533452;BCO06DEP000000156;DO;1;MZ;-11.8186;30.8977;1;1;1.7958;2.6877;1.4366;MZN;02-12-2025;;01-01-2026;6
56753835307;BCO06DEP000000157;DP;0;MZ;-20.8542;39.6571;1;4;5.5409;6.4839;4.4327;MZN;24-01-2025;24-01-2026;23-02-2025;6
49520173912;BCO06DEP000000158;DO;1;MZ;-17.2638;35.8677;1;1;1.5257;1.8713;1.2205;MZN;15-09-2025;;15-10-2025;1
03583968861;BCO06DEP000000159;DP;0;MZ;-17.6895;30.4944;1;5;7.5696;7.6319;6.0557;MZN;12-03-2025;08-09-2025;11-04-2025;5
00157575004;BCO06DEP000000160;DO;0;MZ;-14.9160;30.2000;1;1;1.4878;1.8539;1.1902;MZN;06-03-2025;;05-04-2025;3
38765781718;BCO06DEP000000161;PA;1;MZ;-18.0219;34.6849;1;6;4.2193;4.9704;3.3754;EUR;07-05-2025;06-06-2025;06-06-2025;6
07068000637;BCO06DEP000000162;DO;0;MZ;-14.1983;33.4261;1;6;0.4232;0.7010;0.3386;MZN;31-05-2025;;30-06-2025;9
57339431010;BCO06DEP000000163;DP;0;MZ;-23.0885;36.8049;1;3;3.9886;4.7289;3.1908;MZN;06-09-2025;05-12-2025;06-10-2025;3
95419276734;BCO06DEP000000164;DP;1;MZ;-11.6703;32.6865;2;7;3.9328;4.7476;3.1462;MZN;18-04-2025;18-04-2026;18-05-2025;5
07732289660;BCO06DEP000000165;DO;1;MZ;-20.4883;33.2482;1;4;0.3081;0.5755;0.2465;MZN;02-03-2025;;01-04-2025;1
42457551013;BCO06DEP000000166;DO;1;MZ;-18.5130;30.7309;2;3;1.1735;1.1834;0.9388;MZN;26-02-2025;;28-03-2025;6
86951087994;BCO06DEP000000167;DP;0;MZ;-10.0498;34.1637;1;4;11.4841;12.0207;9.1873;MZN;23-05-2025;23-05-2027;22-06-2025;2
17189492365;BCO06DEP000000168;DS;1;MZ;-24.3082;34.1904;1;3;10.4382;10.9302;8.3506;MZN;24-07-2025;;23-08-2025;1
32369186404;BCO06DEP000000169;DP;1;MZ;-16.9755;31.0716;1;1;4.1704;4.5333;3.3363;MZN;30-09-2025;29-03-2026;30-10-2025;2
03659010434;BCO06DEP000000170;DO;1;MZ;-14.6621;37.1100;1;6;1.0096;1.3237;0.8077;MZN;23-08-2025;;22-09-2025;3
86125017540;BCO06DEP000000171;DO;0;MZ;-10.2649;39.4914;3;6;1.8644;2.0688;1.4915;MZN;10-01-2025;;09-02-2025;2
18060881660;BCO06DEP000000172;DP;0;MZ;-22.5009;36.9741;1;1;6.5641;7.4510;5.2513;MZN;11-11-2025;09-02-2026;11-12-2025;3
25905218217;BCO06DEP000000173;DO;1;MZ;-13.0855;37.4057;1;2;0.0921;0.7712;0.0737;MZN;01-09-2025;;01-10-2025;5
83666608575;BCO06DEP000000174;DP;0;MZ;-11.6626;30.1087;1;6;1.2466;1.4993;0.9973;MZN;14-11-2025;13-05-2026;14-12-2025;5
