NUIB;Número do cliente;Código da agência bancária;Designação da agência bancária;Referência do pedido;Referência do crédito;Canal de submissão;Data da submissão;Resultado da apreciação do pedido;Motivo da rejeição;Tipo de cliente em relação à operação;Tipo de crédito;Âmbito de crédito;Cliente entidade correlacionada;Código do produto de crédito;Designação do produto de crédito;Tipo de amortização;Modalidade do crédito;Indicador crédito verde;Finalidade do crédito;Montante solicitado;Montante aprovado;Moeda da operação;Data da contratação;Data efectiva do 1º desembolso/ utilização;Data do 1º pagamento de capital;Período de deferimento;Data de maturidade;Número de prestações;Frequência de reembolsos;Tipo de taxas de juros;Taxa de juro de referência;Spread da taxa de juros;Comissão do crédito por assinatura;Cedência da operação;Crédito Segurado;Operação vinculada ao sindicato;Local de utilização;Latitude;Longitude;Actividade económica;Origem de recursos;Percentagem dos recursos consignados
97007212024;CLI898093556546499307;AG070606;Agência Chibabava;BCO06PED000000018;BCO06CRD000000018;P;19-11-2025;P;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;102;NVE;105;2358421.51;0.00;USD;;;;17;;0;7;1;8;10.8345;12609.45;N;N;N;070602;-16.0764;39.6991;47110;C;
23416330777;CLI989097611254273722;AG070703;Agência Dondo;BCO06PED000000019;BCO06CRD000000019;D;08-01-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;102;VER;111;2067904.64;2028995.52;MZN;19-01-2025;26-01-2025;25-02-2025;71;22-04-2027;87;3;1;5;8.3372;1732.08;N;N;S;070702;-24.9696;31.1847;47300;C;
34371963923;CLI081280479337599377;AG040104;Agência Quelimane;BCO06PED000000020;BCO06CRD000000020;P;18-07-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;300;NVE;103;445517.14;295431.02;MZN;19-07-2025;24-07-2025;23-08-2025;117;01-01-2031;65;3;2;1;6.4621;7411.19;S;N;N;040101;-15.0362;31.2893;49230;C;
33273873857;CLI442035113641287997;AG090307;Agência Chibuto;BCO06PED000000021;BCO06CRD000000021;P;23-06-2025;R;11;N;1;3;N;PME01;PME01 Produto de crédito;OUT;200;NVE;201;5440777.72;0.00;MZN;;;;34;;0;9;1;1;3.1182;12808.93;S;N;N;090304;-20.0795;32.4685;01130;C;
97294984934;CLI285557544042288178;AG020509;Agência Ibo;BCO06PED000000022;BCO06CRD000000022;O;04-11-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;BUL;202;NVE;101;321494.02;289797.30;MZN;07-11-2025;13-11-2025;13-12-2025;118;17-02-2027;117;7;1;5;6.6107;11544.32;S;S;N;020501;-23.7941;32.2532;47210;P;
44397132266;CLI174683618400174917;AG070404;Agência Chemba;BCO06PED000000023;BCO06CRD000000023;A;04-01-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;SLA;200;NVE;107;667556.79;446175.27;MZN;27-01-2025;29-01-2025;28-02-2025;142;27-04-2025;68;4;1;6;7.8728;12485.79;S;N;S;070403;-10.7776;36.2835;47730;C;
49340099830;CLI289351564531790394;AG042108;Agência Molumbo;BCO06PED000000024;BCO06CRD000000024;D;23-10-2025;A;;E;1;3;C;EMP01;EMP01 Produto de crédito;IRR;102;NVE;200;7632002.18;6591170.51;MZN;02-11-2025;11-11-2025;11-12-2025;120;30-06-2029;98;7;1;8;2.0045;652.68;S;N;S;042101;-23.4746;35.6538;41000;C;
45131573710;CLI298077124219327927;AG031303;Agência Monapo;BCO06PED000000025;BCO06CRD000000025;A;05-08-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;100;NVE;109;745841.91;705398.67;MZN;12-08-2025;21-08-2025;20-09-2025;58;17-02-2027;105;1;1;3;10.6243;6959.46;N;N;N;031302;-23.0925;39.9462;47210;M;79.05
00275684669;CLI146078081453091395;AG100307;Agência Magude;BCO06PED000000026;BCO06CRD000000026;P;16-05-2025;A;;N;1;3;C;HAB01;HAB01 Produto de crédito;FIA;404;NVE;110;421006.47;286681.45;MZN;04-06-2025;07-06-2025;07-07-2025;25;27-10-2033;23;7;2;3;10.4943;11667.98;N;N;S;100304;-17.9223;30.2371;47730;P;
29272485767;CLI602845727832422839;AG090601;Agência Chokwe;BCO06PED000000027;BCO06CRD000000027;D;23-07-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;203;NVE;100;958185.47;691599.38;MZN;08-08-2025;09-08-2025;08-09-2025;59;28-07-2032;87;5;2;8;1.3820;1062.06;S;N;S;090603;-10.4602;37.3250;64190;P;
57735597334;CLI339399344631453840;AG080905;Agência Massinga;BCO06PED000000028;BCO06CRD000000028;D;31-03-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;BUL;401;NVE;105;760002.76;539050.02;MZN;09-04-2025;10-04-2025;10-05-2025;162;14-06-2027;7;1;1;1;11.5882;7161.43;S;N;N;080901;-14.8901;38.0478;41000;P;
66908161857;CLI213317750713639533;AG050805;Agência Magoe;BCO06PED000000029;BCO06CRD000000029;D;23-11-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;BUL;404;NVE;203;35089152.18;19301505.24;MZN;05-12-2025;06-12-2025;05-01-2026;165;20-08-2035;6;8;1;5;4.4208;1054.33;N;S;S;050801;-11.0920;30.7967;41000;C;
16617906510;CLI496705280314730846;AG021602;Agência Metuge;BCO06PED000000030;BCO06CRD000000030;D;12-09-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;JUR;100;NVE;101;1729051.84;1080697.93;MZN;26-09-2025;29-09-2025;29-10-2025;133;26-05-2029;81;8;1;4;7.4867;8795.92;N;S;S;021601;-13.3975;38.5180;47210;M;76.36
65293933680;CLI979263179193302226;AG031404;Agência Mossuril;BCO06PED000000031;BCO06CRD000000031;P;28-09-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;100;NVE;107;1669054.37;1358931.64;USD;28-10-2025;01-11-2025;01-12-2025;45;13-04-2033;40;2;1;6;8.9509;16346.85;S;N;S;031401;-21.0168;38.8044;49230;P;
07825689081;CLI635457825834871964;AG100409;Agência Manhica;BCO06PED000000032;BCO06CRD000000032;D;05-07-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;103;NVE;203;5249515.43;3653999.85;MZN;07-07-2025;09-07-2025;08-08-2025;38;24-03-2026;108;6;1;8;2.1492;7661.29;S;N;S;100402;-20.8333;31.6983;01130;M;77.55
59437402613;CLI923501339839366469;AG070202;Agência Buzi;BCO06PED000000033;BCO06CRD000000033;P;16-11-2025;A;;N;2;3;N;EMP01;EMP01 Produto de crédito;FIA;201;VER;105;1368684.64;1326819.58;MZN;04-12-2025;10-12-2025;09-01-2026;73;16-09-2029;65;4;2;4;9.5334;16797.05;S;N;S;070202;-19.7651;33.9073;85210;M;17.09
90438487596;CLI874240869000815961;AG090309;Agência Chibuto;BCO06PED000000034;BCO06CRD000000034;A;10-11-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;OUT;400;VER;105;110687.01;91365.48;MZN;24-11-2025;25-11-2025;25-12-2025;68;02-04-2034;23;4;1;8;12.4509;5675.63;S;S;S;090302;-16.8114;31.6352;47210;C;
43541937601;CLI834906178797679020;AG030209;Agência Angoche;BCO06PED000000035;BCO06CRD000000035;P;15-05-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;102;NVE;108;778135.72;546907.38;MZN;31-05-2025;06-06-2025;06-07-2025;45;17-10-2031;19;4;1;6;10.4779;8712.32;S;N;S;030201;-19.7837;37.3324;56101;P;
18262377164;CLI134255955303687940;AG050908;Agência Marávia;BCO06PED000000036;BCO06CRD000000036;D;02-07-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;BUL;201;NVE;201;58129395.88;39771339.48;MZN;13-07-2025;18-07-2025;17-08-2025;124;11-10-2031;68;9;2;7;5.6943;2118.62;N;N;N;050904;-18.9486;38.2241;64190;M;88.63
69706137977;CLI502177401258469738;AG021102;Agência Mueda;BCO06PED000000037;BCO06CRD000000037;D;26-01-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;IRR;102;NVE;201;5114180.62;3246836.90;MZN;16-02-2025;19-02-2025;21-03-2025;177;19-04-2026;3;2;2;5;6.0246;11782.11;S;S;N;021108;-22.1813;32.9715;01110;C;
63047178736;CLI678135884161720761;AG031204;Agência Moma;BCO06PED000000038;BCO06CRD000000038;A;21-07-2025;R;70;N;1;3;N;COM01;COM01 Produto de crédito;IRR;100;NVE;202;1714060.58;0.00;MZN;;;;76;;0;8;2;8;3.7035;13223.78;S;S;S;031201;-24.4293;31.6656;62010;C;
01938183813;CLI897393007547416611;AG031802;Agência Nacala-A-Velha;BCO06PED000000039;BCO06CRD000000039;O;02-09-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;SLA;204;NVE;101;336218.10;334252.39;MZN;03-09-2025;12-09-2025;12-10-2025;5;07-12-2027;6;5;3;4;8.5316;4632.77;S;N;N;031801;-13.6067;30.8616;01130;M;31.24
67966332421;CLI719297339487108543;AG050304;Agência Cahora-Bassa;BCO06PED000000040;BCO06CRD000000040;A;05-08-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;401;NVE;107;503210.76;466445.47;ZAR;15-08-2025;16-08-2025;15-09-2025;34;07-08-2029;54;7;2;2;10.0498;318.66;N;S;N;050303;-22.3699;39.4441;55101;M;62.38
18457097193;CLI057753961152710735;AG070609;Agência Chibabava;BCO06PED000000041;BCO06CRD000000041;O;23-08-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;100;NVE;104;1069945.48;845495.94;MZN;15-09-2025;19-09-2025;19-10-2025;166;19-07-2030;56;5;2;7;7.7324;12147.90;N;S;N;070603;-10.0314;36.4187;62010;P;
70620599364;CLI974315736959990213;AG100306;Agência Magude;BCO06PED000000042;BCO06CRD000000042;P;24-10-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;200;NVE;102;446613.68;301282.16;MZN;31-10-2025;07-11-2025;07-12-2025;177;14-09-2026;94;3;1;1;9.2864;17188.21;N;N;S;100304;-13.1716;32.8867;47730;M;57.78
14124520750;CLI528245119831893768;AG030704;Agência Meconta;BCO06PED000000043;BCO06CRD000000043;A;22-05-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;404;NVE;100;774928.33;642964.25;MZN;09-06-2025;19-06-2025;19-07-2025;120;22-10-2026;98;5;1;1;9.6878;17568.70;S;N;S;030704;-22.6082;30.5880;47730;M;30.32
82164588877;CLI998985338489766215;AG100805;Agência Namaacha;BCO06PED000000044;BCO06CRD000000044;D;22-02-2025;A;;N;1;2;N;EMP01;EMP01 Produto de crédito;BUL;201;NVE;200;23175825.15;20319668.63;MZN;12-03-2025;16-03-2025;15-04-2025;138;27-06-2027;55;9;1;2;6.4530;19432.57;N;S;N;100802;-23.6712;39.2577;41000;P;
16617906510;CLI896463002179603841;AG021601;Agência Metuge;BCO06PED000000045;BCO06CRD000000045;A;02-02-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;SLA;103;NVE;110;143071.37;89797.34;MZN;22-02-2025;03-03-2025;02-04-2025;127;14-07-2031;65;5;1;4;3.4645;14970.17;N;N;N;021601;-24.6605;37.2127;47210;M;87.29
23703081435;CLI915808857625497008;AG031601;Agência Murrupula;BCO06PED000000046;BCO06CRD000000046;O;08-10-2025;A;;N;1;1;N;HAB01;HAB01 Produto de crédito;JUR;202;NVE;200;4357185.00;2571466.57;MZN;27-10-2025;27-10-2025;26-11-2025;170;21-06-2034;12;2;1;7;2.9350;14789.81;N;S;N;031603;-18.6507;34.6753;55101;M;61.22
66026474217;CLI106754172582460495;AG100502;Agência Marracuene;BCO06PED000000047;BCO06CRD000000047;A;22-09-2025;A;;N;1;2;N;PES01;PES01 Produto de crédito;JUR;100;NVE;100;1559590.07;1558427.40;MZN;06-10-2025;10-10-2025;09-11-2025;51;03-06-2035;94;1;1;5;6.8007;9991.53;N;S;S;100501;-11.3076;36.1181;47110;M;74.55
86172420442;CLI362886549400353231;AG030606;Agência Malema;BCO06PED000000048;BCO06CRD000000048;D;22-09-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;400;NVE;107;645356.71;489712.30;MZN;01-10-2025;03-10-2025;02-11-2025;97;12-07-2033;63;6;1;6;7.3510;15663.37;S;N;N;030601;-15.5285;31.5315;64190;P;
61063230399;CLI414374263580142740;AG070605;Agência Chibabava;BCO06PED000000049;BCO06CRD000000049;O;02-03-2025;A;;N;1;3;C;PME01;PME01 Produto de crédito;BUL;100;NVE;102;431173.60;421314.44;MZN;14-03-2025;15-03-2025;14-04-2025;142;22-07-2031;117;9;1;8;6.9017;11170.32;N;N;S;070602;-24.8203;33.9333;47730;C;
61620533060;CLI422352220772850360;AG021007;Agência Montepuez;BCO06PED000000050;BCO06CRD000000050;A;18-11-2025;P;;E;1;3;N;PME01;PME01 Produto de crédito;IRR;103;NVE;206;6112272.96;0.00;MZN;;;;34;;0;7;1;8;1.9566;7318.50;N;S;N;021002;-25.9386;31.7766;47210;M;70.10
86494347813;CLI944298927131630129;AG041704;Agência Pebane;BCO06PED000000051;BCO06CRD000000051;O;15-07-2025;A;;E;1;3;N;AGR01;AGR01 Produto de crédito;BUL;401;NVE;206;12397278.06;9739406.56;USD;20-07-2025;22-07-2025;21-08-2025;70;30-12-2031;10;2;1;5;4.2826;5566.87;S;S;S;041703;-11.3466;36.3047;86100;P;
04369118791;CLI598746593926133081;AG042006;Agência Mocubela;BCO06PED000000052;BCO06CRD000000052;O;25-06-2025;A;;N;1;1;N;EMP01;EMP01 Produto de crédito;IRR;203;NVE;100;527478.26;509148.22;MZN;29-06-2025;02-07-2025;01-08-2025;34;10-11-2028;102;2;1;4;6.4911;16373.41;S;S;N;042001;-11.6462;37.7395;62010;C;
94775775549;CLI786692214593258362;AG030104;Agência Nampula;BCO06PED000000053;BCO06CRD000000053;A;11-01-2025;R;11;N;1;3;N;PME01;PME01 Produto de crédito;FIA;202;NVE;103;990875.64;0.00;MZN;;;;144;;0;9;1;7;6.2322;10271.11;N;N;S;030105;-22.7083;37.9210;01130;M;55.27
21399831209;CLI322626088423391177;AG081205;Agência Panda;BCO06PED000000054;BCO06CRD000000054;A;17-04-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;404;NVE;110;882860.34;569744.14;MZN;11-05-2025;12-05-2025;11-06-2025;144;03-01-2034;94;5;2;4;6.8728;9409.33;S;S;S;081201;-18.6550;35.7839;56101;M;30.16
37309902565;CLI794304619345525875;AG070805;Agência Gorongosa;BCO06PED000000055;BCO06CRD000000055;P;09-01-2025;P;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;402;NVE;201;13311011.76;0.00;MZN;;;;173;;0;8;1;4;7.1167;12010.07;N;S;S;070801;-23.3215;34.6558;55101;C;
16226678486;CLI924511523011013099;AG051005;Agência Moatize;BCO06PED000000056;BCO06CRD000000056;A;05-10-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;403;NVE;101;706281.41;542535.32;MZN;13-10-2025;21-10-2025;20-11-2025;13;19-08-2031;77;2;1;6;4.0186;4357.62;N;S;S;051001;-20.3985;30.2769;85210;P;
78536139146;CLI705651269532427964;AG032003;Agência Rapale;BCO06PED000000057;BCO06CRD000000057;A;06-11-2025;A;;E;1;2;N;PES01;PES01 Produto de crédito;BUL;201;NVE;204;4813434.14;2648056.80;MZN;08-11-2025;14-11-2025;14-12-2025;142;16-07-2033;82;4;2;2;4.0822;2829.88;N;S;S;032003;-21.6699;36.4066;55101;C;
71919996590;CLI642428877935181323;AG100708;Agência Moamba;BCO06PED000000058;BCO06CRD000000058;O;04-04-2025;R;20;N;1;3;N;AGR01;AGR01 Produto de crédito;OUT;203;NVE;100;192938.78;0.00;MZN;;;;177;;0;9;1;7;8.1691;5293.15;S;N;N;100701;-11.3651;32.1004;01130;P;
88626333617;CLI316041243362110532;AG031706;Agência Nacala Porto;BCO06PED000000059;BCO06CRD000000059;D;06-05-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;IRR;400;NVE;111;1043731.23;747914.59;MZN;18-05-2025;23-05-2025;22-06-2025;77;08-04-2026;76;1;1;1;7.5777;19261.58;S;S;N;031701;-12.6505;37.3270;56101;C;
99955214193;CLI281834737499666584;AG060504;Agência Machaze;BCO06PED000000060;BCO06CRD000000060;O;20-11-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;400;NVE;105;1970169.68;1544251.83;MZN;02-12-2025;11-12-2025;10-01-2026;105;01-01-2033;45;1;1;3;4.9144;12887.14;N;S;S;060501;-20.7996;34.4666;47300;C;
98131187356;CLI029326337997242864;AG030703;Agência Meconta;BCO06PED000000061;BCO06CRD000000061;D;21-10-2025;A;;N;1;2;N;EMP01;EMP01 Produto de crédito;FIA;202;NVE;102;760147.19;588914.92;MZN;17-11-2025;23-11-2025;23-12-2025;172;17-05-2032;71;5;3;7;4.9320;7898.30;S;S;S;030701;-20.9483;38.0489;56101;P;
44332893163;CLI762932730864331958;AG071109;Agência Marromeu;BCO06PED000000062;BCO06CRD000000062;A;01-04-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;BUL;401;NVE;108;935953.67;916910.56;MZN;05-04-2025;06-04-2025;06-05-2025;122;23-02-2033;25;7;2;3;12.5008;2811.34;N;N;N;071101;-22.1386;32.3827;96020;C;
50514562456;CLI038309110276682216;AG100305;Agência Magude;BCO06PED000000063;BCO06CRD000000063;A;18-05-2025;A;;N;1;3;C;COM01;COM01 Produto de crédito;IRR;100;NVE;108;1232057.26;1106743.59;MZN;28-05-2025;05-06-2025;05-07-2025;103;07-12-2028;24;2;1;8;11.0954;10974.42;N;S;N;100304;-10.8841;35.2837;55101;C;
69494514342;CLI149696575024701857;AG090605;Agência Chokwe;BCO06PED000000064;BCO06CRD000000064;O;15-05-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;401;NVE;110;946652.06;667317.11;MZN;11-06-2025;21-06-2025;21-07-2025;104;06-05-2034;60;2;1;7;9.6984;17820.91;S;S;N;090601;-15.9409;39.1903;01110;P;
46160593680;CLI942945792925938843;AG042107;Agência Molumbo;BCO06PED000000065;BCO06CRD000000065;P;23-08-2025;A;;E;1;3;N;HAB01;HAB01 Produto de crédito;SLA;201;NVE;204;5436165.90;3067897.13;MZN;24-08-2025;25-08-2025;24-09-2025;171;28-04-2026;57;7;1;5;6.4296;7548.37;S;N;N;042101;-25.5248;31.9549;41000;P;
55789236343;CLI327608557728712775;AG100207;Agência Boane;BCO06PED000000066;BCO06CRD000000066;A;04-10-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;401;NVE;111;767238.83;765529.17;MZN;22-10-2025;28-10-2025;27-11-2025;162;16-03-2030;95;1;2;7;5.4306;11543.58;S;S;S;100202;-13.7786;37.6253;85210;P;
42021511805;CLI888996762916797952;AG070101;Agência Cidade da Beira;BCO06PED000000067;BCO06CRD000000067;D;27-05-2025;R;12;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;402;NVE;101;1356812.49;0.00;USD;;;;105;;0;2;1;4;6.0761;14982.15;N;N;S;070103;-22.9838;36.4608;62010;M;20.80
19144340856;CLI534343780307304422;AG032109;Agência Ribáuè;BCO06PED000000068;BCO06CRD000000068;A;29-07-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;OUT;201;NVE;107;1941972.07;1255982.63;ZAR;14-08-2025;23-08-2025;22-09-2025;8;11-12-2028;34;4;1;2;4.0413;13734.60;S;N;S;032103;-25.4250;37.4988;47210;C;
78299618592;CLI094328946197501036;AG070108;Agência Cidade da Beira;BCO06PED000000069;BCO06CRD000000069;O;21-01-2025;A;;N;1;2;N;HAB01;HAB01 Produto de crédito;OUT;403;VER;105;868204.66;597089.86;MZN;07-02-2025;12-02-2025;14-03-2025;175;05-06-2026;119;4;3;4;7.7064;16384.10;N;S;N;070105;-15.0354;33.4842;47300;M;13.61
88518878868;CLI016483108045237624;AG020801;Agência Meluco;BCO06PED000000070;BCO06CRD000000070;O;12-02-2025;A;;E;1;3;N;COM01;COM01 Produto de crédito;FIA;203;NVE;206;14713637.87;10927548.37;USD;24-02-2025;24-02-2025;26-03-2025;49;01-02-2035;74;9;1;3;6.1414;9591.92;N;N;S;020801;-24.5528;38.4138;47110;M;48.62
43419316136;CLI025594069660496823;AG031306;Agência Monapo;BCO06PED000000071;BCO06CRD000000071;D;17-05-2025;P;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;401;NVE;108;292588.14;0.00;MZN;;;;150;;0;5;1;1;3.9496;576.18;N;S;S;031301;-11.7854;34.9302;47300;M;76.99
