NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
052712617589483890287;40750864910;MZ5905271261758948389028723826663014;AG030205;;01;EUR;05;02;04;01110;01;8814942.45;116;00;03;01;00;05-04-2025;29-01-2021;;;05-04-2025;03;02;G;N
058967636259843041422;66616505124;MZ5905896763625984304142235414074127;AG031901;;01;MZN;03;02;03;01110;02;2985866.73;109;00;03;01;00;10-06-2025;02-06-2021;;;10-06-2025;03;05;S;N
057303846439218647918;14109059221;MZ5905730384643921864791865671333295;AG031706;;01;MZN;03;02;05;86100;02;1957984.22;28;00;01;01;00;29-09-2025;14-09-2017;;;29-09-2025;01;02;G;N
051894140929059565208;88584912051;MZ5905189414092905956520873592701907;AG021208;;01;MZN;05;02;03;47730;03;4144584.82;98;00;01;01;00;20-05-2025;28-01-2022;;;20-05-2025;01;01;S;N
055849146456024799420;39355051249;MZ5905584914645602479942066571005094;AG070404;;01;MZN;01;01;02;86100;00;0.00;0;01;04;01;00;15-05-2025;21-01-2020;;;15-05-2025;04;03;G;N
057946527206365466820;81360016584;MZ5905794652720636546682090361540780;AG011506;;05;MZN;01;01;03;86100;00;0.00;0;01;01;01;00;20-07-2025;01-05-2018;;;20-07-2025;01;02;G;N
054659651929228254179;55377376865;MZ5905465965192922825417949593796446;AG070206;;04;MZN;01;01;03;49230;00;0.00;0;02;02;01;00;14-06-2025;11-01-2017;;;14-06-2025;02;05;S;N
053186940790561745406;03621942905;MZ5905318694079056174540632791940739;AG070704;;02;MZN;01;01;04;47300;00;0.00;0;02;02;01;00;11-09-2025;06-10-2019;;;11-09-2025;02;04;S;N
059122932404485206246;54389400077;MZ5905912293240448520624688744316663;AG090309;;03;MZN;07;02;05;56101;03;2292874.74;326;00;03;01;00;25-11-2025;07-11-2025;;;25-11-2025;03;02;G;N
051295901693620341515;67641641530;MZ5905129590169362034151593768590790;AG091309;;01;MZN;01;01;01;96020;00;0.00;0;01;04;01;00;12-08-2025;11-05-2016;;;12-08-2025;04;01;G;N
051049542110114001717;83958576773;MZ5905104954211011400171793068241931;AG100309;;03;MZN;01;01;03;47210;00;0.00;0;02;03;01;00;13-06-2025;13-09-2020;;;13-06-2025;03;02;S;N
051170009420084216981;87242151475;MZ5905117000942008421698188395712233;AG031206;;04;MZN;01;01;04;41000;00;0.00;0;02;02;01;00;19-04-2025;31-07-2021;;;19-04-2025;02;01;S;N
056184074363646172433;88684851963;MZ5905618407436364617243328575231625;AG040204;;01;MZN;01;01;05;85210;00;0.00;0;02;05;01;00;13-12-2025;05-11-2021;;;13-12-2025;05;04;G;N
057547615937399445503;48609812124;MZ5905754761593739944550371998111226;AG020401;;02;USD;01;01;03;55101;00;0.00;0;01;02;01;00;11-06-2025;22-01-2023;;;11-06-2025;02;02;G;N
059893383437714645275;94835430151;MZ5905989338343771464527581815272988;AG091201;;01;USD;01;01;03;01130;00;0.00;0;01;03;01;00;08-07-2025;01-11-2017;;;08-07-2025;03;04;S;N
058162082009499590140;70656103716;MZ5905816208200949959014026276117495;AG031707;;02;MZN;01;01;05;47300;00;0.00;0;01;01;01;00;16-07-2025;18-10-2024;;;16-07-2025;01;01;S;N
055421517419014233391;52440703388;MZ5905542151741901423339182753637010;AG090706;;01;MZN;01;01;01;41000;00;0.00;0;01;05;01;00;15-01-2025;08-11-2017;;;15-01-2025;05;02;G;N
054397889747026033273;30778661479;MZ5905439788974702603327367305921833;AG070305;;01;MZN;01;01;05;47110;00;0.00;0;02;01;03;16;21-02-2025;29-09-2016;;;21-02-2025;01;02;S;N
053596684935109223057;25106386778;MZ5905359668493510922305780836239486;AG091205;;04;MZN;01;01;03;86100;00;0.00;0;01;02;01;00;16-11-2025;29-09-2021;;;16-11-2025;02;01;G;N
051574332400483778814;79128981312;MZ5905157433240048377881437294280136;AG031607;;01;ZAR;05;02;04;62010;01;9505261.38;270;00;02;01;00;26-04-2025;19-05-2022;;;26-04-2025;02;03;G;N
054081913980585020319;37406098699;MZ5905408191398058502031946519102001;AG070601;;03;EUR;01;01;03;56101;00;0.00;0;02;05;01;00;23-07-2025;10-01-2021;;;23-07-2025;05;01;S;N
053321282329262796113;87852969677;MZ5905332128232926279611372123343100;AG070301;;01;MZN;07;02;03;47730;01;35314992.77;368;00;03;01;00;11-11-2025;20-08-2017;;;11-11-2025;03;01;G;N
056717947499206946418;00202447122;MZ5905671794749920694641865136363141;AG031801;;02;MZN;01;01;05;01110;00;0.00;0;01;03;01;00;17-10-2025;14-10-2024;;;17-10-2025;03;03;G;N
054372280376919342308;06745279696;MZ5905437228037691934230825328938028;AG030408;;01;MZN;01;01;02;01110;00;0.00;0;01;04;01;00;06-08-2025;01-10-2021;;;06-08-2025;04;03;S;N
057589160106244977211;39002091537;MZ5905758916010624497721160475008875;AG070801;;03;USD;01;01;05;47300;00;0.00;0;02;05;01;00;07-11-2025;25-10-2020;;;07-11-2025;05;03;G;N
050805072787409830857;09694323613;MZ5905080507278740983085726344920288;AG031806;;01;MZN;03;02;05;47210;01;19768933.27;209;00;01;01;00;13-09-2025;18-09-2016;;;13-09-2025;01;04;S;N
055940137603104134527;69408068219;MZ5905594013760310413452799723418760;AG070405;;01;MZN;01;01;05;64190;00;0.00;0;01;05;02;03;10-11-2025;17-02-2023;;;10-11-2025;05;01;S;N
053614302835287583201;13187172743;MZ5905361430283528758320117956548857;AG080808;;01;MZN;01;01;03;47110;00;0.00;0;01;05;01;00;12-01-2025;25-02-2016;;;12-01-2025;05;02;G;N
052781692580397662231;42676419868;MZ5905278169258039766223172894861750;AG031407;;01;MZN;01;01;05;86100;00;0.00;0;02;04;01;00;01-10-2025;20-12-2017;;;01-10-2025;04;01;S;N
055086941959607721940;36949145225;MZ5905508694195960772194053767745882;AG010105;;01;MZN;01;01;03;85210;00;0.00;0;02;02;01;00;10-08-2025;05-10-2024;;;10-08-2025;02;02;S;N
055510255757448163899;28955712809;MZ5905551025575744816389988418610762;AG011607;;01;MZN;06;02;05;41000;01;5706906.77;291;00;05;01;00;12-09-2025;30-07-2020;;;12-09-2025;05;01;G;N
059064438279051254136;77675866558;MZ5905906443827905125413655614258222;AG070703;;01;MZN;01;01;01;01130;00;0.00;0;01;02;01;00;05-04-2025;06-11-2023;;;05-04-2025;02;03;G;N
053390749215705049901;27066819246;MZ5905339074921570504990156324440548;AG050705;;02;MZN;01;01;05;96020;00;0.00;0;02;01;01;00;16-02-2025;27-05-2019;;;16-02-2025;01;02;G;N
058641537385452628281;92972529926;MZ5905864153738545262828178311456481;AG011505;;01;USD;01;01;03;01110;00;0.00;0;02;05;01;00;31-12-2025;29-11-2018;;;31-12-2025;05;02;G;N
053705718496788595888;93285103285;MZ5905370571849678859588897113754485;AG041705;;01;MZN;01;01;04;64190;00;0.00;0;01;02;01;00;28-12-2025;05-05-2022;;;28-12-2025;02;01;S;N
053485392462687279954;87490377736;MZ5905348539246268727995403946447703;AG080902;;02;MZN;01;01;03;47210;00;0.00;0;02;02;01;00;24-08-2025;31-01-2025;;;24-08-2025;02;03;S;N
056225018262801675523;85952036427;MZ5905622501826280167552349658142506;AG030602;;01;MZN;01;01;04;01130;00;0.00;0;02;02;01;00;20-02-2025;26-03-2021;;;20-02-2025;02;01;S;N
054705785620877438565;42628276013;MZ5905470578562087743856558218523910;AG030105;;01;MZN;01;01;01;47110;00;0.00;0;02;02;01;00;11-12-2025;30-11-2025;;;11-12-2025;02;02;S;N
053298264675995748698;29222823552;MZ5905329826467599574869887115382732;AG031503;;01;MZN;01;01;05;47210;00;0.00;0;02;02;01;00;25-11-2025;22-01-2020;;;25-11-2025;02;02;S;N
054073333887119278701;39412620249;MZ5905407333388711927870113606565650;AG030204;;02;MZN;07;02;04;47300;01;933890.19;172;00;03;01;00;14-08-2025;20-07-2025;;;14-08-2025;03;01;G;N
050339510385933873147;01004693905;MZ5905033951038593387314740511373027;AG030409;;01;MZN;01;01;03;47730;00;0.00;0;02;02;01;00;21-03-2025;14-09-2023;;;21-03-2025;02;01;G;N
052353387095565325101;93537249919;MZ5905235338709556532510144265600472;AG010708;;02;MZN;01;01;04;56101;00;0.00;0;02;03;01;00;02-02-2025;13-10-2018;;;02-02-2025;03;04;G;N
057986897588055551505;80119050823;MZ5905798689758805555150503195737720;AG070501;;01;MZN;01;01;01;47210;00;0.00;0;02;02;01;00;29-12-2025;18-12-2025;;;29-12-2025;02;02;S;N
058381768166468802568;03272262360;MZ5905838176816646880256838056229989;AG090207;;02;MZN;01;01;03;96020;00;0.00;0;02;03;01;00;20-04-2025;16-08-2024;;;20-04-2025;03;01;S;N
059653712768185806150;52594275371;MZ5905965371276818580615061560787353;AG011201;;03;MZN;01;01;05;62010;00;0.00;0;01;05;01;00;14-06-2025;10-04-2025;;;14-06-2025;05;02;S;N
052719599132399038996;28617067872;MZ5905271959913239903899681613979954;AG091205;;01;MZN;04;02;05;47110;01;17627767.60;482;00;03;01;00;09-08-2025;13-12-2022;;;09-08-2025;03;04;G;N
051728987414920306299;56472236268;MZ5905172898741492030629944004039450;AG031102;;01;MZN;03;02;01;86100;03;8655229.81;88;00;02;01;00;12-12-2025;31-01-2023;;;12-12-2025;02;01;G;N
058885531257922397843;11717524609;MZ5905888553125792239784396462048121;AG030706;;01;MZN;01;01;02;64190;00;0.00;0;02;03;01;00;21-11-2025;01-10-2023;;;21-11-2025;03;02;G;N
058673977998722840717;83988625639;MZ5905867397799872284071770574368262;AG090401;;01;MZN;01;01;05;01110;00;0.00;0;02;04;01;00;29-07-2025;06-12-2016;;;29-07-2025;04;03;S;N
055434801420361208304;17556789199;MZ5905543480142036120830494874391646;AG032007;;01;MZN;01;01;01;41000;00;0.00;0;01;05;04;11;28-12-2025;22-10-2021;;;28-12-2025;05;03;G;N
054522668773651753717;19695180194;MZ5905452266877365175371788040928918;AG100705;;01;MZN;01;01;05;56101;00;0.00;0;01;05;01;00;15-02-2025;03-12-2020;;;15-02-2025;05;01;G;N
051479586961129549251;02327854972;MZ5905147958696112954925124188906370;AG030705;;01;MZN;06;02;02;01130;04;3198718.67;193;00;04;01;00;19-05-2025;29-11-2020;;;19-05-2025;04;01;G;N
054416468907357591519;01067149854;MZ5905441646890735759151998740710930;AG080203;;02;MZN;01;01;02;01130;00;0.00;0;02;05;01;00;07-04-2025;22-09-2019;;;07-04-2025;05;03;G;N
059895535244042928637;76236375998;MZ5905989553524404292863724017411861;AG090902;;01;MZN;03;02;02;86100;03;13397034.59;378;00;02;01;00;15-09-2025;16-05-2020;;;15-09-2025;02;03;G;N
050500749784701943647;25623028043;MZ5905050074978470194364703435689595;AG021002;;01;MZN;01;01;05;96020;00;0.00;0;02;01;01;00;28-12-2025;16-04-2023;;;28-12-2025;01;04;G;N
052122130402959806062;42416078431;MZ5905212213040295980606228066421236;AG010509;;01;MZN;01;01;01;41000;00;0.00;0;01;04;01;00;23-10-2025;21-11-2020;;;23-10-2025;04;01;S;N
058069213266390726592;52319451306;MZ5905806921326639072659222627357739;AG070603;;01;MZN;01;01;03;62010;00;0.00;0;02;04;01;00;12-01-2025;20-04-2024;;;12-01-2025;04;03;G;N
053540744139105226993;16099776661;MZ5905354074413910522699370304003830;AG031105;;02;MZN;01;01;04;96020;00;0.00;0;01;01;01;00;12-07-2025;16-04-2018;;;12-07-2025;01;01;S;N
052957520249905463149;43155615454;MZ5905295752024990546314992693480552;AG050903;;01;USD;01;01;04;49230;00;0.00;0;02;02;01;00;16-02-2025;07-12-2023;;;16-02-2025;02;01;G;N
051006714293519492972;76492200123;MZ5905100671429351949297250192366176;AG030603;;01;MZN;03;02;03;55101;01;5124035.27;427;00;01;01;00;11-02-2025;13-09-2022;;;11-02-2025;01;01;S;N
055944914865078197985;29387331660;MZ5905594491486507819798585364197066;AG030706;;01;MZN;01;01;05;85210;00;0.00;0;02;04;01;00;29-12-2025;05-03-2019;;;29-12-2025;04;02;G;N
050557805769833677925;14084046536;MZ5905055780576983367792545119276154;AG100407;;01;MZN;01;01;01;47210;00;0.00;0;01;04;01;00;20-10-2025;16-12-2017;;;20-10-2025;04;03;G;N
051167418063886793311;92088323296;MZ5905116741806388679331149031435537;AG051409;;01;MZN;07;02;05;62010;03;4659627.19;433;00;03;01;00;15-05-2025;15-09-2023;;;15-05-2025;03;02;S;N
057891300198291126755;91637082855;MZ5905789130019829112675560097136599;AG020205;;01;MZN;01;01;01;86100;00;0.00;0;01;02;01;00;18-09-2025;15-09-2025;;;18-09-2025;02;02;G;N
052361716217267689631;48508790807;MZ5905236171621726768963172591182682;AG030404;;05;USD;01;01;04;41000;00;0.00;0;01;02;01;00;07-05-2025;11-01-2018;;;07-05-2025;02;02;G;N
057386941497727760828;56145616866;MZ5905738694149772776082802943677585;AG030202;;01;MZN;01;01;03;47300;00;0.00;0;02;04;01;00;25-04-2025;02-11-2023;;;25-04-2025;04;04;G;N
057059107945699897841;34812509240;MZ5905705910794569989784182822688346;AG060306;;01;MZN;01;01;05;47210;00;0.00;0;01;03;01;00;05-12-2025;30-10-2024;;;05-12-2025;03;03;G;N
055598886462047374421;12842249981;MZ5905559888646204737442176592170429;AG040307;;01;MZN;01;01;05;86100;00;0.00;0;01;05;01;00;16-04-2025;17-08-2022;;;16-04-2025;05;01;S;N
055386852340310984356;31003975615;MZ5905538685234031098435660985456431;AG051004;;01;MZN;01;01;05;55101;00;0.00;0;02;02;04;03;23-12-2025;01-10-2023;;;23-12-2025;02;02;S;N
059849612028343050835;80833668742;MZ5905984961202834305083505069849654;AG070803;;03;MZN;06;02;03;47300;04;10223559.14;53;00;04;01;00;09-02-2025;22-05-2023;;;09-02-2025;04;02;G;N
055074448892417559716;16647795006;MZ5905507444889241755971679840997162;AG071307;;01;MZN;07;02;05;01110;02;22979649.54;481;00;05;01;00;23-10-2025;24-01-2019;;;23-10-2025;05;01;G;N
055634968514000466785;69731981138;MZ5905563496851400046678532412373076;AG070409;;02;MZN;01;01;01;01130;00;0.00;0;01;05;01;00;14-09-2025;17-07-2020;;;14-09-2025;05;01;G;N
057375643318031164659;92751147744;MZ5905737564331803116465984585576662;AG031408;;01;MZN;05;02;03;01130;02;14244150.93;282;00;02;01;00;05-09-2025;11-06-2020;;;05-09-2025;02;03;S;N
056639780183551893445;56525700322;MZ5905663978018355189344504563948053;AG070705;;02;MZN;01;01;01;85210;00;0.00;0;01;05;01;00;23-12-2025;31-12-2023;;;23-12-2025;05;01;S;N
051240134015611683798;07445050578;MZ5905124013401561168379820720527760;AG031408;;01;MZN;01;01;04;56101;00;0.00;0;01;05;01;00;19-04-2025;17-01-2022;;;19-04-2025;05;02;S;N
057050013603106559677;22179019226;MZ5905705001360310655967707817689668;AG070304;;02;MZN;01;01;01;62010;00;0.00;0;02;03;01;00;25-12-2025;29-04-2022;;;25-12-2025;03;01;G;N
054189115551546690319;74761398123;MZ5905418911555154669031983256242047;AG060705;;02;MZN;01;01;03;56101;00;0.00;0;02;02;01;00;02-03-2025;04-02-2020;;;02-03-2025;02;05;S;N
050348595211095145448;27740923147;MZ5905034859521109514544861403054316;AG070501;;01;MZN;04;02;01;47730;01;10343647.27;365;00;01;01;00;15-03-2025;23-03-2021;;;15-03-2025;01;01;G;N
050593006649644824660;68571077152;MZ5905059300664964482466096597588305;AG091103;;04;MZN;06;02;05;96020;02;1593274.87;452;00;03;01;00;16-12-2025;18-11-2025;;;16-12-2025;03;02;S;N
051759953093600572626;23258465865;MZ5905175995309360057262686691085336;AG021003;;01;MZN;01;01;04;41000;00;0.00;0;02;01;01;00;26-10-2025;20-09-2021;;;26-10-2025;01;01;G;N
055648794447362296422;10802998211;MZ5905564879444736229642231431000025;AG031206;;01;MZN;01;01;03;01110;00;0.00;0;02;01;01;00;15-12-2025;04-01-2023;;;15-12-2025;01;01;G;N
056699116806776103458;96171828122;MZ5905669911680677610345852056498243;AG041702;;02;MZN;01;01;01;55101;00;0.00;0;01;05;04;04;19-05-2025;05-08-2018;;;19-05-2025;05;01;S;N
059602814951083865031;58706496449;MZ5905960281495108386503192652214288;AG100107;;02;MZN;07;02;04;56101;03;5580553.11;153;00;01;01;00;09-03-2025;27-12-2023;;;09-03-2025;01;04;S;N
053295168106726100619;41045854833;MZ5905329516810672610061902868429157;AG030707;;04;MZN;01;01;01;47210;00;0.00;0;02;02;01;00;07-07-2025;19-05-2016;;;07-07-2025;02;04;G;N
057963458723800772053;36418870003;MZ5905796345872380077205321152401001;AG030103;;01;MZN;01;01;01;01130;00;0.00;0;02;02;01;00;18-05-2025;19-07-2021;;;18-05-2025;02;02;S;N
057074796194402037219;65705740531;MZ5905707479619440203721927890444192;AG021207;;01;MZN;01;01;05;49230;00;0.00;0;01;05;01;00;24-07-2025;04-05-2016;;;24-07-2025;05;01;G;N
054404298008857870448;99756477910;MZ5905440429800885787044876827753978;AG030104;;02;ZAR;01;01;02;56101;00;0.00;0;02;03;02;03;31-05-2025;17-04-2022;;;31-05-2025;03;04;G;N
053656713013946735341;51115067747;MZ5905365671301394673534140902044630;AG031908;;01;MZN;01;01;01;01130;00;0.00;0;01;01;02;08;06-07-2025;22-09-2017;;;06-07-2025;01;02;G;N
056680711396606893256;58141858259;MZ5905668071139660689325607369080334;AG090201;;01;MZN;01;01;03;41000;00;0.00;0;02;02;01;00;18-09-2025;15-01-2019;;;18-09-2025;02;01;G;N
057406716684318717777;65241951455;MZ5905740671668431871777751655145850;AG070105;;05;MZN;01;01;03;41000;00;0.00;0;01;02;03;13;27-07-2025;21-08-2020;;;27-07-2025;02;01;G;N
054118560449677837228;40629370805;MZ5905411856044967783722881426460325;AG030507;;01;MZN;01;01;02;41000;00;0.00;0;02;03;01;00;15-04-2025;12-01-2021;;;15-04-2025;03;02;G;N
059728072263831552168;27880615880;MZ5905972807226383155216807671474169;AG071001;;01;MZN;06;02;01;01130;01;1772513.41;362;00;04;01;00;03-01-2025;29-06-2023;;;03-01-2025;04;02;S;N
058380220075349101270;90280702705;MZ5905838022007534910127037332960847;AG090705;;01;MZN;01;01;04;96020;00;0.00;0;02;03;01;00;29-03-2025;20-03-2019;;;29-03-2025;03;02;G;N
053147713353896111410;24411070952;MZ5905314771335389611141078543044226;AG032004;;01;ZAR;01;01;02;01110;00;0.00;0;01;02;01;00;04-05-2025;26-02-2016;;;04-05-2025;02;02;S;N
056891354323310617243;31889680982;MZ5905689135432331061724330199391207;AG041902;;02;MZN;01;01;01;85210;00;0.00;0;01;05;01;00;23-12-2025;05-06-2021;;;23-12-2025;05;02;S;N
054379641353546441206;25960397700;MZ5905437964135354644120606869041594;AG081408;;01;MZN;01;01;05;49230;00;0.00;0;02;05;01;00;08-04-2025;28-09-2019;;;08-04-2025;05;04;S;N
053891549286700563117;14650404884;MZ5905389154928670056311741670458062;AG050905;;02;MZN;01;01;04;01130;00;0.00;0;02;02;01;00;31-12-2025;17-11-2017;;;31-12-2025;02;02;S;N
051319132707937033166;07407534790;MZ5905131913270793703316608277333858;AG050209;;02;MZN;01;01;04;85210;00;0.00;0;01;01;01;00;28-04-2025;19-03-2019;;;28-04-2025;01;01;S;N
059750984896576163902;95734093556;MZ5905975098489657616390218213650379;AG032008;;01;MZN;01;01;03;55101;00;0.00;0;01;02;01;00;02-09-2025;01-05-2016;;;02-09-2025;02;03;S;N
055723557112982885777;51592304602;MZ5905572355711298288577762438124084;AG031103;;02;MZN;01;01;04;47210;00;0.00;0;02;01;01;00;18-07-2025;06-09-2024;;;18-07-2025;01;01;S;N
051633370524001687972;93211205456;MZ5905163337052400168797224272056371;AG040702;;05;MZN;07;02;01;47730;02;20741889.94;225;00;01;01;00;13-01-2025;11-04-2019;;;13-01-2025;01;03;G;N
051136139424967936611;55400042660;MZ5905113613942496793661188198040022;AG030208;;02;MZN;01;01;04;55101;00;0.00;0;01;01;01;00;17-05-2025;04-06-2022;;;17-05-2025;01;04;G;N
053166651944442665605;86357730737;MZ5905316665194444266560553745150003;AG031109;;04;MZN;04;02;03;85210;01;18008869.15;358;00;02;01;00;11-08-2025;23-06-2021;;;11-08-2025;02;03;S;N
053793533083470628995;60934161119;MZ5905379353308347062899579716716909;AG071208;;01;MZN;03;02;02;64190;01;26824657.11;357;00;04;01;00;15-01-2025;31-05-2021;;;15-01-2025;04;03;G;N
054874498668967826423;78901222435;MZ5905487449866896782642335437756573;AG030103;;01;MZN;08;02;04;47730;01;9346014.86;359;00;03;01;00;15-06-2025;08-05-2017;;;15-06-2025;03;02;S;N
055764972804963155756;90759426553;MZ5905576497280496315575641560118526;AG070706;;01;MZN;07;02;01;01110;03;20631209.93;263;00;01;01;00;14-07-2025;07-07-2016;;;14-07-2025;01;02;G;N
058327814702916154627;52234342082;MZ5905832781470291615462773733252815;AG030808;;01;MZN;05;02;05;86100;01;7925480.56;114;00;04;01;00;09-08-2025;21-07-2017;;;09-08-2025;04;05;S;N
051411925756684823263;95967467538;MZ5905141192575668482326356186480483;AG100701;;02;MZN;01;01;02;01130;00;0.00;0;02;04;01;00;12-04-2025;10-05-2016;;;12-04-2025;04;01;S;N
052584490044167742354;45011460313;MZ5905258449004416774235440342568980;AG020909;;01;MZN;01;01;05;56101;00;0.00;0;01;05;01;00;08-10-2025;02-11-2016;;;08-10-2025;05;02;S;N
056725178257649743695;21700237369;MZ5905672517825764974369500710055876;AG090201;;01;MZN;03;02;01;01110;02;4985724.02;119;00;05;02;15;17-06-2025;26-04-2016;;;17-06-2025;05;04;G;N
058608818766430530693;55848156666;MZ5905860881876643053069393580421068;AG021008;;01;MZN;01;01;01;64190;00;0.00;0;01;05;01;00;13-12-2025;02-12-2024;;;13-12-2025;05;04;G;N
055990457376073611961;20386845893;MZ5905599045737607361196105510208377;AG021107;;02;MZN;01;01;05;85210;00;0.00;0;02;05;02;13;07-05-2025;01-05-2023;;;07-05-2025;05;04;G;N
057049334039588545473;12057025549;MZ5905704933403958854547394054399725;AG070209;;02;MZN;01;01;03;41000;00;0.00;0;01;02;01;00;03-02-2025;20-01-2018;;;03-02-2025;02;01;S;N
059491622076079267722;29573945591;MZ5905949162207607926772255735680804;AG080806;;05;MZN;01;01;01;47110;00;0.00;0;01;04;01;00;07-01-2025;11-08-2024;;;07-01-2025;04;01;G;N
055272867156401799513;27929946587;MZ5905527286715640179951359922052702;AG030704;;01;MZN;04;02;02;01110;03;10014425.44;413;00;03;01;00;20-06-2025;20-10-2021;;;20-06-2025;03;02;S;N
051504897306001017259;71654228602;MZ5905150489730600101725954583110673;AG041407;;01;MZN;01;01;02;62010;00;0.00;0;02;05;01;00;17-05-2025;29-09-2016;;;17-05-2025;05;03;G;N
059468182270425931316;52880933914;MZ5905946818227042593131669966525194;AG090204;;03;MZN;01;01;05;47110;00;0.00;0;01;02;01;00;15-02-2025;27-03-2016;;;15-02-2025;02;04;S;N
059157020560118421184;36499667004;MZ5905915702056011842118453640498157;AG081108;;01;MZN;01;01;04;49230;00;0.00;0;01;01;01;00;16-08-2025;22-10-2020;;;16-08-2025;01;04;G;N
053137854270293802010;31963681050;MZ5905313785427029380201054304231950;AG100409;;02;MZN;01;01;01;85210;00;0.00;0;01;03;01;00;01-01-2025;11-01-2018;;;01-01-2025;03;04;G;N
053389823600359436535;20575158902;MZ5905338982360035943653598584957217;AG070803;;02;MZN;01;01;05;47730;00;0.00;0;02;05;01;00;09-07-2025;23-09-2016;;;09-07-2025;05;01;G;N
052417824202123089571;60755836935;MZ5905241782420212308957176667995865;AG030902;;03;MZN;05;02;05;62010;04;18456339.69;82;00;03;01;00;20-11-2025;21-05-2020;;;20-11-2025;03;01;G;N
059083590235898711494;71012455679;MZ5905908359023589871149426961057159;AG100301;;03;USD;01;01;03;56101;00;0.00;0;02;03;01;00;02-02-2025;18-10-2020;;;02-02-2025;03;03;S;N
056520633346578537931;50713986305;MZ5905652063334657853793147111728588;AG040808;;01;USD;01;01;01;86100;00;0.00;0;01;03;01;00;30-10-2025;07-11-2019;;;30-10-2025;03;01;S;N
059695795412585845328;62746762248;MZ5905969579541258584532819271717646;AG031306;;01;MZN;08;02;02;01110;04;25807963.88;130;00;05;01;00;05-08-2025;24-02-2020;;;05-08-2025;05;03;S;N
052891899691860101587;51235676090;MZ5905289189969186010158729129305555;AG020906;;01;ZAR;01;01;04;49230;00;0.00;0;02;04;01;00;06-11-2025;08-01-2023;;;06-11-2025;04;04;S;N
058587930759052984443;41001580561;MZ5905858793075905298444384057753243;AG021402;;01;MZN;01;01;05;49230;00;0.00;0;02;05;01;00;11-10-2025;08-08-2025;;;11-10-2025;05;02;S;N
