NUIB;Referência do crédito;Situação da operação;Estado de renegociação;Gestão de cobrança;Data da renegociação;Data do contencioso ou abate do activo;Montante desembolsado/ utilizado;Saldo de capital em dívida;Saldo de capital vencido;Juros vencidos;Juros vincendos;Juros de mora acumulados;Valor da prestação;Taxa de juros de referência;Taxa de juros efectiva;Taxa de juros de mora;Data início de atraso;N.º de dias de atraso;N.º de dias de atraso.1;N.º de prestações em atraso;Comissão de liquidação;Montante cobrado
35129154092;BCO05CRD000001654;REG;NRE;NOR;;;523314.44;523314.44;0.00;0.00;26165.72;0.00;5233.14;15.0680;23.7600;29.6210;;0;0;0;2.5409;0.00
34806182007;BCO05CRD000000077;REG;NRE;NOR;;;274538.93;274538.93;0.00;0.00;13726.95;0.00;2718.21;15.6585;24.2397;27.2482;;0;0;0;0.3054;0.00
10199756167;BCO05CRD000000909;REG;NRE;ABA;;;2367932.83;2367932.83;0.00;0.00;118396.64;0.00;73997.90;14.0843;18.7640;22.4842;;0;0;0;2.9536;0.00
99721662203;BCO05CRD000000593;REG;NRE;NOR;;;376724.73;376724.73;0.00;0.00;18836.24;0.00;3192.58;18.1451;25.2065;32.5323;;0;0;0;0.4035;0.00
74058830656;BCO05CRD000000253;REG;NRE;CON;;;4903284.01;4903284.01;0.00;0.00;245164.20;0.00;196131.36;14.9511;18.1708;22.7989;;0;0;0;1.5821;0.00
21081642931;BCO05CRD000001177;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.2389;23.8826;31.0293;;0;0;0;2.7228;0.00
83103987336;BCO05CRD000000175;REG;NRE;NOR;;;2789044.37;2789044.37;0.00;0.00;139452.22;0.00;66405.82;14.6343;18.9584;26.5635;;0;0;0;2.8791;0.00
71758527666;BCO05CRD000002913;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.1131;17.1957;24.1950;;0;0;0;2.8932;0.00
25599432254;BCO05CRD000001456;REG;NRE;NOR;;;262191.70;262191.70;0.00;0.00;13109.59;0.00;4298.22;15.5976;22.5907;28.1981;;0;0;0;1.1024;0.00
81691165118;BCO05CRD000002977;REG;NRE;NOR;;;7838673.62;7838673.62;0.00;0.00;391933.68;0.00;108870.47;18.4716;24.7592;31.1989;;0;0;0;2.6578;0.00
55486037961;BCO05CRD000002358;REG;NRE;NOR;;;2819202.55;2819202.55;0.00;0.00;140960.13;0.00;53192.50;13.3138;17.9613;24.2637;;0;0;0;2.0680;0.00
82454446486;BCO05CRD000002452;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.9853;28.6471;35.8511;;0;0;0;0.2278;0.00
08855083373;BCO05CRD000001087;REG;NRE;CON;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.0247;24.5038;28.7533;;0;0;0;1.2700;0.00
15039207376;BCO05CRD000000872;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.3607;26.6132;34.2558;;0;0;0;1.1952;0.00
44215089579;BCO05CRD000002365;REG;NRE;NOR;;;331780.11;331780.11;0.00;0.00;16589.01;0.00;6260.00;10.6068;18.0799;24.0754;;0;0;0;0.1615;0.00
72721084271;BCO05CRD000000597;REG;NRE;NOR;;;97934.57;97934.57;0.00;0.00;4896.73;0.00;4080.61;13.8261;16.2513;24.8638;;0;0;0;1.4873;0.00
28145017811;BCO05CRD000000495;VEN;NRE;NOR;;;815349.84;727959.77;87390.07;8739.01;40767.49;1597.51;12543.84;12.2293;10.9248;17.0250;18-06-2025;95;95;1;1.7147;0.00
29214499232;BCO05CRD000000681;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.5736;24.5388;34.0302;30-03-2025;178;178;11;1.5953;0.00
94975026469;BCO05CRD000002776;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.9214;20.8139;23.7426;;0;0;0;2.3307;0.00
94145112315;BCO05CRD000002221;REG;NRE;NOR;;;305363.15;305363.15;0.00;0.00;15268.16;0.00;4362.33;13.3473;21.6317;26.5586;;0;0;0;1.8594;0.00
43009708420;BCO05CRD000002451;REG;NRE;NOR;;;6365569.05;6365569.05;0.00;0.00;318278.45;0.00;74889.05;9.4794;13.2521;16.4911;;0;0;0;2.0488;0.00
95041205268;BCO05CRD000000490;REG;RES;NOR;;;757614.48;757614.48;0.00;0.00;37880.72;0.00;126269.08;14.0530;17.1288;24.4603;;0;0;0;2.4320;0.00
70192296637;BCO05CRD000000514;REG;NRE;NOR;;;5495756.55;5495756.55;0.00;0.00;274787.83;0.00;130851.35;13.5865;15.9203;23.3572;;0;0;0;2.3700;0.00
17520289261;BCO05CRD000000096;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.6167;24.0937;30.9908;;0;0;0;1.3320;0.00
62166256625;BCO05CRD000002671;REG;NRE;NOR;;;15578418.77;15578418.77;0.00;0.00;778920.94;0.00;346187.08;15.5631;20.6774;23.8377;;0;0;0;1.7157;0.00
71413993746;BCO05CRD000002551;REG;NRE;NOR;;;540924.21;540924.21;0.00;0.00;27046.21;0.00;5634.63;12.1062;20.4211;28.9115;;0;0;0;2.7070;0.00
50565458205;BCO05CRD000000656;REG;NRE;NOR;;;231702.07;231702.07;0.00;0.00;11585.10;0.00;2663.24;21.0000;23.4817;29.0797;;0;0;0;2.1305;0.00
43284711596;BCO05CRD000000914;REG;NRE;NOR;;;247450.68;247450.68;0.00;0.00;12372.53;0.00;2577.61;17.4785;29.6025;36.3799;;0;0;0;2.4857;0.00
19920265948;BCO05CRD000002243;VEN;NRE;NOR;;;73204.16;62496.27;10707.89;1070.79;3660.21;654.80;746.98;13.2469;24.0621;28.6514;19-07-2025;32;32;8;2.0351;0.00
46076320869;BCO05CRD000000193;REG;NRE;NOR;;;338820.80;338820.80;0.00;0.00;16941.04;0.00;2998.41;14.8626;25.2779;28.3769;;0;0;0;1.1699;0.00
54774458336;BCO05CRD000002464;REG;REF;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.0267;22.0200;25.1158;;0;0;0;2.9516;0.00
14655853884;BCO05CRD000000868;REG;RES;NOR;;;323668.93;323668.93;0.00;0.00;16183.45;0.00;9519.67;16.0936;24.0247;32.0602;;0;0;0;1.0542;0.00
15294438080;BCO05CRD000002847;REG;NRE;NOR;;;7143451.63;7143451.63;0.00;0.00;357172.58;0.00;88190.76;15.0891;17.1260;23.1486;;0;0;0;1.4900;0.00
53945942529;BCO05CRD000001492;REG;NRE;NOR;;;123892.93;123892.93;0.00;0.00;6194.65;0.00;1304.14;14.7813;25.8276;31.5117;;0;0;0;2.6856;0.00
36141212717;BCO05CRD000002474;REG;NRE;NOR;;;383654.78;383654.78;0.00;0.00;19182.74;0.00;3425.49;9.4541;12.0554;18.3419;;0;0;0;0.1509;0.00
64289251304;BCO05CRD000002280;REG;NRE;NOR;;;468721.67;468721.67;0.00;0.00;23436.08;0.00;31248.11;15.8095;22.9286;26.3268;;0;0;0;2.1844;0.00
30371591757;BCO05CRD000000978;REG;NRE;NOR;;;276491.24;276491.24;0.00;0.00;13824.56;0.00;8132.10;17.1712;24.6811;32.2734;;0;0;0;2.8958;0.00
85282647877;BCO05CRD000000610;REG;RES;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.0295;19.8958;27.8020;;0;0;0;2.0245;0.00
73158421077;BCO05CRD000001805;REG;NRE;NOR;;;13051559.09;13051559.09;0.00;0.00;652577.95;0.00;266358.35;14.8683;21.0103;28.5967;;0;0;0;1.8571;0.00
19454376340;BCO05CRD000000255;REG;NRE;CON;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.5011;26.6970;33.4683;;0;0;0;0.7656;0.00
46539364524;BCO05CRD000000828;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.6912;21.8865;25.9224;;0;0;0;1.5313;0.00
81360016584;BCO05CRD000000966;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.3518;16.5049;22.5762;;0;0;0;1.5430;0.00
61591976420;BCO05CRD000001579;VEN;NRE;NOR;;;5375544.13;4395171.91;980372.23;98037.22;268777.21;33779.55;45555.46;14.3545;20.3490;25.2868;29-11-2025;321;321;1;0.4012;0.00
45067414522;BCO05CRD000002389;REG;NRE;NOR;;;869546.38;869546.38;0.00;0.00;43477.32;0.00;7904.97;11.4253;15.1046;21.1714;;0;0;0;0.8154;0.00
16575803503;BCO05CRD000000329;REG;NRE;NOR;;;715034.78;715034.78;0.00;0.00;35751.74;0.00;25536.96;16.7533;19.1048;22.4292;;0;0;0;2.7360;0.00
01066563718;BCO05CRD000000401;REG;NRE;NOR;;;10204412.64;10204412.64;0.00;0.00;510220.63;0.00;182221.65;15.8599;18.8899;25.9647;;0;0;0;1.2643;0.00
42810304181;BCO05CRD000000619;REG;NRE;NOR;;;3166996.24;3166996.24;0.00;0.00;158349.81;0.00;287908.75;14.3391;19.8945;28.5243;;0;0;0;1.8535;0.00
85934629243;BCO05CRD000000456;REG;NRE;NOR;;;1922085.54;1922085.54;0.00;0.00;96104.28;0.00;31509.60;15.4158;17.8165;25.3925;;0;0;0;0.5759;0.00
31925224270;BCO05CRD000000707;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.1774;25.6253;34.1463;;0;0;0;1.2972;0.00
10688184879;BCO05CRD000002158;REG;NRE;NOR;;;108354.46;108354.46;0.00;0.00;5417.72;0.00;1190.71;20.0232;32.0000;39.0000;;0;0;0;1.9073;0.00
32784196310;BCO05CRD000002788;REG;NRE;NOR;;;206915.42;206915.42;0.00;0.00;10345.77;0.00;2834.46;16.4054;22.9629;30.6517;;0;0;0;1.8503;0.00
87360402363;BCO05CRD000002673;REG;NRE;CON;;;632087.44;632087.44;0.00;0.00;31604.37;0.00;14046.39;17.7752;23.4042;28.3231;;0;0;0;0.0687;0.00
65965907946;BCO05CRD000001763;REG;NRE;NOR;;;947447.11;947447.11;0.00;0.00;47372.36;0.00;135349.59;14.1075;13.9535;20.0632;;0;0;0;1.4471;0.00
55420428429;BCO05CRD000002971;REG;NRE;CON;;;606876.77;606876.77;0.00;0.00;30343.84;0.00;8547.56;17.1296;19.9226;25.4210;;0;0;0;2.7916;0.00
01418988848;BCO05CRD000001944;REG;REF;ABA;;;1237642.46;1237642.46;0.00;0.00;61882.12;0.00;176806.07;16.7452;21.2136;24.4063;;0;0;0;0.9668;0.00
15443611797;BCO05CRD000000162;REG;RES;NOR;;;175927.91;175927.91;0.00;0.00;8796.40;0.00;1832.58;16.2915;24.7580;36.8607;;0;0;0;2.6064;0.00
97605282847;BCO05CRD000001111;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.6383;20.8707;26.7414;;0;0;0;1.5109;0.00
27838438722;BCO05CRD000002033;REG;NRE;NOR;;;249386.93;249386.93;0.00;0.00;12469.35;0.00;6234.67;13.2997;20.1138;29.9615;;0;0;0;1.6624;0.00
52748391466;BCO05CRD000001056;REG;NRE;NOR;;;770081.62;770081.62;0.00;0.00;38504.08;0.00;19252.04;12.2889;15.6896;18.5418;;0;0;0;1.1479;0.00
58425096034;BCO05CRD000000422;REG;NRE;NOR;;;220798.62;220798.62;0.00;0.00;11039.93;0.00;1855.45;13.8682;19.5769;24.3608;;0;0;0;0.4319;0.00
49450292030;BCO05CRD000001693;REG;NRE;NOR;;;10844389.40;10844389.40;0.00;0.00;542219.47;0.00;121847.07;14.7335;18.3056;23.8871;;0;0;0;0.4490;0.00
95231673577;BCO05CRD000002907;REG;NRE;ABA;;;781355.56;781355.56;0.00;0.00;39067.78;0.00;7892.48;13.7284;18.1246;24.9931;;0;0;0;2.6896;0.00
82150744358;BCO05CRD000000110;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.7874;23.7926;31.0824;;0;0;0;2.1530;0.00
37406098699;BCO05CRD000002066;REG;NRE;NOR;;;1193443.46;1193443.46;0.00;0.00;59672.17;0.00;19249.09;14.9247;18.2530;21.1266;;0;0;0;1.3306;0.00
47020153526;BCO05CRD000002592;ANT;NRE;NOR;;;61625048.18;61625048.18;0.00;0.00;3081252.41;0.00;1867425.70;15.4442;23.0553;28.5511;;0;0;0;1.4654;2107026.82
33823581546;BCO05CRD000000131;VEN;RES;NOR;;;337462.42;299908.60;37553.82;3755.38;16873.12;2109.57;14060.93;13.6931;24.7234;29.7299;03-12-2025;12;12;10;2.8684;0.00
96171828122;BCO05CRD000001180;REG;NRE;NOR;;;615837.79;615837.79;0.00;0.00;30791.89;0.00;5263.57;17.2351;24.9012;29.0875;;0;0;0;1.3574;0.00
19920265948;BCO05CRD000002243;VEN;NRE;NOR;;;42870.07;39366.53;3503.55;350.35;2143.50;20.14;1099.23;17.7425;22.4791;29.6972;27-06-2025;211;211;7;2.2070;0.00
97285552307;BCO05CRD000000323;REG;NRE;NOR;;;17103350.37;17103350.37;0.00;0.00;855167.52;0.00;259141.67;15.6952;16.4767;23.0845;;0;0;0;1.8832;0.00
16776600220;BCO05CRD000001197;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.7924;28.2848;33.0535;;0;0;0;2.9838;0.00
93982998296;BCO05CRD000002645;REG;NRE;NOR;;;1779592.30;1779592.30;0.00;0.00;88979.62;0.00;98866.24;16.3874;20.4308;26.3441;;0;0;0;0.4453;0.00
91918765307;BCO05CRD000000873;REG;NRE;NOR;;;1444710.00;1444710.00;0.00;0.00;72235.50;0.00;14893.92;15.8652;17.8649;19.5601;;0;0;0;0.8954;0.00
86777776046;BCO05CRD000001524;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.4260;22.6091;27.5613;;0;0;0;0.3436;0.00
28518973718;BCO05CRD000001189;REG;NRE;NOR;;;449298.98;449298.98;0.00;0.00;22464.95;0.00;8023.20;14.2152;26.3210;32.2714;;0;0;0;2.7688;0.00
06567897391;BCO05CRD000001831;REG;NRE;NOR;;;367241.99;367241.99;0.00;0.00;18362.10;0.00;8957.12;11.3818;24.2637;31.2248;;0;0;0;2.9979;0.00
02516436402;BCO05CRD000000413;REG;NRE;NOR;;;1443094.42;1443094.42;0.00;0.00;72154.72;0.00;40085.96;13.7381;18.9188;27.8170;;0;0;0;1.0350;0.00
46569628229;BCO05CRD000002276;REG;NRE;NOR;;;448503.72;448503.72;0.00;0.00;22425.19;0.00;9153.14;15.0436;20.8974;29.3266;;0;0;0;0.8100;0.00
68300120167;BCO05CRD000000124;REG;NRE;NOR;;;521298.70;521298.70;0.00;0.00;26064.94;0.00;74471.24;10.4986;14.2602;21.5058;;0;0;0;1.4380;0.00
46187995148;BCO05CRD000000939;REG;NRE;NOR;;;835745.25;835745.25;0.00;0.00;41787.26;0.00;24580.74;17.9037;21.4967;27.2946;;0;0;0;2.0686;0.00
95682167117;BCO05CRD000001179;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.7097;24.6856;33.7911;;0;0;0;1.3124;0.00
74268752056;BCO05CRD000001709;REG;NRE;NOR;;;537123.91;537123.91;0.00;0.00;26856.20;0.00;41317.22;17.1331;27.7121;34.0719;;0;0;0;2.6642;0.00
34266736507;BCO05CRD000002923;VEN;NRE;NOR;;;991938.33;802259.62;189678.72;18967.87;49596.92;2230.21;45088.11;17.8886;22.3209;24.2582;31-07-2026;358;358;5;2.8635;0.00
52992543655;BCO05CRD000000062;REG;NRE;NOR;;;1805684.88;1805684.88;0.00;0.00;90284.24;0.00;32244.37;13.6251;19.6338;25.4064;;0;0;0;2.8855;0.00
27025910706;BCO05CRD000002410;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.0891;23.8485;31.0337;18-01-2025;333;333;3;2.8999;0.00
03988871891;BCO05CRD000000348;REG;NRE;NOR;;;465939.60;465939.60;0.00;0.00;23296.98;0.00;10129.12;15.2402;20.8762;26.7927;;0;0;0;1.3412;0.00
88175448681;BCO05CRD000000777;REG;NRE;NOR;;;663205.07;663205.07;0.00;0.00;33160.25;0.00;7623.05;13.0851;20.9408;23.5727;;0;0;0;1.9376;0.00
82150744358;BCO05CRD000000110;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.9514;21.1105;27.3441;21-04-2025;6;6;8;0.8764;0.00
42208068565;BCO05CRD000001420;REG;NRE;NOR;;;6932686.75;6932686.75;0.00;0.00;346634.34;0.00;177761.20;13.8036;19.1216;21.8661;;0;0;0;0.4076;0.00
58445560808;BCO05CRD000000820;REG;NRE;NOR;;;180858.89;180858.89;0.00;0.00;9042.94;0.00;1586.48;16.5143;26.7841;31.6724;;0;0;0;1.5197;0.00
46602482281;BCO05CRD000001054;REG;NRE;CON;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.6106;24.6082;28.5066;;0;0;0;0.2006;0.00
17640063521;BCO05CRD000002139;ANT;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.5682;23.8211;26.2236;;0;0;0;0.7509;0.00
14492096884;BCO05CRD000000736;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.1097;18.9065;25.7664;;0;0;0;0.2845;0.00
62744614991;BCO05CRD000001494;REG;NRE;NOR;;;5544957.83;5544957.83;0.00;0.00;277247.89;0.00;67621.44;16.1222;18.3015;25.4802;;0;0;0;1.8449;0.00
51526915489;BCO05CRD000002756;REG;NRE;NOR;;;8305806.71;8305806.71;0.00;0.00;415290.34;0.00;94384.17;20.2585;24.0560;26.3424;;0;0;0;1.5390;0.00
53674003740;BCO05CRD000002512;REG;NRE;NOR;;;180349.78;180349.78;0.00;0.00;9017.49;0.00;2437.16;16.0814;24.7351;29.6506;;0;0;0;1.8926;0.00
62001790550;BCO05CRD000001097;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.6522;17.2375;21.7755;;0;0;0;2.7282;0.00
46187995148;BCO05CRD000000939;REG;NRE;NOR;;;884009.34;884009.34;0.00;0.00;44200.47;0.00;98223.26;16.7935;20.5448;28.7412;;0;0;0;1.4095;0.00
28548192178;BCO05CRD000000389;REG;NRE;NOR;;;5511605.86;5511605.86;0.00;0.00;275580.29;0.00;157474.45;16.0324;19.6968;23.9114;;0;0;0;1.3993;0.00
62629057741;BCO05CRD000000988;ANT;REF;NOR;;;4743023.05;4743023.05;0.00;0.00;237151.15;0.00;79050.38;15.6655;18.2661;26.3924;;0;0;0;1.8380;188503.61
28407617231;BCO05CRD000002089;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.1283;25.6525;34.4549;14-06-2025;217;217;10;2.2611;0.00
15199705055;BCO05CRD000001617;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.6609;25.9624;32.4675;;0;0;0;2.8176;0.00
63594166387;BCO05CRD000001443;REG;NRE;NOR;;;233003.92;233003.92;0.00;0.00;11650.20;0.00;2137.65;13.1359;21.8282;27.3488;;0;0;0;0.4521;0.00
80943934084;BCO05CRD000001661;REG;NRE;NOR;;;704385.14;704385.14;0.00;0.00;35219.26;0.00;10062.64;12.7213;12.5201;16.0471;;0;0;0;0.2130;0.00
56547641317;BCO05CRD000000650;REG;NRE;NOR;;;839409.25;839409.25;0.00;0.00;41970.46;0.00;7174.44;17.4441;22.3042;26.2522;;0;0;0;2.4021;0.00
22796818939;BCO05CRD000000806;VEN;NRE;NOR;;;299245.46;263865.92;35379.54;3537.95;14962.27;907.82;4274.94;15.1675;20.4632;26.2233;10-10-2025;8;8;3;0.5482;0.00
39847427301;BCO05CRD000001128;REG;NRE;NOR;;;1541452.78;1541452.78;0.00;0.00;77072.64;0.00;27043.03;15.1257;16.1937;21.3856;;0;0;0;0.9445;0.00
65160457926;BCO05CRD000002897;ANT;NRE;NOR;;;794068.78;794068.78;0.00;0.00;39703.44;0.00;6845.42;15.2066;19.6327;23.4546;;0;0;0;2.0306;21953.06
52680925932;BCO05CRD000000306;REG;NRE;NOR;;;3929692.14;3929692.14;0.00;0.00;196484.61;0.00;170856.18;14.8787;16.3820;21.0664;;0;0;0;1.2515;0.00
28959548286;BCO05CRD000000549;REG;NRE;NOR;;;175153.32;175153.32;0.00;0.00;8757.67;0.00;29192.22;16.4909;19.9148;26.1677;;0;0;0;0.7866;0.00
97307522781;BCO05CRD000000465;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.5985;23.6901;29.8255;;0;0;0;2.6000;0.00
43106551196;BCO05CRD000001005;REG;RES;CON;;;1053890.82;1053890.82;0.00;0.00;52694.54;0.00;26347.27;20.9136;25.3480;32.1319;;0;0;0;1.4375;0.00
11539089499;BCO05CRD000002630;VEN;NRE;NOR;;;531833.17;382127.76;149705.41;14970.54;26591.66;6710.38;33239.57;13.7428;20.7238;25.7236;08-06-2025;100;100;8;2.4418;0.00
15688331017;BCO05CRD000002015;REG;NRE;NOR;;;511666.74;511666.74;0.00;0.00;25583.34;0.00;12479.68;14.8676;25.1426;30.1758;;0;0;0;0.9195;0.00
41075459547;BCO05CRD000000803;VEN;NRE;NOR;;;19645459.46;15474801.44;4170658.02;417065.80;982272.97;262445.99;248676.70;13.0262;18.6001;25.1185;07-10-2025;15;15;11;2.1006;0.00
98417070567;BCO05CRD000000201;REG;NRE;NOR;;;181942.60;181942.60;0.00;0.00;9097.13;0.00;1669.20;18.6395;28.3199;36.3699;;0;0;0;2.9579;0.00
08893153728;BCO05CRD000001379;REG;NRE;NOR;;;12491836.89;12491836.89;0.00;0.00;624591.84;0.00;390369.90;13.7719;14.7206;21.2406;;0;0;0;2.7278;0.00
77653063752;BCO05CRD000002134;REG;NRE;NOR;;;5963963.46;5963963.46;0.00;0.00;298198.17;0.00;238558.54;15.0563;18.5556;22.9500;;0;0;0;0.8905;0.00
08062143004;BCO05CRD000002528;REG;NRE;NOR;;;1159093.38;1159093.38;0.00;0.00;57954.67;0.00;39968.74;15.5876;17.5566;24.5188;;0;0;0;0.5128;0.00
19107410587;BCO05CRD000002370;ANT;NRE;NOR;;;113305.10;113305.10;0.00;0.00;5665.26;0.00;1133.05;16.3913;24.8432;32.7229;;0;0;0;0.1777;8853.46
85365127488;BCO05CRD000000386;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.3560;20.4434;25.3059;;0;0;0;1.9363;0.00
03657949825;BCO05CRD000000166;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.0000;16.9232;27.6141;;0;0;0;1.5608;0.00
01245938062;BCO05CRD000002883;REG;NRE;NOR;;;921600.14;921600.14;0.00;0.00;46080.01;0.00;13552.94;16.3065;17.6536;25.5030;;0;0;0;1.0933;0.00
96044155317;BCO05CRD000002009;REG;RES;ABA;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.7457;19.2989;26.9444;;0;0;0;0.4112;0.00
36539969740;BCO05CRD000001549;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.5406;22.0014;27.3503;;0;0;0;0.9432;0.00
75539685858;BCO05CRD000002317;VEN;NRE;NOR;;;2202617.40;1984171.37;218446.03;21844.60;110130.87;14406.82;78664.91;16.2956;20.7332;27.5857;06-06-2026;3;3;11;0.9522;0.00
34792851849;BCO05CRD000002005;REG;NRE;NOR;;;3184415.21;3184415.21;0.00;0.00;159220.76;0.00;144746.15;12.6055;16.5122;23.1352;;0;0;0;0.8714;0.00
97918239012;BCO05CRD000002929;ANT;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.5581;18.5570;25.3839;;0;0;0;0.4383;0.00
73158421077;BCO05CRD000001805;VEN;NRE;NOR;;;9871597.75;6349331.26;3522266.49;352226.65;493579.89;35091.59;117519.02;13.0292;15.3884;19.3947;11-09-2025;84;84;9;2.6017;0.00
32507861881;BCO05CRD000000208;REG;NRE;NOR;;;522682.35;522682.35;0.00;0.00;26134.12;0.00;7361.72;16.0944;24.7521;31.4697;;0;0;0;0.9693;0.00
29799954273;BCO05CRD000001780;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.3235;25.7924;33.7705;;0;0;0;0.6436;0.00
41767977760;BCO05CRD000001207;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.1782;18.5716;22.5791;;0;0;0;2.7762;0.00
55866390515;BCO05CRD000001487;REG;NRE;NOR;;;1455922.53;1455922.53;0.00;0.00;72796.13;0.00;36398.06;16.0265;20.4086;25.1506;;0;0;0;0.5987;0.00
46676178600;BCO05CRD000001733;VEN;NRE;NOR;;;260216.99;239223.39;20993.60;2099.36;13010.85;183.70;2502.09;14.8113;19.6929;30.3765;19-09-2025;25;25;11;0.4701;0.00
75447935567;BCO05CRD000000216;REG;NRE;NOR;;;742949.98;742949.98;0.00;0.00;37147.50;0.00;29718.00;18.2625;22.3949;24.3703;;0;0;0;0.7446;0.00
04942112112;BCO05CRD000000417;REG;NRE;NOR;;;281669.98;281669.98;0.00;0.00;14083.50;0.00;7222.31;16.9552;23.9736;28.0146;;0;0;0;1.5716;0.00
60861767521;BCO05CRD000002271;REG;NRE;NOR;;;1346056.88;1346056.88;0.00;0.00;67302.84;0.00;13596.53;15.2239;21.2984;25.2122;;0;0;0;0.9624;0.00
