NUIB;Referência do depósito;Tipo de Depósito;Tipo de Contraparte;País da Contraparte;Latitude;Longitude;Tipo de taxas de juros;Taxa de juro de referência;Taxa Anual Efectiva (TAE);Taxa Anual Nominal Bruta (TANB);Taxa Anual Nominal Líquida (TANL);Moeda;Data de Depósito;Data de Maturidade;Data do 1º Pagamento de Juros;Frequência de pagamento de juros
40670959147;BCO05DEP000000019;DO;0;MZ;-14.5241;39.5749;1;5;1.8633;2.0233;1.4906;MZN;20-12-2025;;19-01-2026;2
97075563038;BCO05DEP000000020;DO;0;MZ;-12.9606;36.6794;1;7;0.5163;1.4171;0.4131;MZN;07-11-2025;;07-12-2025;5
01065211734;BCO05DEP000000021;DO;0;MZ;-17.6640;39.7964;1;7;1.7313;2.4765;1.3850;MZN;24-01-2025;;23-02-2025;1
13152669223;BCO05DEP000000022;DO;0;MZ;-20.9773;35.8833;1;5;1.1094;1.9056;0.8875;MZN;30-10-2025;;29-11-2025;6
77392802231;BCO05DEP000000023;DO;1;MZ;-23.2076;34.7056;2;3;1.2756;1.7958;1.0205;USD;09-11-2025;;09-12-2025;2
40792567297;BCO05DEP000000024;DO;0;MZ;-19.2275;33.0600;1;3;1.2888;2.0529;1.0311;MZN;11-06-2025;;11-07-2025;1
26019254746;BCO05DEP000000025;DO;0;MZ;-12.7217;35.6314;1;7;1.2990;1.5797;1.0392;MZN;22-12-2025;;21-01-2026;2
77954044414;BCO05DEP000000026;DF;0;MZ;-25.7450;30.2237;1;5;10.9948;11.1736;8.7959;MZN;20-09-2025;;20-10-2025;3
49089618283;BCO05DEP000000027;DO;0;MZ;-24.7466;33.8780;1;1;1.0071;1.9401;0.8057;MZN;21-09-2025;;21-10-2025;1
93064576029;BCO05DEP000000028;DO;1;MZ;-14.9373;37.4517;1;6;0.4010;1.1350;0.3208;ZAR;27-01-2025;;26-02-2025;4
05276707091;BCO05DEP000000029;DO;0;MZ;-24.2178;35.1456;1;1;1.8532;2.2988;1.4825;MZN;18-12-2025;;17-01-2026;9
23112514205;BCO05DEP000000030;PA;0;MZ;-21.3712;36.7667;1;7;7.5802;8.0039;6.0641;MZN;20-09-2025;20-09-2027;20-10-2025;3
04578444425;BCO05DEP000000031;DO;1;MZ;-18.0118;37.4048;1;3;0.3515;1.1694;0.2812;MZN;01-01-2025;;31-01-2025;1
89081120614;BCO05DEP000000032;PA;1;MZ;-23.7504;35.9511;1;6;6.5476;7.3226;5.2381;MZN;28-01-2025;28-01-2027;27-02-2025;1
13808193196;BCO05DEP000000033;DF;1;MZ;-16.8689;36.0273;1;7;6.4473;7.0560;5.1578;MZN;10-08-2025;;09-09-2025;5
10361123815;BCO05DEP000000034;DO;1;MZ;-19.3844;33.0818;3;3;0.0062;0.0977;0.0049;MZN;05-11-2025;;05-12-2025;3
67035803053;BCO05DEP000000035;DO;1;MZ;-11.7930;33.3983;2;3;1.4469;2.2567;1.1575;MZN;28-07-2025;;27-08-2025;2
52825276887;BCO05DEP000000036;DO;1;MZ;-18.8523;30.3939;1;2;0.9766;1.2882;0.7813;ZAR;08-05-2025;;07-06-2025;4
37062079704;BCO05DEP000000037;DO;0;MZ;-21.2825;39.7438;1;1;0.4935;0.9439;0.3948;MZN;25-10-2025;;24-11-2025;6
67901376822;BCO05DEP000000038;DP;0;MZ;-11.6911;39.7857;1;2;4.7671;5.3481;3.8137;MZN;10-05-2025;10-05-2026;09-06-2025;6
05600195239;BCO05DEP000000039;DP;1;MZ;-14.9613;34.6519;1;3;2.2307;2.2931;1.7846;MZN;16-12-2025;16-12-2026;15-01-2026;6
16893295829;BCO05DEP000000040;DP;0;MZ;-25.0419;39.2654;1;1;8.5457;8.7331;6.8366;MZN;18-12-2025;16-06-2026;17-01-2026;9
55925354281;BCO05DEP000000041;DO;1;MZ;-25.9897;30.2299;2;7;1.9656;2.5487;1.5724;MZN;30-12-2025;;29-01-2026;5
60687063064;BCO05DEP000000042;DP;1;MZ;-22.1550;39.3458;1;1;11.4032;11.5117;9.1225;MZN;07-06-2025;07-06-2027;07-07-2025;3
45163001678;BCO05DEP000000043;DP;0;MZ;-16.3240;35.3803;1;5;4.6452;5.3169;3.7161;USD;14-11-2025;14-12-2025;14-12-2025;3
14010665938;BCO05DEP000000044;DP;0;MZ;-23.1123;34.4168;2;5;10.2240;10.3115;8.1792;MZN;08-12-2025;08-03-2026;07-01-2026;1
82800963128;BCO05DEP000000045;DP;1;MZ;-24.3853;30.1213;1;2;9.4079;10.1288;7.5263;MZN;26-08-2025;25-09-2025;25-09-2025;1
31254920366;BCO05DEP000000046;DO;0;MZ;-23.0133;39.3102;1;2;0.2906;0.6084;0.2325;MZN;04-11-2025;;04-12-2025;4
53261077617;BCO05DEP000000047;DP;0;MZ;-20.8053;38.5492;1;4;4.1357;5.1099;3.3086;MZN;08-12-2025;08-12-2027;07-01-2026;3
57973274701;BCO05DEP000000048;DO;0;MZ;-22.3588;34.4273;1;1;0.9643;1.5669;0.7715;MZN;24-11-2025;;24-12-2025;1
98341786018;BCO05DEP000000049;DO;1;MZ;-14.4889;36.0473;1;1;0.0057;0.5520;0.0046;MZN;06-07-2025;;05-08-2025;5
58577499699;BCO05DEP000000050;DO;1;MZ;-19.0156;34.3697;1;7;1.0798;1.2212;0.8639;MZN;21-05-2025;;20-06-2025;6
48957553544;BCO05DEP000000051;DP;1;MZ;-11.6052;34.7984;1;6;1.2874;1.9832;1.0299;MZN;06-07-2025;05-08-2025;05-08-2025;3
15676089419;BCO05DEP000000052;DS;0;MZ;-12.6188;38.6013;1;6;3.1882;3.1996;2.5505;MZN;19-11-2025;;19-12-2025;1
28960705065;BCO05DEP000000053;DO;0;MZ;-17.0416;35.1514;2;5;1.6631;2.6282;1.3305;MZN;16-08-2025;;15-09-2025;5
14084046536;BCO05DEP000000054;DO;0;MZ;-21.4754;31.9055;1;7;1.3960;2.0809;1.1168;MZN;14-06-2025;;14-07-2025;5
44829966552;BCO05DEP000000055;DO;1;MZ;-20.0919;35.4059;1;3;1.0297;1.6601;0.8238;ZAR;13-08-2025;;12-09-2025;9
35272055557;BCO05DEP000000056;DO;1;MZ;-14.0344;33.7390;1;3;1.5830;2.2806;1.2664;MZN;20-08-2025;;19-09-2025;9
22837229091;BCO05DEP000000057;DO;1;MZ;-25.5741;32.1044;1;2;1.5540;1.7702;1.2432;MZN;29-07-2025;;28-08-2025;3
78778426114;BCO05DEP000000058;DO;1;MZ;-13.9299;34.8322;1;7;0.1342;0.7294;0.1074;MZN;04-12-2025;;03-01-2026;2
50032261411;BCO05DEP000000059;DS;0;MZ;-11.2263;38.7362;2;2;6.4543;7.4224;5.1635;MZN;05-12-2025;;04-01-2026;9
29183863908;BCO05DEP000000060;DF;0;MZ;-21.4916;35.5649;2;7;10.7011;10.9723;8.5609;MZN;24-07-2025;;23-08-2025;9
02192615538;BCO05DEP000000061;DP;1;MZ;-23.7402;36.3115;1;7;10.6171;11.0154;8.4937;MZN;18-06-2025;18-07-2025;18-07-2025;2
77663645519;BCO05DEP000000062;DO;1;MZ;-23.2967;31.9978;2;5;0.1461;0.3351;0.1169;MZN;12-01-2025;;11-02-2025;1
29777253121;BCO05DEP000000063;DP;1;MZ;-12.1734;38.2016;1;4;8.6642;9.5139;6.9314;MZN;01-03-2025;31-03-2025;31-03-2025;3
60213137312;BCO05DEP000000064;DO;1;MZ;-21.1904;33.2237;1;1;0.9290;1.2204;0.7432;MZN;26-08-2025;;25-09-2025;2
19073399915;BCO05DEP000000065;DO;1;MZ;-18.1549;34.3981;1;5;1.1959;1.6235;0.9567;MZN;28-05-2025;;27-06-2025;6
40332703714;BCO05DEP000000066;DO;0;MZ;-13.9210;36.1317;1;7;0.8187;1.4801;0.6550;MZN;06-02-2025;;08-03-2025;3
76236375998;BCO05DEP000000067;PA;1;MZ;-12.0411;31.6037;1;6;9.9520;10.3715;7.9616;MZN;02-12-2025;02-12-2027;01-01-2026;6
91984376118;BCO05DEP000000068;DO;1;MZ;-15.7194;34.3042;1;2;0.4184;1.2084;0.3347;ZAR;21-05-2025;;20-06-2025;1
97003528524;BCO05DEP000000069;DO;1;MZ;-11.7855;37.9948;1;7;1.0249;1.9142;0.8199;MZN;09-04-2025;;09-05-2025;5
45330965289;BCO05DEP000000070;DO;0;MZ;-23.0463;33.4109;1;2;0.7908;1.2992;0.6326;MZN;03-08-2025;;02-09-2025;6
59123695499;BCO05DEP000000071;DP;0;MZ;-24.7318;30.8928;3;5;5.9504;5.9983;4.7603;ZAR;21-12-2025;21-12-2027;20-01-2026;4
17856920582;BCO05DEP000000072;PA;1;MZ;-25.2024;30.8123;2;6;3.8901;4.2826;3.1121;MZN;05-09-2025;04-03-2026;05-10-2025;1
15970733025;BCO05DEP000000073;DO;0;MZ;-20.7532;30.7669;1;4;0.9732;1.8208;0.7786;MZN;06-12-2025;;05-01-2026;2
22942530602;BCO05DEP000000074;DP;0;MZ;-24.3652;33.2945;3;2;11.9891;12.2269;9.5913;MZN;17-07-2025;17-07-2027;16-08-2025;6
84095628983;BCO05DEP000000075;DP;0;MZ;-14.9727;38.4377;1;3;8.5002;9.4086;6.8002;EUR;10-12-2025;10-12-2026;09-01-2026;6
79769397758;BCO05DEP000000076;DO;0;MZ;-18.6593;37.5777;1;6;0.3008;0.9569;0.2407;MZN;26-10-2025;;25-11-2025;5
34683218218;BCO05DEP000000077;PA;0;MZ;-21.8889;35.1042;2;6;1.2173;2.2149;0.9738;MZN;31-03-2025;27-09-2025;30-04-2025;2
18812786573;BCO05DEP000000078;DP;1;MZ;-15.8240;38.5765;3;3;9.1916;9.9790;7.3533;MZN;13-02-2025;13-02-2026;15-03-2025;3
68925135444;BCO05DEP000000079;PA;0;MZ;-14.0314;30.5439;2;3;6.1577;6.7243;4.9262;USD;23-07-2025;21-10-2025;22-08-2025;5
16767605252;BCO05DEP000000080;DO;1;MZ;-13.4437;32.8381;1;3;1.6133;2.2847;1.2907;MZN;04-08-2025;;03-09-2025;5
14377029997;BCO05DEP000000081;DP;1;MZ;-17.6586;38.2951;2;2;9.0230;9.8821;7.2184;MZN;14-01-2025;14-01-2026;13-02-2025;2
70677003468;BCO05DEP000000082;DP;1;MZ;-16.3602;34.4022;1;4;10.1270;10.7503;8.1016;MZN;27-07-2025;27-07-2027;26-08-2025;3
00203942919;BCO05DEP000000083;DO;1;MZ;-18.1389;32.2517;1;6;0.4270;1.2797;0.3416;MZN;16-03-2025;;15-04-2025;9
59522353518;BCO05DEP000000084;DP;1;MZ;-15.2440;37.7477;3;7;9.0005;9.0962;7.2004;MZN;20-06-2025;20-06-2027;20-07-2025;3
37031911293;BCO05DEP000000085;DO;0;MZ;-25.0016;34.5450;2;2;1.1800;1.6839;0.9440;MZN;09-09-2025;;09-10-2025;1
48833684547;BCO05DEP000000086;DO;0;MZ;-10.8852;33.9855;2;4;0.0044;0.2528;0.0035;MZN;20-12-2025;;19-01-2026;4
82022794753;BCO05DEP000000087;DO;1;MZ;-11.4940;30.9391;1;2;0.5833;1.4309;0.4667;MZN;18-08-2025;;17-09-2025;5
72586180538;BCO05DEP000000088;DO;0;MZ;-17.9316;36.7551;1;2;1.1622;1.9470;0.9298;MZN;07-12-2025;;06-01-2026;2
10819407130;BCO05DEP000000089;PA;0;MZ;-18.1120;30.0495;1;5;3.1936;4.1625;2.5549;MZN;28-10-2025;28-10-2027;27-11-2025;6
63070985591;BCO05DEP000000090;DO;1;MZ;-15.6121;37.8529;1;2;0.5264;1.3656;0.4211;USD;26-09-2025;;26-10-2025;9
85516042372;BCO05DEP000000091;DP;1;MZ;-25.7831;38.8700;1;3;11.4051;11.9825;9.1241;USD;15-12-2025;15-12-2027;14-01-2026;2
41728156290;BCO05DEP000000092;DP;0;MZ;-15.3809;30.3015;1;3;1.4492;1.6083;1.1594;MZN;29-09-2025;29-09-2027;29-10-2025;4
73898421624;BCO05DEP000000093;DO;1;MZ;-20.5289;30.6858;1;3;1.0361;1.0750;0.8289;MZN;16-03-2025;;15-04-2025;4
54411693195;BCO05DEP000000094;DO;0;MZ;-21.4207;37.6439;1;3;0.3847;0.7666;0.3077;MZN;08-09-2025;;08-10-2025;3
07768073628;BCO05DEP000000095;DO;1;MZ;-22.5749;36.7117;1;2;0.3848;0.6397;0.3078;MZN;04-05-2025;;03-06-2025;6
23601329031;BCO05DEP000000096;DF;0;MZ;-20.3534;34.4940;2;4;11.7587;12.4925;9.4070;MZN;21-02-2025;;23-03-2025;3
69336734972;BCO05DEP000000097;DO;1;MZ;-19.4165;34.2184;1;5;1.6621;2.0167;1.3296;MZN;21-07-2025;;20-08-2025;5
63626949100;BCO05DEP000000098;DP;0;MZ;-16.4553;39.3195;1;2;2.9094;3.7485;2.3275;MZN;10-11-2025;10-11-2026;10-12-2025;5
99027341965;BCO05DEP000000099;DO;1;MZ;-10.6890;38.2946;1;3;1.5009;1.7404;1.2007;MZN;24-07-2025;;23-08-2025;1
81383101697;BCO05DEP000000100;DO;1;MZ;-20.3911;36.9177;1;1;1.6691;1.8959;1.3353;MZN;21-08-2025;;20-09-2025;3
44720990554;BCO05DEP000000101;DP;1;MZ;-25.6577;30.1629;1;3;3.6436;3.7098;2.9149;MZN;07-12-2025;07-12-2026;06-01-2026;9
47398766315;BCO05DEP000000102;DS;1;MZ;-19.5451;38.8737;1;5;6.6091;7.0824;5.2873;MZN;01-08-2025;;31-08-2025;4
81136987885;BCO05DEP000000103;DO;1;MZ;-25.9260;39.4555;1;5;1.7121;2.2806;1.3697;MZN;02-07-2025;;01-08-2025;3
66143361271;BCO05DEP000000104;DO;1;MZ;-22.5555;38.9355;1;1;1.8445;2.1625;1.4756;MZN;09-03-2025;;08-04-2025;5
43137950866;BCO05DEP000000105;DO;1;MZ;-24.8382;33.6326;1;2;0.9174;0.9209;0.7340;MZN;06-11-2025;;06-12-2025;4
50239324784;BCO05DEP000000106;DO;0;MZ;-20.4485;33.0259;2;4;0.1482;0.9751;0.1185;MZN;13-07-2025;;12-08-2025;3
43902556913;BCO05DEP000000107;DO;0;MZ;-23.9126;30.9844;2;5;1.5137;2.4953;1.2110;MZN;04-05-2025;;03-06-2025;6
56605557280;BCO05DEP000000108;DF;0;MZ;-22.7178;34.8463;1;4;10.0334;10.0524;8.0267;EUR;04-08-2025;;03-09-2025;6
22698649707;BCO05DEP000000109;DO;0;MZ;-18.1265;39.9853;1;5;1.2484;1.9732;0.9987;MZN;12-09-2025;;12-10-2025;1
97184983568;BCO05DEP000000110;DO;0;MZ;-21.4147;35.0821;1;3;0.3647;0.8370;0.2917;MZN;26-04-2025;;26-05-2025;5
97258104491;BCO05DEP000000111;DO;0;MZ;-15.9404;31.4884;1;6;0.8161;1.1725;0.6529;MZN;11-11-2025;;11-12-2025;3
10150379948;BCO05DEP000000112;DO;1;MZ;-13.5367;33.2109;1;4;1.9981;2.8208;1.5985;USD;10-10-2025;;09-11-2025;5
14099763942;BCO05DEP000000113;PA;0;MZ;-18.4326;31.5460;1;1;11.7733;12.1489;9.4187;MZN;07-09-2025;07-10-2025;07-10-2025;6
41569534427;BCO05DEP000000114;PA;0;MZ;-10.9816;30.3751;1;3;4.4879;5.1384;3.5903;MZN;06-07-2025;04-10-2025;05-08-2025;2
23516726374;BCO05DEP000000115;DO;0;MZ;-11.1852;37.6016;2;7;1.7881;2.5596;1.4304;MZN;13-11-2025;;13-12-2025;3
04020219422;BCO05DEP000000116;DO;1;MZ;-24.8492;30.2859;1;5;0.0723;0.8569;0.0578;MZN;26-03-2025;;25-04-2025;5
80309493829;BCO05DEP000000117;DO;0;MZ;-14.0890;33.4228;1;5;1.6711;2.3997;1.3369;MZN;13-12-2025;;12-01-2026;1
30712529194;BCO05DEP000000118;DO;0;MZ;-12.8441;30.5356;1;4;0.9555;1.8617;0.7644;MZN;25-04-2025;;25-05-2025;3
39222591714;BCO05DEP000000119;DO;1;MZ;-24.8446;36.2870;1;3;1.9831;2.6648;1.5864;MZN;12-12-2025;;11-01-2026;5
89473318425;BCO05DEP000000120;DO;1;MZ;-17.0018;36.2639;1;7;1.2109;2.1775;0.9687;MZN;20-07-2025;;19-08-2025;3
25586878220;BCO05DEP000000121;DP;0;MZ;-16.0620;33.1763;1;3;10.3642;10.5792;8.2914;MZN;03-01-2025;03-01-2026;02-02-2025;4
39412620249;BCO05DEP000000122;DP;1;MZ;-21.2520;37.0786;1;4;3.4476;3.8522;2.7581;MZN;14-10-2025;14-10-2026;13-11-2025;2
42050573871;BCO05DEP000000123;DO;1;MZ;-17.9811;31.9829;1;7;1.0976;1.6583;0.8781;MZN;22-10-2025;;21-11-2025;1
59026194803;BCO05DEP000000124;DO;1;MZ;-10.9422;34.4792;2;6;0.7540;1.1360;0.6032;MZN;02-04-2025;;02-05-2025;2
30995169416;BCO05DEP000000125;DP;1;MZ;-25.6281;34.8281;1;1;10.5225;11.1894;8.4180;ZAR;07-04-2025;07-04-2027;07-05-2025;6
56207918132;BCO05DEP000000126;DP;1;MZ;-23.7731;34.6676;1;7;10.9026;10.9671;8.7221;MZN;18-07-2025;18-07-2026;17-08-2025;2
23258465865;BCO05DEP000000127;DO;0;MZ;-16.2567;39.3259;1;5;1.0747;1.7849;0.8598;MZN;03-02-2025;;05-03-2025;1
00272074615;BCO05DEP000000128;DO;0;MZ;-23.6592;35.0149;3;5;0.2512;0.9932;0.2010;MZN;18-03-2025;;17-04-2025;5
39261163083;BCO05DEP000000129;DP;1;MZ;-14.3220;39.3368;2;1;7.3770;8.3642;5.9016;USD;04-05-2025;31-10-2025;03-06-2025;1
42452009223;BCO05DEP000000130;DO;0;MZ;-20.7341;33.1199;1;1;0.0893;0.9913;0.0714;MZN;04-02-2025;;06-03-2025;2
02798842061;BCO05DEP000000131;DO;1;MZ;-21.0518;36.6335;2;4;1.1557;1.6731;0.9245;MZN;16-03-2025;;15-04-2025;3
99107960690;BCO05DEP000000132;DP;1;MZ;-14.4358;33.6636;2;3;6.9404;7.6236;5.5524;MZN;06-12-2025;05-01-2026;05-01-2026;2
04942112112;BCO05DEP000000133;DO;0;MZ;-24.4998;39.1030;1;4;1.4294;1.5022;1.1436;MZN;19-07-2025;;18-08-2025;2
60266050303;BCO05DEP000000134;DP;1;MZ;-11.6760;38.1612;3;4;7.8545;8.6872;6.2836;MZN;30-05-2025;30-05-2027;29-06-2025;1
51792291784;BCO05DEP000000135;DP;1;MZ;-11.8244;33.2424;1;7;3.5125;3.8108;2.8100;MZN;23-10-2025;23-10-2026;22-11-2025;9
30895469157;BCO05DEP000000136;DO;1;MZ;-14.9427;31.4572;3;7;0.4203;0.5416;0.3362;MZN;04-11-2025;;04-12-2025;3
50665993607;BCO05DEP000000137;DO;0;MZ;-10.2593;32.4431;3;1;1.2152;1.3897;0.9721;MZN;10-11-2025;;10-12-2025;3
67249098933;BCO05DEP000000138;DO;0;MZ;-22.2057;38.9264;1;1;0.7660;0.9941;0.6128;MZN;30-01-2025;;01-03-2025;2
16328436290;BCO05DEP000000139;DO;1;MZ;-15.2157;39.1216;1;7;1.3210;1.4368;1.0568;MZN;18-04-2025;;18-05-2025;4
61578557463;BCO05DEP000000140;DO;0;MZ;-19.4866;31.5563;1;3;1.0761;1.9546;0.8609;MZN;30-05-2025;;29-06-2025;3
17468469238;BCO05DEP000000141;DP;1;MZ;-16.1777;33.6202;1;2;7.5266;8.0905;6.0213;MZN;12-08-2025;08-02-2026;11-09-2025;5
47213049582;BCO05DEP000000142;DP;1;MZ;-19.6990;34.5145;1;7;9.0179;9.3680;7.2143;MZN;20-09-2025;20-10-2025;20-10-2025;1
30089941077;BCO05DEP000000143;DO;1;MZ;-25.0800;31.0148;1;2;1.7494;1.8216;1.3995;MZN;30-09-2025;;30-10-2025;2
51643532192;BCO05DEP000000144;DO;1;MZ;-25.1485;37.0116;2;1;1.1540;1.1798;0.9232;MZN;26-12-2025;;25-01-2026;4
92069886266;BCO05DEP000000145;DO;0;MZ;-23.9188;37.4722;1;4;0.9417;1.8197;0.7534;MZN;05-11-2025;;05-12-2025;9
61112985068;BCO05DEP000000146;DO;0;MZ;-17.7513;36.6936;2;3;0.4547;1.1730;0.3638;MZN;24-05-2025;;23-06-2025;1
89452945910;BCO05DEP000000147;DS;1;MZ;-20.2419;39.2317;1;7;9.8398;10.3870;7.8718;MZN;02-06-2025;;02-07-2025;5
73651547812;BCO05DEP000000148;DS;0;MZ;-23.3097;34.8700;1;5;7.4369;8.2145;5.9495;USD;13-08-2025;;12-09-2025;6
51903537894;BCO05DEP000000149;DO;1;MZ;-25.1749;30.5447;1;5;1.3061;1.3506;1.0449;MZN;11-08-2025;;10-09-2025;9
00272074615;BCO05DEP000000150;DP;1;MZ;-18.7678;32.3700;1;1;1.0441;1.2855;0.8353;MZN;25-02-2025;25-02-2027;27-03-2025;1
57846023931;BCO05DEP000000151;DO;0;MZ;-23.3103;30.3421;1;5;1.7349;2.1967;1.3879;MZN;08-12-2025;;07-01-2026;3
95363383775;BCO05DEP000000152;DP;0;MZ;-11.9255;38.1001;1;5;4.3371;4.4183;3.4697;MZN;20-04-2025;20-04-2027;20-05-2025;4
18989696803;BCO05DEP000000153;DF;1;MZ;-18.8356;36.5452;1;7;7.1324;8.1264;5.7059;MZN;12-12-2025;;11-01-2026;3
16815835865;BCO05DEP000000154;DO;1;MZ;-23.7937;33.8054;1;7;0.8859;1.3795;0.7087;ZAR;12-11-2025;;12-12-2025;9
52508812610;BCO05DEP000000155;DS;0;MZ;-14.7789;33.7001;2;7;4.0238;4.5125;3.2190;MZN;27-12-2025;;26-01-2026;4
60826731990;BCO05DEP000000156;DO;1;MZ;-18.4119;39.0351;3;3;1.0924;1.8613;0.8739;USD;20-06-2025;;20-07-2025;9
78330450039;BCO05DEP000000157;DO;1;MZ;-15.1400;31.7103;2;1;0.5934;1.1193;0.4747;MZN;25-10-2025;;24-11-2025;1
72373546533;BCO05DEP000000158;DO;0;MZ;-20.0959;30.3843;1;3;0.0529;0.8437;0.0423;MZN;23-09-2025;;23-10-2025;4
36680698831;BCO05DEP000000159;DO;0;MZ;-10.6597;35.7999;1;5;1.1465;1.8152;0.9172;MZN;27-08-2025;;26-09-2025;9
34117973980;BCO05DEP000000160;DP;1;MZ;-21.2337;34.0243;1;5;10.6961;10.8373;8.5569;MZN;25-08-2025;23-11-2025;24-09-2025;1
63396909324;BCO05DEP000000161;DO;0;MZ;-10.0213;31.0173;2;6;0.1633;1.1118;0.1307;USD;29-05-2025;;28-06-2025;2
27097758948;BCO05DEP000000162;DO;1;MZ;-11.0483;35.6188;1;7;0.1954;0.6819;0.1563;MZN;08-05-2025;;07-06-2025;2
01847908047;BCO05DEP000000163;DP;0;MZ;-18.6383;33.3231;1;7;4.3952;4.7780;3.5162;MZN;31-10-2025;29-04-2026;30-11-2025;1
29039388279;BCO05DEP000000164;DO;1;MZ;-11.3708;36.9685;1;6;0.7334;1.1424;0.5867;MZN;22-09-2025;;22-10-2025;9
38810634376;BCO05DEP000000165;DP;0;MZ;-14.0528;35.0627;2;1;2.2686;2.9599;1.8148;ZAR;06-07-2025;06-07-2026;05-08-2025;5
35984169170;BCO05DEP000000166;DO;0;MZ;-19.2657;35.6128;1;1;0.4985;1.0963;0.3988;MZN;05-11-2025;;05-12-2025;2
20584098321;BCO05DEP000000167;DO;1;MZ;-11.2737;36.6438;1;5;0.0955;0.8877;0.0764;MZN;14-02-2025;;16-03-2025;2
19964939266;BCO05DEP000000168;DO;1;MZ;-25.1463;37.6263;1;1;0.9256;1.5657;0.7405;MZN;21-06-2025;;21-07-2025;2
41860016403;BCO05DEP000000169;DO;0;MZ;-17.9981;33.4651;2;5;0.6832;1.2461;0.5466;MZN;12-05-2025;;11-06-2025;1
27727869124;BCO05DEP000000170;DP;0;MZ;-17.6775;32.8774;1;6;2.0729;2.3297;1.6584;MZN;29-05-2025;28-06-2025;28-06-2025;2
84161978552;BCO05DEP000000171;DO;1;MZ;-19.3836;34.0222;1;7;1.1997;1.3415;0.9597;MZN;23-03-2025;;22-04-2025;6
45067414522;BCO05DEP000000172;DO;1;MZ;-16.9144;39.1914;1;6;0.3660;1.2246;0.2928;USD;07-08-2025;;06-09-2025;6
91301768074;BCO05DEP000000173;DP;0;MZ;-17.0439;32.3540;1;5;5.8758;6.8364;4.7006;MZN;18-11-2025;18-12-2025;18-12-2025;9
04785658109;BCO05DEP000000174;DP;0;MZ;-20.9646;31.0295;1;2;7.6941;8.0881;6.1553;USD;12-02-2025;12-02-2027;14-03-2025;9
78321215190;BCO05DEP000000175;DO;0;MZ;-19.0996;36.1768;1;3;0.1859;0.5711;0.1487;MZN;14-12-2025;;13-01-2026;9
