ID da transacção;ID do Ponto;Data e hora de operação;Valor (MT);Comissão (MT);PAN;NIB de débito;Número de telefone de débito
BCO04TPOS0000000048;BCO04POS0000234;31-05-2025 12:51:09;305.64;7.13;5189032769199480389;042568897651168908374;861483063
BCO04TPOS0000000049;BCO04POS0000237;26-06-2025 12:14:24;2256.95;55.66;9506060161276363159;045690395292402871023;878192239
BCO04TPOS0000000050;BCO04POS0000052;20-04-2025 19:42:57;8661.04;77.50;5179108476892314996;041696921445470699374;854389754
BCO04TPOS0000000051;BCO04POS0000029;12-02-2025 00:55:18;6567.76;39.53;4495153454989454161;047677896725000418566;854763847
BCO04TPOS0000000052;BCO04POS0000115;22-09-2025 09:01:54;669.73;15.07;9530249578469716899;046980455822285070252;851272870
BCO04TPOS0000000053;BCO04POS0000192;29-09-2025 15:24:40;801.21;6.83;1515776862905448205;048636247556712048035;869565119
BCO04TPOS0000000054;BCO04POS0000105;17-07-2025 08:42:38;2070.77;47.63;8300706810229423051;042821196414561215245;863926393
BCO04TPOS0000000055;BCO04POS0000085;18-08-2025 17:05:42;2069.17;20.93;5169586541268556558;041284061625261968594;860874513
BCO04TPOS0000000056;BCO04POS0000040;24-06-2025 07:57:17;1792.03;6.34;3718634561617450509;040011216714684838176;873894718
BCO04TPOS0000000057;BCO04POS0000018;20-04-2025 19:29:08;599.98;14.59;3836962093605769207;045402541043608976408;821363395
BCO04TPOS0000000058;BCO04POS0000155;19-11-2025 23:03:29;4103.98;10.44;0623439176417020587;043087830729359101254;868943778
BCO04TPOS0000000059;BCO04POS0000095;24-11-2025 10:26:23;2205.59;20.92;1155657963719152306;042553788088343216109;844535299
BCO04TPOS0000000060;BCO04POS0000100;10-11-2025 18:18:27;2439.88;27.95;6934059688203307369;045596065135904359576;827911166
BCO04TPOS0000000061;BCO04POS0000093;07-06-2025 18:27:41;1872.27;34.66;8403106539546158043;049388378914002642094;874190411
BCO04TPOS0000000062;BCO04POS0000137;16-06-2025 17:40:06;3194.75;36.10;5869446004084637834;048803547084745191048;866316004
BCO04TPOS0000000063;BCO04POS0000155;30-08-2025 12:20:18;1505.87;16.16;6891163201466890722;040447440879901718773;851438583
BCO04TPOS0000000064;BCO04POS0000058;04-12-2025 08:45:13;679.93;3.98;1615489620877786936;049790015174624728882;846128230
BCO04TPOS0000000065;BCO04POS0000039;04-12-2025 11:49:11;3455.45;69.69;2934501119215361780;043632006853457182045;870422150
BCO04TPOS0000000066;BCO04POS0000209;05-08-2025 07:03:48;2122.97;41.70;0611025082757802279;045344636147626363633;842158462
BCO04TPOS0000000067;BCO04POS0000168;27-11-2025 21:15:31;887.59;9.66;8549616759202722671;045061397999789620367;842519461
BCO04TPOS0000000068;BCO04POS0000204;24-05-2025 22:21:03;572.97;2.93;8629859937967431694;049615949462132935825;826822417
BCO04TPOS0000000069;BCO04POS0000213;16-08-2025 17:31:43;882.89;15.54;6777694312301682421;045657996837423978279;858567698
BCO04TPOS0000000070;BCO04POS0000046;09-09-2025 05:31:52;328.55;4.50;9634027701297852336;043217641010705149650;827367107
BCO04TPOS0000000071;BCO04POS0000117;05-09-2025 11:48:52;310.87;6.61;7111925249974037480;045053332828705231156;861312986
BCO04TPOS0000000072;BCO04POS0000108;04-11-2025 22:18:10;547.64;11.71;7979831718238308479;044942624636741921367;871354016
BCO04TPOS0000000073;BCO04POS0000064;03-01-2025 17:33:05;6471.71;66.32;5848039294524631842;047015770739609341659;863977316
BCO04TPOS0000000074;BCO04POS0000051;24-03-2025 07:31:16;174.12;2.66;2856291170682103147;042753924984379772724;849536118
BCO04TPOS0000000075;BCO04POS0000159;20-03-2025 18:34:37;416.77;3.29;7888689597896349610;042797646128812135382;829792488
BCO04TPOS0000000076;BCO04POS0000094;02-10-2025 16:50:17;492.02;12.04;1051888536493130830;044274672072460574141;864386381
BCO04TPOS0000000077;BCO04POS0000207;23-05-2025 16:43:48;303.49;2.27;2557059497103171619;042551727340890464424;851808387
BCO04TPOS0000000078;BCO04POS0000130;06-08-2025 08:33:05;1962.98;41.29;4625750263716686044;048918486858910132438;866504665
BCO04TPOS0000000079;BCO04POS0000157;14-01-2025 12:12:21;631.31;10.83;0393151947809953239;045933423170688889577;875559825
BCO04TPOS0000000080;BCO04POS0000051;25-07-2025 21:06:20;610.46;2.31;3883360988264734410;044539546372753490741;822797713
BCO04TPOS0000000081;BCO04POS0000231;08-03-2025 03:03:58;1773.07;7.68;0831948400144758980;040536380108140725224;857835482
BCO04TPOS0000000082;BCO04POS0000220;17-04-2025 08:09:25;500.86;8.85;3551991753627108399;041330013041630748075;865450705
BCO04TPOS0000000083;BCO04POS0000175;05-11-2025 08:01:58;782.20;16.35;3733406948354294034;042770010789050699883;878831047
BCO04TPOS0000000084;BCO04POS0000008;31-08-2025 12:41:11;218.97;3.20;7709711117744151437;047196016890672551854;872971029
BCO04TPOS0000000085;BCO04POS0000075;19-10-2025 15:01:22;4604.41;65.31;1421044594937444502;048304464905654079550;868933804
BCO04TPOS0000000086;BCO04POS0000154;12-04-2025 12:20:16;1469.40;35.82;2856277185324157665;044829834331079937165;851615387
BCO04TPOS0000000087;BCO04POS0000193;26-01-2025 18:32:57;2766.53;3.84;2832025042768150440;047113038685560171579;863047309
BCO04TPOS0000000088;BCO04POS0000142;12-10-2025 13:40:35;524.71;9.46;9446935576557016004;041602617446593814946;855444050
BCO04TPOS0000000089;BCO04POS0000097;10-05-2025 14:02:33;3942.28;96.72;4791130463883986692;041078829154084157637;854115054
BCO04TPOS0000000090;BCO04POS0000022;14-11-2025 19:58:28;3091.20;64.00;1511567851012145341;040072294466224448830;869258480
BCO04TPOS0000000091;BCO04POS0000085;17-11-2025 17:20:44;5118.24;8.85;5267707683806552621;041090219508263844043;828454330
BCO04TPOS0000000092;BCO04POS0000048;03-11-2025 14:55:54;84.62;0.17;5305999505264680801;040250158183526263339;869286462
BCO04TPOS0000000093;BCO04POS0000113;07-07-2025 14:22:18;8531.04;50.35;9961386767511039323;043535102720115555287;821193237
BCO04TPOS0000000094;BCO04POS0000053;26-02-2025 17:03:33;3291.54;46.22;6096022596082214767;047431933863540100497;867217435
BCO04TPOS0000000095;BCO04POS0000062;23-06-2025 08:18:30;544.28;8.43;8127496159212285422;047345798300265899073;826144679
BCO04TPOS0000000096;BCO04POS0000225;11-07-2025 15:12:59;2226.83;6.33;1494701617917978105;043579538031072366679;853163765
BCO04TPOS0000000097;BCO04POS0000064;06-02-2025 16:55:52;2646.78;61.45;3552590739529888768;049661894491401561195;856732142
BCO04TPOS0000000098;BCO04POS0000021;18-01-2025 13:41:22;4377.55;29.76;9768004822398338839;046684009154751901855;865616663
BCO04TPOS0000000099;BCO04POS0000104;05-09-2025 16:46:47;2191.03;20.59;8387792575434338066;048705017277135220324;828121814
BCO04TPOS0000000100;BCO04POS0000001;09-02-2025 14:49:34;519.90;5.26;7981053767861544586;045622118574880572718;856797507
BCO04TPOS0000000101;BCO04POS0000078;22-03-2025 15:41:06;2519.67;59.28;5675328274529584158;047813110064210914007;824725555
BCO04TPOS0000000102;BCO04POS0000145;18-03-2025 09:04:07;394.40;2.33;8561276757952990151;042847221580762552418;865399873
BCO04TPOS0000000103;BCO04POS0000071;12-08-2025 18:37:04;1246.83;4.03;4010087797632709938;041324161898881620404;845164909
BCO04TPOS0000000104;BCO04POS0000163;28-06-2025 12:44:06;2933.33;25.72;7911845704183418920;048036582731541729993;873678543
BCO04TPOS0000000105;BCO04POS0000196;11-02-2025 09:51:37;1554.94;9.34;4747555229674029740;041000316303963178868;848431908
BCO04TPOS0000000106;BCO04POS0000182;07-07-2025 11:54:02;2850.12;29.86;5568093083101566841;040753506760484379126;841906259
BCO04TPOS0000000107;BCO04POS0000070;17-04-2025 10:54:21;3893.30;18.73;9563938971726529865;044056406650333795633;841913780
BCO04TPOS0000000108;BCO04POS0000067;09-12-2025 13:28:26;230.22;0.66;5397715506040347749;040345359459753794092;869367635
BCO04TPOS0000000109;BCO04POS0000143;30-10-2025 19:07:08;860.25;4.60;2956512395279516438;042738829738119290454;822147949
BCO04TPOS0000000110;BCO04POS0000207;26-07-2025 18:35:31;958.65;17.41;4138146644682338812;047496279996618205596;846795617
BCO04TPOS0000000111;BCO04POS0000229;12-05-2025 14:29:29;1638.70;37.80;1491249522830785277;045690306490429244884;874058635
BCO04TPOS0000000112;BCO04POS0000178;23-12-2025 09:47:28;888.57;14.29;1205710878739462673;042859554235160406335;873609352
BCO04TPOS0000000113;BCO04POS0000073;27-05-2025 19:54:17;749.13;7.10;0368993607162079823;044682218139445538038;872389319
BCO04TPOS0000000114;BCO04POS0000205;17-04-2025 22:36:06;4279.30;14.86;1014511812625908009;047142316023077805815;827624122
BCO04TPOS0000000115;BCO04POS0000130;07-02-2025 19:56:44;674.97;4.28;5183213921278299777;047051566584380606503;860898427
BCO04TPOS0000000116;BCO04POS0000147;02-03-2025 11:55:59;1494.65;10.45;0553243108999731225;046567318980009002509;825578253
BCO04TPOS0000000117;BCO04POS0000080;11-08-2025 19:17:20;861.60;7.94;0518769591713013556;047027848703892076793;874226521
BCO04TPOS0000000118;BCO04POS0000238;09-11-2025 08:06:37;1340.03;2.94;4853863140907659378;048804092867069131207;825551432
BCO04TPOS0000000119;BCO04POS0000034;25-11-2025 10:47:32;2275.10;29.84;7693911954217873043;040536973188705600351;853223202
BCO04TPOS0000000120;BCO04POS0000091;18-03-2025 20:48:44;698.72;15.51;4576274120756952736;042052048652852464834;842680811
BCO04TPOS0000000121;BCO04POS0000082;03-07-2025 10:05:34;1419.01;27.86;2664728687866924008;044548482305459350332;873067457
BCO04TPOS0000000122;BCO04POS0000046;15-01-2025 16:48:31;1611.62;4.03;1051244179555224899;042400760060691518564;868748701
BCO04TPOS0000000123;BCO04POS0000079;26-01-2025 16:38:47;435.51;8.97;6938789734884238827;048776217606596950852;877858550
BCO04TPOS0000000124;BCO04POS0000080;13-01-2025 15:06:34;3177.90;77.65;9327831117957793672;042454779321775662845;857182978
BCO04TPOS0000000125;BCO04POS0000113;19-08-2025 15:36:19;5262.24;78.58;5850013032308143721;040205680774285232972;843003056
BCO04TPOS0000000126;BCO04POS0000091;09-02-2025 09:47:07;128.24;1.27;0797941836011587179;044666671282017967449;875937157
BCO04TPOS0000000127;BCO04POS0000160;17-06-2025 16:30:53;2037.38;31.79;0408977683472750926;047124606784195793516;850074285
BCO04TPOS0000000128;BCO04POS0000078;15-03-2025 18:16:09;3157.86;74.98;9523363790288908473;048810230185789106239;826154690
BCO04TPOS0000000129;BCO04POS0000059;23-08-2025 20:30:18;532.06;11.20;4919512224082589576;043071072911293898325;864323102
BCO04TPOS0000000130;BCO04POS0000101;28-11-2025 12:54:14;2891.43;48.58;1647218219356045189;043334220334982000574;871283915
BCO04TPOS0000000131;BCO04POS0000015;31-12-2025 08:01:32;1146.05;17.56;0292314723575303869;047654337305264860629;852983920
BCO04TPOS0000000132;BCO04POS0000033;07-01-2025 16:20:24;730.75;3.07;9877950303305877204;045238662185428108067;863656583
BCO04TPOS0000000133;BCO04POS0000039;22-11-2025 15:00:11;437.37;0.80;9832429439444050095;040025686953853046067;824746081
BCO04TPOS0000000134;BCO04POS0000196;05-04-2025 13:39:06;2943.52;9.19;8946839778210834518;042847221580762552418;821385178
BCO04TPOS0000000135;BCO04POS0000210;29-07-2025 20:17:57;702.27;14.57;0998562488522745782;041359095332651457369;865949822
BCO04TPOS0000000136;BCO04POS0000175;21-08-2025 18:14:38;4408.18;97.55;9427700479428524074;045086596632540560947;841131088
BCO04TPOS0000000137;BCO04POS0000135;04-05-2025 19:53:52;95.34;1.89;2337266054496936237;047124333544161420654;869537656
BCO04TPOS0000000138;BCO04POS0000101;27-07-2025 08:00:52;231.54;2.75;7279449026273423664;048692015316351862076;856450277
BCO04TPOS0000000139;BCO04POS0000142;06-05-2025 14:23:13;319.76;4.52;7224984315043964091;040309579752840289956;870773492
BCO04TPOS0000000140;BCO04POS0000054;10-11-2025 08:45:35;1252.35;21.22;4784384856957816933;044996053751227345080;822116970
BCO04TPOS0000000141;BCO04POS0000025;02-08-2025 16:29:03;1240.38;5.31;2186269985409501465;047930152627332493904;869707167
BCO04TPOS0000000142;BCO04POS0000116;29-06-2025 05:26:42;158.96;1.19;1607925011939545940;046143810642063141647;840376730
BCO04TPOS0000000143;BCO04POS0000026;26-01-2025 15:47:52;888.38;16.15;9829246128130732755;047103276756458612883;849782383
BCO04TPOS0000000144;BCO04POS0000238;31-10-2025 06:44:28;425.79;3.92;4486275026745847318;041072052131419643372;823951033
BCO04TPOS0000000145;BCO04POS0000062;15-01-2025 12:01:54;2762.17;24.50;7251039630342025567;044004582318241887523;843869150
BCO04TPOS0000000146;BCO04POS0000027;16-05-2025 20:05:59;1374.20;28.53;2450562217377204918;042936656204905963423;853029035
BCO04TPOS0000000147;BCO04POS0000058;06-03-2025 10:57:06;283.73;2.56;3143263038030392965;040056962519899677085;843157072
BCO04TPOS0000000148;BCO04POS0000098;22-04-2025 18:26:01;2265.97;23.75;8956764156450186907;041986305877801516925;858745298
BCO04TPOS0000000149;BCO04POS0000018;30-01-2025 23:50:35;570.77;6.47;1241055124434728022;048940906497472690801;853344878
BCO04TPOS0000000150;BCO04POS0000159;10-04-2025 21:57:10;1199.34;11.21;5261385896891638087;042753924984379772724;865872589
BCO04TPOS0000000151;BCO04POS0000223;29-12-2025 08:04:49;1377.58;32.93;5727059703642907020;044502614132300774144;840170859
BCO04TPOS0000000152;BCO04POS0000105;27-11-2025 16:17:55;1706.40;35.32;5429326082540422119;045836069303722700049;841759795
BCO04TPOS0000000153;BCO04POS0000052;21-05-2025 08:48:29;2622.82;36.61;0319037659501193781;043366896759914688883;858067746
BCO04TPOS0000000154;BCO04POS0000096;14-04-2025 19:05:37;1734.31;42.47;3272517446269933903;043496207093418365058;874372944
BCO04TPOS0000000155;BCO04POS0000068;11-02-2025 08:06:45;1652.64;34.11;9414202127447416874;047996265714090195156;864681364
BCO04TPOS0000000156;BCO04POS0000211;25-08-2025 12:43:31;788.59;5.13;5737940851466925436;048942446326776904237;851457435
BCO04TPOS0000000157;BCO04POS0000154;22-09-2025 09:47:39;1775.34;36.93;1962196041025086685;040576555630030222751;851868499
BCO04TPOS0000000158;BCO04POS0000013;29-05-2025 09:52:28;4062.16;87.25;2646497610187326511;047049808010395466971;860814986
BCO04TPOS0000000159;BCO04POS0000140;17-08-2025 16:04:05;443.85;2.78;6602141326713035714;048617142421157404219;859156142
BCO04TPOS0000000160;BCO04POS0000168;26-11-2025 11:11:47;1016.89;11.21;1704597269123723876;044403778679719106147;850814393
BCO04TPOS0000000161;BCO04POS0000195;27-03-2025 05:56:15;7211.23;173.08;6754839926993402738;042145543758313309037;861479244
BCO04TPOS0000000162;BCO04POS0000194;19-06-2025 16:37:11;3820.05;83.34;1665572383167680431;047648920835010631038;870468292
BCO04TPOS0000000163;BCO04POS0000031;26-01-2025 11:37:42;3379.15;46.78;3878713477860815287;048639497947218109359;861506544
BCO04TPOS0000000164;BCO04POS0000238;22-08-2025 07:18:55;1328.26;4.23;7365048068791569236;047272114930334963561;827017392
BCO04TPOS0000000165;BCO04POS0000095;25-05-2025 16:18:24;6881.00;132.46;6587083765040114089;042036777148783840774;822610078
BCO04TPOS0000000166;BCO04POS0000173;14-03-2025 20:25:01;4742.19;82.96;9080000904249045381;042669761327879235727;823997274
BCO04TPOS0000000167;BCO04POS0000047;07-02-2025 20:55:39;3884.08;53.04;8857351624608241043;043256096832411622188;869842341
BCO04TPOS0000000168;BCO04POS0000061;27-10-2025 14:23:05;952.07;17.47;7493791782059676521;040501851001149640832;867528788
BCO04TPOS0000000169;BCO04POS0000069;09-01-2025 16:03:33;16391.37;258.51;1198572744984305265;049901670461501182550;860479711
BCO04TPOS0000000170;BCO04POS0000004;17-09-2025 07:37:44;711.73;9.48;2839421021944234044;041381967627749268467;840630928
BCO04TPOS0000000171;BCO04POS0000087;02-07-2025 05:25:07;2019.32;34.93;9537220655398199992;049290788443119253113;872938928
BCO04TPOS0000000172;BCO04POS0000099;01-10-2025 12:09:07;861.20;8.00;5889118886297665597;048026583748467930449;828760009
BCO04TPOS0000000173;BCO04POS0000097;03-10-2025 19:12:42;7637.69;148.53;7345107280355085618;045958974130883493935;854746400
BCO04TPOS0000000174;BCO04POS0000008;05-08-2025 05:29:37;1325.25;6.14;5927444789916197712;047595992595707590607;871550140
BCO04TPOS0000000175;BCO04POS0000070;05-10-2025 17:13:13;11739.25;248.68;2089695093324764998;041581201581173409546;876315933
BCO04TPOS0000000176;BCO04POS0000014;09-02-2025 14:28:01;454.12;2.72;9920907328289862382;046186867653930863533;869883344
BCO04TPOS0000000177;BCO04POS0000027;22-10-2025 19:02:46;439.33;1.90;8717433524198965556;044203129364496928111;869494227
BCO04TPOS0000000178;BCO04POS0000055;27-01-2025 16:36:04;1054.71;15.52;4292775537935329348;046189908657610920620;870704199
BCO04TPOS0000000179;BCO04POS0000228;08-02-2025 19:24:29;1313.38;31.86;3600782810609412143;040250160787162696532;873248718
BCO04TPOS0000000180;BCO04POS0000129;20-10-2025 13:37:27;1097.36;10.97;3350423414222955049;048070162473188335589;829335004
BCO04TPOS0000000181;BCO04POS0000181;21-09-2025 19:30:17;730.44;2.43;7248993376375224664;048201459528040712894;824103162
BCO04TPOS0000000182;BCO04POS0000171;08-02-2025 15:02:57;246.30;1.21;2911076649578408365;043053788361158666855;855240988
BCO04TPOS0000000183;BCO04POS0000157;19-09-2025 14:20:08;1672.94;3.96;6950629657748353704;046621313388270335938;825697405
BCO04TPOS0000000184;BCO04POS0000207;13-11-2025 13:44:14;1623.67;33.12;4789335987889369747;042594779593680311002;852419715
BCO04TPOS0000000185;BCO04POS0000121;14-08-2025 09:05:35;1435.01;11.45;3420508867222002968;047200169026273170420;856751809
BCO04TPOS0000000186;BCO04POS0000027;08-11-2025 12:24:00;869.02;14.68;5890941073692328567;042998467591238095450;857043587
BCO04TPOS0000000187;BCO04POS0000129;13-05-2025 17:37:09;7389.21;46.05;7273385462894194360;040632593329653412366;875685755
BCO04TPOS0000000188;BCO04POS0000171;16-02-2025 10:33:54;1883.64;20.06;3052956397345918352;043639730508003763059;875113575
BCO04TPOS0000000189;BCO04POS0000219;26-12-2025 11:30:05;1135.08;25.93;5498311223970014383;046071660656059187393;841444016
BCO04TPOS0000000190;BCO04POS0000188;29-11-2025 04:33:03;3023.03;34.24;0386047619966737154;041704383933707597931;874450099
BCO04TPOS0000000191;BCO04POS0000193;13-11-2025 11:20:06;1300.85;4.51;4409687733604453279;047466284077874426599;820674400
BCO04TPOS0000000192;BCO04POS0000226;08-09-2025 21:21:04;959.33;17.80;9632891741370627413;040679797833860622826;844835153
BCO04TPOS0000000193;BCO04POS0000074;08-11-2025 14:05:29;1253.15;7.70;1211682540129541233;048839879026354815179;843464433
BCO04TPOS0000000194;BCO04POS0000142;16-07-2025 11:59:07;911.33;9.52;7086512622265017954;041700221611889433256;861514208
BCO04TPOS0000000195;BCO04POS0000126;14-01-2025 12:51:59;1493.06;36.34;4050222582416726231;046301427766561187748;862197291
BCO04TPOS0000000196;BCO04POS0000171;03-10-2025 12:17:05;231.45;0.74;6361655822580425154;047543754902596570078;875003263
BCO04TPOS0000000197;BCO04POS0000178;02-07-2025 17:19:16;1620.83;1.80;8317268703033654754;045184528431465415083;865019896
BCO04TPOS0000000198;BCO04POS0000126;16-04-2025 12:48:14;2097.59;27.83;9660259777369530150;044725272374077922755;876376463
BCO04TPOS0000000199;BCO04POS0000048;25-02-2025 16:36:07;5031.88;89.44;2426218683533595798;046688526371772255565;858853488
BCO04TPOS0000000200;BCO04POS0000125;08-01-2025 06:24:20;7435.82;49.30;8525968416786439392;040345359459753794092;866595671
BCO04TPOS0000000201;BCO04POS0000178;06-10-2025 18:08:12;835.68;16.27;1202798429006999934;040958920912274586373;844898986
BCO04TPOS0000000202;BCO04POS0000104;05-04-2025 18:46:55;1100.48;25.72;4619405734895848678;046726411869618820882;878094968
BCO04TPOS0000000203;BCO04POS0000216;17-06-2025 10:50:23;1298.22;13.58;7454156878112545429;044053653722873744364;876420709
BCO04TPOS0000000204;BCO04POS0000005;06-01-2025 20:57:19;1490.54;11.64;8636809102648208626;040637218864551221297;848308062
BCO04TPOS0000000205;BCO04POS0000185;24-06-2025 21:24:18;696.15;3.42;0401130912606239012;046424162638032824710;843377237
BCO04TPOS0000000206;BCO04POS0000229;27-12-2025 19:15:54;496.79;5.41;4086019614604582459;040372647282002744415;842974854
BCO04TPOS0000000207;BCO04POS0000055;13-06-2025 21:19:28;3633.25;12.50;7117559970288269374;045011895734560294568;842874631
BCO04TPOS0000000208;BCO04POS0000135;12-05-2025 11:04:11;1149.21;9.31;5796189598196430331;048649831857877540276;842772614
BCO04TPOS0000000209;BCO04POS0000185;07-04-2025 08:53:11;300.80;6.38;9000377199874216344;048342424414121400375;869332532
BCO04TPOS0000000210;BCO04POS0000232;27-09-2025 14:21:53;1447.60;15.10;0167693423019174359;046040872683608532397;861240315
BCO04TPOS0000000211;BCO04POS0000105;06-05-2025 07:29:11;1312.12;13.30;7976296523303601638;046211088709581292174;828063173
BCO04TPOS0000000212;BCO04POS0000066;15-02-2025 17:10:31;2012.59;28.88;7382998180896464628;048386939530741861528;874143605
BCO04TPOS0000000213;BCO04POS0000007;12-04-2025 18:23:46;1637.81;31.96;7527148220886936945;047147209350913356812;877310890
BCO04TPOS0000000214;BCO04POS0000238;24-06-2025 19:53:22;3136.99;12.75;8378897667207899293;049942145906034444294;827824509
