NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
042471002569715209883;60736513693;MZ5904247100256971520988398340797319;AG030102;;01;MZN;01;01;01;62010;00;0.00;0;01;01;01;00;30-05-2025;30-10-2024;;;30-05-2025;01;03;S;N
043854785716240104053;26642980291;MZ5904385478571624010405397020247189;AG020803;;01;MZN;01;01;04;47110;00;0.00;0;01;01;03;06;10-01-2025;27-08-2024;;;10-01-2025;01;01;G;N
045723317004935545454;70594803328;MZ5904572331700493554545445356088293;AG051003;;01;MZN;01;01;05;47210;00;0.00;0;01;04;01;00;22-10-2025;26-07-2020;;;22-10-2025;04;02;G;N
048813458433518005568;46159909850;MZ5904881345843351800556891390060720;AG050309;;01;MZN;01;01;03;56101;00;0.00;0;01;05;01;00;06-08-2025;04-03-2024;;;06-08-2025;05;01;S;N
042017811104213969227;14135164193;MZ5904201781110421396922703522991190;AG070703;;02;ZAR;01;01;01;49230;00;0.00;0;02;04;01;00;01-11-2025;28-11-2019;;;01-11-2025;04;01;G;N
046056366259785321936;61651074823;MZ5904605636625978532193691082688034;AG070802;;04;MZN;03;02;03;56101;03;18762032.31;350;00;01;01;00;15-03-2025;07-07-2016;;;15-03-2025;01;01;G;N
041647480142302804899;47699424245;MZ5904164748014230280489967828060977;AG031307;;01;MZN;01;01;03;64190;00;0.00;0;02;05;01;00;15-01-2025;04-12-2022;;;15-01-2025;05;01;S;N
044645554571795065036;33537028676;MZ5904464555457179506503698910183393;AG091206;;01;MZN;01;01;04;96020;00;0.00;0;01;05;01;00;25-12-2025;08-06-2025;;;25-12-2025;05;01;S;N
043114945674621311805;75797664755;MZ5904311494567462131180599663103471;AG030104;;01;MZN;01;01;03;01130;00;0.00;0;01;03;01;00;08-09-2025;29-04-2025;;;08-09-2025;03;01;S;N
048307422698983211298;40946336059;MZ5904830742269898321129885474955559;AG030401;;01;MZN;01;01;01;47730;00;0.00;0;01;03;01;00;25-09-2025;01-07-2017;;;25-09-2025;03;05;G;N
040250169227383702232;74730968010;MZ5904025016922738370223291561438491;AG100203;;01;MZN;01;01;03;86100;00;0.00;0;01;04;01;00;15-09-2025;19-11-2018;;;15-09-2025;04;02;S;N
045341071716654032322;31095687053;MZ5904534107171665403232207307515990;AG040301;;01;MZN;01;01;05;64190;00;0.00;0;01;05;01;00;18-08-2025;30-12-2020;;;18-08-2025;05;01;S;N
042817145108984267463;56887471516;MZ5904281714510898426746345898179449;AG040704;;02;MZN;01;01;02;86100;00;0.00;0;01;03;01;00;03-01-2025;03-09-2016;;;03-01-2025;03;01;G;N
042669501291634905771;20616537054;MZ5904266950129163490577183968276564;AG030206;;01;MZN;01;01;01;56101;00;0.00;0;01;05;01;00;09-03-2025;13-12-2020;;;09-03-2025;05;05;G;N
044019353535611093359;86001703266;MZ5904401935353561109335989656692922;AG080301;;01;USD;01;01;03;47110;00;0.00;0;01;01;01;00;25-07-2025;08-07-2025;;;25-07-2025;01;01;S;N
042162987805552946198;39020825210;MZ5904216298780555294619804320129375;AG060503;;03;MZN;01;01;02;41000;00;0.00;0;02;01;04;11;26-01-2025;02-05-2024;;;26-01-2025;01;02;G;N
049165859635717509023;02430472130;MZ5904916585963571750902322889858556;AG060206;;01;MZN;01;01;01;01110;00;0.00;0;02;05;01;00;24-12-2025;19-12-2022;;;24-12-2025;05;01;G;N
045183562316279818311;49675627764;MZ5904518356231627981831164160106258;AG070309;;01;MZN;04;02;02;47730;03;3180091.32;241;00;01;02;03;21-12-2025;19-12-2025;;;21-12-2025;01;03;S;N
040447416244033301290;30476138514;MZ5904044741624403330129023067781167;AG081107;;01;MZN;01;01;04;85210;00;0.00;0;02;04;01;00;07-08-2025;04-09-2019;;;07-08-2025;04;03;S;N
045832850551675544025;42929920436;MZ5904583285055167554402553855093243;AG081203;;01;ZAR;01;01;02;96020;00;0.00;0;01;02;01;00;21-12-2025;04-02-2022;;;21-12-2025;02;03;S;N
045137696505459253081;46171684670;MZ5904513769650545925308103527212663;AG070609;;01;MZN;01;01;05;01110;00;0.00;0;02;01;01;00;08-03-2025;18-11-2018;;;08-03-2025;01;02;S;N
048128862514079311989;23313178059;MZ5904812886251407931198927170712238;AG032109;;02;MZN;01;01;03;01130;00;0.00;0;02;04;01;00;17-12-2025;04-11-2025;;;17-12-2025;04;02;S;N
045113668399063847780;06112465618;MZ5904511366839906384778073518025644;AG070403;;01;MZN;01;01;02;47300;00;0.00;0;02;03;01;00;15-11-2025;05-04-2020;;;15-11-2025;03;01;G;N
043924488757315849644;34253742331;MZ5904392448875731584964477651777252;AG100301;;02;MZN;01;01;05;55101;00;0.00;0;01;01;01;00;20-08-2025;27-07-2025;;;20-08-2025;01;03;S;N
041147878832368463347;43841609251;MZ5904114787883236846334743694951475;AG091306;;05;MZN;01;01;04;41000;00;0.00;0;02;01;01;00;21-05-2025;06-06-2020;;;21-05-2025;01;01;S;N
041450329383267582187;67085568440;MZ5904145032938326758218786677242248;AG050607;;02;ZAR;01;01;04;01130;00;0.00;0;01;01;03;01;28-05-2025;27-10-2022;;;28-05-2025;01;02;S;N
040457580736013017602;33484038342;MZ5904045758073601301760285937443136;AG030507;;01;MZN;01;01;05;62010;00;0.00;0;01;02;01;00;23-01-2025;02-12-2022;;;23-01-2025;02;03;S;N
044417303286717661411;19436010186;MZ5904441730328671766141117027338131;AG031505;;01;MZN;01;01;04;47210;00;0.00;0;01;02;01;00;01-08-2025;25-06-2019;;;01-08-2025;02;01;S;N
041343428550404991222;90651407122;MZ5904134342855040499122209819007700;AG011506;;01;MZN;01;01;02;86100;00;0.00;0;02;01;01;00;20-11-2025;09-04-2025;;;20-11-2025;01;02;S;N
049938127162052753952;36873333270;MZ5904993812716205275395281074499852;AG030808;;01;MZN;01;01;01;01110;00;0.00;0;01;04;01;00;17-06-2025;21-06-2022;;;17-06-2025;04;01;G;N
043721857085811460165;33220056669;MZ5904372185708581146016555247472049;AG031208;;02;MZN;01;01;03;01130;00;0.00;0;01;02;01;00;19-10-2025;24-09-2020;;;19-10-2025;02;02;G;N
045300541048244501977;10757509136;MZ5904530054104824450197769851351085;AG030609;;01;MZN;04;02;04;62010;01;24022447.34;166;00;04;01;00;30-03-2025;03-02-2018;;;30-03-2025;04;01;G;N
047500547835818087025;37572042257;MZ5904750054783581808702557627097322;AG060805;;01;MZN;01;01;03;47730;00;0.00;0;01;02;01;00;26-09-2025;30-06-2024;;;26-09-2025;02;02;G;N
042067673714847659762;73629938036;MZ5904206767371484765976227121411108;AG100608;;01;MZN;01;01;02;41000;00;0.00;0;01;04;01;00;30-09-2025;30-12-2017;;;30-09-2025;04;04;S;N
042400612411760652257;40882404109;MZ5904240061241176065225753141133103;AG032002;;05;EUR;03;02;03;86100;01;10113235.60;254;00;01;01;00;25-10-2025;03-07-2023;;;25-10-2025;01;05;G;N
040320952910980060847;64907719839;MZ5904032095291098006084770843004996;AG020401;;02;MZN;01;01;03;01110;00;0.00;0;01;04;01;00;17-06-2025;08-06-2024;;;17-06-2025;04;01;S;N
048719215986821724449;72281030730;MZ5904871921598682172444916489620658;AG041301;;05;MZN;05;02;01;62010;01;20826445.35;427;00;01;01;00;08-02-2025;06-09-2019;;;08-02-2025;01;04;S;N
045791552713043003754;41797871106;MZ5904579155271304300375474507964104;AG031605;;01;MZN;01;01;01;01130;00;0.00;0;01;04;01;00;26-01-2025;31-07-2022;;;26-01-2025;04;01;G;N
045994460890120434295;50125193166;MZ5904599446089012043429515248537282;AG031609;;01;MZN;01;01;02;01130;00;0.00;0;02;02;01;00;28-01-2025;21-03-2019;;;28-01-2025;02;01;G;N
043731136223094661885;43187628524;MZ5904373113622309466188554673649626;AG031901;;05;MZN;01;01;05;86100;00;0.00;0;01;02;04;15;18-06-2025;03-01-2024;;;18-06-2025;02;02;S;N
044850681922258192310;09882617437;MZ5904485068192225819231016822116453;AG031106;;05;MZN;01;01;02;49230;00;0.00;0;02;05;01;00;13-07-2025;24-07-2020;;;13-07-2025;05;01;G;N
047952197606245855489;01719176584;MZ5904795219760624585548977520193571;AG100705;;02;MZN;04;02;04;55101;01;10031779.00;345;00;05;01;00;25-08-2025;01-02-2022;;;25-08-2025;05;03;G;N
042046082924757781976;73017372716;MZ5904204608292475778197631679199534;AG041009;;01;USD;01;01;04;47730;00;0.00;0;02;05;01;00;29-05-2025;04-08-2022;;;29-05-2025;05;01;S;N
042415455886885595328;57099584779;MZ5904241545588688559532812894461337;AG031201;;01;MZN;01;01;04;55101;00;0.00;0;01;02;01;00;23-01-2025;27-02-2019;;;23-01-2025;02;01;G;N
040885994323611024349;34108027447;MZ5904088599432361102434952262257409;AG071009;;01;MZN;01;01;02;47110;00;0.00;0;01;02;01;00;04-08-2025;16-06-2016;;;04-08-2025;02;01;S;S
046872388626752842854;26604213641;MZ5904687238862675284285490004618627;AG021302;;05;MZN;01;01;02;41000;00;0.00;0;01;03;01;00;16-03-2025;22-04-2022;;;16-03-2025;03;01;G;N
046815290121725450251;22992275049;MZ5904681529012172545025146038584874;AG021608;;01;MZN;03;02;01;47110;01;11429376.68;428;00;03;01;00;27-08-2025;23-07-2017;;;27-08-2025;03;02;G;N
040057554335551488011;78582950006;MZ5904005755433555148801130041348600;AG090605;;05;MZN;01;01;05;96020;00;0.00;0;01;03;01;00;25-03-2025;12-11-2024;;;25-03-2025;03;02;S;N
048861557763107465076;93991956689;MZ5904886155776310746507693750415795;AG030801;;03;MZN;01;01;04;62010;00;0.00;0;01;02;04;04;26-12-2025;22-01-2022;;;26-12-2025;02;01;S;N
048117491217307896801;08976232346;MZ5904811749121730789680100680981170;AG071003;;01;MZN;01;01;04;49230;00;0.00;0;01;01;01;00;18-06-2025;27-12-2017;;;18-06-2025;01;04;S;N
049582098956014517963;84916252355;MZ5904958209895601451796328858925187;AG031906;;01;MZN;01;01;02;47110;00;0.00;0;01;05;01;00;16-08-2025;17-06-2018;;;16-08-2025;05;03;S;N
042513285556727644348;31779112311;MZ5904251328555672764434803854114171;AG040106;;04;MZN;01;01;05;47110;00;0.00;0;01;03;01;00;05-11-2025;03-09-2017;;;05-11-2025;03;03;S;N
045844469122114168298;11046136162;MZ5904584446912211416829840650209280;AG071105;;01;MZN;07;02;03;96020;01;6586542.54;495;00;03;01;00;02-06-2025;12-10-2018;;;02-06-2025;03;02;G;N
048712874000986548105;36863756460;MZ5904871287400098654810556082518014;AG030209;;01;MZN;01;01;01;47110;00;0.00;0;01;02;02;09;11-08-2025;03-06-2020;;;11-08-2025;02;03;G;N
045004672878270808767;10308699361;MZ5904500467287827080876799737081946;AG031602;;02;ZAR;03;02;05;96020;01;8075542.73;302;00;04;01;00;28-05-2025;30-01-2023;;;28-05-2025;04;02;S;N
047648249711885614758;10711142042;MZ5904764824971188561475848469951526;AG030303;;03;MZN;01;01;02;49230;00;0.00;0;02;05;02;11;12-08-2025;14-07-2025;;;12-08-2025;05;02;G;N
041171833117699831160;87669577403;MZ5904117183311769983116017037537896;AG041906;;02;MZN;01;01;01;64190;00;0.00;0;01;02;01;00;14-02-2025;21-02-2020;;;14-02-2025;02;01;G;N
046672641667729983527;44838741349;MZ5904667264166772998352765916159052;AG040103;;05;MZN;01;01;05;55101;00;0.00;0;01;05;01;00;16-03-2025;05-05-2022;;;16-03-2025;05;04;G;N
041186925051465103266;85618783248;MZ5904118692505146510326635006714205;AG040107;;03;MZN;01;01;03;47300;00;0.00;0;01;03;01;00;05-03-2025;20-07-2020;;;05-03-2025;03;01;G;N
046665114229338218137;77927813822;MZ5904666511422933821813763941935598;AG030703;;01;MZN;06;02;01;64190;02;7307798.40;349;00;01;01;00;18-12-2025;18-04-2025;;;18-12-2025;01;01;G;N
043923973915822289513;43901307173;MZ5904392397391582228951330403761580;AG020609;;02;EUR;04;02;04;01110;01;21935316.75;401;00;03;01;00;13-02-2025;27-08-2020;;;13-02-2025;03;04;G;N
046363287636239286410;25869664885;MZ5904636328763623928641003275944380;AG031006;;01;MZN;01;01;03;41000;00;0.00;0;02;01;01;00;14-06-2025;16-09-2020;;;14-06-2025;01;05;G;N
046979176501092181649;93337446630;MZ5904697917650109218164993654142352;AG020308;;01;MZN;01;01;04;55101;00;0.00;0;01;02;01;00;06-07-2025;06-04-2020;;;06-07-2025;02;01;S;N
041858123940165338026;51007532597;MZ5904185812394016533802690041259910;AG050207;;02;MZN;01;01;01;41000;00;0.00;0;02;05;04;04;28-12-2025;20-03-2016;;;28-12-2025;05;03;S;N
049319851957009838644;81418734878;MZ5904931985195700983864483077740218;AG020408;;01;MZN;01;01;05;01110;00;0.00;0;02;05;02;13;09-12-2025;25-10-2025;;;09-12-2025;05;01;S;N
044030180858686471782;67007515637;MZ5904403018085868647178260221254541;AG050307;;01;MZN;01;01;05;47730;00;0.00;0;02;05;01;00;16-06-2025;19-05-2025;;;16-06-2025;05;01;G;N
044606108736322393146;92593284938;MZ5904460610873632239314685542348163;AG030209;;04;MZN;01;01;01;55101;00;0.00;0;02;04;01;00;14-12-2025;20-01-2018;;;14-12-2025;04;02;G;N
045667134903886157946;25382890289;MZ5904566713490388615794693533096753;AG100103;;01;MZN;05;02;03;47110;04;21913365.77;394;00;01;01;00;10-04-2025;29-03-2021;;;10-04-2025;01;03;S;N
049556435541015557242;29521291310;MZ5904955643554101555724283636001241;AG070608;;05;MZN;07;02;03;85210;01;4766393.92;387;00;04;01;00;30-06-2025;05-12-2023;;;30-06-2025;04;03;G;N
040235825436920845918;76333742332;MZ5904023582543692084591848509803360;AG090608;;01;MZN;01;01;01;47300;00;0.00;0;02;01;01;00;30-03-2025;12-06-2020;;;30-03-2025;01;02;S;N
047577317179683578589;59994268068;MZ5904757731717968357858908600170333;AG051008;;01;MZN;01;01;02;86100;00;0.00;0;01;04;01;00;14-06-2025;23-05-2023;;;14-06-2025;04;01;S;N
048831279815766160983;13359392013;MZ5904883127981576616098354015642722;AG040905;;01;USD;01;01;03;96020;00;0.00;0;02;02;01;00;13-01-2025;21-04-2023;;;13-01-2025;02;02;G;N
041107441337702032712;00686867627;MZ5904110744133770203271219742042696;AG030102;;01;MZN;01;01;01;96020;00;0.00;0;01;01;01;00;23-05-2025;29-09-2020;;;23-05-2025;01;01;S;N
044887304761009737223;21265819971;MZ5904488730476100973722346452099007;AG070604;;01;MZN;01;01;04;47210;00;0.00;0;01;05;01;00;29-12-2025;29-12-2025;;;29-12-2025;05;02;G;N
042465842083142151935;10513983158;MZ5904246584208314215193506752623865;AG040106;;01;MZN;01;01;02;55101;00;0.00;0;02;01;01;00;27-06-2025;27-10-2018;;;27-06-2025;01;02;S;N
047496167149219953577;72906603499;MZ5904749616714921995357770244742856;AG100303;;01;MZN;01;01;03;47210;00;0.00;0;02;04;01;00;16-02-2025;08-04-2019;;;16-02-2025;04;02;G;N
048120039107210672203;59531823443;MZ5904812003910721067220381103596155;AG070208;;03;MZN;01;01;01;49230;00;0.00;0;01;01;01;00;31-12-2025;13-02-2024;;;31-12-2025;01;02;G;N
043740410990750410723;85841255498;MZ5904374041099075041072375496918165;AG041704;;01;MZN;01;01;05;41000;00;0.00;0;02;02;01;00;04-12-2025;23-02-2021;;;04-12-2025;02;02;G;N
041136053588946705889;11431585532;MZ5904113605358894670588983277584317;AG030302;;02;USD;01;01;05;49230;00;0.00;0;01;02;01;00;23-12-2025;29-08-2016;;;23-12-2025;02;01;G;N
040282280954483504607;27759053617;MZ5904028228095448350460797592869916;AG100306;;01;MZN;01;01;05;47110;00;0.00;0;01;05;01;00;15-04-2025;16-08-2023;;;15-04-2025;05;02;G;N
046133874225008842301;03140380306;MZ5904613387422500884230156916748461;AG081103;;01;MZN;05;02;04;41000;01;13618678.55;250;00;03;01;00;19-12-2025;30-07-2025;;;19-12-2025;03;02;S;N
047838827669168464776;39318667467;MZ5904783882766916846477641075614541;AG040502;;01;MZN;08;02;01;47300;03;3166797.46;459;00;02;01;00;22-08-2025;30-03-2016;;;22-08-2025;02;01;G;N
047906140894648316211;09562409172;MZ5904790614089464831621137585574488;AG011103;;01;MZN;01;01;04;41000;00;0.00;0;02;03;01;00;10-01-2025;11-07-2019;;;10-01-2025;03;01;S;S
043643889219863753075;96128027825;MZ5904364388921986375307550688420912;AG070708;;01;MZN;01;01;02;01110;00;0.00;0;02;02;01;00;16-09-2025;01-12-2021;;;16-09-2025;02;02;G;N
042590962003221290256;37361398832;MZ5904259096200322129025625905693252;AG021707;;01;MZN;01;01;03;62010;00;0.00;0;02;03;01;00;23-03-2025;15-08-2020;;;23-03-2025;03;03;S;N
044330129340606693924;69931389956;MZ5904433012934060669392432071764991;AG071206;;01;USD;01;01;05;01110;00;0.00;0;02;04;02;04;30-03-2025;02-12-2023;;;30-03-2025;04;04;S;N
047329079270953876565;40035910407;MZ5904732907927095387656545856117575;AG030801;;01;MZN;01;01;01;62010;00;0.00;0;01;05;01;00;12-02-2025;03-09-2024;;;12-02-2025;05;01;G;N
043814945045933345115;27543138823;MZ5904381494504593334511587041126787;AG070704;;01;MZN;01;01;04;47730;00;0.00;0;02;04;01;00;06-04-2025;16-10-2021;;;06-04-2025;04;01;G;N
048006307136155109612;31121783040;MZ5904800630713615510961254823273124;AG010309;;01;MZN;01;01;05;47730;00;0.00;0;02;04;01;00;11-05-2025;24-03-2024;;;11-05-2025;04;01;G;N
045410670140785236347;70251391435;MZ5904541067014078523634793702168967;AG031106;;01;MZN;01;01;03;47730;00;0.00;0;02;04;01;00;08-05-2025;02-06-2021;;;08-05-2025;04;03;S;N
041630486089350151075;23452321963;MZ5904163048608935015107560979853193;AG070308;;01;MZN;01;01;04;47730;00;0.00;0;02;01;01;00;14-11-2025;01-01-2022;;;14-11-2025;01;01;G;N
040575850675239033829;26989200749;MZ5904057585067523903382944526976250;AG031705;;01;MZN;04;02;03;86100;02;4598501.42;331;00;05;01;00;27-06-2025;07-07-2022;;;27-06-2025;05;01;G;N
044278698015010688402;81979684727;MZ5904427869801501068840288533837059;AG080605;;01;ZAR;06;02;04;62010;03;4129542.94;81;00;03;01;00;23-08-2025;05-06-2024;;;23-08-2025;03;01;S;N
042661016573623019484;14415033749;MZ5904266101657362301948415775334263;AG030105;;02;MZN;01;01;04;96020;00;0.00;0;02;03;01;00;15-09-2025;10-09-2016;;;15-09-2025;03;02;G;N
043767152835081534443;57449899915;MZ5904376715283508153444366576107294;AG031204;;03;MZN;04;02;01;62010;02;4608656.80;166;00;01;03;03;25-11-2025;18-02-2017;;;25-11-2025;01;02;G;N
043529279101985152175;28918658586;MZ5904352927910198515217508482583433;AG031805;;01;MZN;01;01;03;01130;00;0.00;0;02;01;01;00;24-06-2025;09-09-2021;;;24-06-2025;01;01;G;N
045422104026270002051;48455524329;MZ5904542210402627000205174026477003;AG071001;;01;MZN;01;01;04;41000;00;0.00;0;01;04;01;00;16-10-2025;12-03-2019;;;16-10-2025;04;05;S;N
044613935667981399897;55753142256;MZ5904461393566798139989714608229406;AG011609;;02;MZN;01;01;03;47110;00;0.00;0;01;01;01;00;25-01-2025;07-08-2022;;;25-01-2025;01;01;G;N
040089882693075639464;41737031961;MZ5904008988269307563946459894284800;AG090704;;01;MZN;01;01;03;47300;00;0.00;0;01;05;01;00;27-05-2025;01-01-2022;;;27-05-2025;05;04;S;N
045394702850271607801;53763807311;MZ5904539470285027160780141554048786;AG060803;;01;MZN;06;02;05;96020;04;51959630.59;467;00;02;01;00;18-10-2025;22-07-2021;;;18-10-2025;02;01;S;N
042257635387381576150;31974065113;MZ5904225763538738157615066148455390;AG040307;;01;MZN;01;01;03;56101;00;0.00;0;02;03;01;00;11-09-2025;20-03-2020;;;11-09-2025;03;01;S;N
044723582934354179485;99013757148;MZ5904472358293435417948553526991968;AG021007;;01;MZN;01;01;03;85210;00;0.00;0;01;02;04;07;29-08-2025;03-04-2024;;;29-08-2025;02;01;G;N
047588994173028308687;19308145361;MZ5904758899417302830868794185674706;AG030203;;01;MZN;01;01;05;01110;00;0.00;0;02;04;01;00;02-07-2025;24-11-2022;;;02-07-2025;04;04;G;N
042298657894676905240;14522237631;MZ5904229865789467690524062997625981;AG021304;;01;MZN;01;01;01;47300;00;0.00;0;02;01;01;00;23-10-2025;28-11-2021;;;23-10-2025;01;01;G;N
044626924978471242066;63320927655;MZ5904462692497847124206674666113515;AG080504;;01;MZN;01;01;03;47300;00;0.00;0;02;04;01;00;20-11-2025;01-10-2025;;;20-11-2025;04;04;S;N
040745614894569478167;96513518353;MZ5904074561489456947816702827849538;AG011609;;01;MZN;01;01;03;55101;00;0.00;0;01;04;01;00;20-03-2025;27-02-2024;;;20-03-2025;04;01;S;N
042558108582405760957;81889128512;MZ5904255810858240576095759853966867;AG070404;;02;MZN;01;01;01;85210;00;0.00;0;01;04;03;17;27-10-2025;10-06-2020;;;27-10-2025;04;03;G;N
045014991029289475997;03805646423;MZ5904501499102928947599735745498268;AG030904;;01;MZN;01;01;01;47300;00;0.00;0;01;01;01;00;23-01-2025;13-08-2019;;;23-01-2025;01;02;G;N
045562579387632502688;78333827349;MZ5904556257938763250268899036311476;AG030301;;01;MZN;05;02;03;62010;02;2024788.13;121;00;02;01;00;06-06-2025;03-06-2023;;;06-06-2025;02;04;G;N
045660362492701994715;92930275898;MZ5904566036249270199471589604051746;AG041707;;01;ZAR;05;02;02;01130;02;12159895.19;405;00;02;01;00;21-11-2025;01-04-2019;;;21-11-2025;02;01;G;N
043170843230856290370;95055863427;MZ5904317084323085629037021475006647;AG031408;;01;MZN;01;01;03;47730;00;0.00;0;01;02;01;00;15-11-2025;27-06-2020;;;15-11-2025;02;01;S;N
044970417377803431173;89569106495;MZ5904497041737780343117301804735739;AG041206;;01;MZN;01;01;03;96020;00;0.00;0;01;03;01;00;30-08-2025;18-11-2017;;;30-08-2025;03;01;S;N
041356309589890302229;91762462130;MZ5904135630958989030222940058317596;AG030109;;02;MZN;03;02;04;55101;04;76118858.67;282;00;04;04;03;21-08-2025;04-07-2017;;;21-08-2025;04;04;G;N
040021941170506077256;58938283919;MZ5904002194117050607725636894682480;AG050902;;02;MZN;01;01;04;96020;00;0.00;0;01;05;01;00;08-06-2025;09-05-2020;;;08-06-2025;05;01;S;N
042036777148783840774;99936146962;MZ5904203677714878384077443647475298;AG100304;;01;MZN;01;01;05;49230;00;0.00;0;02;02;01;00;03-04-2025;10-07-2019;;;03-04-2025;02;03;S;N
042617275843800068163;06894178665;MZ5904261727584380006816399066458799;AG100603;;02;MZN;01;01;01;47300;00;0.00;0;02;01;01;00;22-06-2025;20-12-2022;;;22-06-2025;01;01;S;N
045263973785878358632;89117680916;MZ5904526397378587835863277103894442;AG071206;;01;MZN;05;02;02;55101;03;6626769.34;26;00;02;01;00;12-03-2025;08-06-2017;;;12-03-2025;02;03;G;N
