NUIB;Referência do crédito;Situação da operação;Estado de renegociação;Gestão de cobrança;Data da renegociação;Data do contencioso ou abate do activo;Montante desembolsado/ utilizado;Saldo de capital em dívida;Saldo de capital vencido;Juros vencidos;Juros vincendos;Juros de mora acumulados;Valor da prestação;Taxa de juros de referência;Taxa de juros efectiva;Taxa de juros de mora;Data início de atraso;N.º de dias de atraso;N.º de dias de atraso.1;N.º de prestações em atraso;Comissão de liquidação;Montante cobrado
93991956689;BCO04CRD000001912;REG;NRE;NOR;;;1925679.41;1925679.41;0.00;0.00;96283.97;0.00;18166.79;14.6601;19.0712;23.4275;;0;0;0;1.6541;0.00
54496805215;BCO04CRD000003314;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.0700;17.1714;22.4140;;0;0;0;0.8360;0.00
63659079355;BCO04CRD000002344;REG;NRE;NOR;;;307157.07;307157.07;0.00;0.00;15357.85;0.00;2603.03;18.4826;27.6717;36.1322;;0;0;0;2.8135;0.00
71913324285;BCO04CRD000000641;REG;NRE;NOR;;;936936.22;936936.22;0.00;0.00;46846.81;0.00;10184.09;11.5606;14.1427;21.8373;;0;0;0;0.1740;0.00
12684984441;BCO04CRD000000063;REG;NRE;NOR;;;1292436.67;1292436.67;0.00;0.00;64621.83;0.00;10860.81;14.0386;16.8271;25.2720;;0;0;0;1.3058;0.00
38793778224;BCO04CRD000001245;REG;NRE;NOR;;;1005070.72;1005070.72;0.00;0.00;50253.54;0.00;77313.13;14.4945;18.9764;23.0294;;0;0;0;1.4765;0.00
17824649095;BCO04CRD000000047;ANT;NRE;NOR;;;163605.64;163605.64;0.00;0.00;8180.28;0.00;1924.77;13.0123;14.6891;21.8127;;0;0;0;1.5556;7280.49
69397451804;BCO04CRD000003104;REG;NRE;CON;;;640971.11;640971.11;0.00;0.00;32048.56;0.00;7453.15;16.1630;21.2019;27.4561;;0;0;0;2.9524;0.00
45034911865;BCO04CRD000003354;REG;NRE;ABA;;;264937.36;264937.36;0.00;0.00;13246.87;0.00;17662.49;16.3959;17.7484;22.9309;;0;0;0;1.6261;0.00
92484991177;BCO04CRD000000018;REG;NRE;NOR;;;2411915.98;2411915.98;0.00;0.00;120595.80;0.00;133995.33;14.6428;23.3770;25.6459;;0;0;0;2.9376;0.00
74587988209;BCO04CRD000003120;REG;NRE;NOR;;;176387.65;176387.65;0.00;0.00;8819.38;0.00;1712.50;16.0563;23.5696;29.3015;;0;0;0;1.0025;0.00
46084794313;BCO04CRD000001190;REG;NRE;NOR;;;315978.47;315978.47;0.00;0.00;15798.92;0.00;3128.50;14.2665;20.3754;23.9431;;0;0;0;2.5407;0.00
91259011925;BCO04CRD000003166;REG;NRE;ABA;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.1571;18.5745;28.4636;;0;0;0;0.7196;0.00
13831864847;BCO04CRD000000951;REG;NRE;NOR;;;203542.23;203542.23;0.00;0.00;10177.11;0.00;4846.24;13.6552;19.7546;26.4574;;0;0;0;0.0205;0.00
83841119582;BCO04CRD000002380;REG;NRE;NOR;;;533756.86;533756.86;0.00;0.00;26687.84;0.00;14826.58;12.0420;15.3082;25.4098;;0;0;0;1.0576;0.00
97358145449;BCO04CRD000002319;REG;NRE;NOR;;;2045952.81;2045952.81;0.00;0.00;102297.64;0.00;26230.16;18.0038;19.6133;27.0216;;0;0;0;1.4314;0.00
80760381926;BCO04CRD000002205;REG;NRE;NOR;;;2384065.95;2384065.95;0.00;0.00;119203.30;0.00;47681.32;15.4912;16.7595;25.5427;;0;0;0;2.9831;0.00
04383308875;BCO04CRD000001295;REG;NRE;NOR;;;187497.36;187497.36;0.00;0.00;9374.87;0.00;1575.61;15.9609;21.0948;28.6998;;0;0;0;2.5509;0.00
87847510359;BCO04CRD000002704;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.6713;21.5696;24.3200;;0;0;0;0.3887;0.00
87531252738;BCO04CRD000001169;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.1469;25.6536;31.9774;;0;0;0;0.0538;0.00
82035792477;BCO04CRD000002209;REG;NRE;NOR;;;1187644.17;1187644.17;0.00;0.00;59382.21;0.00;12909.18;11.9198;19.0750;25.8488;;0;0;0;2.8049;0.00
63659079355;BCO04CRD000002344;REG;NRE;CON;;;295096.95;295096.95;0.00;0.00;14754.85;0.00;6022.39;12.5132;22.2758;31.0061;;0;0;0;2.2677;0.00
81386765046;BCO04CRD000001064;VEN;NRE;NOR;;;421836.10;257082.26;164753.84;16475.38;21091.80;12182.21;4176.60;15.5479;23.5366;29.7401;31-07-2025;231;231;1;2.8592;0.00
75665851701;BCO04CRD000001918;REG;NRE;NOR;;;197451.37;197451.37;0.00;0.00;9872.57;0.00;14103.67;14.9574;20.6116;27.5010;;0;0;0;2.9193;0.00
19383371655;BCO04CRD000003192;REG;NRE;NOR;;;302664.57;302664.57;0.00;0.00;15133.23;0.00;10436.71;15.4401;22.7884;29.6602;;0;0;0;2.7915;0.00
53522644978;BCO04CRD000001828;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.7863;22.7429;24.8492;;0;0;0;1.2921;0.00
75083002462;BCO04CRD000000602;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.6039;21.6178;25.0858;;0;0;0;2.4731;0.00
72672830732;BCO04CRD000000164;REG;NRE;NOR;;;127732.69;127732.69;0.00;0.00;6386.63;0.00;2093.98;13.9911;22.8732;30.3089;;0;0;0;1.8105;0.00
91187909033;BCO04CRD000000251;REG;NRE;NOR;;;290242.48;290242.48;0.00;0.00;14512.12;0.00;6175.37;15.3409;28.6235;31.1423;;0;0;0;2.7580;0.00
24582600823;BCO04CRD000001898;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.1388;26.7489;35.3448;;0;0;0;0.7868;0.00
57131437617;BCO04CRD000002472;REG;RES;NOR;;;4344815.02;4344815.02;0.00;0.00;217240.75;0.00;53639.69;13.8617;16.8716;19.9663;;0;0;0;2.5457;0.00
09134715990;BCO04CRD000000313;REG;NRE;NOR;;;154561.82;154561.82;0.00;0.00;7728.09;0.00;2711.61;15.1429;26.9822;35.0472;;0;0;0;0.3879;0.00
73988974124;BCO04CRD000000397;REG;NRE;NOR;;;361639.56;361639.56;0.00;0.00;18081.98;0.00;5241.15;15.3209;21.0944;27.4661;;0;0;0;2.1995;0.00
85659003291;BCO04CRD000001578;REG;NRE;NOR;;;70665.76;70665.76;0.00;0.00;3533.29;0.00;954.94;15.2614;27.2565;32.3115;;0;0;0;1.8941;0.00
88405816657;BCO04CRD000001544;REG;NRE;NOR;;;943397.28;943397.28;0.00;0.00;47169.86;0.00;13672.42;16.4240;20.6952;27.9392;;0;0;0;1.5275;0.00
53466421981;BCO04CRD000000978;REG;NRE;NOR;;;2995935.95;2995935.95;0.00;0.00;149796.80;0.00;68089.45;14.3544;18.3844;25.5910;;0;0;0;2.8401;0.00
13550954071;BCO04CRD000000335;REG;NRE;NOR;;;205748.58;205748.58;0.00;0.00;10287.43;0.00;17145.72;14.6566;25.2924;30.5889;;0;0;0;1.3594;0.00
95516201596;BCO04CRD000000661;REG;NRE;NOR;;;9938890.03;9938890.03;0.00;0.00;496944.50;0.00;414120.42;14.9133;18.0408;22.4119;;0;0;0;2.8834;0.00
97440352504;BCO04CRD000003569;VEN;NRE;NOR;;;1576419.80;1323472.89;252946.91;25294.69;78820.99;3058.89;175157.76;15.7745;19.3695;26.8244;01-11-2025;242;242;4;2.3800;0.00
54165324176;BCO04CRD000002272;REG;NRE;NOR;;;351263.28;351263.28;0.00;0.00;17563.16;0.00;15272.32;13.0454;19.9613;27.3597;;0;0;0;2.8764;0.00
83147810297;BCO04CRD000003335;REG;NRE;CON;;;5887701.80;5887701.80;0.00;0.00;294385.09;0.00;56612.52;14.5471;14.8454;21.7637;;0;0;0;1.3982;0.00
34818023217;BCO04CRD000001933;REG;NRE;NOR;;;3128547.01;3128547.01;0.00;0.00;156427.35;0.00;37693.34;15.9390;16.9623;22.5619;;0;0;0;1.2425;0.00
21949847604;BCO04CRD000002074;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.4223;18.3600;22.8724;;0;0;0;1.3689;0.00
60396573722;BCO04CRD000002984;REG;NRE;CON;;;1998412.41;1998412.41;0.00;0.00;99920.62;0.00;52589.80;15.2652;19.1766;25.2719;;0;0;0;1.1039;0.00
92807358759;BCO04CRD000002627;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.2164;21.5842;28.5247;;0;0;0;2.7681;0.00
93141368764;BCO04CRD000002614;REG;NRE;NOR;;;259649.00;259649.00;0.00;0.00;12982.45;0.00;17309.93;11.5181;17.8671;25.8186;;0;0;0;1.5329;0.00
00907398951;BCO04CRD000000505;REG;NRE;NOR;;;4406774.55;4406774.55;0.00;0.00;220338.73;0.00;68855.85;14.5063;15.2604;19.4131;;0;0;0;0.8720;0.00
37957643008;BCO04CRD000002450;REG;NRE;NOR;;;684149.12;684149.12;0.00;0.00;34207.46;0.00;7518.12;14.3143;16.1675;22.4298;;0;0;0;1.0019;0.00
50914398301;BCO04CRD000000214;ANT;NRE;NOR;;;600408.93;600408.93;0.00;0.00;30020.45;0.00;6126.62;13.7652;21.9931;28.9719;;0;0;0;2.8862;73500.28
84236046044;BCO04CRD000002483;REG;NRE;NOR;;;325178.16;325178.16;0.00;0.00;16258.91;0.00;5330.79;18.8374;27.1655;33.8017;;0;0;0;2.1207;0.00
08820448390;BCO04CRD000000704;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.5509;26.5744;33.6091;;0;0;0;1.8074;0.00
57481615066;BCO04CRD000000350;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.9841;23.5922;32.8377;;0;0;0;1.4080;0.00
74716436477;BCO04CRD000000227;REG;NRE;NOR;;;381500.08;381500.08;0.00;0.00;19075.00;0.00;63583.35;17.0985;25.5137;31.5005;;0;0;0;2.6349;0.00
95177193174;BCO04CRD000000862;REG;NRE;CON;;;567361.99;567361.99;0.00;0.00;28368.10;0.00;7273.87;11.7309;16.7237;22.9143;;0;0;0;0.1590;0.00
31654360297;BCO04CRD000002454;VEN;NRE;NOR;;;8342573.03;5879652.19;2462920.84;246292.08;417128.65;47561.10;71304.04;16.9953;18.2402;24.7246;05-08-2025;194;194;3;1.9201;0.00
21252212445;BCO04CRD000001450;REG;NRE;NOR;;;1537473.78;1537473.78;0.00;0.00;76873.69;0.00;18981.16;17.0278;17.8662;24.8830;;0;0;0;2.3244;0.00
18357036245;BCO04CRD000003376;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.6750;24.3119;28.6564;;0;0;0;0.1789;0.00
91264577981;BCO04CRD000000961;ANT;NRE;NOR;;;323465.72;323465.72;0.00;0.00;16173.29;0.00;2764.66;16.9871;27.3359;37.4682;;0;0;0;1.6855;51234.93
19038628226;BCO04CRD000000340;REG;NRE;NOR;;;258772.34;258772.34;0.00;0.00;12938.62;0.00;14376.24;16.1107;20.2334;23.9548;;0;0;0;0.9465;0.00
08933878203;BCO04CRD000002990;REG;NRE;NOR;;;288249.66;288249.66;0.00;0.00;14412.48;0.00;2771.63;14.7758;25.2964;26.7836;;0;0;0;0.3127;0.00
85992533919;BCO04CRD000000217;REG;NRE;ABA;;;125911.23;125911.23;0.00;0.00;6295.56;0.00;3934.73;13.3244;23.0987;28.2166;;0;0;0;1.5939;0.00
26686915471;BCO04CRD000000705;VEN;NRE;NOR;;;350785.49;312648.76;38136.73;3813.67;17539.27;2010.78;6745.87;15.2769;24.4596;30.4022;26-10-2025;320;320;8;1.7211;0.00
10239067658;BCO04CRD000001462;REG;NRE;NOR;;;230075.56;230075.56;0.00;0.00;11503.78;0.00;2000.66;17.7462;26.0897;30.5230;;0;0;0;2.4891;0.00
27744925982;BCO04CRD000003591;REG;NRE;NOR;;;175650.23;175650.23;0.00;0.00;8782.51;0.00;6505.56;13.4651;17.5295;23.2396;;0;0;0;1.5098;0.00
02238719398;BCO04CRD000001666;REG;NRE;NOR;;;7529491.62;7529491.62;0.00;0.00;376474.58;0.00;198144.52;13.7102;14.8465;19.1705;;0;0;0;0.7901;0.00
36930987785;BCO04CRD000002014;VEN;NRE;ABA;;;620915.53;531978.95;88936.59;8893.66;31045.78;5167.75;15920.91;15.2268;17.4976;22.6628;02-12-2025;94;94;10;0.1344;0.00
69736869716;BCO04CRD000001738;REG;RES;NOR;;;6319842.01;6319842.01;0.00;0.00;315992.10;0.00;85403.27;10.8469;11.7213;18.6814;;0;0;0;0.5663;0.00
52779083556;BCO04CRD000000839;REG;REF;NOR;;;166589.77;166589.77;0.00;0.00;8329.49;0.00;3028.90;16.8903;22.7185;32.0532;;0;0;0;2.0560;0.00
00738930464;BCO04CRD000002228;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.5419;17.0802;21.4578;;0;0;0;1.6679;0.00
77126050710;BCO04CRD000001879;REG;NRE;NOR;;;2503654.39;2503654.39;0.00;0.00;125182.72;0.00;119221.64;11.6927;14.3364;20.0007;;0;0;0;0.1549;0.00
77602275433;BCO04CRD000001087;REG;NRE;NOR;;;108139.08;108139.08;0.00;0.00;5406.95;0.00;1215.05;14.9537;20.0794;23.6917;;0;0;0;0.2775;0.00
15722335775;BCO04CRD000002781;REG;NRE;NOR;;;186760.71;186760.71;0.00;0.00;9338.04;0.00;3395.65;14.9409;16.6970;22.3583;;0;0;0;0.3016;0.00
29439380369;BCO04CRD000003175;REG;NRE;NOR;;;768713.49;768713.49;0.00;0.00;38435.67;0.00;48044.59;13.9006;17.9142;23.6901;;0;0;0;2.6918;0.00
62417389951;BCO04CRD000002322;VEN;NRE;NOR;;;821976.55;665000.60;156975.95;15697.60;41098.83;6258.14;13931.81;16.0485;19.8012;21.9306;31-08-2025;182;182;11;0.1718;0.00
41449250207;BCO04CRD000003211;REG;NRE;NOR;;;320787.84;320787.84;0.00;0.00;16039.39;0.00;2998.02;13.2817;23.7482;25.9516;;0;0;0;2.3709;0.00
37997014864;BCO04CRD000001229;REG;NRE;NOR;;;814941.31;814941.31;0.00;0.00;40747.07;0.00;10865.88;18.2666;17.6257;23.5789;;0;0;0;0.9997;0.00
71913324285;BCO04CRD000001397;REG;NRE;NOR;;;559832.38;559832.38;0.00;0.00;27991.62;0.00;8113.51;15.7266;26.8978;31.4339;;0;0;0;2.3464;0.00
96639195484;BCO04CRD000002827;REG;NRE;NOR;;;491894.59;491894.59;0.00;0.00;24594.73;0.00;4204.23;16.8496;25.2323;32.7048;;0;0;0;0.1673;0.00
09500195212;BCO04CRD000001384;REG;NRE;NOR;;;3646981.88;3646981.88;0.00;0.00;182349.09;0.00;121566.06;15.5645;22.2880;28.1288;;0;0;0;2.5736;0.00
54792503371;BCO04CRD000002186;REG;NRE;NOR;;;146911.71;146911.71;0.00;0.00;7345.59;0.00;2771.92;10.4909;15.9856;19.0137;;0;0;0;0.2465;0.00
13525381885;BCO04CRD000003299;REG;NRE;NOR;;;2850898.52;2850898.52;0.00;0.00;142544.93;0.00;77051.31;13.6331;19.0252;27.8485;;0;0;0;2.6993;0.00
69561347576;BCO04CRD000002481;REG;NRE;NOR;;;477240.70;477240.70;0.00;0.00;23862.03;0.00;53026.74;17.7393;21.9823;26.5760;;0;0;0;0.9413;0.00
42754710434;BCO04CRD000001345;REG;NRE;NOR;;;7720132.06;7720132.06;0.00;0.00;386006.60;0.00;98976.05;11.9249;18.1726;23.8519;;0;0;0;0.2387;0.00
64061621199;BCO04CRD000002179;ANT;NRE;NOR;;;527968.29;527968.29;0.00;0.00;26398.41;0.00;7232.44;16.5132;18.5108;21.9812;;0;0;0;0.3044;85980.86
45113076435;BCO04CRD000000953;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.1714;22.0998;26.2546;19-01-2025;101;101;3;0.6912;0.00
35940522500;BCO04CRD000003082;REG;NRE;NOR;;;172431.95;172431.95;0.00;0.00;8621.60;0.00;7497.04;12.9509;21.1714;28.5314;;0;0;0;2.1506;0.00
71110671360;BCO04CRD000000829;REG;NRE;NOR;;;337451.35;337451.35;0.00;0.00;16872.57;0.00;5624.19;18.3290;25.7565;30.6321;;0;0;0;1.0106;0.00
67301973009;BCO04CRD000001447;REG;REF;NOR;;;26036726.97;26036726.97;0.00;0.00;1301836.35;0.00;268419.87;19.1415;20.8555;27.5434;;0;0;0;0.2495;0.00
46697670489;BCO04CRD000001310;REG;NRE;NOR;;;135649.41;135649.41;0.00;0.00;6782.47;0.00;16956.18;13.9991;18.3125;25.9732;;0;0;0;1.6900;0.00
82393814147;BCO04CRD000000087;REG;NRE;NOR;;;406654.90;406654.90;0.00;0.00;20332.75;0.00;5147.53;13.7167;15.9558;20.7404;;0;0;0;2.3976;0.00
94939753873;BCO04CRD000001847;ANT;NRE;NOR;;;2882455.64;2882455.64;0.00;0.00;144122.78;0.00;221727.36;14.3563;18.3548;25.6373;;0;0;0;0.9636;560370.15
06611730174;BCO04CRD000002807;REG;NRE;NOR;;;56603.81;56603.81;0.00;0.00;2830.19;0.00;775.39;13.0370;19.8245;23.4964;;0;0;0;0.7850;0.00
49888041966;BCO04CRD000002549;REG;NRE;NOR;;;15294078.46;15294078.46;0.00;0.00;764703.92;0.00;436973.67;18.7004;20.8965;24.9087;;0;0;0;2.4923;0.00
48724243305;BCO04CRD000001968;REG;RES;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.0532;15.6098;23.4832;;0;0;0;0.9368;0.00
01268376779;BCO04CRD000002006;REG;NRE;NOR;;;188248.27;188248.27;0.00;0.00;9412.41;0.00;6274.94;17.0207;21.1965;25.0146;;0;0;0;2.6702;0.00
77109085522;BCO04CRD000003496;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.1482;26.1738;31.4140;;0;0;0;1.5205;0.00
05268568805;BCO04CRD000003113;ANT;NRE;NOR;;;1332112.01;1332112.01;0.00;0.00;66605.60;0.00;95150.86;13.9300;16.9865;19.6729;;0;0;0;1.7229;259246.04
73595337002;BCO04CRD000002092;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.7902;24.1442;29.9314;24-04-2025;309;309;1;1.7586;0.00
46344456938;BCO04CRD000001335;REG;NRE;CON;;;175409.50;175409.50;0.00;0.00;8770.48;0.00;1639.34;11.1107;22.2005;24.8571;;0;0;0;2.6048;0.00
61637151583;BCO04CRD000001886;REG;NRE;NOR;;;14545779.50;14545779.50;0.00;0.00;727288.97;0.00;855634.09;16.3685;20.2251;25.4318;;0;0;0;1.6578;0.00
47699424245;BCO04CRD000002028;REG;NRE;NOR;;;434542.18;434542.18;0.00;0.00;21727.11;0.00;5364.72;20.2465;21.0587;30.5666;;0;0;0;2.3661;0.00
51405350915;BCO04CRD000003101;REG;NRE;NOR;;;406737.60;406737.60;0.00;0.00;20336.88;0.00;23925.74;16.3079;26.7372;31.2353;;0;0;0;1.4939;0.00
95767386541;BCO04CRD000001147;ANT;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.6591;25.6061;28.9318;;0;0;0;1.2212;0.00
15704809647;BCO04CRD000003300;REG;NRE;NOR;;;803392.48;803392.48;0.00;0.00;40169.62;0.00;25106.02;14.5965;17.4493;16.1873;;0;0;0;0.2552;0.00
18751385618;BCO04CRD000002312;REG;NRE;CON;;;5060537.12;5060537.12;0.00;0.00;253026.86;0.00;99226.22;16.7161;19.1532;23.8652;;0;0;0;0.7434;0.00
33386523888;BCO04CRD000003044;REG;NRE;NOR;;;3512426.48;3512426.48;0.00;0.00;175621.32;0.00;39465.47;16.8878;19.0706;26.0388;;0;0;0;0.9461;0.00
08104721845;BCO04CRD000001737;REG;NRE;NOR;;;328494.18;328494.18;0.00;0.00;16424.71;0.00;5214.19;14.1962;23.6656;28.6904;;0;0;0;2.8715;0.00
87673787757;BCO04CRD000002740;REG;NRE;NOR;;;156215.61;156215.61;0.00;0.00;7810.78;0.00;2840.28;17.0633;25.5588;31.7918;;0;0;0;1.0623;0.00
12332298480;BCO04CRD000000949;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.2253;17.2021;23.8704;;0;0;0;1.6669;0.00
55123011932;BCO04CRD000000977;REG;NRE;NOR;;;284856.83;284856.83;0.00;0.00;14242.84;0.00;2566.28;13.3615;20.2672;27.1490;;0;0;0;2.2689;0.00
17521257566;BCO04CRD000002879;VEN;NRE;NOR;;;151400.82;141708.11;9692.71;969.27;7570.04;309.00;2856.62;14.0633;25.0822;27.0750;24-12-2025;18;18;8;0.6262;0.00
34359125731;BCO04CRD000002574;REG;NRE;NOR;;;511915.11;511915.11;0.00;0.00;25595.76;0.00;20476.60;16.0084;24.5125;29.1186;;0;0;0;2.7460;0.00
70173171492;BCO04CRD000002684;REG;NRE;NOR;;;224086.41;224086.41;0.00;0.00;11204.32;0.00;2699.84;12.5878;20.4406;23.9102;;0;0;0;0.8583;0.00
08973160598;BCO04CRD000000370;VEN;NRE;NOR;;;3501834.40;2172926.75;1328907.65;132890.76;175091.72;83345.94;70036.69;16.5752;18.8015;25.8339;29-04-2025;26;26;6;1.2223;0.00
13556222145;BCO04CRD000001621;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.0898;22.7297;27.0054;;0;0;0;0.6489;0.00
53632821888;BCO04CRD000000858;REG;NRE;NOR;;;259901.02;259901.02;0.00;0.00;12995.05;0.00;12376.24;14.1794;20.5336;24.5138;;0;0;0;1.1056;0.00
09886326717;BCO04CRD000002073;REG;NRE;CON;;;302481.09;302481.09;0.00;0.00;15124.05;0.00;5126.80;12.7151;20.8685;24.7974;;0;0;0;0.6566;0.00
88328717652;BCO04CRD000001954;REG;NRE;NOR;;;261499.39;261499.39;0.00;0.00;13074.97;0.00;8716.65;13.8562;23.5982;28.5977;;0;0;0;1.8520;0.00
93666375883;BCO04CRD000003556;ANT;NRE;NOR;;;1054771.04;1054771.04;0.00;0.00;52738.55;0.00;42190.84;10.4308;13.2859;19.6382;;0;0;0;1.6312;174785.13
67612152542;BCO04CRD000000436;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.8808;24.8458;34.3648;;0;0;0;0.7343;0.00
77683670206;BCO04CRD000002081;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.0396;24.7786;29.8778;08-01-2025;89;89;10;0.0095;0.00
91081430761;BCO04CRD000001023;REG;REF;CON;;;556681.56;556681.56;0.00;0.00;27834.08;0.00;5859.81;15.2147;24.3095;30.7710;;0;0;0;2.5461;0.00
73595337002;BCO04CRD000002092;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.6338;20.1586;27.6638;;0;0;0;1.8770;0.00
52535844929;BCO04CRD000002534;REG;NRE;CON;;;4726003.95;4726003.95;0.00;0.00;236300.20;0.00;205478.43;13.7980;20.6327;30.1623;;0;0;0;1.6737;0.00
49675301645;BCO04CRD000001148;REG;NRE;NOR;;;142914.14;142914.14;0.00;0.00;7145.71;0.00;1809.04;21.0000;26.7468;33.2430;;0;0;0;1.7216;0.00
86533647915;BCO04CRD000002646;VEN;NRE;NOR;;;6504324.18;3980643.70;2523680.48;252368.05;325216.21;191790.80;591302.20;14.4714;20.2974;24.3312;30-07-2025;188;188;2;0.2391;0.00
61111709369;BCO04CRD000003198;REG;NRE;NOR;;;1368789.21;1368789.21;0.00;0.00;68439.46;0.00;105291.48;12.2972;15.2825;16.4008;;0;0;0;2.0169;0.00
74982420220;BCO04CRD000003259;REG;NRE;NOR;;;2075177.37;2075177.37;0.00;0.00;103758.87;0.00;27304.97;17.8668;21.5682;25.8194;;0;0;0;2.1543;0.00
86153656503;BCO04CRD000001875;REG;NRE;NOR;;;320730.87;320730.87;0.00;0.00;16036.54;0.00;3603.72;12.7592;22.0398;28.1816;;0;0;0;0.7766;0.00
80654468477;BCO04CRD000001815;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.3029;25.8180;27.7754;;0;0;0;1.2711;0.00
16162717525;BCO04CRD000001481;REG;NRE;NOR;;;323021.42;323021.42;0.00;0.00;16151.07;0.00;4365.15;13.5235;21.9599;25.3919;;0;0;0;2.5447;0.00
