NUIB;ID da transacção;ID da Agência bancária;NIB de débito;Data e hora de operação;Tipo de Operação;Moeda;Valor;Valor na moeda original;Comissão;NIB de crédito;Número de telemóvel de crédito
38378368131;BCO01TIB0000000041;AG080201;010296723920084679663;19-07-2025 12:55:23;03;MZN;19467.94;19467.94;115.33;889256560532989230699;845237263
48237344140;BCO01TIB0000000042;AG060109;013510056808363047432;16-02-2025 09:51:37;03;MZN;11364.32;11364.32;87.92;194557104897161551275;848773598
17775602196;BCO01TIB0000000043;AG030502;019581678086122306262;03-04-2025 14:14:52;03;USD;180517.48;2865.36;2187.54;082852616106798134329;860162129
58524564558;BCO01TIB0000000044;AG030101;013021089813112439814;13-11-2025 11:58:30;03;MZN;48031.66;48031.66;951.63;125653230805507994092;856493226
15304897812;BCO01TIB0000000045;AG010703;010210391803374760421;24-12-2025 09:33:35;02;MZN;24678.27;24678.27;349.68;222026547239587676885;827098273
47037767993;BCO01TIB0000000046;AG100703;010431878434717437557;08-09-2025 08:09:28;03;MZN;3761.63;3761.63;28.98;749741221503840451745;829276020
02072536191;BCO01TIB0000000047;AG051008;010656679896630981944;11-06-2025 12:55:27;01;MZN;19044.39;19044.39;322.58;445343165325297186604;821124599
23345276503;BCO01TIB0000000048;AG060305;012517349488171044223;30-05-2025 15:10:06;03;MZN;332949.14;332949.14;4249.96;055363389712413519050;877228588
92530015961;BCO01TIB0000000049;AG040307;014078333464763383936;06-09-2025 16:13:38;03;MZN;26710.63;26710.63;438.59;957221142130464463760;863037991
56196584192;BCO01TIB0000000050;AG030806;010719473654895072835;26-02-2025 16:06:49;03;MZN;115952.61;115952.61;2008.47;375090616557564964360;862995631
81670650342;BCO01TIB0000000051;AG030705;014643973471352787145;26-10-2025 10:27:29;02;MZN;145481.59;145481.59;977.99;454898350127380167272;867833364
86395704003;BCO01TIB0000000052;AG030607;018834403910322166159;13-07-2025 13:57:05;01;MZN;45168.75;45168.75;520.26;069269749022030056494;873766561
99713428308;BCO01TIB0000000053;AG100709;016661352502142369374;19-07-2025 12:59:59;03;MZN;3646.06;3646.06;38.33;840533401313897810351;828392584
55036644466;BCO01TIB0000000054;AG030706;019701928728623554400;12-08-2025 08:56:46;03;ZAR;45144.91;716.59;841.96;268238020811293639733;871893897
90235880424;BCO01TIB0000000055;AG020201;010951707627594995749;01-08-2025 08:19:42;03;EUR;13490.12;214.13;135.33;724115935139773591229;847557584
91913957012;BCO01TIB0000000056;AG031205;017373777946427249717;16-12-2025 10:03:59;01;MZN;106475.86;106475.86;1630.73;549330271900412435912;862634516
71265698256;BCO01TIB0000000057;AG031304;012889807367200848798;21-07-2025 12:42:43;03;MZN;46745.72;46745.72;157.66;594476618292158917960;874480257
92502319263;BCO01TIB0000000058;AG021503;011772388791607701995;02-08-2025 08:22:15;01;MZN;299285.72;299285.72;2884.00;778430981389645396925;874856642
69947608609;BCO01TIB0000000059;AG080907;017507364383210137719;24-05-2025 15:53:19;03;MZN;48470.12;48470.12;179.88;541277930763870288569;861829490
82203971954;BCO01TIB0000000060;AG091007;015531948423144871051;28-01-2025 13:40:50;01;MZN;6508.92;6508.92;12.89;676883243980147643420;851681092
69068636636;BCO01TIB0000000061;AG060101;019200721187553789979;10-05-2025 10:20:33;03;USD;99026.48;1571.85;533.63;777672759477366579535;879716054
70887695162;BCO01TIB0000000062;AG030704;010481605355875002391;02-01-2025 13:15:38;01;MZN;18514.63;18514.63;177.24;662039491203366713053;856800754
57105363068;BCO01TIB0000000063;AG071109;012689481485719530980;14-05-2025 13:28:33;03;MZN;58455.63;58455.63;1041.53;556106495087144700759;829588074
30886974681;BCO01TIB0000000064;AG091106;012828047098378731345;23-04-2025 09:31:06;03;MZN;68402.53;68402.53;746.94;899945146107357487670;863468312
95321364595;BCO01TIB0000000065;AG071002;019320304055413316148;10-12-2025 12:08:39;01;MZN;152640.48;152640.48;1993.35;277299997028284138778;824493317
08751508075;BCO01TIB0000000066;AG030407;013671395741475006860;23-02-2025 14:17:05;02;MZN;15832.96;15832.96;18.92;671984077636514505947;845749006
96245612079;BCO01TIB0000000067;AG080308;014834028572499767731;27-10-2025 15:42:18;01;MZN;449821.18;449821.18;8773.71;163837036207561081943;825392735
81460443461;BCO01TIB0000000068;AG030305;011067680489876460030;18-09-2025 16:09:00;02;MZN;2449834.63;2449834.63;16399.15;389295609627303662412;878274049
14924103327;BCO01TIB0000000069;AG021109;013495984167463244210;14-03-2025 12:39:52;03;MZN;5768.15;5768.15;21.28;049104720800660347524;850916068
82702851703;BCO01TIB0000000070;AG100803;019821677534876447297;11-12-2025 09:29:09;01;MZN;524642.28;524642.28;532.31;729000708823922005942;860660992
56625800056;BCO01TIB0000000071;AG050404;017068075670862091554;03-11-2025 08:13:56;03;MZN;54010.89;54010.89;382.89;427164986977091274770;869587714
30248226409;BCO01TIB0000000072;AG010501;016025562907253869191;29-10-2025 08:43:48;01;MZN;54237.67;54237.67;299.94;191475393619450131015;820219219
67991768360;BCO01TIB0000000073;AG090305;014375901388172906434;04-11-2025 12:03:16;03;MZN;9607.85;9607.85;20.55;614517613773751868033;879853807
43332346573;BCO01TIB0000000074;AG010904;010151446293593921963;11-08-2025 15:05:18;01;MZN;75564.42;75564.42;420.13;520746753991601748780;857850372
37935125556;BCO01TIB0000000075;AG090307;017089696643469905210;24-06-2025 16:26:44;01;MZN;20004.60;20004.60;307.88;158835127762578237081;821061252
38498261882;BCO01TIB0000000076;AG030603;015783854415548788299;26-05-2025 16:59:57;02;MZN;56424.82;56424.82;351.39;912619901826116175496;866300805
27183694010;BCO01TIB0000000077;AG070104;019555257306090196976;23-01-2025 10:53:34;03;MZN;9652.23;9652.23;108.06;827354430409758681768;855682080
81121935646;BCO01TIB0000000078;AG070201;018558549414128426258;26-05-2025 16:07:55;03;MZN;606799.73;606799.73;11430.09;511488761838279967249;877521455
71595331364;BCO01TIB0000000079;AG021106;015160013918470558125;02-03-2025 09:18:16;02;MZN;42513.27;42513.27;556.94;112065641150746059629;864993770
64434703484;BCO01TIB0000000080;AG100804;018126454060929063191;08-02-2025 09:01:30;02;MZN;613240.27;613240.27;10420.16;512470855823606646016;827788916
19251089360;BCO01TIB0000000081;AG070308;019359181034703813372;28-07-2025 10:17:38;02;MZN;53002.25;53002.25;321.44;725599923883271035356;847244387
75435846120;BCO01TIB0000000082;AG071102;015454414258899970425;05-02-2025 14:22:51;02;MZN;5116.15;5116.15;98.63;173011463609585788772;847883255
11639799819;BCO01TIB0000000083;AG031708;014259620393084966087;21-09-2025 09:10:42;01;MZN;141507.46;141507.46;59.74;010651256935330909078;877915387
44979939892;BCO01TIB0000000084;AG021005;016131719158802026842;26-07-2025 13:03:03;02;MZN;18700.29;18700.29;259.04;025805568954188124214;855505510
40284431485;BCO01TIB0000000085;AG100404;012572777937117245916;06-10-2025 12:57:41;03;MZN;105786.42;105786.42;1928.44;890538551230210806927;861095686
06712589870;BCO01TIB0000000086;AG030901;019912828525802615941;24-12-2025 15:26:39;03;MZN;2410856.88;2410856.88;43219.99;855324041869185099564;849244973
60185336569;BCO01TIB0000000087;AG040809;015528440452953999857;07-05-2025 15:30:27;02;MZN;33966.71;33966.71;655.37;521128814672841110892;843429430
43108906750;BCO01TIB0000000088;AG011606;017947377481157006345;20-10-2025 09:07:00;03;MZN;24642.24;24642.24;79.37;725395686984044251105;842559079
03393483151;BCO01TIB0000000089;AG031308;012516109618917657270;14-11-2025 15:08:54;03;MZN;6459.21;6459.21;78.83;558765023181116555915;828782523
63561156463;BCO01TIB0000000090;AG070107;010117662279959448663;03-06-2025 09:57:59;03;MZN;850449.91;850449.91;15671.96;342755552485453981097;856775996
30486965683;BCO01TIB0000000091;AG031603;018820408387726772521;07-08-2025 16:26:03;03;EUR;19654.17;311.97;118.22;440354286626498827377;829379927
55408881134;BCO01TIB0000000092;AG070701;011230859088629618280;11-03-2025 13:22:44;03;MZN;505819.07;505819.07;5673.37;753564741416063362002;827149119
75111705951;BCO01TIB0000000093;AG031807;018447141818458256501;11-11-2025 10:36:45;02;ZAR;831319.64;13195.55;249.71;183002939545299111356;875884026
28906574741;BCO01TIB0000000094;AG070902;018798143807664864244;11-07-2025 16:58:29;03;MZN;781961.94;781961.94;6407.42;336333679885020584532;846032037
63122899535;BCO01TIB0000000095;AG040308;014914710386830833243;09-06-2025 12:05:49;02;MZN;10669.73;10669.73;149.61;885409570646460978811;873658896
63191981970;BCO01TIB0000000096;AG091109;015640017642448999814;27-05-2025 14:58:43;02;MZN;59026.71;59026.71;696.05;093592957892787919854;868284247
89106017059;BCO01TIB0000000097;AG021306;012602779111080251512;26-03-2025 16:44:33;03;MZN;1301781.95;1301781.95;12834.54;751435912682969420993;878564117
10123250334;BCO01TIB0000000098;AG100309;018073454046813944394;21-01-2025 14:51:06;01;MZN;6053.10;6053.10;15.94;795717708101672841503;873476062
00930254233;BCO01TIB0000000099;AG041205;011249651229417657846;14-02-2025 15:00:04;03;MZN;102884.17;102884.17;1770.05;427000991559732424162;855465915
93931706182;BCO01TIB0000000100;AG100306;010308658874330997926;21-04-2025 10:00:25;02;MZN;7691.37;7691.37;128.18;414622845003532069605;850683493
87662249489;BCO01TIB0000000101;AG100703;013289409251190159248;25-05-2025 10:41:05;03;MZN;201496.99;201496.99;1083.56;855365032908105091836;841884200
07052677112;BCO01TIB0000000102;AG070308;019776222833221778925;27-07-2025 08:35:04;03;MZN;457490.32;457490.32;843.94;412977253742501948775;851133920
93544051517;BCO01TIB0000000103;AG020202;018295420446916155627;24-03-2025 15:58:45;02;MZN;89208.84;89208.84;1279.79;569839225911552561848;863654675
02186197536;BCO01TIB0000000104;AG071003;013789704890745808051;13-02-2025 13:46:06;02;EUR;34815.78;552.63;572.77;673259736446646842236;874681609
26466309360;BCO01TIB0000000105;AG081402;016714479193999513784;05-11-2025 15:55:27;02;USD;2353.96;37.36;27.72;021474815814558971263;840720426
05339350706;BCO01TIB0000000106;AG070302;010533533768474246345;05-12-2025 09:07:10;01;MZN;21817.85;21817.85;411.03;777565694470726679981;870512296
26890917337;BCO01TIB0000000107;AG031601;013536313327312896082;11-04-2025 12:39:47;01;MZN;86341.54;86341.54;22.90;918474259925346730582;877611958
49089995659;BCO01TIB0000000108;AG100607;010671797277804279740;14-05-2025 11:05:28;01;MZN;107233.90;107233.90;734.55;898812806619202857141;840392175
85922484659;BCO01TIB0000000109;AG071303;017493066403296201902;14-06-2025 13:14:14;03;MZN;43570.23;43570.23;860.07;493947642871830423562;847763458
67185128935;BCO01TIB0000000110;AG011506;013451899579026991572;24-04-2025 13:11:45;01;MZN;35492.49;35492.49;403.77;389472367131564449807;851401345
94141154781;BCO01TIB0000000111;AG070404;013213673224250249978;10-07-2025 12:56:45;02;MZN;10763.10;10763.10;109.86;337103170639001042299;874996765
17698241825;BCO01TIB0000000112;AG031803;012975558162298876624;09-03-2025 14:26:42;02;USD;73880.93;1172.71;1420.07;349679876517578608750;858072646
49649222006;BCO01TIB0000000113;AG071203;010411890771602604087;14-04-2025 13:29:52;01;MZN;1722538.27;1722538.27;7012.31;445257637707116247398;845257531
78966005080;BCO01TIB0000000114;AG031303;018330212101038880414;04-04-2025 14:11:58;01;MZN;31071.54;31071.54;606.86;706930960870810965179;849414781
57710776669;BCO01TIB0000000115;AG070702;011214969425305696159;24-12-2025 12:17:21;02;MZN;85120.90;85120.90;1033.42;420708201284175333388;870179187
33400345176;BCO01TIB0000000116;AG041307;014404821821618643217;28-05-2025 11:19:05;01;MZN;61898.88;61898.88;1204.86;140769410363521381321;860300342
71808355572;BCO01TIB0000000117;AG051106;016652093230803678655;10-05-2025 13:51:25;02;MZN;49104.66;49104.66;482.93;593459199674222112117;821013857
03273280760;BCO01TIB0000000118;AG020806;016365296355350570809;25-09-2025 14:55:00;03;MZN;53475.95;53475.95;1042.68;639782304344430890797;855619563
29122876650;BCO01TIB0000000119;AG100108;019976448159285248849;16-09-2025 15:38:55;02;MZN;44919.89;44919.89;571.83;820254077195103571975;824565344
20899163414;BCO01TIB0000000120;AG031702;018662869191047685070;25-11-2025 09:51:20;01;MZN;26205.15;26205.15;163.38;887561627091240898579;875098043
72201249669;BCO01TIB0000000121;AG041705;019853726099853319617;22-04-2025 16:31:08;01;MZN;1357574.78;1357574.78;7238.14;109809661701742983572;849271851
19117873644;BCO01TIB0000000122;AG040204;015878177790301350202;17-07-2025 10:04:54;01;MZN;479057.25;479057.25;354.34;770964891957394354784;861102520
41716082551;BCO01TIB0000000123;AG100602;012527201622587051478;21-09-2025 10:20:26;01;USD;32921.00;522.56;208.63;063358783217829957175;844440737
57286264465;BCO01TIB0000000124;AG020401;018893575228646984720;05-01-2025 16:13:44;02;MZN;88977.35;88977.35;1072.78;215499992572142091005;860690214
37342900025;BCO01TIB0000000125;AG070207;012018725951423690311;06-04-2025 11:30:11;02;MZN;13342.14;13342.14;251.85;746429181352114634291;876845210
62472965229;BCO01TIB0000000126;AG090504;013879401963686862148;08-12-2025 15:58:00;03;MZN;93187.27;93187.27;417.16;027323723588878956027;851239472
52596678689;BCO01TIB0000000127;AG020607;014411187619677836612;02-01-2025 13:14:53;01;MZN;47866.25;47866.25;472.99;691457435877663545341;824979396
82929755802;BCO01TIB0000000128;AG100603;014240434707301901126;02-08-2025 16:29:19;01;MZN;187486.67;187486.67;3467.00;500006068065562892518;878104010
56612686937;BCO01TIB0000000129;AG061003;017258500924838888030;29-01-2025 16:43:48;03;MZN;18461.64;18461.64;222.91;508777398963172897342;851833093
14984487027;BCO01TIB0000000130;AG020405;018183562652700390245;03-04-2025 14:35:45;01;MZN;20369.77;20369.77;131.63;088892826358585749877;878772122
50465143491;BCO01TIB0000000131;AG032001;017583350588157550166;24-03-2025 08:34:24;03;MZN;18542.86;18542.86;27.87;971708677437245609989;851553894
35928881635;BCO01TIB0000000132;AG040309;017005680944776704716;24-08-2025 12:13:12;01;MZN;166975.22;166975.22;2071.71;681026563520618759474;829068409
44294429106;BCO01TIB0000000133;AG031603;018709479215154219561;24-06-2025 14:40:51;01;MZN;2370144.66;2370144.66;33887.33;953577035480128371896;879875399
93792903458;BCO01TIB0000000134;AG030103;016147241865997583748;06-06-2025 09:22:35;03;EUR;57076.97;905.98;467.64;790669839818535961233;873666946
13745246661;BCO01TIB0000000135;AG080907;018127156211259171322;29-07-2025 14:11:26;01;MZN;10144.64;10144.64;195.76;853351615163773321051;826642006
76465026731;BCO01TIB0000000136;AG070802;016100895755417501500;06-05-2025 09:56:20;01;USD;1671095.10;26525.32;15334.97;713700642414380159334;859506579
67750743199;BCO01TIB0000000137;AG021407;019054146686667137762;24-01-2025 11:04:47;01;USD;52995.45;841.20;624.86;655349369405156777549;822352938
90442199891;BCO01TIB0000000138;AG071003;011272583094713021052;30-03-2025 15:17:34;03;MZN;12366.86;12366.86;246.51;254281185131602465248;840328380
34866771017;BCO01TIB0000000139;AG050808;010492691431999019338;14-01-2025 16:16:23;02;MZN;84618.46;84618.46;735.49;659286899687246748461;872046211
40770302926;BCO01TIB0000000140;AG071106;015790871668106216542;11-09-2025 15:05:27;02;MZN;4682.18;4682.18;77.12;852323213127210227683;860995698
36637059048;BCO01TIB0000000141;AG010501;010109094072573783111;08-01-2025 10:09:28;02;MZN;9983.75;9983.75;195.14;644934970250411930890;875787821
32206450744;BCO01TIB0000000142;AG030104;018081277843999048191;28-07-2025 10:02:41;03;MZN;27266.51;27266.51;314.03;377146035055129857498;840146463
23445314466;BCO01TIB0000000143;AG041605;015134189661418237805;26-07-2025 11:27:03;01;MZN;91920.62;91920.62;308.60;486566797760968082328;855456440
79575594520;BCO01TIB0000000144;AG071304;017419910170461809513;13-05-2025 08:49:24;01;MZN;872155.27;872155.27;6687.92;770343995007972444274;864665951
40639805254;BCO01TIB0000000145;AG030406;019561433512050399297;13-06-2025 10:49:54;03;MZN;355111.35;355111.35;1194.84;501756493896745017729;856617704
41351051681;BCO01TIB0000000146;AG070403;011269641188043436261;07-08-2025 13:03:51;02;MZN;258994.06;258994.06;2916.12;557648122906500667356;859227052
11366572008;BCO01TIB0000000147;AG030506;011602285278431552268;18-10-2025 08:12:52;02;MZN;22052.07;22052.07;19.20;566006196032989854530;853375444
14916779944;BCO01TIB0000000148;AG090605;015808720925943163865;18-01-2025 09:38:30;02;MZN;33190.55;33190.55;360.30;324851875039703819592;876442024
45027440028;BCO01TIB0000000149;AG060801;016979346196257959048;28-10-2025 09:42:39;02;MZN;46943.77;46943.77;524.22;604370900049427032646;856323733
79137509842;BCO01TIB0000000150;AG081209;010468963519760803947;07-06-2025 08:33:21;01;MZN;376193.16;376193.16;3939.57;572006503108066658884;878879243
27843454945;BCO01TIB0000000151;AG031002;010418146103431065803;25-09-2025 15:33:04;02;MZN;208688.05;208688.05;287.91;296694450710302004820;869026117
50646373053;BCO01TIB0000000152;AG071102;014081974419597336092;08-11-2025 09:06:18;01;MZN;48061.80;48061.80;147.34;025693790741053730683;825169660
59764026540;BCO01TIB0000000153;AG031809;011579218747766858472;07-08-2025 08:01:28;03;MZN;98253.46;98253.46;837.04;165790604181771381392;846444537
04940462566;BCO01TIB0000000154;AG100809;011476230955934743630;25-10-2025 11:37:54;03;MZN;241672.06;241672.06;543.15;515486217888466559436;845070277
04570035766;BCO01TIB0000000155;AG031702;011372740635950427192;25-01-2025 10:24:04;03;MZN;57710.52;57710.52;150.22;479477943550545952685;859829519
93336341433;BCO01TIB0000000156;AG041707;011680194991811591774;31-10-2025 12:42:44;01;MZN;12262.71;12262.71;226.84;399312937206068223022;867204388
04859231293;BCO01TIB0000000157;AG070501;012914504865672121936;21-04-2025 08:16:02;03;MZN;784030.28;784030.28;11544.21;829598966583858142055;853728948
69916805843;BCO01TIB0000000158;AG080704;016363842321953191908;01-03-2025 14:36:33;01;MZN;46867.99;46867.99;782.72;292213717000975983731;843836331
64954497022;BCO01TIB0000000159;AG100301;012399331250567002050;29-07-2025 12:38:45;01;MZN;2295320.53;2295320.53;8201.76;788487255708838270816;825784712
15250882010;BCO01TIB0000000160;AG060103;016822656222239380306;31-08-2025 10:26:48;02;MZN;41831.39;41831.39;111.02;329841527226903611003;856875478
61594879071;BCO01TIB0000000161;AG090305;011363814308970570887;28-02-2025 15:13:25;01;USD;39266.16;623.27;636.50;751503250252060827978;876017698
14760534847;BCO01TIB0000000162;AG070107;014648693032967486877;28-06-2025 16:04:12;02;MZN;2031170.74;2031170.74;15878.88;671743372770237003163;822121741
29663630252;BCO01TIB0000000163;AG030506;013315216869211650416;14-10-2025 16:58:07;02;MZN;29292.97;29292.97;443.95;336696766498198528574;866684554
22062060358;BCO01TIB0000000164;AG020402;014250700746693376095;28-06-2025 11:17:46;02;MZN;94106.47;94106.47;1496.84;143871122114778225484;823538738
11368355873;BCO01TIB0000000165;AG030504;017427605418807201292;21-12-2025 10:17:22;01;MZN;350012.52;350012.52;4035.15;665644368052141425051;858984708
42305405687;BCO01TIB0000000166;AG030209;015451344958691123218;24-12-2025 13:57:54;01;MZN;55269.23;55269.23;67.41;481347571524509354569;879358224
30852664139;BCO01TIB0000000167;AG021704;016893994580449892472;18-08-2025 08:21:22;02;MZN;28422.07;28422.07;293.46;196591363119642606364;872962426
95486755530;BCO01TIB0000000168;AG100505;017473437561097454926;26-02-2025 11:23:44;01;MZN;50437.68;50437.68;847.33;324666597172762402212;871725169
98585311450;BCO01TIB0000000169;AG010407;012152688958372658297;07-06-2025 11:43:27;02;MZN;30032.84;30032.84;398.99;237497466880621269365;845283279
57710776669;BCO01TIB0000000170;AG070705;011214969425305696159;03-08-2025 12:56:57;03;MZN;438213.15;438213.15;1462.40;796618083524430886136;843500302
38025057492;BCO01TIB0000000171;AG020209;012702760529510069107;11-02-2025 16:26:26;03;MZN;21169.26;21169.26;348.31;161887454227513548514;878669374
48846521965;BCO01TIB0000000172;AG021501;012635099171521953348;08-04-2025 09:29:03;01;MZN;33407.91;33407.91;573.94;659467949303147252029;849299315
53626412042;BCO01TIB0000000173;AG010603;011644394847016983790;03-06-2025 15:06:44;03;MZN;23953.85;23953.85;335.38;377705922732036530877;845774662
00250810157;BCO01TIB0000000174;AG100603;019024593114962248527;06-01-2025 10:31:45;01;MZN;40339.91;40339.91;710.82;162001203453627346825;852136929
31154090562;BCO01TIB0000000175;AG100707;015107047504735116089;25-08-2025 08:28:49;01;MZN;42702.47;42702.47;830.06;078701613681277057117;863984368
59397654614;BCO01TIB0000000176;AG030304;015552919701947277647;10-05-2025 12:15:17;02;MZN;114125.72;114125.72;1537.39;884059482263769914074;828619563
17475384648;BCO01TIB0000000177;AG020403;017028815346369960325;10-01-2025 15:57:33;01;MZN;19900.22;19900.22;247.65;351395310520404715040;826681053
51991346325;BCO01TIB0000000178;AG032102;017281872058154332471;04-10-2025 10:15:01;01;MZN;37011.58;37011.58;648.48;226584138068771835317;863603014
51782717451;BCO01TIB0000000179;AG070604;011564855270113914164;06-12-2025 16:32:40;03;MZN;510569.44;510569.44;794.38;474370829188883848020;845222464
89991345483;BCO01TIB0000000180;AG070502;015412483524843829001;18-09-2025 12:37:27;03;MZN;32054.56;32054.56;344.20;297309903216904444866;871302823
93884909698;BCO01TIB0000000181;AG040602;010727442517720910908;15-02-2025 11:58:27;03;MZN;61057.49;61057.49;201.64;443263265432882348278;871414186
55506122268;BCO01TIB0000000182;AG070409;015836894979106554089;02-12-2025 14:41:45;02;MZN;30809.62;30809.62;31.72;204957888168280924688;852023755
83768873409;BCO01TIB0000000183;AG010107;012766829583475416438;15-10-2025 09:10:57;01;MZN;4822.17;4822.17;56.92;472270965307891863190;862594587
