NUIB;Referência do depósito;Tipo de Depósito;Tipo de Contraparte;País da Contraparte;Latitude;Longitude;Tipo de taxas de juros;Taxa de juro de referência;Taxa Anual Efectiva (TAE);Taxa Anual Nominal Bruta (TANB);Taxa Anual Nominal Líquida (TANL);Moeda;Data de Depósito;Data de Maturidade;Data do 1º Pagamento de Juros;Frequência de pagamento de juros
11997709346;BCO01DEP000000020;DO;0;MZ;-17.3759;36.7884;1;3;1.1948;1.9894;0.9558;MZN;28-07-2025;;27-08-2025;2
70447566443;BCO01DEP000000021;DO;0;MZ;-13.6128;33.5083;1;3;0.6287;1.5947;0.5030;MZN;30-07-2025;;29-08-2025;5
37957192342;BCO01DEP000000022;DO;1;MZ;-21.1895;31.1929;1;4;1.3049;1.3200;1.0439;EUR;05-10-2025;;04-11-2025;6
25952444178;BCO01DEP000000023;PA;1;MZ;-17.2155;39.9177;1;1;10.9298;11.6651;8.7439;MZN;27-06-2025;25-09-2025;27-07-2025;3
63460944990;BCO01DEP000000024;DP;1;MZ;-14.3230;38.8165;3;2;7.0228;7.7962;5.6182;MZN;13-02-2025;14-05-2025;15-03-2025;5
30042810954;BCO01DEP000000025;DO;1;MZ;-24.8300;31.4706;3;6;0.6294;1.6169;0.5035;MZN;12-08-2025;;11-09-2025;5
45150736211;BCO01DEP000000026;DP;0;MZ;-23.2499;37.5357;1;5;9.1841;9.8107;7.3472;MZN;12-10-2025;10-01-2026;11-11-2025;5
71334751450;BCO01DEP000000027;DO;0;MZ;-23.3232;37.4692;1;1;1.3012;2.0296;1.0410;MZN;22-06-2025;;22-07-2025;1
52834373051;BCO01DEP000000028;DO;0;MZ;-21.7216;37.0257;1;5;0.5698;1.2892;0.4558;MZN;27-05-2025;;26-06-2025;2
69087951143;BCO01DEP000000029;DP;0;MZ;-10.2232;38.6522;1;7;1.9178;2.6258;1.5343;USD;25-09-2025;24-03-2026;25-10-2025;1
86149273787;BCO01DEP000000030;DO;1;MZ;-18.9163;35.5528;1;5;0.0309;0.7713;0.0247;MZN;05-03-2025;;04-04-2025;3
85381176784;BCO01DEP000000031;DO;1;MZ;-19.2313;31.3023;1;4;0.3346;0.6754;0.2677;MZN;20-12-2025;;19-01-2026;5
89954562351;BCO01DEP000000032;DP;1;MZ;-19.0222;39.3417;1;3;1.3903;1.5079;1.1122;MZN;30-07-2025;26-01-2026;29-08-2025;4
90351394580;BCO01DEP000000033;PA;1;MZ;-12.3006;33.4194;1;1;10.6752;10.9901;8.5402;MZN;06-03-2025;06-03-2027;05-04-2025;4
30812924734;BCO01DEP000000034;DO;0;MZ;-11.8570;30.1076;1;6;0.7853;1.3075;0.6282;MZN;31-10-2025;;30-11-2025;6
41813808348;BCO01DEP000000035;DO;1;MZ;-17.8151;39.0274;1;1;0.3789;1.2645;0.3031;USD;14-06-2025;;14-07-2025;3
29020180091;BCO01DEP000000036;PA;0;MZ;-13.9532;30.4643;1;5;6.4436;7.0895;5.1549;MZN;23-01-2025;23-01-2027;22-02-2025;9
56561374162;BCO01DEP000000037;DO;0;MZ;-14.6447;35.5883;1;7;1.7679;2.6532;1.4144;MZN;07-10-2025;;06-11-2025;9
04256705132;BCO01DEP000000038;DO;1;MZ;-15.8332;35.7753;1;4;0.5425;0.5477;0.4340;MZN;02-05-2025;;01-06-2025;6
45106704682;BCO01DEP000000039;DP;1;MZ;-17.4030;32.3335;1;1;4.9804;5.4043;3.9843;MZN;23-10-2025;21-04-2026;22-11-2025;3
35363108118;BCO01DEP000000040;DO;0;MZ;-15.7204;33.9869;1;3;1.6558;2.4563;1.3246;MZN;19-06-2025;;19-07-2025;9
19372617261;BCO01DEP000000041;DO;1;MZ;-11.5564;36.3835;1;2;0.4132;1.0703;0.3306;MZN;15-07-2025;;14-08-2025;4
39070984293;BCO01DEP000000042;DO;1;MZ;-12.6740;39.5484;2;2;0.5410;0.7772;0.4328;MZN;03-06-2025;;03-07-2025;1
09757106509;BCO01DEP000000043;DO;0;MZ;-17.6576;35.0985;1;4;1.1759;2.1271;0.9407;MZN;30-12-2025;;29-01-2026;3
83480138119;BCO01DEP000000044;DO;1;MZ;-17.7719;33.6165;1;6;1.9003;2.6525;1.5202;MZN;21-02-2025;;23-03-2025;9
94614623372;BCO01DEP000000045;DO;0;MZ;-20.7808;33.8928;1;4;1.7448;2.4864;1.3959;MZN;29-04-2025;;29-05-2025;6
42455151143;BCO01DEP000000046;DO;0;MZ;-15.2624;34.3894;1;6;1.4642;2.0729;1.1714;MZN;01-03-2025;;31-03-2025;6
45524833801;BCO01DEP000000047;DP;0;MZ;-23.5470;33.2988;2;2;1.7825;2.6632;1.4260;MZN;15-02-2025;17-03-2025;17-03-2025;5
03850230921;BCO01DEP000000048;DP;1;MZ;-10.9587;39.0202;1;3;11.6888;11.9787;9.3510;MZN;06-04-2025;03-10-2025;06-05-2025;1
08708113033;BCO01DEP000000049;DO;0;MZ;-12.2808;38.6599;1;7;1.6789;1.6938;1.3431;MZN;25-04-2025;;25-05-2025;2
26153469783;BCO01DEP000000050;DP;0;MZ;-13.3565;32.5839;1;5;6.6096;7.2159;5.2877;MZN;15-08-2025;14-09-2025;14-09-2025;3
85144212318;BCO01DEP000000051;DO;1;MZ;-18.1492;38.0530;1;3;1.0869;1.9986;0.8695;MZN;08-01-2025;;07-02-2025;5
77029600708;BCO01DEP000000052;DO;1;MZ;-22.1273;32.6824;1;4;1.2875;1.8829;1.0300;ZAR;19-11-2025;;19-12-2025;6
23220674616;BCO01DEP000000053;DP;1;MZ;-22.0520;30.3934;2;5;5.4077;6.3103;4.3262;MZN;19-02-2025;19-02-2027;21-03-2025;9
78471460980;BCO01DEP000000054;DO;0;MZ;-23.8591;32.3904;1;3;0.6381;0.9978;0.5105;MZN;25-12-2025;;24-01-2026;3
65079433598;BCO01DEP000000055;DO;0;MZ;-13.0221;39.0846;1;4;1.2424;1.7566;0.9939;USD;15-12-2025;;14-01-2026;3
50184670840;BCO01DEP000000056;DP;0;MZ;-21.1111;30.2561;1;5;5.5441;6.2069;4.4353;MZN;11-04-2025;11-04-2026;11-05-2025;4
38094897816;BCO01DEP000000057;DO;1;MZ;-25.4779;39.1163;2;6;1.9943;2.0248;1.5954;MZN;30-11-2025;;30-12-2025;3
11435192081;BCO01DEP000000058;DP;0;MZ;-11.8470;37.1479;1;5;3.4359;3.4387;2.7488;MZN;11-04-2025;11-04-2027;11-05-2025;3
01389111204;BCO01DEP000000059;DO;1;MZ;-23.8112;36.2185;2;4;0.4432;1.1897;0.3545;MZN;02-11-2025;;02-12-2025;1
04590054269;BCO01DEP000000060;DP;1;MZ;-14.1975;34.6319;1;4;7.9433;8.4087;6.3546;MZN;01-12-2025;30-05-2026;31-12-2025;9
58098584726;BCO01DEP000000061;DO;1;MZ;-13.4090;38.1588;1;1;0.2971;0.9562;0.2377;MZN;24-10-2025;;23-11-2025;1
84673561648;BCO01DEP000000062;DO;0;MZ;-24.4282;38.3773;1;2;1.0531;1.2819;0.8425;MZN;23-10-2025;;22-11-2025;9
48149512184;BCO01DEP000000063;DP;1;MZ;-13.2314;32.3300;1;7;11.7372;12.0024;9.3898;MZN;05-01-2025;04-02-2025;04-02-2025;2
20121348993;BCO01DEP000000064;DO;0;MZ;-16.1493;33.8137;3;2;1.4442;1.9107;1.1554;MZN;11-12-2025;;10-01-2026;2
88320674154;BCO01DEP000000065;DO;1;MZ;-14.2213;34.5682;1;1;0.5762;1.4603;0.4610;USD;27-02-2025;;29-03-2025;5
33590498090;BCO01DEP000000066;PA;1;MZ;-11.1420;31.3186;1;4;9.6064;9.9682;7.6852;MZN;25-10-2025;23-01-2026;24-11-2025;6
67807456340;BCO01DEP000000067;DO;0;MZ;-19.6438;38.6376;1;3;1.5202;2.4259;1.2162;ZAR;23-10-2025;;22-11-2025;1
70526961757;BCO01DEP000000068;DO;1;MZ;-25.3836;38.1768;1;4;1.0835;1.8657;0.8668;MZN;20-02-2025;;22-03-2025;9
68475357769;BCO01DEP000000069;DO;0;MZ;-17.6728;35.4067;2;5;0.5425;1.5155;0.4340;MZN;15-04-2025;;15-05-2025;5
06857685273;BCO01DEP000000070;DO;1;MZ;-22.1624;38.1820;2;4;0.8719;1.4179;0.6975;USD;29-04-2025;;29-05-2025;5
55383699488;BCO01DEP000000071;DP;0;MZ;-16.8469;34.1049;1;2;3.6589;4.5739;2.9271;MZN;09-06-2025;09-06-2027;09-07-2025;3
85515563755;BCO01DEP000000072;DO;1;MZ;-18.0653;38.2262;1;2;0.1985;0.5033;0.1588;MZN;18-06-2025;;18-07-2025;3
87088501160;BCO01DEP000000073;DO;0;MZ;-20.2780;36.6869;2;3;1.5043;2.0308;1.2034;USD;22-10-2025;;21-11-2025;9
44626834010;BCO01DEP000000074;DO;1;MZ;-12.0119;32.1840;1;5;0.7059;1.0040;0.5647;EUR;23-05-2025;;22-06-2025;9
68172076368;BCO01DEP000000075;DP;0;MZ;-22.7549;37.6349;1;1;5.1464;5.4206;4.1171;MZN;26-10-2025;24-04-2026;25-11-2025;2
13905564536;BCO01DEP000000076;DO;1;MZ;-10.5066;36.3767;1;2;1.3229;1.6263;1.0583;MZN;06-06-2025;;06-07-2025;2
88290502516;BCO01DEP000000077;DS;0;MZ;-17.5351;38.5169;3;2;4.0852;4.6108;3.2682;MZN;24-09-2025;;24-10-2025;4
18120955233;BCO01DEP000000078;DP;1;MZ;-11.4105;37.1323;1;7;1.3532;1.8391;1.0826;MZN;03-08-2025;03-08-2027;02-09-2025;5
75727105776;BCO01DEP000000079;DO;0;MZ;-12.3450;34.2133;1;4;1.7817;1.9966;1.4253;MZN;10-03-2025;;09-04-2025;5
31073574967;BCO01DEP000000080;DO;1;MZ;-23.5541;39.9763;1;5;1.0476;1.8100;0.8381;MZN;08-06-2025;;08-07-2025;9
05279884161;BCO01DEP000000081;DO;1;MZ;-20.0649;38.4602;1;1;0.1399;0.4489;0.1119;MZN;17-04-2025;;17-05-2025;2
50108327617;BCO01DEP000000082;PA;0;MZ;-21.7448;33.1364;1;7;9.3719;9.6617;7.4975;MZN;29-05-2025;29-05-2027;28-06-2025;9
88914413825;BCO01DEP000000083;DO;0;MZ;-11.8837;32.0134;1;1;1.9045;2.7759;1.5236;USD;08-07-2025;;07-08-2025;1
51812160339;BCO01DEP000000084;DP;1;MZ;-13.8328;38.0810;1;5;6.5546;7.2838;5.2436;MZN;30-03-2025;26-09-2025;29-04-2025;2
12033186380;BCO01DEP000000085;DF;0;MZ;-22.3335;32.8475;3;3;1.1708;2.0197;0.9366;MZN;17-10-2025;;16-11-2025;3
38312910796;BCO01DEP000000086;DO;0;MZ;-19.2095;36.4124;1;2;0.0094;0.4031;0.0075;MZN;15-01-2025;;14-02-2025;9
74343329986;BCO01DEP000000087;DO;1;MZ;-14.2226;33.7336;1;4;1.7115;1.8381;1.3692;MZN;10-02-2025;;12-03-2025;9
28769014194;BCO01DEP000000088;DP;1;MZ;-12.5225;37.0767;1;7;4.2390;4.4483;3.3912;MZN;18-01-2025;17-07-2025;17-02-2025;2
63342817400;BCO01DEP000000089;DO;0;MZ;-20.5279;35.4947;1;1;1.9554;2.9468;1.5643;MZN;03-11-2025;;03-12-2025;9
77911531508;BCO01DEP000000090;DP;0;MZ;-24.0378;34.1069;3;3;4.1677;5.1526;3.3342;MZN;27-03-2025;27-03-2026;26-04-2025;5
30542344360;BCO01DEP000000091;DO;1;MZ;-22.1601;33.7565;1;6;1.2704;1.6216;1.0164;MZN;03-02-2025;;05-03-2025;4
56409319637;BCO01DEP000000092;DO;1;MZ;-16.5348;36.1537;1;5;1.4301;2.2825;1.1441;EUR;05-02-2025;;07-03-2025;9
81460443461;BCO01DEP000000093;DP;0;MZ;-19.7502;32.8706;2;5;8.8957;9.7962;7.1166;MZN;05-04-2025;05-04-2027;05-05-2025;4
30084780520;BCO01DEP000000094;DF;0;MZ;-25.4758;33.4873;1;7;9.8059;10.2953;7.8447;MZN;03-06-2025;;03-07-2025;6
88690245903;BCO01DEP000000095;DO;1;MZ;-10.3788;35.3444;3;5;1.5291;2.5225;1.2233;MZN;10-03-2025;;09-04-2025;6
21220209492;BCO01DEP000000096;DO;0;MZ;-21.1470;38.8655;1;4;1.8772;2.0194;1.5018;MZN;09-10-2025;;08-11-2025;5
54189784272;BCO01DEP000000097;DF;1;MZ;-10.9713;31.9855;2;6;2.6059;3.1304;2.0847;MZN;20-12-2025;;19-01-2026;9
22072566360;BCO01DEP000000098;DO;1;MZ;-20.9205;31.0553;1;2;0.6656;1.0226;0.5325;MZN;13-04-2025;;13-05-2025;6
45286204083;BCO01DEP000000099;DP;1;MZ;-17.4277;34.1232;1;4;1.9739;2.5902;1.5791;MZN;26-12-2025;26-12-2026;25-01-2026;6
92116922477;BCO01DEP000000100;DP;0;MZ;-18.2452;32.8463;1;7;5.8678;6.3596;4.6942;EUR;13-06-2025;13-06-2027;13-07-2025;5
96820280185;BCO01DEP000000101;DO;1;MZ;-15.1191;31.3270;2;6;0.5842;1.2912;0.4674;MZN;23-03-2025;;22-04-2025;4
59527329914;BCO01DEP000000102;DP;0;MZ;-10.0139;33.1157;1;1;9.8284;10.0362;7.8627;MZN;23-08-2025;23-08-2026;22-09-2025;6
99977670138;BCO01DEP000000103;DP;0;MZ;-24.4680;31.5208;1;3;9.3720;9.6266;7.4976;MZN;14-08-2025;12-11-2025;13-09-2025;6
07892874373;BCO01DEP000000104;DO;0;MZ;-20.5534;32.3196;1;3;0.5579;1.1390;0.4463;MZN;14-07-2025;;13-08-2025;2
49660508805;BCO01DEP000000105;DP;0;MZ;-11.0869;30.2123;3;1;4.0223;4.3569;3.2178;MZN;14-02-2025;16-03-2025;16-03-2025;6
85670671272;BCO01DEP000000106;DO;0;MZ;-10.1117;33.4114;1;3;1.0631;1.2913;0.8505;MZN;03-11-2025;;03-12-2025;9
00498428217;BCO01DEP000000107;DO;1;MZ;-23.5125;30.5551;1;7;0.2169;1.1912;0.1735;MZN;25-09-2025;;25-10-2025;2
78590369726;BCO01DEP000000108;DO;0;MZ;-10.5135;34.0708;1;7;1.0103;1.9096;0.8082;USD;11-07-2025;;10-08-2025;2
91302116828;BCO01DEP000000109;DO;0;MZ;-24.8143;37.7169;1;2;0.7588;1.6652;0.6071;MZN;05-10-2025;;04-11-2025;5
36319204141;BCO01DEP000000110;DO;0;MZ;-11.3036;31.5936;1;4;0.8147;1.3840;0.6518;USD;23-02-2025;;25-03-2025;9
64284433126;BCO01DEP000000111;DO;0;MZ;-15.1745;39.5626;1;7;1.6775;2.2816;1.3420;MZN;22-07-2025;;21-08-2025;4
23579423861;BCO01DEP000000112;DO;1;MZ;-17.9065;30.0838;1;3;0.8692;1.7689;0.6954;MZN;09-04-2025;;09-05-2025;2
01083575562;BCO01DEP000000113;DP;1;MZ;-21.3299;39.8991;1;2;1.1650;1.3336;0.9320;MZN;05-02-2025;07-03-2025;07-03-2025;6
02308073656;BCO01DEP000000114;DP;0;MZ;-24.7545;36.8884;1;4;5.4811;6.4734;4.3849;MZN;18-01-2025;18-01-2026;17-02-2025;9
14142767688;BCO01DEP000000115;DO;0;MZ;-25.5935;31.7573;1;3;0.4934;0.9037;0.3947;USD;24-09-2025;;24-10-2025;6
62748561694;BCO01DEP000000116;DO;1;MZ;-22.9293;34.6540;1;4;1.9655;2.8469;1.5724;MZN;16-01-2025;;15-02-2025;3
00216583358;BCO01DEP000000117;DP;1;MZ;-14.1972;32.9206;2;5;4.7261;5.3647;3.7809;ZAR;15-06-2025;12-12-2025;15-07-2025;4
06845820653;BCO01DEP000000118;DO;0;MZ;-16.7195;33.0326;1;5;0.4822;1.4396;0.3858;MZN;19-05-2025;;18-06-2025;9
65917275528;BCO01DEP000000119;DO;1;MZ;-21.7823;34.3180;1;3;0.0225;0.9160;0.0180;MZN;04-01-2025;;03-02-2025;1
59841222138;BCO01DEP000000120;DP;1;MZ;-15.4241;38.7339;1;5;4.8460;5.0854;3.8768;MZN;06-02-2025;07-05-2025;08-03-2025;4
05805427389;BCO01DEP000000121;DO;1;MZ;-15.9356;33.4077;1;1;1.9207;2.4054;1.5366;MZN;22-04-2025;;22-05-2025;3
86866690276;BCO01DEP000000122;DP;1;MZ;-21.3069;30.6992;1;3;11.7261;11.8953;9.3809;MZN;25-05-2025;21-11-2025;24-06-2025;1
64877044810;BCO01DEP000000123;DP;1;MZ;-24.7989;35.4999;1;2;8.9206;9.8432;7.1365;MZN;06-01-2025;05-02-2025;05-02-2025;1
80112591475;BCO01DEP000000124;DP;1;MZ;-17.8294;30.5794;1;6;4.6429;4.8894;3.7143;MZN;24-12-2025;23-01-2026;23-01-2026;1
23113144377;BCO01DEP000000125;DP;0;MZ;-16.7577;31.9360;1;1;9.5862;9.6274;7.6689;MZN;10-07-2025;10-07-2027;09-08-2025;3
60590173168;BCO01DEP000000126;DO;0;MZ;-23.8317;34.3088;1;5;1.6803;1.9128;1.3442;MZN;28-09-2025;;28-10-2025;5
05738962852;BCO01DEP000000127;DP;1;MZ;-17.8111;32.2020;3;6;5.1767;5.4822;4.1414;MZN;14-01-2025;14-04-2025;13-02-2025;9
25446191360;BCO01DEP000000128;DO;1;MZ;-10.6794;32.9438;2;1;1.5403;1.9894;1.2322;MZN;05-10-2025;;04-11-2025;6
36969084072;BCO01DEP000000129;DP;1;MZ;-15.1437;35.7715;1;3;5.3327;6.0929;4.2662;MZN;21-04-2025;21-05-2025;21-05-2025;6
07578245581;BCO01DEP000000130;DP;1;MZ;-16.6285;36.5117;1;3;2.7637;3.3648;2.2109;MZN;22-06-2025;20-09-2025;22-07-2025;6
54697824895;BCO01DEP000000131;DO;1;MZ;-20.3862;30.9603;1;2;1.0692;1.3314;0.8554;MZN;09-11-2025;;09-12-2025;5
87665933521;BCO01DEP000000132;DO;0;MZ;-21.9712;38.3183;2;5;0.8687;1.0899;0.6949;MZN;10-05-2025;;09-06-2025;1
39930756298;BCO01DEP000000133;DO;0;MZ;-20.6454;38.2471;1;7;0.2270;0.5437;0.1816;MZN;20-12-2025;;19-01-2026;3
39873430354;BCO01DEP000000134;DO;0;MZ;-19.5280;35.0488;1;7;1.5203;2.3653;1.2163;MZN;21-10-2025;;20-11-2025;4
23600573345;BCO01DEP000000135;DO;0;MZ;-25.8137;38.5557;1;7;0.2358;0.5159;0.1887;MZN;04-09-2025;;04-10-2025;5
02390801088;BCO01DEP000000136;DO;0;MZ;-24.8012;33.0186;1;7;1.1168;1.5417;0.8935;MZN;16-02-2025;;18-03-2025;2
81232493453;BCO01DEP000000137;DO;1;MZ;-18.4693;35.9272;1;4;0.2874;0.4684;0.2299;MZN;18-08-2025;;17-09-2025;1
59161257203;BCO01DEP000000138;DO;1;MZ;-18.6807;30.8944;1;3;0.5753;1.4610;0.4602;MZN;04-01-2025;;03-02-2025;3
84214537987;BCO01DEP000000139;DO;0;MZ;-20.5614;36.2483;1;3;0.8029;0.9586;0.6423;MZN;01-07-2025;;31-07-2025;2
65875245232;BCO01DEP000000140;PA;0;MZ;-13.3591;38.8565;1;1;6.6043;6.8291;5.2835;MZN;04-08-2025;31-01-2026;03-09-2025;1
57710776669;BCO01DEP000000141;DO;1;MZ;-15.4171;38.9541;1;3;0.7624;1.0255;0.6099;MZN;11-11-2025;;11-12-2025;3
76516616289;BCO01DEP000000142;DO;0;MZ;-22.6073;31.0605;1;5;0.1059;0.3157;0.0847;MZN;08-05-2025;;07-06-2025;9
23454949712;BCO01DEP000000143;DO;1;MZ;-10.4094;33.9629;1;3;1.3602;2.1545;1.0882;MZN;26-07-2025;;25-08-2025;4
48022357680;BCO01DEP000000144;DO;1;MZ;-19.6520;34.8769;1;4;1.6185;1.6619;1.2948;MZN;06-04-2025;;06-05-2025;1
17836020720;BCO01DEP000000145;DO;0;MZ;-18.9532;37.1252;1;1;0.0874;0.5532;0.0699;USD;19-06-2025;;19-07-2025;3
88612728644;BCO01DEP000000146;DO;1;MZ;-20.6498;36.9165;1;3;1.5204;1.5747;1.2163;MZN;10-03-2025;;09-04-2025;9
29455103694;BCO01DEP000000147;DO;0;MZ;-21.9858;31.5200;1;4;0.1611;0.4426;0.1289;MZN;12-05-2025;;11-06-2025;2
97829077834;BCO01DEP000000148;DO;0;MZ;-25.3308;38.6242;2;6;0.3781;1.0292;0.3025;MZN;22-05-2025;;21-06-2025;6
50993555311;BCO01DEP000000149;DO;0;MZ;-23.2232;36.7432;1;2;0.2541;1.1430;0.2033;MZN;20-10-2025;;19-11-2025;4
85575861200;BCO01DEP000000150;DO;1;MZ;-14.1895;33.3086;1;7;0.0406;0.8891;0.0324;MZN;14-08-2025;;13-09-2025;5
91215803559;BCO01DEP000000151;DP;0;MZ;-13.1257;33.2266;1;5;11.9356;12.8216;9.5485;MZN;24-06-2025;24-06-2027;24-07-2025;2
15658520353;BCO01DEP000000152;DP;1;MZ;-13.1131;37.0631;1;2;2.1565;2.5661;1.7252;MZN;26-07-2025;24-10-2025;25-08-2025;5
82872960319;BCO01DEP000000153;DP;1;MZ;-22.4624;32.7636;1;6;4.5454;5.2161;3.6363;MZN;04-10-2025;04-10-2026;03-11-2025;3
20643767809;BCO01DEP000000154;DO;0;MZ;-22.0877;39.8077;1;4;1.4645;1.5452;1.1716;MZN;23-11-2025;;23-12-2025;9
28607921522;BCO01DEP000000155;DP;0;MZ;-14.7108;33.2020;3;7;3.3679;3.8211;2.6943;MZN;02-05-2025;01-06-2025;01-06-2025;6
58433988881;BCO01DEP000000156;DO;1;MZ;-12.1263;30.4688;1;1;0.7219;1.2184;0.5775;MZN;26-11-2025;;26-12-2025;6
03346086811;BCO01DEP000000157;DO;0;MZ;-22.1463;31.2519;1;5;0.4682;0.5673;0.3745;MZN;19-12-2025;;18-01-2026;2
60669398599;BCO01DEP000000158;DP;0;MZ;-18.7846;38.1995;1;4;1.2326;1.3790;0.9861;MZN;28-09-2025;28-09-2027;28-10-2025;5
45455531597;BCO01DEP000000159;DO;0;MZ;-16.0977;37.2603;1;6;1.5226;2.1722;1.2181;MZN;30-09-2025;;30-10-2025;9
62049940353;BCO01DEP000000160;DP;0;MZ;-15.4511;37.0674;1;3;7.3369;8.1516;5.8695;MZN;01-02-2025;03-03-2025;03-03-2025;5
48921441656;BCO01DEP000000161;DP;1;MZ;-18.7646;32.6803;1;2;4.1692;4.2904;3.3353;MZN;25-10-2025;25-10-2026;24-11-2025;6
44214822264;BCO01DEP000000162;DO;1;MZ;-24.5253;39.3700;3;2;1.7768;1.8815;1.4214;MZN;07-06-2025;;07-07-2025;4
24914543120;BCO01DEP000000163;DP;0;MZ;-16.9410;33.3831;2;2;4.4947;4.5868;3.5957;MZN;13-11-2025;13-11-2027;13-12-2025;5
76445825026;BCO01DEP000000164;DO;0;MZ;-24.2087;35.5907;2;4;0.2957;0.9954;0.2365;MZN;13-09-2025;;13-10-2025;4
29818768753;BCO01DEP000000165;DO;0;MZ;-15.4539;39.6269;1;7;1.5902;2.2318;1.2721;MZN;01-09-2025;;01-10-2025;3
41168475782;BCO01DEP000000166;DP;0;MZ;-10.8408;36.4791;1;1;11.3683;11.7271;9.0946;MZN;05-07-2025;04-08-2025;04-08-2025;4
36737956220;BCO01DEP000000167;DP;1;MZ;-18.1585;30.7114;1;1;2.7676;3.4898;2.2141;MZN;29-12-2025;29-12-2027;28-01-2026;1
18803676126;BCO01DEP000000168;DO;0;MZ;-15.8876;35.0668;1;2;1.9674;2.1567;1.5739;MZN;09-09-2025;;09-10-2025;4
16793370874;BCO01DEP000000169;DO;0;MZ;-18.9852;36.4743;1;3;0.0807;0.8036;0.0646;MZN;03-04-2025;;03-05-2025;4
43468034969;BCO01DEP000000170;DO;1;MZ;-13.6417;30.7686;1;2;0.4075;0.6522;0.3260;MZN;30-11-2025;;30-12-2025;2
75365844248;BCO01DEP000000171;DO;0;MZ;-13.0840;38.9996;2;6;0.0829;0.2775;0.0663;MZN;11-06-2025;;11-07-2025;6
34173532477;BCO01DEP000000172;DP;0;MZ;-17.8503;36.4879;1;4;6.1262;7.0212;4.9009;MZN;23-12-2025;22-01-2026;22-01-2026;9
43601925647;BCO01DEP000000173;DO;0;MZ;-10.3746;34.4385;1;2;1.9194;2.3303;1.5355;MZN;16-03-2025;;15-04-2025;2
83239659321;BCO01DEP000000174;DP;0;MZ;-10.1063;31.0193;1;1;11.8936;12.0385;9.5148;MZN;20-04-2025;17-10-2025;20-05-2025;5
