NUIB;Número do cliente;Código da agência bancária;Designação da agência bancária;Referência do pedido;Referência do crédito;Canal de submissão;Data da submissão;Resultado da apreciação do pedido;Motivo da rejeição;Tipo de cliente em relação à operação;Tipo de crédito;Âmbito de crédito;Cliente entidade correlacionada;Código do produto de crédito;Designação do produto de crédito;Tipo de amortização;Modalidade do crédito;Indicador crédito verde;Finalidade do crédito;Montante solicitado;Montante aprovado;Moeda da operação;Data da contratação;Data efectiva do 1º desembolso/ utilização;Data do 1º pagamento de capital;Período de deferimento;Data de maturidade;Número de prestações;Frequência de reembolsos;Tipo de taxas de juros;Taxa de juro de referência;Spread da taxa de juros;Comissão do crédito por assinatura;Cedência da operação;Crédito Segurado;Operação vinculada ao sindicato;Local de utilização;Latitude;Longitude;Actividade económica;Origem de recursos;Percentagem dos recursos consignados
56255405166;CLI104460477954254933;AG030108;Agência Nampula;BCO10PED000000015;BCO10CRD000000015;O;06-08-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;IRR;202;NVE;201;1955981.61;1861293.52;MZN;14-08-2025;16-08-2025;15-09-2025;58;23-10-2032;24;7;1;7;4.4186;10136.77;S;N;S;030106;-25.0124;31.3889;86100;M;88.30
80012110828;CLI505589831094124687;AG070405;Agência Chemba;BCO10PED000000016;BCO10CRD000000016;A;11-04-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;SLA;300;NVE;108;646406.79;512717.85;USD;12-04-2025;16-04-2025;16-05-2025;22;21-08-2033;55;7;2;7;8.2403;10379.28;N;S;S;070402;-25.4127;31.4701;96020;C;
73924867832;CLI273683055845453778;AG041103;Agência Mocuba;BCO10PED000000017;BCO10CRD000000017;P;26-06-2025;A;;N;1;1;C;EMP01;EMP01 Produto de crédito;FIA;403;NVE;100;1243903.29;1210512.02;MZN;29-06-2025;30-06-2025;30-07-2025;23;19-05-2032;42;9;2;3;4.9948;6783.14;S;N;S;041101;-25.0900;33.8505;55101;M;25.23
25365996206;CLI192585142850011540;AG030904;Agência Memba;BCO10PED000000018;BCO10CRD000000018;D;04-03-2025;A;;N;1;1;N;HAB01;HAB01 Produto de crédito;SLA;103;VER;111;1270228.13;720123.06;ZAR;07-03-2025;16-03-2025;15-04-2025;5;23-02-2029;74;7;1;5;7.2880;8703.30;N;S;S;030903;-25.9531;39.8778;47110;P;
06457009026;CLI871645775091186761;AG081109;Agência Morrumbene;BCO10PED000000019;BCO10CRD000000019;O;16-03-2025;A;;N;1;1;N;PME01;PME01 Produto de crédito;OUT;204;NVE;110;1444504.15;981376.43;MZN;12-04-2025;17-04-2025;17-05-2025;84;23-10-2025;115;5;1;1;7.4844;4645.84;S;S;N;081102;-22.3992;30.1037;47210;P;
30394059604;CLI662197518985512172;AG040803;Agência Lugela;BCO10PED000000020;BCO10CRD000000020;O;16-06-2025;R;30;N;1;3;N;EMP01;EMP01 Produto de crédito;OUT;200;NVE;105;199485.95;0.00;MZN;;;;50;;0;6;3;3;11.9959;4996.91;N;S;N;040803;-21.7844;34.8630;01130;P;
73448660277;CLI016634812395318310;AG050605;Agência Chiúta;BCO10PED000000021;BCO10CRD000000021;O;19-08-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;OUT;401;NVE;105;405328.33;405008.66;MZN;31-08-2025;09-09-2025;09-10-2025;79;04-05-2030;96;3;2;8;12.8192;7279.04;S;N;S;050602;-18.4832;30.7590;47730;P;
75982859563;CLI689070298019772607;AG010303;Agência Lago;BCO10PED000000022;BCO10CRD000000022;O;13-10-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;404;NVE;110;1517594.93;913052.22;MZN;20-10-2025;30-10-2025;29-11-2025;52;17-12-2034;37;8;3;6;9.3524;5851.18;N;N;S;010302;-10.2261;37.3257;47110;M;49.63
54164599121;CLI737952406949522459;AG031001;Agência Mogincual;BCO10PED000000023;BCO10CRD000000023;O;10-09-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;102;NVE;107;405927.30;303300.63;MZN;17-09-2025;21-09-2025;21-10-2025;64;02-11-2029;103;4;1;5;2.7827;14936.97;N;N;N;031002;-11.4412;37.3839;47110;C;
07380843161;CLI284471363420750298;AG030906;Agência Memba;BCO10PED000000024;BCO10CRD000000024;D;18-06-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;404;NVE;108;795301.13;539318.43;MZN;18-07-2025;22-07-2025;21-08-2025;73;30-08-2034;26;3;2;8;8.6639;632.37;N;N;N;030903;-20.6778;35.2099;01130;P;
85357174493;CLI095871729281958942;AG031101;Agência Mogovolas;BCO10PED000000025;BCO10CRD000000025;O;07-07-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;OUT;200;NVE;109;1917299.93;1444644.81;MZN;16-07-2025;16-07-2025;15-08-2025;68;23-02-2027;51;9;2;1;6.7832;19043.08;N;S;N;031102;-11.6345;38.0711;47110;C;
58896326985;CLI382125318253227404;AG030101;Agência Nampula;BCO10PED000000026;BCO10CRD000000026;A;26-05-2025;R;41;N;1;2;N;PES01;PES01 Produto de crédito;OUT;102;NVE;108;1312792.08;0.00;MZN;;;;69;;0;3;1;3;5.9518;10188.59;N;N;N;030107;-21.6123;30.7243;56101;M;66.29
04275850716;CLI175259539181571437;AG071304;Agência Nhamatanda;BCO10PED000000027;BCO10CRD000000027;D;10-05-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;402;NVE;100;584849.26;572105.78;USD;15-05-2025;23-05-2025;22-06-2025;110;17-07-2033;55;6;1;1;11.3433;6065.27;S;S;N;071301;-16.0544;30.0985;85210;P;
95777367268;CLI950519654052388058;AG021109;Agência Mueda;BCO10PED000000028;BCO10CRD000000028;D;06-05-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;OUT;402;NVE;100;146320.37;81029.45;MZN;11-05-2025;17-05-2025;16-06-2025;14;07-01-2028;109;8;1;3;9.2201;17802.85;S;N;S;021104;-17.2538;33.8192;01130;M;43.92
87521190705;CLI973343006415298495;AG050905;Agência Marávia;BCO10PED000000029;BCO10CRD000000029;A;09-10-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;300;NVE;108;331290.95;280788.47;MZN;04-11-2025;10-11-2025;10-12-2025;37;26-12-2029;16;3;1;4;6.8588;11148.25;S;N;S;050901;-10.0778;36.5320;56101;M;39.70
08428984815;CLI552479065729088513;AG080703;Agência Jangamo;BCO10PED000000030;BCO10CRD000000030;O;13-09-2025;A;;N;1;2;N;EMP01;EMP01 Produto de crédito;JUR;204;NVE;206;3383832.79;3216064.27;MZN;07-10-2025;12-10-2025;11-11-2025;167;23-07-2034;51;1;1;8;2.6033;3472.54;S;S;S;080702;-22.6730;34.1952;01110;P;
60912499182;CLI395600455874002337;AG100501;Agência Marracuene;BCO10PED000000031;BCO10CRD000000031;P;15-08-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;300;NVE;105;862127.35;778741.48;MZN;01-09-2025;06-09-2025;06-10-2025;117;17-02-2029;114;8;2;2;8.2535;16309.76;N;N;S;100502;-10.1328;35.7491;49230;C;
53224320353;CLI454005452566535314;AG031001;Agência Mogincual;BCO10PED000000032;BCO10CRD000000032;A;13-10-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;204;NVE;104;1280791.91;1035750.87;MZN;16-10-2025;16-10-2025;15-11-2025;53;17-06-2031;23;2;1;6;5.3541;19852.81;N;S;S;031001;-12.4098;31.2134;64190;C;
46008037963;CLI353358288029898402;AG090205;Agência Bilene;BCO10PED000000033;BCO10CRD000000033;A;17-06-2025;R;41;N;1;3;N;PME01;PME01 Produto de crédito;BUL;202;NVE;102;256796.91;0.00;MZN;;;;113;;0;2;2;8;15.7595;571.77;S;S;S;090201;-24.4558;38.1326;56101;C;
95125281297;CLI851538251493946097;AG010304;Agência Lago;BCO10PED000000034;BCO10CRD000000034;P;14-06-2025;A;;E;1;3;N;EMP01;EMP01 Produto de crédito;OUT;401;NVE;200;2898804.11;2378179.61;MZN;08-07-2025;10-07-2025;09-08-2025;141;11-11-2028;21;7;2;4;2.3076;17222.95;N;N;N;010301;-21.9247;35.5486;47210;M;66.08
17796172465;CLI546023544067532231;AG100307;Agência Magude;BCO10PED000000035;BCO10CRD000000035;D;05-08-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;404;VER;101;1230187.88;1181109.25;MZN;22-08-2025;25-08-2025;24-09-2025;60;28-12-2032;69;3;1;5;10.0781;8886.86;S;S;N;100303;-20.0053;38.0569;64190;M;37.94
35862418348;CLI364520382913428660;AG032003;Agência Rapale;BCO10PED000000036;BCO10CRD000000036;D;08-06-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;JUR;201;VER;110;118986.18;72451.07;MZN;21-06-2025;22-06-2025;22-07-2025;153;19-10-2027;43;4;1;6;12.8006;2951.02;S;S;S;032001;-23.0951;31.2740;01130;M;66.87
19074888979;CLI886936033122152564;AG050309;Agência Cahora-Bassa;BCO10PED000000037;BCO10CRD000000037;O;17-03-2025;R;61;N;1;3;N;COM01;COM01 Produto de crédito;JUR;402;NVE;107;911776.64;0.00;MZN;;;;114;;0;8;2;1;8.0442;8814.41;N;S;N;050301;-18.3192;35.1011;01130;M;17.52
82788131670;CLI186542526385072259;AG080208;Agência Funhalouro;BCO10PED000000038;BCO10CRD000000038;D;01-03-2025;A;;E;1;3;N;HAB01;HAB01 Produto de crédito;JUR;204;NVE;206;43386713.88;29203245.89;ZAR;08-03-2025;15-03-2025;14-04-2025;159;18-08-2026;96;2;1;1;6.7321;14315.81;S;S;N;080201;-16.2262;34.3752;01130;P;
16590857016;CLI800013791696608094;AG050808;Agência Magoe;BCO10PED000000039;BCO10CRD000000039;D;17-04-2025;A;;N;1;3;C;PME01;PME01 Produto de crédito;FIA;202;NVE;111;5715717.91;3287992.54;MZN;23-04-2025;26-04-2025;26-05-2025;7;14-10-2027;43;6;1;1;5.3079;4883.14;N;S;S;050802;-14.4688;36.7710;85210;P;
24307386368;CLI826784910703501127;AG050807;Agência Magoe;BCO10PED000000040;BCO10CRD000000040;O;18-09-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;402;NVE;105;795838.59;469732.20;MZN;19-09-2025;23-09-2025;23-10-2025;67;12-01-2027;26;6;1;2;6.6415;15508.96;N;S;N;050801;-19.1012;39.9758;85210;C;
90853646682;CLI703590286636540750;AG100703;Agência Moamba;BCO10PED000000041;BCO10CRD000000041;A;06-10-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;300;NVE;102;264251.02;218535.77;MZN;02-11-2025;07-11-2025;07-12-2025;108;21-02-2034;93;3;1;6;7.8595;3296.14;N;S;S;100703;-10.9117;38.8780;64190;M;39.67
75169870807;CLI749330498374468905;AG031902;Agência Nacaroa;BCO10PED000000042;BCO10CRD000000042;O;28-04-2025;R;11;N;1;1;C;COM01;COM01 Produto de crédito;BUL;101;VER;107;136983.76;0.00;ZAR;;;;70;;0;2;2;5;5.8767;11996.66;S;N;N;031902;-16.2819;38.5648;62010;P;
14347463251;CLI804926595934423041;AG010603;Agência Mandimba;BCO10PED000000043;BCO10CRD000000043;O;21-04-2025;A;;N;1;3;C;EMP01;EMP01 Produto de crédito;IRR;201;NVE;108;954097.41;848365.96;MZN;25-04-2025;05-05-2025;04-06-2025;162;09-10-2031;26;2;2;7;7.1873;8394.28;S;S;S;010601;-23.1941;38.4028;47110;M;64.70
03852082510;CLI048338376635918709;AG031009;Agência Mogincual;BCO10PED000000044;BCO10CRD000000044;O;16-10-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;103;NVE;110;890997.19;529484.50;MZN;06-11-2025;10-11-2025;10-12-2025;76;24-11-2032;46;9;1;5;5.9292;18189.99;S;S;S;031002;-25.5467;39.7214;86100;C;
38175037163;CLI472226634111368807;AG100105;Agência Cidade da Matola;BCO10PED000000045;BCO10CRD000000045;D;13-02-2025;A;;E;1;3;N;HAB01;HAB01 Produto de crédito;FIA;201;NVE;201;3152106.01;1964560.72;MZN;18-02-2025;23-02-2025;25-03-2025;148;08-08-2026;38;5;1;4;3.0709;1004.85;S;N;N;100102;-21.6850;36.3215;47110;C;
00920901471;CLI454877155616609248;AG031607;Agência Murrupula;BCO10PED000000046;BCO10CRD000000046;O;12-07-2025;A;;E;1;3;N;PME01;PME01 Produto de crédito;BUL;201;NVE;206;2379317.75;2350722.57;MZN;08-08-2025;13-08-2025;12-09-2025;21;24-05-2033;46;2;2;1;4.9879;773.45;N;N;S;031603;-17.2619;31.8454;49230;P;
72045371801;CLI245731975307741838;AG020301;Agência Balama;BCO10PED000000047;BCO10CRD000000047;P;06-11-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;404;VER;108;1738362.19;1173703.91;MZN;19-11-2025;20-11-2025;20-12-2025;65;25-12-2028;107;5;1;1;7.9266;12516.49;N;N;N;020301;-22.6343;37.2771;47300;C;
22731244778;CLI769154679659693558;AG070906;Agência Machanga;BCO10PED000000048;BCO10CRD000000048;D;14-07-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;101;NVE;100;2318969.75;1921883.71;ZAR;26-07-2025;04-08-2025;03-09-2025;128;23-11-2026;43;1;1;1;11.9034;16045.09;S;N;S;070902;-18.0757;37.7499;47110;C;
80955074574;CLI629049519728953465;AG021101;Agência Mueda;BCO10PED000000049;BCO10CRD000000049;A;25-09-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;BUL;200;NVE;100;231393.10;170441.39;MZN;05-10-2025;09-10-2025;08-11-2025;7;30-08-2032;68;5;2;2;5.9662;14614.84;N;N;S;021107;-11.1887;35.3448;64190;C;
76103669087;CLI973196527634205296;AG031803;Agência Nacala-A-Velha;BCO10PED000000050;BCO10CRD000000050;D;24-04-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;103;NVE;104;480410.57;400302.60;MZN;22-05-2025;28-05-2025;27-06-2025;163;21-04-2032;109;8;2;6;8.8621;1797.20;S;N;N;031801;-11.2653;34.0739;86100;M;83.22
44038991873;CLI729579486498672360;AG030703;Agência Meconta;BCO10PED000000051;BCO10CRD000000051;O;01-02-2025;R;31;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;100;NVE;204;10082590.34;0.00;EUR;;;;113;;0;3;2;7;5.8401;12242.28;S;S;S;030703;-25.1848;38.8813;85210;P;
62679875889;CLI305875577312167737;AG070104;Agência Cidade da Beira;BCO10PED000000052;BCO10CRD000000052;D;10-06-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;103;NVE;108;744190.42;697044.09;MZN;19-06-2025;24-06-2025;24-07-2025;179;12-01-2032;81;2;1;6;7.3472;428.99;N;N;S;070105;-13.7074;31.8458;41000;M;38.82
22591118801;CLI171604441054261316;AG060308;Agência Gondola;BCO10PED000000053;BCO10CRD000000053;D;01-08-2025;P;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;202;NVE;110;657808.35;0.00;MZN;;;;147;;0;3;2;5;9.4599;6183.19;N;N;N;060304;-17.6871;32.1745;47730;M;45.46
14347463251;CLI194139674015373127;AG010602;Agência Mandimba;BCO10PED000000054;BCO10CRD000000054;A;29-01-2025;R;70;N;1;3;N;PME01;PME01 Produto de crédito;SLA;102;NVE;100;749706.38;0.00;MZN;;;;149;;0;8;1;8;7.7346;18905.85;S;N;N;010601;-15.4705;38.4938;47110;M;32.16
58975535942;CLI326611191469424570;AG030107;Agência Nampula;BCO10PED000000055;BCO10CRD000000055;P;21-09-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;100;NVE;100;835052.32;820872.62;MZN;25-09-2025;03-10-2025;02-11-2025;61;17-07-2032;14;8;1;4;8.8992;14235.81;N;S;S;030107;-15.7156;33.5118;55101;P;
55823366929;CLI148741550631002137;AG090203;Agência Bilene;BCO10PED000000056;BCO10CRD000000056;D;16-04-2025;P;;N;1;3;N;PME01;PME01 Produto de crédito;JUR;102;NVE;110;782873.53;0.00;MZN;;;;65;;0;6;1;4;9.7508;18048.01;S;N;S;090202;-16.8943;34.8639;85210;C;
46794561904;CLI203722248290670867;AG030509;Agência Lalaua;BCO10PED000000057;BCO10CRD000000057;O;08-09-2025;R;12;N;2;3;N;PME01;PME01 Produto de crédito;BUL;101;VER;103;365644.38;0.00;MZN;;;;48;;0;2;1;4;5.4547;10600.88;S;N;S;030501;-25.9870;34.6390;85210;C;
93519692587;CLI784566362617950502;AG070305;Agência Caia;BCO10PED000000058;BCO10CRD000000058;D;26-04-2025;R;11;N;1;1;N;AGR01;AGR01 Produto de crédito;OUT;403;NVE;103;998521.44;0.00;MZN;;;;65;;0;7;2;6;6.0246;14949.24;N;S;N;070303;-13.5724;30.7339;47730;C;
09655634175;CLI922457563766343696;AG060908;Agência Sussundenga;BCO10PED000000059;BCO10CRD000000059;A;13-10-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;204;NVE;105;903403.50;590904.11;MZN;19-10-2025;28-10-2025;27-11-2025;116;23-11-2028;28;8;1;3;10.0976;5369.15;N;S;N;060902;-24.8686;39.1440;86100;M;78.27
19841265708;CLI875075412618676680;AG100806;Agência Namaacha;BCO10PED000000060;BCO10CRD000000060;D;31-05-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;JUR;102;NVE;110;3827820.88;3395062.43;MZN;27-06-2025;04-07-2025;03-08-2025;176;06-03-2028;43;6;2;6;10.0389;6451.66;N;S;N;100802;-12.3179;36.9397;55101;C;
07421363779;CLI512828156626152414;AG090104;Agência Xai-Xai;BCO10PED000000061;BCO10CRD000000061;A;23-08-2025;A;;N;3;3;N;AGR01;AGR01 Produto de crédito;SLA;400;NVE;103;937935.31;532182.32;MZN;27-08-2025;31-08-2025;30-09-2025;147;10-03-2028;92;9;2;1;10.6734;19110.65;N;S;S;090101;-17.4389;38.5041;01110;P;
11306129280;CLI841925551663200768;AG100703;Agência Moamba;BCO10PED000000062;BCO10CRD000000062;P;10-01-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;SLA;200;NVE;108;923312.85;891582.22;MZN;08-02-2025;11-02-2025;13-03-2025;150;11-02-2028;119;9;1;6;6.6237;8914.66;S;S;N;100703;-20.1337;31.3235;01110;C;
79191011715;CLI188560083103469888;AG010101;Agência Lichinga;BCO10PED000000063;BCO10CRD000000063;O;06-01-2025;P;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;103;NVE;111;580465.10;0.00;MZN;;;;143;;0;4;1;3;5.3252;19581.51;S;S;S;010106;-19.8873;39.2522;56101;P;
60563059306;CLI499986416577629828;AG031102;Agência Mogovolas;BCO10PED000000064;BCO10CRD000000064;O;20-04-2025;A;;E;1;3;N;AGR01;AGR01 Produto de crédito;JUR;202;VER;206;17091914.33;11718998.00;MZN;20-05-2025;26-05-2025;25-06-2025;68;17-09-2032;77;9;1;4;4.5006;10145.08;S;S;S;031105;-25.2801;33.3563;62010;C;
92353360957;CLI277148646722071114;AG060202;Agência Barue;BCO10PED000000065;BCO10CRD000000065;P;03-10-2025;A;;N;1;3;C;AGR01;AGR01 Produto de crédito;SLA;201;NVE;111;1246763.30;1035977.59;MZN;08-10-2025;11-10-2025;10-11-2025;133;20-09-2031;68;8;2;4;4.5400;461.64;N;N;S;060201;-12.5559;37.9125;55101;P;
83873120683;CLI268855780384227776;AG032207;Agência Larde;BCO10PED000000066;BCO10CRD000000066;A;24-05-2025;P;;N;1;3;N;PME01;PME01 Produto de crédito;IRR;404;NVE;103;1131038.13;0.00;MZN;;;;66;;0;7;2;6;4.3345;18950.07;S;S;S;032202;-16.9651;31.3969;01130;P;
19343684452;CLI513463944983297947;AG050308;Agência Cahora-Bassa;BCO10PED000000067;BCO10CRD000000067;D;02-11-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;101;NVE;105;1139678.55;961459.37;MZN;06-11-2025;12-11-2025;12-12-2025;170;22-06-2033;17;2;1;5;6.1446;2308.21;S;N;S;050301;-22.1144;33.1736;86100;M;78.89
07794203807;CLI544421089690085176;AG051306;Agência Zumbo;BCO10PED000000068;BCO10CRD000000068;A;12-10-2025;A;;E;1;3;N;EMP01;EMP01 Produto de crédito;BUL;200;NVE;204;5916626.65;5203466.37;MZN;02-11-2025;02-11-2025;02-12-2025;108;09-04-2026;83;7;1;2;4.9921;1731.14;S;N;S;051303;-24.5253;32.3253;86100;C;
94970177102;CLI814494726912785832;AG030301;Agência Erati;BCO10PED000000069;BCO10CRD000000069;A;27-06-2025;A;;E;1;1;N;PME01;PME01 Produto de crédito;BUL;404;NVE;205;2723311.16;1879554.24;MZN;28-06-2025;04-07-2025;03-08-2025;115;01-10-2033;101;3;1;7;4.4535;363.30;N;S;S;030303;-11.5636;37.4855;86100;P;
08752040968;CLI728838192940341498;AG071105;Agência Marromeu;BCO10PED000000070;BCO10CRD000000070;A;19-03-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;100;NVE;102;1795542.97;1121638.21;MZN;03-04-2025;05-04-2025;05-05-2025;21;18-06-2029;98;8;2;6;9.2221;11559.50;N;N;N;071103;-24.6260;34.1104;47730;C;
46769271384;CLI775839038289010302;AG051006;Agência Moatize;BCO10PED000000071;BCO10CRD000000071;O;07-09-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;100;NVE;102;253771.23;181135.76;MZN;12-09-2025;12-09-2025;12-10-2025;170;27-12-2031;4;4;2;8;7.8300;14730.78;N;N;N;051003;-23.0685;35.2101;64190;P;
