NUIB;ID da transacção;ID da Agência bancária;NIB de débito;Data e hora de operação;Tipo de Operação;Moeda;Valor;Valor na moeda original;Comissão;NIB de crédito;Número de telemóvel de crédito
47329642329;BCO10TIB0000000033;AG031606;101113372932075835273;26-12-2025 14:26:31;02;MZN;483261.09;483261.09;5506.41;961211012981568014642;869768686
65537044346;BCO10TIB0000000034;AG010108;104161043833651252522;25-02-2025 09:59:20;02;MZN;63694.40;63694.40;69.23;101596390400155215575;879674583
36303116034;BCO10TIB0000000035;AG100109;100053048336243351051;08-11-2025 16:35:57;02;MZN;35911.05;35911.05;12.26;791263913703867316472;846990731
24319108805;BCO10TIB0000000036;AG071109;106106502199543521149;15-04-2025 08:52:31;02;MZN;26687.04;26687.04;282.89;741160400712012550020;866085534
85261982512;BCO10TIB0000000037;AG041109;102140185752727059897;30-04-2025 11:55:19;02;MZN;80427.34;80427.34;1549.12;910487074196224743620;826021128
80183692401;BCO10TIB0000000038;AG030409;109621256454555426864;12-11-2025 12:31:09;01;MZN;12146.61;12146.61;193.82;023635545434133777413;828301407
44940285709;BCO10TIB0000000039;AG081104;101259929259438163360;20-05-2025 14:21:46;02;MZN;851318.37;851318.37;16695.72;316074796640133376453;875260756
66101139897;BCO10TIB0000000040;AG100406;104626008737476068259;22-06-2025 13:05:12;02;MZN;43302.91;43302.91;848.05;485286103417830001812;821851737
97452409606;BCO10TIB0000000041;AG060209;104948732838493001661;03-11-2025 16:28:13;01;MZN;213739.58;213739.58;3697.12;569937965351598273386;876261201
58697249328;BCO10TIB0000000042;AG100406;106600694134988861994;13-10-2025 11:39:12;03;MZN;28351.17;28351.17;448.91;114227683598762406325;846630984
55813398017;BCO10TIB0000000043;AG031608;109821712847218123430;18-03-2025 13:13:07;02;MZN;51526.23;51526.23;164.30;734746449319333556545;861525120
94081269488;BCO10TIB0000000044;AG031209;102560292407285778147;22-05-2025 12:05:40;02;MZN;60773.36;60773.36;594.57;644105288128747339267;825196893
07969049622;BCO10TIB0000000045;AG050609;100029683742580982035;05-07-2025 11:37:04;01;MZN;17831.31;17831.31;244.62;592604154783795642556;874522508
48814892328;BCO10TIB0000000046;AG041408;103326558102357432240;30-10-2025 12:49:52;01;MZN;83141.43;83141.43;72.31;332248407488200590264;847773840
85384881239;BCO10TIB0000000047;AG091406;104332958213190844952;10-10-2025 10:17:58;02;MZN;133896.94;133896.94;250.89;772155762140517371805;853912994
46641532294;BCO10TIB0000000048;AG031706;104812975163990952550;11-06-2025 09:12:24;03;MZN;469867.56;469867.56;2961.04;958860833766867271813;829669082
04097412989;BCO10TIB0000000049;AG021303;105263421634180648066;06-09-2025 15:32:30;03;MZN;40059.53;40059.53;615.99;934300621710356451799;852559020
31481424518;BCO10TIB0000000050;AG030105;108892423867193795744;08-04-2025 15:21:01;01;USD;8861.73;140.66;146.77;841831419863519612368;860399231
38029499739;BCO10TIB0000000051;AG041104;102144682767154821962;02-05-2025 13:22:43;01;MZN;57495.50;57495.50;1080.81;048201860036746651536;840479812
76590390966;BCO10TIB0000000052;AG021709;101901665328812132465;26-04-2025 13:20:57;01;MZN;6421.03;6421.03;57.88;081434667345205132761;865060626
07975771188;BCO10TIB0000000053;AG021203;107220753486396528133;14-09-2025 15:44:49;01;MZN;499225.20;499225.20;655.63;413200568743001579737;849203961
61587963970;BCO10TIB0000000054;AG031103;107629500498289940351;19-04-2025 10:13:51;03;MZN;300403.90;300403.90;1384.42;546128214257000771474;820645974
12791649563;BCO10TIB0000000055;AG020604;103866468816011973163;02-10-2025 16:05:31;03;MZN;18035395.42;18035395.42;206272.89;886150006108369933217;873593057
34676382437;BCO10TIB0000000056;AG021307;108332644377984052267;11-03-2025 16:11:52;01;MZN;8409.16;8409.16;74.80;964726278602656958743;828386780
86623033072;BCO10TIB0000000057;AG010405;104081382336929943896;15-06-2025 11:41:27;03;MZN;21571.73;21571.73;246.62;578375942719452690705;864533832
06698081531;BCO10TIB0000000058;AG031607;106190905853831580903;27-10-2025 13:21:13;02;MZN;44560.91;44560.91;763.98;807387486695212076084;871080039
00141280193;BCO10TIB0000000059;AG021504;101864130965398509025;04-03-2025 11:31:36;03;MZN;358457.39;358457.39;2588.38;473742827932565542477;851612163
92062718052;BCO10TIB0000000060;AG032203;109234739711865417430;04-06-2025 11:58:43;03;MZN;7202.24;7202.24;126.39;553825201622866522294;877924219
52684856951;BCO10TIB0000000061;AG021603;101211091267700354094;10-10-2025 10:40:07;02;MZN;18219.15;18219.15;169.63;241617059946534257303;823155123
48689211678;BCO10TIB0000000062;AG070306;102834393559860287322;26-03-2025 11:03:20;01;MZN;86032.86;86032.86;154.61;270130860965094444875;847295689
30030140955;BCO10TIB0000000063;AG020503;106138727975758961884;11-11-2025 12:22:14;01;MZN;74347.29;74347.29;881.92;230371153414455205118;823522169
95402915206;BCO10TIB0000000064;AG030808;107325244334305654276;01-09-2025 10:04:17;03;MZN;692031.32;692031.32;6092.23;512517204481518210603;876672293
27140003275;BCO10TIB0000000065;AG070404;102500374218595984092;04-09-2025 09:01:20;01;MZN;9138.22;9138.22;154.21;824737187837662482287;841397365
95769322285;BCO10TIB0000000066;AG011309;106538287899040351270;16-09-2025 15:19:41;03;MZN;51065.18;51065.18;765.84;417693620176203842031;849444869
38944844111;BCO10TIB0000000067;AG100404;101982035139943446290;31-12-2025 10:52:27;02;MZN;266987.88;266987.88;2795.35;858123961991595023934;822764286
50597740469;BCO10TIB0000000068;AG070308;105072766667954704617;05-01-2025 10:55:11;02;MZN;45569.36;45569.36;445.68;298688208367672271171;863805357
63076882997;BCO10TIB0000000069;AG031704;100995532203619450294;23-01-2025 16:41:22;02;MZN;1874109.80;1874109.80;23736.84;845394559646261813930;846211993
35318280616;BCO10TIB0000000070;AG011204;104808069532860168750;26-05-2025 16:12:38;02;MZN;3595588.97;3595588.97;30110.89;378848694069791284904;869978639
76549013450;BCO10TIB0000000071;AG070603;103082901730578437195;05-05-2025 15:53:29;01;MZN;574958.58;574958.58;6544.36;342006423623674467421;853933722
10028939252;BCO10TIB0000000072;AG020701;102135990262930492104;06-11-2025 08:12:34;01;MZN;17387.46;17387.46;90.87;762916567108455374499;826918837
77009777905;BCO10TIB0000000073;AG050902;100359916995778514357;23-06-2025 15:05:00;02;MZN;21306.25;21306.25;233.84;864084393974233995724;829722243
89649994039;BCO10TIB0000000074;AG100702;101995453532173495312;04-09-2025 16:54:13;01;MZN;5209.42;5209.42;47.20;922642447768475069432;840602722
92461216861;BCO10TIB0000000075;AG010502;100577453603376255526;02-08-2025 16:25:35;03;MZN;175527.98;175527.98;507.49;865228743197560179261;848636564
04481698148;BCO10TIB0000000076;AG070505;102735953623992048188;16-05-2025 12:01:02;01;MZN;77006.14;77006.14;1053.47;722813285043151909778;867636013
74525000134;BCO10TIB0000000077;AG090201;103476461928094132607;08-09-2025 10:35:40;02;MZN;160684.07;160684.07;204.51;950185428659957912175;870274378
34586422486;BCO10TIB0000000078;AG060206;103947354547234094749;26-02-2025 09:51:04;03;MZN;1530643.92;1530643.92;2891.65;893206856465511190929;821836332
03046462217;BCO10TIB0000000079;AG070306;109421733397701282729;24-05-2025 11:34:30;01;MZN;27517.10;27517.10;192.70;630139417191087160139;843474969
84216277522;BCO10TIB0000000080;AG021103;106668440529739012208;06-08-2025 14:14:28;01;MZN;9780.27;9780.27;38.74;196641336896154260531;870417629
85443103963;BCO10TIB0000000081;AG091003;100188624760669812284;22-07-2025 14:29:28;02;MZN;77328.37;77328.37;468.53;629868536776576120052;826181332
36664609468;BCO10TIB0000000082;AG031305;107158893954169350979;15-02-2025 08:37:40;03;MZN;240116.81;240116.81;4465.93;622895891144855641327;855643253
55705967501;BCO10TIB0000000083;AG021509;105716311766431715628;22-05-2025 13:12:32;02;EUR;16790.42;266.51;183.74;234156786591842084499;879222543
87653811124;BCO10TIB0000000084;AG030107;107885634499417379444;10-08-2025 15:41:46;03;MZN;35252.76;35252.76;448.25;508924089364444580833;862415981
34065924803;BCO10TIB0000000085;AG020904;103316507928441293412;24-07-2025 10:26:55;03;MZN;397496.12;397496.12;2380.88;419167685451988182729;846868774
97111358009;BCO10TIB0000000086;AG080601;100008096489500803482;24-11-2025 11:19:12;03;MZN;653388.12;653388.12;1686.68;813528322976023748869;825413530
03320357565;BCO10TIB0000000087;AG040908;100321729386350246122;13-03-2025 13:58:22;03;MZN;25463.09;25463.09;89.10;254865399473816284404;861413770
18315196441;BCO10TIB0000000088;AG100403;108090636636589531034;17-04-2025 16:17:48;02;MZN;125279.62;125279.62;2141.21;291042989513496842202;862331637
68478791408;BCO10TIB0000000089;AG041807;103844202235565326929;10-09-2025 15:57:50;02;MZN;3759.02;3759.02;5.95;277316937277026471809;866630762
92042754513;BCO10TIB0000000090;AG041409;101259201803329986376;17-12-2025 12:48:05;02;MZN;3658.63;3658.63;43.30;693019104965482831249;863062714
62993076777;BCO10TIB0000000091;AG090109;103168232071241008647;03-12-2025 15:51:08;03;MZN;11552.20;11552.20;227.01;037924606359468588707;856071677
60563059306;BCO10TIB0000000092;AG031106;101040230473811723840;08-05-2025 15:26:57;01;MZN;322649.62;322649.62;3112.22;409055094543230594381;872635178
66093456779;BCO10TIB0000000093;AG100308;101673582116263738488;29-12-2025 12:37:50;03;MZN;3925947.69;3925947.69;24797.34;664119700777479472917;827184697
91783609983;BCO10TIB0000000094;AG011302;108107319488693437608;25-11-2025 08:57:14;03;MZN;2367754.90;2367754.90;35305.86;345720200459926705777;860544803
60007020707;BCO10TIB0000000095;AG100305;105520289951081973904;19-12-2025 16:24:26;03;MZN;176579.13;176579.13;2392.94;077206826327343573820;843690481
64582740918;BCO10TIB0000000096;AG040301;108869028978698443615;24-08-2025 08:30:53;02;MZN;8469.29;8469.29;140.32;608108226209514915772;874879339
29616754444;BCO10TIB0000000097;AG030803;102792223006922684416;07-07-2025 13:21:38;02;MZN;13492.72;13492.72;160.45;455939066662191858019;845402125
85861493484;BCO10TIB0000000098;AG100109;107456105089328904709;21-09-2025 08:47:19;02;MZN;2637597.14;2637597.14;40031.64;699000583640248047161;841905330
31373126265;BCO10TIB0000000099;AG020906;105185180807656497068;20-12-2025 16:24:15;03;MZN;2034132.39;2034132.39;34014.77;037125378382664927643;875182071
08875187612;BCO10TIB0000000100;AG041009;105365254509112128176;21-11-2025 15:42:32;03;MZN;4050.13;4050.13;10.62;282975856384863954136;849121804
47844278437;BCO10TIB0000000101;AG031107;104025906048506134328;17-06-2025 08:20:24;01;MZN;9263.74;9263.74;115.25;547617839904955655034;864576685
69341710696;BCO10TIB0000000102;AG051308;108034051842209775044;26-05-2025 16:30:51;01;EUR;83261.85;1321.62;99.42;210301856698157814563;829305521
78028761912;BCO10TIB0000000103;AG031109;105049219195945511992;25-01-2025 16:08:25;01;MZN;28666.66;28666.66;508.65;344140682424076593523;846317076
91311681219;BCO10TIB0000000104;AG060704;106889895857004812238;24-12-2025 10:05:10;02;MZN;143217.74;143217.74;1764.70;093971514013561157668;849155821
72653133177;BCO10TIB0000000105;AG091105;100247285924621347286;31-03-2025 10:33:32;01;MZN;1418504.56;1418504.56;16290.57;514510140150842514596;852898147
42083160707;BCO10TIB0000000106;AG042009;103824562662263317414;10-12-2025 15:22:52;03;MZN;25414.42;25414.42;87.77;665703820361344110516;845747394
25492599509;BCO10TIB0000000107;AG031107;104839433584015106393;20-12-2025 12:54:17;03;MZN;154772.34;154772.34;1846.55;401933728039086040986;847636166
86884224436;BCO10TIB0000000108;AG011603;102575970065611269363;09-12-2025 14:31:12;03;MZN;264053.28;264053.28;427.84;452176743867099837985;860037640
08214758051;BCO10TIB0000000109;AG011509;106857560758107093378;07-11-2025 10:17:11;01;MZN;14607.56;14607.56;19.98;927284158479401187670;821252092
34924899119;BCO10TIB0000000110;AG030107;108519848941822189228;21-06-2025 08:14:30;02;MZN;68533.44;68533.44;123.80;820133318702534373258;855078398
76996989293;BCO10TIB0000000111;AG021002;103366716493561140141;27-12-2025 09:07:15;02;USD;96964.47;1539.12;275.50;519943547546540746818;825420942
97406075907;BCO10TIB0000000112;AG030701;103072910182433984657;10-11-2025 10:58:31;03;MZN;15475.75;15475.75;109.99;295423473769825886761;870701349
23780202059;BCO10TIB0000000113;AG031201;108403603777970519648;27-06-2025 13:14:30;01;MZN;50692.81;50692.81;359.40;610115242193926653540;860458794
05404290641;BCO10TIB0000000114;AG020301;103663736554449097815;08-01-2025 12:32:35;02;MZN;11713.69;11713.69;5.22;935958282757687031690;849498114
52286189370;BCO10TIB0000000115;AG061002;102465769385664890390;25-05-2025 14:51:16;01;MZN;25988.12;25988.12;489.84;929165487736737099812;865141492
04154700991;BCO10TIB0000000116;AG100403;106559530026397808176;07-04-2025 16:26:48;03;MZN;9074.43;9074.43;124.66;607544724301767884624;848998907
51849885247;BCO10TIB0000000117;AG031606;105883171115402717109;15-12-2025 11:18:53;02;USD;56596.02;898.35;429.46;977078258799791680649;821067975
52893724193;BCO10TIB0000000118;AG090706;109102317125050069314;05-09-2025 12:56:24;03;MZN;18401.01;18401.01;147.75;445580207761983083410;862569218
66093456779;BCO10TIB0000000119;AG100308;101673582116263738488;25-08-2025 09:05:39;01;MZN;1016732.37;1016732.37;16836.14;237132616908583178810;845219396
90823214137;BCO10TIB0000000120;AG100102;102565431200398755533;07-12-2025 14:01:53;03;MZN;283812.24;283812.24;2131.07;709335009423293395896;869160955
73849192520;BCO10TIB0000000121;AG080309;103071870418129517690;06-12-2025 11:02:19;03;MZN;16560.67;16560.67;193.74;077003621687549109752;848467369
22731244778;BCO10TIB0000000122;AG070901;108744626797578242726;12-09-2025 15:46:42;01;MZN;4588.22;4588.22;34.68;568682274220106748739;820031180
83899338776;BCO10TIB0000000123;AG021603;100305884661280982891;10-09-2025 13:37:04;01;MZN;12343.30;12343.30;93.47;856646668824508376215;872867830
99226832609;BCO10TIB0000000124;AG070806;103613594122816633011;28-10-2025 16:10:01;02;MZN;536960.34;536960.34;5768.17;668185851862410921237;866422637
54543209505;BCO10TIB0000000125;AG030703;106624647057657192379;27-07-2025 15:59:53;03;USD;1027294.52;16306.26;1632.38;899294212202299120105;822517854
09268737641;BCO10TIB0000000126;AG030308;109873112700993219718;28-12-2025 11:02:07;03;MZN;15853.49;15853.49;51.96;307331821865423467085;822723588
55694626055;BCO10TIB0000000127;AG032103;100063244153661480110;13-05-2025 09:40:21;02;MZN;38366.40;38366.40;688.72;703167679068714152933;868963549
04097412989;BCO10TIB0000000128;AG021303;105263421634180648066;09-06-2025 16:50:33;01;MZN;3489.79;3489.79;30.84;578979732145931108211;860095266
16574422912;BCO10TIB0000000129;AG071001;105001673881873509922;15-12-2025 12:46:38;01;MZN;36318.61;36318.61;222.16;371210154919100478563;853042570
54503966611;BCO10TIB0000000130;AG071002;105300738310434774462;20-09-2025 14:00:48;02;MZN;857639.58;857639.58;4493.02;541566026885858715938;867078138
89468510186;BCO10TIB0000000131;AG070405;102157746295631464310;26-07-2025 15:27:27;01;MZN;1263300.83;1263300.83;14128.25;060802047956437240307;875205264
96018804576;BCO10TIB0000000132;AG051406;109619072449455483790;08-02-2025 11:34:42;01;MZN;18211.43;18211.43;293.86;984733236395942839167;826079409
24131836621;BCO10TIB0000000133;AG060309;106166448532027727607;26-07-2025 09:04:46;03;MZN;84219.67;84219.67;609.02;157358278270509546247;841800596
20127026852;BCO10TIB0000000134;AG071207;109775282272025664234;06-11-2025 14:17:29;03;USD;355967.14;5650.27;3386.17;091604410101375730787;850520871
00536264689;BCO10TIB0000000135;AG031107;102840251534952343660;09-08-2025 09:48:58;03;MZN;209469.52;209469.52;1921.77;074343162204304700327;867441051
32229812539;BCO10TIB0000000136;AG060708;104897502311099888368;26-02-2025 10:05:39;01;MZN;19891.02;19891.02;185.65;760164473663423435970;821703978
64061249142;BCO10TIB0000000137;AG031609;106893423997765876700;19-02-2025 15:26:52;02;MZN;12029.51;12029.51;237.33;900209815231365649974;820998178
20159114192;BCO10TIB0000000138;AG070903;109782603725791198864;21-09-2025 10:55:00;02;MZN;14701.92;14701.92;127.93;215713190929819402425;827082795
67711712950;BCO10TIB0000000139;AG041301;109517119883518361213;23-09-2025 16:19:48;02;MZN;363589.30;363589.30;6870.02;597106666164907757105;868200326
54503966611;BCO10TIB0000000140;AG071008;105300738310434774462;08-12-2025 10:16:17;02;USD;200162.04;3177.18;1090.87;495586401683994641249;840456091
01915688607;BCO10TIB0000000141;AG031207;106490443731932107686;22-12-2025 14:49:31;01;MZN;75874.42;75874.42;542.59;720108736016124110005;827767245
52558694205;BCO10TIB0000000142;AG081301;100651197732236910946;03-12-2025 13:18:46;02;MZN;17615.20;17615.20;130.84;223796492194926384460;877337084
14119926633;BCO10TIB0000000143;AG070808;103881592679269895157;27-08-2025 15:06:40;02;MZN;49826.14;49826.14;990.13;583542158392400731349;854072639
62108686193;BCO10TIB0000000144;AG021506;107897368895132710328;22-08-2025 15:20:22;02;MZN;6793.49;6793.49;98.19;439639351096272027058;864609594
02670132567;BCO10TIB0000000145;AG030101;100102559808438875065;21-11-2025 11:31:54;03;MZN;21062.20;21062.20;83.70;336875559980860450167;823741561
06117415235;BCO10TIB0000000146;AG051004;102408267918057759290;28-01-2025 12:11:18;02;USD;34963.14;554.97;175.25;755688562379569210968;874182952
52216974911;BCO10TIB0000000147;AG030607;108848350946129373345;10-07-2025 09:37:32;03;MZN;5515.04;5515.04;76.69;949321321319296268538;848275351
51074659475;BCO10TIB0000000148;AG031508;102850545034509768911;07-10-2025 11:15:32;01;MZN;19163.16;19163.16;208.98;140698010411164154893;849087286
95316954420;BCO10TIB0000000149;AG011304;109126255130544889864;24-02-2025 12:28:46;02;MZN;227824.83;227824.83;1574.55;080673277234659466026;859517887
28487068064;BCO10TIB0000000150;AG070405;108294747870724845817;01-06-2025 13:56:48;03;MZN;1233233.04;1233233.04;9555.64;235929659185128432770;827438671
46763902834;BCO10TIB0000000151;AG081209;106782180067695202756;15-12-2025 13:56:17;02;MZN;159552.93;159552.93;2062.86;024045607825071642450;825729517
55765358301;BCO10TIB0000000152;AG031705;101279813286471682572;18-01-2025 13:25:30;03;MZN;151480.61;151480.61;2339.80;861381367319396618832;824192672
37278024367;BCO10TIB0000000153;AG030609;108788293457392347286;14-07-2025 10:57:45;03;MZN;43773.97;43773.97;34.47;558749247540232755594;865127324
67761002669;BCO10TIB0000000154;AG021001;103353196977806395067;12-09-2025 14:12:42;01;MZN;45949.91;45949.91;827.22;371516712125203895369;855727743
99813055524;BCO10TIB0000000155;AG010204;100997758912116448269;29-11-2025 08:04:48;01;MZN;110250.15;110250.15;2103.51;330997718488427163561;877725937
73881339197;BCO10TIB0000000156;AG071003;104990381463721454761;22-01-2025 14:28:44;01;MZN;49924.67;49924.67;941.28;679361736329357557616;873029264
07504703418;BCO10TIB0000000157;AG040805;100209394227150048407;03-12-2025 14:15:53;03;MZN;111140.84;111140.84;530.28;470032973074300522569;858053043
97912762452;BCO10TIB0000000158;AG100305;107317481187864473901;15-04-2025 11:46:23;01;MZN;5087.23;5087.23;78.73;777352654572175342839;842489450
87230452865;BCO10TIB0000000159;AG020304;109484110502837593982;30-04-2025 14:47:06;03;MZN;26948.26;26948.26;386.58;853749165629133279858;875889204
24962057972;BCO10TIB0000000160;AG100406;103810748595161661517;04-03-2025 10:42:22;01;MZN;3243580.28;3243580.28;53448.15;780069317549944191041;844785368
41905149891;BCO10TIB0000000161;AG041501;108367146434531477146;11-05-2025 10:31:32;02;MZN;5438671.44;5438671.44;66034.71;657625433856415947744;876316289
27281009871;BCO10TIB0000000162;AG031107;105307859857153660182;21-01-2025 10:07:25;01;MZN;35811.80;35811.80;158.81;368617676730176571246;861833027
54060646495;BCO10TIB0000000163;AG060304;109774520169257253214;31-05-2025 14:39:06;03;MZN;623086.38;623086.38;7840.51;316397279054249495128;875113320
26147293020;BCO10TIB0000000164;AG091108;101463908484571839487;13-09-2025 14:04:13;03;MZN;1662324.47;1662324.47;13851.68;498264655023239968913;852821995
43432026550;BCO10TIB0000000165;AG021005;109903332143068245699;09-09-2025 14:23:48;02;MZN;70073.46;70073.46;971.32;918984879593921495479;862798483
74005039193;BCO10TIB0000000166;AG040605;103983446984145795821;30-07-2025 15:18:16;01;EUR;180856.03;2870.73;1458.94;086770554469119133351;862278317
48046882410;BCO10TIB0000000167;AG100508;102137100717344704663;01-04-2025 11:25:18;03;MZN;47659.18;47659.18;687.87;519285772850496827269;824331512
69819900347;BCO10TIB0000000168;AG100202;109960472220885833059;13-11-2025 08:55:01;01;MZN;29134.31;29134.31;275.91;385561352601505139303;824340608
56502187323;BCO10TIB0000000169;AG010103;105224333847293480461;24-09-2025 08:05:48;01;MZN;25886.39;25886.39;256.21;856152660564034536419;854381066
04660799390;BCO10TIB0000000170;AG010204;109547342581139985216;15-04-2025 09:08:34;02;MZN;29952.57;29952.57;122.14;418809423965312426452;846148527
56101550418;BCO10TIB0000000171;AG040801;101478238114807490073;06-02-2025 08:38:39;02;MZN;236558.01;236558.01;3883.24;848770673540358368037;829150817
44345899180;BCO10TIB0000000172;AG050306;108183158958268464023;16-01-2025 16:30:37;02;MZN;244930.90;244930.90;3610.06;773333985434350194929;860468845
98415946890;BCO10TIB0000000173;AG031501;102539549394393191638;05-02-2025 09:22:09;02;MZN;117191.68;117191.68;504.30;225633343693546085596;868814144
16598483911;BCO10TIB0000000174;AG100804;105143584830729236009;08-07-2025 10:18:28;03;ZAR;42160.16;669.21;174.40;703615900166578214099;847626798
76878081708;BCO10TIB0000000175;AG070309;104172749916547165416;04-04-2025 08:44:32;03;MZN;6173.14;6173.14;122.82;403951827816581666934;841971714
71806259978;BCO10TIB0000000176;AG071007;109619858223902043479;14-05-2025 16:58:32;01;MZN;32081.24;32081.24;16.68;253738489625189682214;875747867
61822402164;BCO10TIB0000000177;AG031305;106636654368443571702;27-01-2025 09:11:10;01;MZN;42329.68;42329.68;574.81;041957510183978440152;848576491
63403886431;BCO10TIB0000000178;AG031104;101261213496405668161;26-08-2025 11:59:35;01;MZN;26499.26;26499.26;507.55;898297461397726216268;856484380
24765791646;BCO10TIB0000000179;AG032003;106481153069935536143;25-11-2025 09:24:07;01;MZN;211538.63;211538.63;2725.97;305439218757909434005;860017390
46549908785;BCO10TIB0000000180;AG100308;107792605679510271623;10-08-2025 16:02:45;02;MZN;1975203.41;1975203.41;5730.68;247349819341254144773;861207060
61629988703;BCO10TIB0000000181;AG071007;104073644529929313548;23-03-2025 09:18:52;01;MZN;2114.67;2114.67;10.21;963767771626168769440;829217955
86864640961;BCO10TIB0000000182;AG100303;103221048870329222728;11-06-2025 09:22:33;01;MZN;60475.40;60475.40;709.87;968055595111962020102;870153966
89422964991;BCO10TIB0000000183;AG011308;100044213391379468916;23-02-2025 08:47:56;03;MZN;166288.27;166288.27;1516.49;976786062253795839124;863897323
