NUIB;Referência do crédito;Situação da operação;Estado de renegociação;Gestão de cobrança;Data da renegociação;Data do contencioso ou abate do activo;Montante desembolsado/ utilizado;Saldo de capital em dívida;Saldo de capital vencido;Juros vencidos;Juros vincendos;Juros de mora acumulados;Valor da prestação;Taxa de juros de referência;Taxa de juros efectiva;Taxa de juros de mora;Data início de atraso;N.º de dias de atraso;N.º de dias de atraso.1;N.º de prestações em atraso;Comissão de liquidação;Montante cobrado
83326857962;BCO10CRD000000729;REG;REF;NOR;;;92925.25;92925.25;0.00;0.00;4646.26;0.00;893.51;13.7722;22.6739;28.2037;;0;0;0;1.7043;0.00
34718857323;BCO10CRD000001123;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.1602;17.4816;24.0940;;0;0;0;2.3208;0.00
61422480913;BCO10CRD000000392;REG;NRE;NOR;;;14297397.98;14297397.98;0.00;0.00;714869.90;0.00;752494.63;14.6246;16.4412;21.9028;;0;0;0;1.5553;0.00
77068270721;BCO10CRD000001193;VEN;REF;NOR;;;4642539.69;4381010.88;261528.81;26152.88;232126.98;18553.00;69291.64;12.6738;19.8325;27.4876;09-03-2026;218;218;1;2.4296;0.00
34718857323;BCO10CRD000001054;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.1494;20.6911;25.7660;;0;0;0;0.4632;0.00
08428984815;BCO10CRD000000030;REG;NRE;NOR;;;1824691.80;1824691.80;0.00;0.00;91234.59;0.00;57021.62;16.0833;17.4453;23.8429;;0;0;0;1.5700;0.00
73448660277;BCO10CRD000000021;REG;NRE;ABA;;;263800.20;263800.20;0.00;0.00;13190.01;0.00;3032.19;18.8423;22.7476;31.1666;;0;0;0;2.4094;0.00
11906518251;BCO10CRD000000074;REG;NRE;NOR;;;1060980.09;1060980.09;0.00;0.00;53049.00;0.00;117886.68;15.7765;18.1272;25.8326;;0;0;0;1.5314;0.00
45317216167;BCO10CRD000000427;REG;NRE;NOR;;;3039854.43;3039854.43;0.00;0.00;151992.72;0.00;253321.20;21.0000;22.9403;28.5274;;0;0;0;2.6705;0.00
83387261215;BCO10CRD000000082;REG;NRE;NOR;;;353058.46;353058.46;0.00;0.00;17652.92;0.00;3796.33;13.5987;23.9249;29.8433;;0;0;0;0.8772;0.00
13680268744;BCO10CRD000001081;REG;NRE;NOR;;;1097316.24;1097316.24;0.00;0.00;54865.81;0.00;54865.81;15.3360;16.9575;23.1284;;0;0;0;1.8897;0.00
35250101482;BCO10CRD000000408;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.6468;14.3754;23.0472;;0;0;0;2.0382;0.00
33004045030;BCO10CRD000000582;REG;NRE;NOR;;;7457648.76;7457648.76;0.00;0.00;372882.44;0.00;152196.91;15.7684;20.5458;25.2653;;0;0;0;0.5955;0.00
96310642623;BCO10CRD000000482;REG;NRE;NOR;;;173623.21;173623.21;0.00;0.00;8681.16;0.00;4569.03;12.6693;17.1956;21.8505;;0;0;0;0.6979;0.00
22489025607;BCO10CRD000000241;REG;NRE;NOR;;;603939.21;603939.21;0.00;0.00;30196.96;0.00;6862.95;18.8778;30.1282;35.5776;;0;0;0;0.4847;0.00
68818761069;BCO10CRD000000234;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.8506;22.8088;29.5344;;0;0;0;2.3507;0.00
47867644832;BCO10CRD000000150;REG;NRE;NOR;;;507049.27;507049.27;0.00;0.00;25352.46;0.00;4829.04;14.7579;23.9912;24.8398;;0;0;0;1.5626;0.00
00920901471;BCO10CRD000000046;REG;NRE;CON;;;2275996.44;2275996.44;0.00;0.00;113799.82;0.00;23957.86;16.2824;18.5461;24.0371;;0;0;0;2.9177;0.00
71582383247;BCO10CRD000000887;REG;NRE;NOR;;;2678381.18;2678381.18;0.00;0.00;133919.06;0.00;66959.53;14.8183;18.5671;26.9895;;0;0;0;0.4951;0.00
11169301065;BCO10CRD000000877;REG;NRE;NOR;;;398961.95;398961.95;0.00;0.00;19948.10;0.00;66493.66;13.3480;16.4356;25.0186;;0;0;0;1.9379;0.00
90853646682;BCO10CRD000001094;REG;NRE;NOR;;;200776.34;200776.34;0.00;0.00;10038.82;0.00;1776.78;19.9986;28.3935;34.1477;;0;0;0;2.2367;0.00
38040218018;BCO10CRD000000596;REG;NRE;NOR;;;741933.18;741933.18;0.00;0.00;37096.66;0.00;123655.53;14.9919;17.6800;23.6507;;0;0;0;0.5163;0.00
13680268744;BCO10CRD000001081;REG;NRE;NOR;;;1242991.81;1242991.81;0.00;0.00;62149.59;0.00;12814.35;15.8667;18.5507;21.6219;;0;0;0;0.1740;0.00
87987873106;BCO10CRD000001113;REG;REF;NOR;;;64435.41;64435.41;0.00;0.00;3221.77;0.00;7159.49;16.0845;23.3957;28.1744;;0;0;0;2.7005;0.00
39663346675;BCO10CRD000000452;REG;NRE;NOR;;;334659.10;334659.10;0.00;0.00;16732.95;0.00;33465.91;13.5110;20.9651;27.0731;;0;0;0;1.6124;0.00
96310642623;BCO10CRD000000009;REG;NRE;ABA;;;242339.80;242339.80;0.00;0.00;12116.99;0.00;4178.27;17.0003;26.6746;33.3042;;0;0;0;2.7514;0.00
12791649563;BCO10CRD000000755;VEN;NRE;NOR;;;14383085.72;13108516.12;1274569.60;127456.96;719154.29;39604.46;208450.52;13.1660;16.4050;24.2609;15-11-2025;128;128;8;2.1834;0.00
80980982861;BCO10CRD000000416;REG;NRE;NOR;;;331660.80;331660.80;0.00;0.00;16583.04;0.00;4252.06;11.9425;21.7172;26.6815;;0;0;0;0.0540;0.00
24175431153;BCO10CRD000000405;REG;NRE;NOR;;;4004111.93;4004111.93;0.00;0.00;200205.60;0.00;42596.94;14.0859;19.2460;27.3066;;0;0;0;1.3830;0.00
38295188141;BCO10CRD000000969;REG;NRE;NOR;;;691961.64;691961.64;0.00;0.00;34598.08;0.00;27678.47;15.1275;19.3630;28.9410;;0;0;0;1.0666;0.00
54543209505;BCO10CRD000000235;REG;RES;NOR;;;4929947.83;4929947.83;0.00;0.00;246497.39;0.00;144998.47;16.7770;17.8693;24.3329;;0;0;0;0.4398;0.00
51074659475;BCO10CRD000000517;REG;NRE;NOR;;;67421.13;67421.13;0.00;0.00;3371.06;0.00;864.37;16.5395;25.6215;32.7841;;0;0;0;2.7204;0.00
65537044346;BCO10CRD000001144;REG;NRE;NOR;;;1243854.32;1243854.32;0.00;0.00;62192.72;0.00;40124.33;15.2481;21.7141;28.1991;;0;0;0;0.8291;0.00
32203766650;BCO10CRD000000579;REG;NRE;NOR;;;127526.07;127526.07;0.00;0.00;6376.30;0.00;1128.55;16.9372;28.9047;33.2330;;0;0;0;0.0939;0.00
50230784058;BCO10CRD000000149;REG;NRE;NOR;;;126694.03;126694.03;0.00;0.00;6334.70;0.00;4524.79;11.9660;18.4426;21.4654;;0;0;0;2.6781;0.00
43219334094;BCO10CRD000000144;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.3168;23.1171;26.5706;;0;0;0;1.9059;0.00
56580827163;BCO10CRD000000336;VEN;NRE;NOR;;;264242.23;176602.45;87639.78;8763.98;13212.11;4517.78;6145.17;12.4031;24.5873;29.0648;12-12-2025;133;133;2;0.8297;0.00
62245588923;BCO10CRD000000479;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.0932;26.2585;32.0640;;0;0;0;0.1082;0.00
40785160464;BCO10CRD000000603;VEN;NRE;NOR;;;292741.72;220952.36;71789.36;7178.94;14637.09;533.02;2613.77;11.6506;19.2308;22.1913;15-06-2026;141;141;1;1.7477;0.00
55754789736;BCO10CRD000001070;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.9517;17.8849;22.7789;;0;0;0;0.3806;0.00
08752040968;BCO10CRD000000070;REG;NRE;NOR;;;752653.44;752653.44;0.00;0.00;37632.67;0.00;6324.82;13.6459;16.0942;23.2925;;0;0;0;0.1034;0.00
48321210111;BCO10CRD000001034;REG;NRE;NOR;;;16864596.19;16864596.19;0.00;0.00;843229.81;0.00;160615.20;17.4168;21.1804;27.8080;;0;0;0;2.2535;0.00
51269797727;BCO10CRD000000589;REG;NRE;NOR;;;1580335.89;1580335.89;0.00;0.00;79016.79;0.00;17756.58;15.5477;22.3062;29.1508;;0;0;0;1.3352;0.00
88150309984;BCO10CRD000000694;REG;NRE;NOR;;;143105.81;143105.81;0.00;0.00;7155.29;0.00;3867.72;16.3053;22.6954;30.7057;;0;0;0;2.9115;0.00
19292998728;BCO10CRD000000205;REG;NRE;NOR;;;649816.22;649816.22;0.00;0.00;32490.81;0.00;11203.73;11.6299;15.9397;21.6275;;0;0;0;2.5962;0.00
72006082501;BCO10CRD000001063;REG;NRE;NOR;;;985659.54;985659.54;0.00;0.00;49282.98;0.00;57979.97;16.9925;21.3517;26.0780;;0;0;0;0.6808;0.00
34065924803;BCO10CRD000000673;REG;NRE;NOR;;;545501.79;545501.79;0.00;0.00;27275.09;0.00;32088.34;15.3115;24.5470;29.6343;;0;0;0;1.5542;0.00
18330459761;BCO10CRD000000985;REG;NRE;CON;;;824340.44;824340.44;0.00;0.00;41217.02;0.00;9475.18;16.4573;24.1817;27.3197;;0;0;0;2.9309;0.00
75428250604;BCO10CRD000000263;REG;NRE;NOR;;;1114071.88;1114071.88;0.00;0.00;55703.59;0.00;19545.12;14.6571;14.4053;19.5575;;0;0;0;2.3532;0.00
48130520639;BCO10CRD000000094;VEN;RES;NOR;;;11085703.41;9543169.96;1542533.45;154253.34;554285.17;34900.67;284248.81;18.2153;23.5247;28.3615;16-09-2025;206;206;1;1.2196;0.00
61143654857;BCO10CRD000000843;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.7028;19.3518;24.6906;;0;0;0;0.0634;0.00
64916902677;BCO10CRD000001151;REG;NRE;NOR;;;719814.62;719814.62;0.00;0.00;35990.73;0.00;10906.28;13.3950;16.2543;22.4022;;0;0;0;1.9919;0.00
54239741755;BCO10CRD000000818;REG;NRE;NOR;;;165053.55;165053.55;0.00;0.00;8252.68;0.00;2292.41;12.5161;21.7733;26.8328;;0;0;0;1.3475;0.00
32613086798;BCO10CRD000000233;REG;NRE;NOR;;;6850326.70;6850326.70;0.00;0.00;342516.33;0.00;489309.05;12.4602;20.3087;28.7158;;0;0;0;0.4412;0.00
91648636099;BCO10CRD000001046;REG;NRE;NOR;;;6660838.20;6660838.20;0.00;0.00;333041.91;0.00;740093.13;14.2966;16.8648;20.1876;;0;0;0;1.5566;0.00
39663346675;BCO10CRD000000452;REG;NRE;NOR;;;243727.87;243727.87;0.00;0.00;12186.39;0.00;5077.66;17.4340;25.0563;33.2666;;0;0;0;2.4733;0.00
01403791409;BCO10CRD000000548;REG;NRE;NOR;;;3439863.41;3439863.41;0.00;0.00;171993.17;0.00;29151.38;16.9384;22.3686;27.3124;;0;0;0;1.1175;0.00
80012110828;BCO10CRD000000016;REG;NRE;NOR;;;388636.95;388636.95;0.00;0.00;19431.85;0.00;5979.03;14.5743;17.4558;22.7374;;0;0;0;2.3153;0.00
93792857702;BCO10CRD000000117;REG;NRE;NOR;;;11539020.69;11539020.69;0.00;0.00;576951.03;0.00;303658.44;15.5806;19.3046;24.7581;;0;0;0;0.7402;0.00
68312564215;BCO10CRD000000721;REG;NRE;CON;;;126389.14;126389.14;0.00;0.00;6319.46;0.00;4358.25;16.1233;23.4631;29.1886;;0;0;0;2.8152;0.00
39334289211;BCO10CRD000000590;REG;NRE;NOR;;;1891699.84;1891699.84;0.00;0.00;94584.99;0.00;15896.64;13.8793;18.8788;25.6752;;0;0;0;2.0413;0.00
05453812635;BCO10CRD000000824;REG;NRE;NOR;;;1281610.13;1281610.13;0.00;0.00;64080.51;0.00;67453.16;14.5903;18.4157;22.4342;;0;0;0;1.1469;0.00
08592895801;BCO10CRD000001082;REG;NRE;NOR;;;1286563.32;1286563.32;0.00;0.00;64328.17;0.00;67713.86;14.3379;16.8388;20.4541;;0;0;0;2.0047;0.00
99228668372;BCO10CRD000001068;REG;NRE;NOR;;;5849762.44;5849762.44;0.00;0.00;292488.12;0.00;100857.97;13.7528;16.3780;17.7842;;0;0;0;0.8764;0.00
65882920789;BCO10CRD000001179;REG;NRE;NOR;;;246204.14;246204.14;0.00;0.00;12310.21;0.00;6312.93;13.7259;21.7575;24.8199;;0;0;0;1.9434;0.00
15375590633;BCO10CRD000000890;REG;NRE;CON;;;141577.72;141577.72;0.00;0.00;7078.89;0.00;8848.61;11.5028;21.4496;25.3707;;0;0;0;2.3468;0.00
94877864484;BCO10CRD000001051;REG;NRE;NOR;;;378357.45;378357.45;0.00;0.00;18917.87;0.00;54051.06;17.5943;24.6203;28.3169;;0;0;0;1.4296;0.00
00031335382;BCO10CRD000000250;REG;NRE;NOR;;;267200.53;267200.53;0.00;0.00;13360.03;0.00;26720.05;16.5569;21.9471;29.4610;;0;0;0;2.0523;0.00
92752967651;BCO10CRD000000365;REG;NRE;NOR;;;410785.45;410785.45;0.00;0.00;20539.27;0.00;4107.85;16.7910;24.2326;28.1435;;0;0;0;2.7218;0.00
63583543524;BCO10CRD000000447;REG;NRE;NOR;;;142184.07;142184.07;0.00;0.00;7109.20;0.00;6462.91;16.2586;24.4150;30.4028;;0;0;0;1.1517;0.00
42626852084;BCO10CRD000001104;VEN;NRE;NOR;;;2185180.64;1816935.02;368245.62;36824.56;109259.03;17300.17;19686.31;14.9015;19.3423;26.7121;05-07-2025;205;205;6;0.8628;0.00
38040218018;BCO10CRD000000596;ANT;NRE;NOR;;;681233.80;681233.80;0.00;0.00;34061.69;0.00;8515.42;16.4863;20.0912;24.2073;;0;0;0;0.1886;10887.81
57781759013;BCO10CRD000000373;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.3019;23.4893;28.3731;;0;0;0;1.4401;0.00
18479605119;BCO10CRD000000108;REG;NRE;CON;;;721470.93;721470.93;0.00;0.00;36073.55;0.00;12439.15;13.6284;13.4738;19.8310;;0;0;0;0.0974;0.00
19137156568;BCO10CRD000000884;REG;NRE;NOR;;;60514.20;60514.20;0.00;0.00;3025.71;0.00;1141.78;14.8651;20.4472;27.9476;;0;0;0;1.5792;0.00
45516421318;BCO10CRD000000377;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.4092;16.0096;23.1444;;0;0;0;1.6675;0.00
25492599509;BCO10CRD000000105;REG;NRE;NOR;;;465725.81;465725.81;0.00;0.00;23286.29;0.00;4801.30;16.7607;26.9702;34.4157;;0;0;0;1.5259;0.00
61422480913;BCO10CRD000000613;REG;NRE;NOR;;;2635001.79;2635001.79;0.00;0.00;131750.09;0.00;52700.04;13.0117;14.8282;20.2577;;0;0;0;0.2734;0.00
17632486933;BCO10CRD000000643;REG;NRE;NOR;;;208105.75;208105.75;0.00;0.00;10405.29;0.00;4954.90;12.4948;16.8876;26.9220;;0;0;0;0.7798;0.00
91099181635;BCO10CRD000000704;REG;NRE;NOR;;;372256.71;372256.71;0.00;0.00;18612.84;0.00;3545.30;12.2394;21.1206;29.2568;;0;0;0;2.4967;0.00
07380843161;BCO10CRD000000024;REG;NRE;NOR;;;381536.60;381536.60;0.00;0.00;19076.83;0.00;12717.89;14.2255;24.1689;29.5381;;0;0;0;2.2186;0.00
92461216861;BCO10CRD000000708;REG;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.2246;20.3885;25.4451;;0;0;0;1.0619;0.00
83326857962;BCO10CRD000000729;REG;NRE;NOR;;;94835.05;94835.05;0.00;0.00;4741.75;0.00;6322.34;14.3738;21.3647;27.0789;;0;0;0;0.1379;0.00
07421363779;BCO10CRD000000061;REG;NRE;NOR;;;371799.00;371799.00;0.00;0.00;18589.95;0.00;7435.98;11.3556;23.4530;28.2974;;0;0;0;2.3196;0.00
60805089820;BCO10CRD000000276;REG;NRE;NOR;;;112282.30;112282.30;0.00;0.00;5614.12;0.00;2201.61;14.7293;19.6561;24.6890;;0;0;0;2.2897;0.00
84314305626;BCO10CRD000000360;ANT;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.7574;18.9438;25.9046;;0;0;0;2.8121;0.00
91005065121;BCO10CRD000000829;REG;RES;NOR;;;451109.95;451109.95;0.00;0.00;22555.50;0.00;8353.89;11.9673;19.2502;25.3139;;0;0;0;1.3756;0.00
53179151443;BCO10CRD000001084;VEN;NRE;NOR;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.9056;22.0875;33.0191;15-02-2025;280;280;11;0.5013;0.00
