NUIB;Número do cliente;Código da agência bancária;Designação da agência bancária;Referência do pedido;Referência do crédito;Canal de submissão;Data da submissão;Resultado da apreciação do pedido;Motivo da rejeição;Tipo de cliente em relação à operação;Tipo de crédito;Âmbito de crédito;Cliente entidade correlacionada;Código do produto de crédito;Designação do produto de crédito;Tipo de amortização;Modalidade do crédito;Indicador crédito verde;Finalidade do crédito;Montante solicitado;Montante aprovado;Moeda da operação;Data da contratação;Data efectiva do 1º desembolso/ utilização;Data do 1º pagamento de capital;Período de deferimento;Data de maturidade;Número de prestações;Frequência de reembolsos;Tipo de taxas de juros;Taxa de juro de referência;Spread da taxa de juros;Comissão do crédito por assinatura;Cedência da operação;Crédito Segurado;Operação vinculada ao sindicato;Local de utilização;Latitude;Longitude;Actividade económica;Origem de recursos;Percentagem dos recursos consignados
29135671571;CLI482616991034955106;AG031704;Agência Nacala Porto;BCO02PED000000040;BCO02CRD000000040;D;12-08-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;101;NVE;102;411578.73;318897.62;MZN;15-08-2025;18-08-2025;17-09-2025;88;26-01-2031;88;4;1;1;8.2942;1318.24;S;S;N;031701;-14.1282;36.2088;85210;P;
29959422407;CLI441112640091307055;AG090107;Agência Xai-Xai;BCO02PED000000041;BCO02CRD000000041;A;21-04-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;103;NVE;109;453263.72;343506.50;MZN;23-04-2025;24-04-2025;24-05-2025;93;05-11-2028;37;2;2;6;3.9752;3645.12;S;N;S;090101;-19.4815;35.1156;47730;M;73.24
06710879409;CLI832406050383544258;AG090107;Agência Xai-Xai;BCO02PED000000042;BCO02CRD000000042;A;14-07-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;203;NVE;105;749427.04;497054.36;MZN;31-07-2025;01-08-2025;31-08-2025;67;25-08-2033;49;2;2;7;2.0943;16121.66;N;S;N;090104;-22.9974;38.9172;62010;P;
29109542173;CLI073495054060315918;AG100604;Agência Matutuine;BCO02PED000000043;BCO02CRD000000043;D;06-01-2025;A;;N;2;1;N;COM01;COM01 Produto de crédito;OUT;102;NVE;107;1264803.74;1036969.34;MZN;17-01-2025;27-01-2025;26-02-2025;177;22-06-2031;96;9;1;7;7.0454;13759.31;N;N;N;100603;-16.0748;30.4361;49230;P;
69144880278;CLI876578082495941323;AG060409;Agência Guro;BCO02PED000000044;BCO02CRD000000044;O;25-02-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;102;NVE;102;242784.94;209233.46;MZN;19-03-2025;27-03-2025;26-04-2025;180;18-02-2032;21;6;1;8;7.9317;16324.37;N;S;N;060402;-23.3749;34.0018;49230;M;43.87
72823489445;CLI339053493923432987;AG100803;Agência Namaacha;BCO02PED000000045;BCO02CRD000000045;D;17-05-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;300;NVE;109;949287.73;900514.56;MZN;07-06-2025;08-06-2025;08-07-2025;16;07-01-2030;58;6;1;8;10.6140;12756.67;S;S;S;100801;-16.0949;30.5926;41000;P;
50811661909;CLI248861103193753761;AG031804;Agência Nacala-A-Velha;BCO02PED000000046;BCO02CRD000000046;D;28-04-2025;A;;E;1;3;N;PME01;PME01 Produto de crédito;SLA;403;NVE;202;79283800.24;49068523.33;MZN;30-04-2025;30-04-2025;30-05-2025;114;18-01-2033;98;3;1;5;7.3719;10577.52;N;N;N;031802;-17.9290;39.1382;47210;M;49.15
90159217204;CLI204457278865598902;AG021001;Agência Montepuez;BCO02PED000000047;BCO02CRD000000047;P;16-09-2025;P;;N;1;3;N;COM01;COM01 Produto de crédito;JUR;200;NVE;107;402342.67;0.00;MZN;;;;6;;0;6;2;8;6.5714;8238.94;N;N;N;021002;-24.6232;34.2171;64190;C;
58229084060;CLI393877214831868589;AG030704;Agência Meconta;BCO02PED000000048;BCO02CRD000000048;A;14-05-2025;A;;N;1;2;N;EMP01;EMP01 Produto de crédito;JUR;403;NVE;102;389206.07;216337.85;MZN;03-06-2025;05-06-2025;05-07-2025;59;07-04-2029;53;1;2;3;7.1620;7956.24;S;S;S;030704;-18.9673;33.3685;96020;P;
75012928756;CLI090541850923731085;AG100609;Agência Matutuine;BCO02PED000000049;BCO02CRD000000049;D;28-06-2025;P;;N;1;1;N;EMP01;EMP01 Produto de crédito;FIA;201;NVE;100;1116528.08;0.00;MZN;;;;85;;0;1;1;5;4.6124;6835.39;N;S;N;100605;-23.8969;38.3279;47110;M;70.14
57748596781;CLI323998170343133194;AG050809;Agência Magoe;BCO02PED000000050;BCO02CRD000000050;D;04-05-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;BUL;102;NVE;100;782523.58;590143.47;MZN;12-05-2025;12-05-2025;11-06-2025;119;27-04-2034;52;5;1;6;10.7037;18037.46;S;S;N;050801;-16.5935;39.7802;56101;C;
02698507360;CLI848034622542193868;AG100304;Agência Magude;BCO02PED000000051;BCO02CRD000000051;O;23-11-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;203;NVE;110;1620860.42;1329657.94;MZN;19-12-2025;23-12-2025;22-01-2026;10;30-07-2027;106;3;2;6;5.1246;3369.69;S;N;S;100304;-17.7777;38.3773;47110;P;
95527235482;CLI529507474821965404;AG031706;Agência Nacala Porto;BCO02PED000000052;BCO02CRD000000052;D;01-09-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;300;NVE;111;1505300.69;1394646.38;MZN;11-09-2025;11-09-2025;11-10-2025;121;03-12-2028;44;4;1;1;4.9574;7875.60;S;N;N;031701;-12.2852;32.8855;85210;C;
11677049303;CLI898423031776285414;AG030103;Agência Nampula;BCO02PED000000053;BCO02CRD000000053;O;07-06-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;JUR;203;NVE;110;648465.95;516823.88;USD;02-07-2025;06-07-2025;05-08-2025;157;05-10-2025;94;4;1;7;5.6031;4836.87;S;S;N;030101;-14.8032;36.5030;47110;C;
61713270505;CLI061318755789999939;AG030109;Agência Nampula;BCO02PED000000054;BCO02CRD000000054;A;05-11-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;IRR;300;NVE;109;1081182.60;894265.99;MZN;28-11-2025;05-12-2025;04-01-2026;50;07-09-2026;50;3;1;7;6.0019;3205.93;N;S;N;030106;-21.6115;30.5488;47210;M;89.49
30490078805;CLI631344734748869175;AG050302;Agência Cahora-Bassa;BCO02PED000000055;BCO02CRD000000055;P;03-02-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;BUL;101;NVE;200;3377229.46;2612892.46;MZN;11-02-2025;16-02-2025;18-03-2025;76;03-09-2034;73;3;1;1;4.6023;18815.60;N;N;S;050303;-23.9288;30.7945;96020;P;
41011921256;CLI645053855385000771;AG030108;Agência Nampula;BCO02PED000000056;BCO02CRD000000056;A;17-11-2025;R;41;N;1;1;N;PES01;PES01 Produto de crédito;FIA;200;NVE;102;609209.20;0.00;ZAR;;;;80;;0;3;2;6;8.9197;18648.60;S;N;S;030105;-12.4417;33.0305;64190;C;
31453962082;CLI543671047863809372;AG021503;Agência Palma;BCO02PED000000057;BCO02CRD000000057;A;03-01-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;103;NVE;101;356641.72;306452.38;MZN;31-01-2025;01-02-2025;03-03-2025;134;08-04-2029;39;4;1;5;9.6303;9988.19;N;N;S;021502;-25.7405;38.7076;55101;M;26.33
95533996024;CLI976318420087461796;AG070102;Agência Cidade da Beira;BCO02PED000000058;BCO02CRD000000058;P;02-08-2025;A;;N;1;1;N;COM01;COM01 Produto de crédito;IRR;404;NVE;111;2001181.84;1766838.89;MZN;24-08-2025;01-09-2025;01-10-2025;25;10-01-2029;73;4;1;2;5.7685;9202.15;S;S;N;070105;-10.3451;30.2578;56101;M;43.74
01031257916;CLI288485321434600337;AG050703;Agência Macanga;BCO02PED000000059;BCO02CRD000000059;A;22-03-2025;A;;N;1;2;N;PES01;PES01 Produto de crédito;IRR;103;NVE;104;1486280.13;893242.02;MZN;05-04-2025;06-04-2025;06-05-2025;121;15-05-2034;28;1;1;6;7.8338;6320.20;N;S;N;050702;-13.3167;33.7057;64190;P;
49080232201;CLI239812632144366751;AG070107;Agência Cidade da Beira;BCO02PED000000060;BCO02CRD000000060;A;11-11-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;BUL;401;NVE;105;473309.49;327996.62;MZN;04-12-2025;06-12-2025;05-01-2026;171;31-10-2031;7;3;2;2;6.7821;11195.54;S;S;S;070102;-25.9852;33.9897;47730;M;40.42
49851694163;CLI512837183646057432;AG040708;Agência Inhassunge;BCO02PED000000061;BCO02CRD000000061;P;31-10-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;103;NVE;108;1342248.22;1073131.46;MZN;23-11-2025;27-11-2025;27-12-2025;85;25-02-2026;48;9;1;3;8.3783;7651.77;N;S;N;040702;-12.5410;38.2439;47210;M;44.39
08811060489;CLI319139505186906924;AG031907;Agência Nacaroa;BCO02PED000000062;BCO02CRD000000062;A;09-06-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;203;NVE;107;668321.56;617013.12;MZN;27-06-2025;05-07-2025;04-08-2025;130;14-05-2035;70;9;2;5;14.9746;7322.64;N;S;S;031903;-10.6956;36.6199;47110;M;40.23
01957704088;CLI674911135415179444;AG040603;Agência Ile;BCO02PED000000063;BCO02CRD000000063;A;10-09-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;FIA;400;NVE;102;253661.25;210381.08;MZN;06-10-2025;11-10-2025;10-11-2025;136;20-02-2035;107;1;2;1;6.6973;7221.53;S;N;N;040603;-18.7568;30.1329;85210;M;88.08
20736948900;CLI700175825378005664;AG032209;Agência Larde;BCO02PED000000064;BCO02CRD000000064;P;11-02-2025;A;;E;1;3;N;PES01;PES01 Produto de crédito;IRR;202;NVE;201;1943918.99;1585612.23;MZN;03-03-2025;03-03-2025;02-04-2025;167;31-10-2030;113;2;2;8;4.6592;8531.93;S;S;S;032202;-22.8656;39.3648;47300;P;
46438269456;CLI588391395659504637;AG021505;Agência Palma;BCO02PED000000065;BCO02CRD000000065;A;14-08-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;JUR;102;NVE;100;226512.67;201439.39;MZN;15-08-2025;24-08-2025;23-09-2025;30;03-02-2033;25;1;2;6;9.4934;7286.73;S;N;N;021501;-25.7232;32.4418;49230;P;
86525318655;CLI438863338352208695;AG051001;Agência Moatize;BCO02PED000000066;BCO02CRD000000066;O;09-02-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;400;NVE;100;369866.31;209832.23;MZN;19-02-2025;20-02-2025;22-03-2025;51;08-03-2033;98;7;2;2;13.1340;14182.84;S;S;S;051003;-25.2985;33.1839;47110;C;
84838381403;CLI559332254378188978;AG090703;Agência Guija;BCO02PED000000067;BCO02CRD000000067;A;20-09-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;SLA;101;NVE;205;25786270.32;14627869.72;MZN;12-10-2025;12-10-2025;11-11-2025;52;19-03-2029;112;4;1;6;3.9882;18710.99;N;S;S;090702;-14.7857;36.7339;49230;C;
85211434672;CLI529533952565695561;AG100201;Agência Boane;BCO02PED000000068;BCO02CRD000000068;D;07-11-2025;A;;N;1;1;N;PME01;PME01 Produto de crédito;BUL;203;NVE;108;379514.94;312371.85;MZN;22-11-2025;28-11-2025;28-12-2025;32;04-12-2026;60;8;2;4;9.0910;3430.64;S;S;N;100201;-24.8533;33.7549;49230;P;
41400644984;CLI483554059630926710;AG020406;Agência Chiure;BCO02PED000000069;BCO02CRD000000069;O;19-08-2025;A;;N;1;2;N;AGR01;AGR01 Produto de crédito;JUR;403;NVE;103;1595992.49;1126216.57;USD;27-08-2025;06-09-2025;06-10-2025;90;07-02-2031;101;5;2;8;5.1463;18531.84;S;N;N;020403;-11.6919;32.5414;47300;P;
82996803693;CLI565289952116580294;AG031202;Agência Moma;BCO02PED000000070;BCO02CRD000000070;O;05-02-2025;A;;E;1;3;N;HAB01;HAB01 Produto de crédito;JUR;402;NVE;206;6278541.69;4060307.35;MZN;21-02-2025;28-02-2025;30-03-2025;135;31-08-2034;53;8;2;8;3.9830;5382.37;S;N;N;031201;-24.4492;35.3257;47300;P;
53274306622;CLI544726755081850558;AG010208;Agência Cuamba;BCO02PED000000071;BCO02CRD000000071;A;02-08-2025;A;;N;3;1;N;AGR01;AGR01 Produto de crédito;OUT;200;NVE;110;1825084.54;1309747.12;MZN;29-08-2025;02-09-2025;02-10-2025;116;16-11-2029;46;6;1;6;6.9579;7281.24;N;S;S;010201;-22.7834;34.0988;01130;P;
