NUIB;ID da transacção;ID da Agência bancária;NIB de débito;Data e hora de operação;Tipo de Operação;Moeda;Valor;Valor na moeda original;Comissão;NIB de crédito;Número de telemóvel de crédito
98599315396;BCO02TIB0000000048;AG071302;028730069693757311318;08-03-2025 10:58:40;01;USD;19979.91;317.14;126.24;075700132828811657799;855542178
18052710662;BCO02TIB0000000049;AG020701;024942517975963776846;29-05-2025 15:49:32;03;MZN;99823.28;99823.28;1757.60;388929670194197566457;873899585
85747180156;BCO02TIB0000000050;AG090207;021708815728875686817;23-10-2025 15:51:27;03;MZN;81159.42;81159.42;399.75;998131789455093766601;824675252
52562322973;BCO02TIB0000000051;AG100601;027660034260278411015;22-08-2025 14:49:29;03;MZN;30961.98;30961.98;125.81;143800205366142587493;848022429
76077630130;BCO02TIB0000000052;AG061007;025584857622751224949;13-09-2025 14:47:19;01;MZN;518971.03;518971.03;7011.44;091773493743376074490;846412689
94952665338;BCO02TIB0000000053;AG100401;028984715928307723320;19-07-2025 14:29:51;01;MZN;31715.58;31715.58;500.55;849106986553618949950;862212565
91611475901;BCO02TIB0000000054;AG081201;026387346510519937109;31-07-2025 12:32:38;02;MZN;25410.99;25410.99;477.00;259267558786586693118;822855486
34364480194;BCO02TIB0000000055;AG031507;027250403349817252712;19-10-2025 10:52:39;02;MZN;60669.93;60669.93;908.77;253361779293566322980;848906021
03102758966;BCO02TIB0000000056;AG080608;028943369336798985940;14-03-2025 09:08:28;02;MZN;22794.39;22794.39;198.37;440802799307973536528;876649122
66834665777;BCO02TIB0000000057;AG031709;029907441824064012973;21-02-2025 11:09:21;01;MZN;31401.63;31401.63;443.30;511963456523253362842;866479058
33387777271;BCO02TIB0000000058;AG070904;027313079002157461765;06-04-2025 10:54:06;03;MZN;609492.37;609492.37;6247.32;409978640533086704638;842519122
16024141566;BCO02TIB0000000059;AG100505;023638089104587278082;18-07-2025 11:12:18;02;MZN;15624.94;15624.94;204.54;994686973162487091139;871550108
23693266576;BCO02TIB0000000060;AG090901;028883658814612531736;10-09-2025 11:24:41;01;MZN;84961.92;84961.92;1046.24;310517967299740232249;862779507
40152988629;BCO02TIB0000000061;AG050703;028754497146690082922;23-03-2025 13:20:39;01;MZN;17218.65;17218.65;21.40;142099781397854417584;852265670
34397130362;BCO02TIB0000000062;AG041908;029217911189187988241;14-06-2025 16:35:40;01;ZAR;129349.37;2053.16;683.09;736591639324176673901;869247002
49284981584;BCO02TIB0000000063;AG060503;025358074036017203389;25-08-2025 13:16:02;01;MZN;36164.82;36164.82;29.96;142227215346522369491;854768441
09508334617;BCO02TIB0000000064;AG100708;020356013860758417238;15-11-2025 15:50:17;01;MZN;63423.97;63423.97;936.26;261080901106780648394;857479387
63406163728;BCO02TIB0000000065;AG070903;021697663766524779107;08-03-2025 10:12:26;02;MZN;28223.23;28223.23;175.77;266499746246610039403;821274323
62244892177;BCO02TIB0000000066;AG070303;023868574129818319747;14-01-2025 15:00:04;01;MZN;17369.45;17369.45;54.02;984367648516230339973;869301140
73602350494;BCO02TIB0000000067;AG070201;026255199506774710782;11-04-2025 12:01:45;03;MZN;15722.28;15722.28;62.45;205964186347810153090;823548635
43290386344;BCO02TIB0000000068;AG060508;023906004070873257074;03-07-2025 11:10:21;03;MZN;45587.53;45587.53;869.80;196202477219503059262;873052874
35210906227;BCO02TIB0000000069;AG030301;022196976747435380241;05-10-2025 14:46:13;02;MZN;18144.28;18144.28;218.29;829998569790543088175;863963144
21641357901;BCO02TIB0000000070;AG031107;024260857128186761677;28-06-2025 13:51:48;02;MZN;82485.99;82485.99;555.44;255152377229178286929;867888341
41221944016;BCO02TIB0000000071;AG100406;023129908577242982166;09-08-2025 13:08:47;02;MZN;38277.23;38277.23;329.52;646444935989082278185;875261359
76783698138;BCO02TIB0000000072;AG100209;029751466562848698464;18-11-2025 14:24:42;03;MZN;621843.28;621843.28;7761.92;255938851233662200740;843208431
22991258450;BCO02TIB0000000073;AG032001;024935003747606070080;13-02-2025 15:29:12;03;MZN;1867966.27;1867966.27;22251.51;780132947140123910149;842007632
70567649916;BCO02TIB0000000074;AG070807;023553207420859384155;26-12-2025 09:47:15;03;ZAR;13477.65;213.93;67.55;324503525293026536476;865462487
42449065624;BCO02TIB0000000075;AG100107;029316285496736434888;15-12-2025 15:27:06;02;MZN;407305.56;407305.56;2184.50;684287285891718395098;847077126
28326340814;BCO02TIB0000000076;AG050205;026800352786653579479;12-11-2025 12:07:14;03;MZN;148149.17;148149.17;1798.34;313181279044006559860;849107763
91923686749;BCO02TIB0000000077;AG100607;022126865145124551373;05-07-2025 09:47:29;01;MZN;374744.62;374744.62;4693.44;010346548598638563555;844278988
65611353740;BCO02TIB0000000078;AG100403;028532150563158984628;22-04-2025 14:43:51;01;MZN;779538.81;779538.81;5205.08;380020191554789183109;876267078
89268242079;BCO02TIB0000000079;AG080705;029090527603384396811;16-05-2025 11:44:18;03;USD;23601.51;374.63;182.32;443289169275478981581;856007895
21698840528;BCO02TIB0000000080;AG030906;023945443889937183859;23-12-2025 08:22:35;02;EUR;179466.17;2848.67;3447.91;763729978418335554750;858704037
66009102934;BCO02TIB0000000081;AG010308;026477999115975691755;18-01-2025 10:05:09;03;MZN;43902.57;43902.57;180.84;438568903232521989983;866261185
46746768970;BCO02TIB0000000082;AG030306;029507500928423032113;11-10-2025 08:21:12;02;MZN;284409.71;284409.71;3579.97;943914178317081899260;873270025
55198114252;BCO02TIB0000000083;AG100407;020475480559034148574;14-05-2025 12:05:16;02;MZN;30487.27;30487.27;110.31;873933253495684991288;862373489
75824068895;BCO02TIB0000000084;AG091107;020614053116191984490;10-05-2025 11:13:22;03;MZN;2882.18;2882.18;54.34;428726729771961498005;825652703
66520226736;BCO02TIB0000000085;AG100408;023119401371008515639;06-11-2025 09:27:19;01;USD;46024.15;730.54;666.08;008404043010392887647;863365555
47393734764;BCO02TIB0000000086;AG031807;028843941938967877357;20-10-2025 16:32:51;03;MZN;580476.28;580476.28;3145.01;253491674460860053506;864801528
90839743654;BCO02TIB0000000087;AG021108;027102040600814955072;14-06-2025 16:43:52;03;ZAR;7917.47;125.67;103.82;328250822799771900161;847421066
68283510472;BCO02TIB0000000088;AG070403;028947297263872724581;15-01-2025 08:56:42;01;USD;16518.63;262.20;244.23;966978589451039221567;842453362
47902541579;BCO02TIB0000000089;AG071201;029664508688300235127;24-11-2025 12:53:14;03;MZN;101094.73;101094.73;1676.42;757949492073534745854;848807682
78273131414;BCO02TIB0000000090;AG021107;022472519962754352882;09-12-2025 13:29:48;03;MZN;746738.48;746738.48;7895.34;073200705415884218306;869282868
46179176920;BCO02TIB0000000091;AG030202;020183213599416640326;14-01-2025 15:23:41;03;ZAR;11085.12;175.95;190.21;449014146536222260325;825195063
44165608202;BCO02TIB0000000092;AG070904;026661989739354606722;19-01-2025 11:39:30;01;MZN;34202.32;34202.32;449.85;420870170338633609733;869839949
01067624083;BCO02TIB0000000093;AG030302;028703118691891833539;29-12-2025 14:40:59;01;MZN;37158.69;37158.69;740.48;368317251540334826999;825502754
40633764587;BCO02TIB0000000094;AG050208;024161718334135130822;06-08-2025 10:59:08;01;USD;267185.69;4241.04;1320.80;190371522383493811551;821493605
18660167920;BCO02TIB0000000095;AG031208;025051211044584895026;11-05-2025 12:44:40;03;MZN;962508.76;962508.76;15295.56;134738573013583382028;870762233
88042045478;BCO02TIB0000000096;AG050304;021050951164013631635;10-10-2025 10:49:19;03;MZN;1838492.03;1838492.03;7807.41;331138155139789249757;876020105
12307535071;BCO02TIB0000000097;AG091309;021662428188899983693;04-10-2025 14:39:21;01;MZN;3286.55;3286.55;4.47;109708198742248888015;862525962
77148026479;BCO02TIB0000000098;AG021306;022113986737584718421;13-11-2025 08:14:32;03;MZN;113429.77;113429.77;1267.50;320250343882565893838;873155360
88834367437;BCO02TIB0000000099;AG071201;024523553450297871502;22-09-2025 12:07:10;02;MZN;57168.37;57168.37;59.64;564966299248363248151;857586227
41160075556;BCO02TIB0000000100;AG090904;029683984378628786326;30-09-2025 09:05:35;02;MZN;235111.01;235111.01;2858.09;318243743415117806984;824999600
98650243406;BCO02TIB0000000101;AG100309;022386230970269022114;14-08-2025 08:38:25;01;MZN;463941.09;463941.09;8681.31;951803755863470053246;870314004
51782018523;BCO02TIB0000000102;AG010109;024690559582685262360;22-06-2025 11:22:17;03;MZN;9775.70;9775.70;126.67;212186253488257375406;857332535
45937095113;BCO02TIB0000000103;AG040607;025092644728977544084;24-09-2025 12:15:24;02;MZN;22363.98;22363.98;391.43;643854300382895094173;873767088
12773071217;BCO02TIB0000000104;AG030305;024688613513190766912;19-12-2025 15:53:43;01;MZN;13554.09;13554.09;38.44;542744713784372199276;857867736
11347733622;BCO02TIB0000000105;AG030305;028284553465492275630;29-04-2025 11:20:54;03;MZN;29514.68;29514.68;311.41;695873881111742747957;825446039
63346645355;BCO02TIB0000000106;AG040803;028887560603658702683;11-05-2025 15:19:41;03;MZN;22199.44;22199.44;282.19;169880782431821627308;879715917
81026423869;BCO02TIB0000000107;AG070301;026319745992192139877;22-12-2025 08:07:09;02;MZN;83035.69;83035.69;377.38;574326527910493599263;865793035
31585738556;BCO02TIB0000000108;AG031803;022339999820357115046;13-08-2025 15:48:40;01;MZN;12213.91;12213.91;99.48;146087573263658720529;826587434
26739194546;BCO02TIB0000000109;AG070602;028664381252127505964;09-07-2025 13:28:52;01;MZN;20460.81;20460.81;379.32;540681156050128395193;854422299
79278918491;BCO02TIB0000000110;AG090204;027927580428693509969;06-07-2025 15:35:59;01;MZN;24649.12;24649.12;432.18;552395133230136436928;864248167
15720018498;BCO02TIB0000000111;AG090807;027733449153159776135;25-09-2025 10:19:55;03;MZN;9242.72;9242.72;118.28;467361377894130074435;820095112
19115541997;BCO02TIB0000000112;AG070301;028901664185007720801;13-04-2025 12:24:59;02;USD;12260.21;194.61;85.99;141942108038091146820;825378958
05168767898;BCO02TIB0000000113;AG071106;027283638821140390796;16-09-2025 10:11:12;02;USD;8460.66;134.30;125.61;147611372733649567331;869658779
76898718602;BCO02TIB0000000114;AG030103;029170215671488970857;29-09-2025 12:54:39;02;MZN;22437.06;22437.06;360.72;398138570448635467930;874054880
91954176736;BCO02TIB0000000115;AG042005;023673781646901373549;27-03-2025 11:21:41;03;MZN;21605.04;21605.04;321.27;707916510708415405998;840099040
32681988260;BCO02TIB0000000116;AG031402;025914879044193351284;24-10-2025 13:21:36;02;MZN;26386.75;26386.75;155.44;045273302834797158037;841459009
97107585386;BCO02TIB0000000117;AG030303;025534105925226230999;14-01-2025 14:03:34;01;MZN;21730.44;21730.44;360.08;424332121931499018239;875504777
46948443564;BCO02TIB0000000118;AG021108;024115078598808741838;06-12-2025 12:48:14;03;MZN;41246.03;41246.03;128.00;618147303974281877662;865009317
62172341133;BCO02TIB0000000119;AG070706;026828900673965259818;26-11-2025 16:44:44;02;MZN;16741.22;16741.22;154.89;801306242395866009948;873470717
52029144949;BCO02TIB0000000120;AG071105;024775718860236922506;15-09-2025 13:22:50;03;MZN;1387473.87;1387473.87;14981.98;668822370393885004372;850293107
10046382790;BCO02TIB0000000121;AG100805;024602848609042923131;17-03-2025 10:44:37;02;MZN;9392.93;9392.93;182.36;174159113600057028471;857743549
02476519407;BCO02TIB0000000122;AG031108;021683081043619238079;07-09-2025 11:22:23;02;MZN;1035416.86;1035416.86;12661.30;872067354667310624265;879476595
54678692445;BCO02TIB0000000123;AG040404;028004083655482157676;14-11-2025 16:09:03;02;MZN;10741.02;10741.02;154.93;348960779304615260268;824552177
35285587690;BCO02TIB0000000124;AG030901;025901828674062312940;07-12-2025 08:06:45;01;MZN;22073.92;22073.92;146.03;957642378571546266730;842003931
35180157682;BCO02TIB0000000125;AG100308;029369811111858877028;14-06-2025 11:05:50;03;MZN;38459.04;38459.04;534.35;859459098730786060781;872665861
34293168728;BCO02TIB0000000126;AG010301;029197747174859710834;19-12-2025 13:09:36;03;MZN;22504.59;22504.59;220.41;660873181198746768656;821176559
60409340172;BCO02TIB0000000127;AG070204;022862789515765518308;21-10-2025 08:51:08;02;MZN;100027.93;100027.93;516.39;702467076851981675397;828319119
26396189681;BCO02TIB0000000128;AG030101;029629962595493831143;27-09-2025 16:47:35;01;MZN;73536.57;73536.57;490.11;563117060359597189515;857412467
11217038898;BCO02TIB0000000129;AG100104;022886185337045116638;16-11-2025 16:03:17;01;MZN;24001.29;24001.29;471.49;760572636437103618637;875434060
40623849192;BCO02TIB0000000130;AG071104;029764333490665360947;06-11-2025 15:57:35;03;MZN;32620.87;32620.87;531.52;565876137365798063862;845709346
16514639888;BCO02TIB0000000131;AG032307;027138386356489776034;23-02-2025 11:07:01;01;USD;13410.53;212.87;240.71;062221597956450614770;857808791
82423038237;BCO02TIB0000000132;AG090203;024513983043444779263;12-08-2025 09:22:50;01;MZN;6886.11;6886.11;119.65;552283902283501879215;826772865
85211434672;BCO02TIB0000000133;AG100204;021348227302017531109;08-09-2025 11:48:26;02;MZN;18588.57;18588.57;58.98;016495072557956538874;869700473
85029361572;BCO02TIB0000000134;AG040903;024639781365360962139;05-09-2025 10:45:17;02;MZN;315995.86;315995.86;6316.10;272147248533783732352;820512229
85837234213;BCO02TIB0000000135;AG030303;029293662415556444041;17-08-2025 08:53:26;03;MZN;150014.11;150014.11;993.35;443318449776286956457;827939291
46280880956;BCO02TIB0000000136;AG070901;025255477948859120520;08-09-2025 15:39:29;03;MZN;7237.44;7237.44;95.98;807912624278916468470;866862905
67228799405;BCO02TIB0000000137;AG091303;025840404725106920273;17-11-2025 13:38:20;01;MZN;28852.53;28852.53;132.68;608537530969069531384;861763490
13399460954;BCO02TIB0000000138;AG041304;020772740298491834531;20-09-2025 15:36:50;02;MZN;203061.59;203061.59;679.85;334824438072583569808;850299697
56166368600;BCO02TIB0000000139;AG100806;021956412394199964288;11-04-2025 11:59:09;02;MZN;915030.59;915030.59;6787.76;162339210836012152854;864496402
44537912675;BCO02TIB0000000140;AG070207;022839696833759646806;28-02-2025 12:41:53;01;MZN;45607.04;45607.04;718.93;141369424655972943029;842819844
14827524630;BCO02TIB0000000141;AG070805;024583530796082088277;06-04-2025 12:24:08;01;USD;179276.50;2845.66;2551.73;893549943935023688810;828916209
07612328151;BCO02TIB0000000142;AG031106;021516898727925322522;16-02-2025 10:10:29;03;MZN;269875.94;269875.94;3187.40;966681652754157168186;864503694
82612996391;BCO02TIB0000000143;AG100304;020608157856150788760;02-01-2025 10:41:49;02;MZN;9477188.16;9477188.16;151028.92;476042145592831951145;859163914
62698981441;BCO02TIB0000000144;AG070505;028764215716816165485;12-08-2025 09:19:54;03;MZN;5144.23;5144.23;23.15;002384382362244367789;853845280
96711589509;BCO02TIB0000000145;AG091405;021279412552447298051;23-07-2025 11:31:50;01;MZN;138520.03;138520.03;425.28;697328155768754452128;850185806
08468675167;BCO02TIB0000000146;AG090406;022856980416570803908;22-05-2025 12:57:49;01;MZN;4035.64;4035.64;16.79;015399240581282456934;872051268
63263104341;BCO02TIB0000000147;AG031706;021262849003399635698;28-11-2025 10:35:02;02;MZN;63648.12;63648.12;528.83;849246640420884387073;845127478
74438669729;BCO02TIB0000000148;AG100309;024621581181242977761;21-04-2025 12:00:13;03;EUR;81002.77;1285.76;1294.71;398217359853041453808;862193779
57540539555;BCO02TIB0000000149;AG020708;020175717537294805284;06-11-2025 13:02:23;03;MZN;509743.19;509743.19;5222.84;053791910338006393354;873114812
90636989068;BCO02TIB0000000150;AG100708;028530409422114020649;20-08-2025 09:45:25;01;MZN;17610.39;17610.39;176.32;050293754267676544194;858505343
81547886534;BCO02TIB0000000151;AG030304;021193773101345755783;28-11-2025 09:13:09;02;MZN;32650.39;32650.39;366.86;033311603840630535681;864792942
02991430471;BCO02TIB0000000152;AG100501;026094874824102354179;03-09-2025 11:16:37;01;MZN;19848.96;19848.96;217.98;387956386506184617321;845179027
58979215644;BCO02TIB0000000153;AG040107;027480872158837188199;10-08-2025 12:27:02;01;MZN;40403.15;40403.15;104.04;673089393883168132698;872081515
98941443636;BCO02TIB0000000154;AG032108;024155722986757817563;25-12-2025 09:30:32;02;MZN;4305903.98;4305903.98;54582.30;665283180737863593526;871381680
71105506134;BCO02TIB0000000155;AG090505;029859610469445945477;12-07-2025 15:10:57;03;MZN;286625.21;286625.21;1447.45;914316028740813939134;878481562
48179583825;BCO02TIB0000000156;AG051106;020029436823980176452;28-08-2025 13:55:03;01;EUR;58807.98;933.46;983.69;709683033495668621412;867245767
45676156006;BCO02TIB0000000157;AG020406;027518732603493986677;12-09-2025 15:52:52;02;MZN;684116.25;684116.25;992.65;408082520968240498091;863244156
77998191945;BCO02TIB0000000158;AG100603;025688045251109771189;11-08-2025 16:49:44;03;MZN;208816.84;208816.84;3658.79;224161322411549952430;872105334
62754243970;BCO02TIB0000000159;AG030906;024138873270735912534;17-11-2025 09:18:41;01;MZN;125964.11;125964.11;908.92;289669697765206126403;848050831
56724145099;BCO02TIB0000000160;AG040104;024867785750286186387;11-02-2025 14:54:21;01;MZN;835607.11;835607.11;13377.30;718818763500053703743;868738404
35336835498;BCO02TIB0000000161;AG070902;026725895855994562516;26-05-2025 08:01:16;03;MZN;104204.55;104204.55;1752.00;898899474148013012398;842453187
68806478924;BCO02TIB0000000162;AG100602;024989205370161619072;02-01-2025 11:38:29;03;MZN;58409.65;58409.65;854.55;680422140381934410488;868799838
51913941491;BCO02TIB0000000163;AG100402;021996627373636673380;16-10-2025 12:12:36;03;MZN;5050738.81;5050738.81;3445.05;645403838073753097896;860362758
69716659542;BCO02TIB0000000164;AG060309;025592376784269867567;12-11-2025 12:04:41;02;MZN;22753.36;22753.36;266.02;343734127344460914966;855190622
51239937736;BCO02TIB0000000165;AG041702;021939108012136149314;12-06-2025 14:48:37;02;ZAR;42606.83;676.30;251.88;272528006400177106737;846694850
03999479890;BCO02TIB0000000166;AG031704;026279940288289101639;18-06-2025 12:05:02;03;MZN;27555.09;27555.09;135.06;977853151210012371037;874789615
30172570686;BCO02TIB0000000167;AG040602;022300694345587466525;08-01-2025 15:09:31;02;MZN;88198.05;88198.05;664.32;702767294900656076823;857517270
17311849887;BCO02TIB0000000168;AG050302;023277612365602196940;27-02-2025 09:57:09;02;MZN;34093.50;34093.50;294.23;863542686917887149639;840978126
34524362357;BCO02TIB0000000169;AG031802;022230000489758573303;01-12-2025 13:57:30;02;MZN;1285680.70;1285680.70;4646.51;533895963124152914340;868465142
24548997292;BCO02TIB0000000170;AG060101;023632948200268101251;29-10-2025 08:21:55;02;MZN;59537.13;59537.13;890.77;518803535075165402695;847211503
62305387869;BCO02TIB0000000171;AG060408;022257003274044135867;06-12-2025 15:58:17;02;MZN;39984.69;39984.69;710.81;978541040865157803645;873269857
83314371463;BCO02TIB0000000172;AG011108;022668483410400455936;29-10-2025 15:37:44;02;MZN;145673.31;145673.31;386.52;734265912346738565366;851812454
17787870414;BCO02TIB0000000173;AG090203;025447287775725295524;12-10-2025 08:02:21;03;MZN;189228.91;189228.91;2326.54;996233395620528566906;877774240
69551082497;BCO02TIB0000000174;AG020807;027206535862833002034;31-07-2025 08:05:11;02;MZN;147541.20;147541.20;1673.31;473881200752511472183;870956039
89431549480;BCO02TIB0000000175;AG080908;028376385687900906341;31-01-2025 15:06:00;01;MZN;40621.23;40621.23;296.88;021427160875653445869;824343642
16270642200;BCO02TIB0000000176;AG032007;028737899295097548249;27-06-2025 12:15:54;03;EUR;88018.25;1397.12;114.83;913680732575149740838;851696656
30280581626;BCO02TIB0000000177;AG060101;025996111490939398570;02-09-2025 12:40:56;03;USD;209566.24;3326.45;2144.67;433809917109089445828;868945517
55657387407;BCO02TIB0000000178;AG070102;024163602704984277117;18-08-2025 13:07:43;02;MZN;710500.87;710500.87;11338.12;351070986210408467703;843223824
89286409611;BCO02TIB0000000179;AG061201;022519099301181224516;11-04-2025 10:04:28;03;MZN;331465.02;331465.02;6378.99;964157455035801489261;865180457
56932309658;BCO02TIB0000000180;AG090101;027833272622949666796;24-12-2025 09:54:59;03;MZN;1411085.74;1411085.74;6003.06;481383643804645203325;867715472
02493714863;BCO02TIB0000000181;AG031705;024928096798827998832;21-01-2025 15:42:17;03;MZN;35341.92;35341.92;678.64;576305240476029013843;823299333
04974120897;BCO02TIB0000000182;AG030705;024041127911641358532;10-10-2025 11:01:29;03;MZN;54721.49;54721.49;798.42;765981300237528479245;872090558
41445884781;BCO02TIB0000000183;AG061002;020338521667151935143;15-08-2025 11:16:32;01;MZN;29252.50;29252.50;487.02;380812297263748222701;852095928
