ID da transacção;ID do Ponto;Data e hora de operação;Valor (MT);Comissão (MT);PAN;NIB de débito;Número de telefone de débito
BCO08TPOS0000000099;BCO08POS0000120;15-04-2025 15:18:39;4018.12;56.52;3061188793775580803;089775727230250746830;852451496
BCO08TPOS0000000100;BCO08POS0000084;04-11-2025 07:20:43;418.81;9.67;5451486217834499843;088654732100235685107;864911803
BCO08TPOS0000000101;BCO08POS0000034;07-12-2025 08:27:01;385.30;8.06;3408092337604811443;084859560519594495008;876689138
BCO08TPOS0000000102;BCO08POS0000092;09-09-2025 20:29:17;724.24;6.76;7507384376177716113;080847071146779337521;828729237
BCO08TPOS0000000103;BCO08POS0000077;10-10-2025 09:40:08;5635.07;34.62;5318400581477283215;087860547506933702564;843415409
BCO08TPOS0000000104;BCO08POS0000046;21-02-2025 09:19:06;2868.38;40.31;2502161166899660855;081911523633059440397;864684368
BCO08TPOS0000000105;BCO08POS0000064;03-04-2025 15:03:07;578.49;1.96;6155923846675598160;080355249762348329097;824917554
BCO08TPOS0000000106;BCO08POS0000037;10-01-2025 13:35:52;2751.12;41.03;6323025364488396741;082404450771574416825;851211838
BCO08TPOS0000000107;BCO08POS0000005;22-10-2025 19:59:08;633.90;13.97;0743360762864591728;082861788303919300972;843333431
BCO08TPOS0000000108;BCO08POS0000043;28-11-2025 16:01:24;1188.20;10.59;6674414375851718918;083688135614284411774;854960816
BCO08TPOS0000000109;BCO08POS0000049;28-12-2025 07:14:43;3444.76;44.79;8343889549883211631;081885374757759861110;845692322
BCO08TPOS0000000110;BCO08POS0000038;04-03-2025 08:37:38;4709.21;75.32;7842516690918505225;087335935813324505074;826447775
BCO08TPOS0000000111;BCO08POS0000020;02-11-2025 18:11:01;179.15;3.55;9353596726300835474;089782447970393963753;852788398
BCO08TPOS0000000112;BCO08POS0000025;05-02-2025 14:45:47;1963.31;41.35;8464021689066248566;084039041656601266507;843624059
BCO08TPOS0000000113;BCO08POS0000119;29-06-2025 23:39:22;1011.45;19.67;0163061347413626167;080743543252012564915;877433374
BCO08TPOS0000000114;BCO08POS0000074;03-12-2025 16:07:04;876.75;18.17;2138931811830712983;087705889661651166852;865006996
BCO08TPOS0000000115;BCO08POS0000044;11-12-2025 21:17:01;443.93;2.29;1009200725216959322;086172452150834571341;850382147
BCO08TPOS0000000116;BCO08POS0000098;15-10-2025 09:31:53;2116.37;27.15;8250387256890096440;086919675336045173502;862312436
BCO08TPOS0000000117;BCO08POS0000100;21-04-2025 08:08:11;259.83;2.79;3203623580113154484;086756752743324560661;825083107
BCO08TPOS0000000118;BCO08POS0000061;16-04-2025 10:56:50;2797.23;35.55;0542826212682584754;081364402286660482016;843091758
BCO08TPOS0000000119;BCO08POS0000101;14-03-2025 11:51:56;38639.44;386.85;1661533484262421921;089227470240052011186;867055784
BCO08TPOS0000000120;BCO08POS0000056;21-04-2025 09:15:14;2032.66;27.37;6237573892204060342;088670166505608848028;856837123
BCO08TPOS0000000121;BCO08POS0000052;01-01-2025 20:32:41;1209.37;20.94;1476642219802960947;085374346510532105183;867270840
BCO08TPOS0000000122;BCO08POS0000038;17-04-2025 13:47:25;688.12;12.02;8367595873161202205;081221182581273470643;840002337
BCO08TPOS0000000123;BCO08POS0000109;15-03-2025 04:11:31;1174.34;2.13;7338153731939190977;088631791441546333441;866183029
BCO08TPOS0000000124;BCO08POS0000027;02-03-2025 15:49:27;12349.77;127.43;9025805491160084423;089619385220596787625;855060417
BCO08TPOS0000000125;BCO08POS0000025;20-05-2025 17:33:15;1470.53;19.46;1711661824115735643;085385811381424768926;859300603
BCO08TPOS0000000126;BCO08POS0000105;13-03-2025 15:30:45;518.10;3.04;2483939219915091652;085210694016017032668;828545965
BCO08TPOS0000000127;BCO08POS0000093;13-01-2025 08:42:08;739.63;5.83;1284994417876058328;086287956867247836896;847050444
BCO08TPOS0000000128;BCO08POS0000040;18-05-2025 09:57:16;446.26;9.12;3606465458861338078;089593987205906289962;822280296
BCO08TPOS0000000129;BCO08POS0000053;02-07-2025 07:31:18;536.42;5.45;2738907127180196025;089941568565180315424;870877611
BCO08TPOS0000000130;BCO08POS0000072;14-11-2025 08:52:47;1431.81;17.86;2226582098672949246;085286742802779894144;842299993
BCO08TPOS0000000131;BCO08POS0000019;11-03-2025 14:51:13;1415.33;32.44;7759908459208789829;085843439045612030895;849228867
BCO08TPOS0000000132;BCO08POS0000067;30-10-2025 13:47:38;1875.53;43.14;7181056611758285358;084576456963124677526;849877515
BCO08TPOS0000000133;BCO08POS0000076;10-11-2025 19:13:02;1568.06;10.56;2388214894332857855;085647678743169934051;852936634
BCO08TPOS0000000134;BCO08POS0000027;09-10-2025 16:48:04;1694.47;21.25;5807708282070566171;084406190674723123018;828282522
BCO08TPOS0000000135;BCO08POS0000053;04-09-2025 10:45:32;2665.41;29.15;1563674115145237748;086501483591328560440;822757209
BCO08TPOS0000000136;BCO08POS0000099;08-11-2025 19:42:09;5923.00;130.22;2073855825245968045;083262087757487781266;823989667
BCO08TPOS0000000137;BCO08POS0000081;27-06-2025 15:40:31;2012.72;21.92;6452872250437454508;084754116466419355363;873355784
BCO08TPOS0000000138;BCO08POS0000087;25-01-2025 09:08:31;411.20;5.51;8052693790515871030;080751371014674801524;829144780
BCO08TPOS0000000139;BCO08POS0000069;29-06-2025 20:24:06;350.47;3.91;5173492871886268903;086329437795087992902;823301965
BCO08TPOS0000000140;BCO08POS0000019;08-10-2025 17:49:20;432.66;8.51;3610319163737678365;086847290711285177442;861637788
BCO08TPOS0000000141;BCO08POS0000087;10-10-2025 21:59:32;1284.79;27.29;2032404079255077104;084881100925369528859;870626635
BCO08TPOS0000000142;BCO08POS0000076;09-10-2025 15:37:00;5798.97;49.20;6345155698448108778;089139517802446992577;829457195
BCO08TPOS0000000143;BCO08POS0000021;18-07-2025 18:20:02;1810.81;13.30;1534631110622289357;082444710523874927290;852597702
BCO08TPOS0000000144;BCO08POS0000110;22-04-2025 18:29:49;1411.72;24.64;8958502598734711054;086604661702418906093;877837601
BCO08TPOS0000000145;BCO08POS0000003;18-01-2025 09:43:49;5059.29;66.82;0656827829940828566;085915074185872937948;867520880
BCO08TPOS0000000146;BCO08POS0000099;12-07-2025 12:08:06;9830.30;175.91;7299153186127555393;083391883951831812681;848366367
BCO08TPOS0000000147;BCO08POS0000079;16-02-2025 14:09:19;649.48;14.12;8288043942526513162;088364115420542048768;849421196
BCO08TPOS0000000148;BCO08POS0000071;22-03-2025 21:27:33;1481.78;33.39;0605348645450618018;088907848311338088016;869723902
BCO08TPOS0000000149;BCO08POS0000013;15-07-2025 18:03:08;6262.77;111.40;5406048359582743738;087591788393150695069;852751829
BCO08TPOS0000000150;BCO08POS0000021;18-05-2025 19:07:23;723.43;16.26;6988464314562686738;084431261337282453363;844576382
BCO08TPOS0000000151;BCO08POS0000023;12-02-2025 14:36:55;1051.38;11.58;6467409462599462241;080957700320827944767;828171468
BCO08TPOS0000000152;BCO08POS0000053;18-03-2025 07:48:00;1066.60;5.77;9192139873865466526;081209749816697693111;825018040
BCO08TPOS0000000153;BCO08POS0000066;22-04-2025 08:43:10;2065.60;21.41;1869983154214835165;088439118956431992788;859401247
BCO08TPOS0000000154;BCO08POS0000076;13-01-2025 14:23:01;1417.04;3.58;5375928352585169507;081928640541521119460;847816813
BCO08TPOS0000000155;BCO08POS0000075;12-11-2025 16:21:25;152.57;3.01;3580094269227831431;088490209006462737482;866338669
BCO08TPOS0000000156;BCO08POS0000025;27-08-2025 07:08:04;4205.99;27.26;7338979747280901793;086218385060344587193;879298255
BCO08TPOS0000000157;BCO08POS0000094;09-03-2025 16:06:19;764.30;10.11;4771576765101985794;083013065749353804765;856329813
BCO08TPOS0000000158;BCO08POS0000009;15-08-2025 18:32:38;2116.29;43.25;1044443143018176585;080458566553048642032;842558812
BCO08TPOS0000000159;BCO08POS0000040;09-08-2025 20:01:37;1661.88;27.17;7059313076880129203;081340726451651908024;853635689
BCO08TPOS0000000160;BCO08POS0000094;08-07-2025 18:16:40;364.06;6.75;2219840554274540599;088055777715567863444;851485987
BCO08TPOS0000000161;BCO08POS0000067;23-03-2025 05:38:36;2180.71;29.47;0339502105124831042;083020965617007814500;867883417
BCO08TPOS0000000162;BCO08POS0000107;11-08-2025 11:05:21;2084.67;38.06;9199018902668251424;088323562341365518965;871339167
BCO08TPOS0000000163;BCO08POS0000062;20-10-2025 17:59:06;804.93;1.47;9683858052645633505;089345805054530749431;846418849
BCO08TPOS0000000164;BCO08POS0000030;16-08-2025 06:34:50;593.26;11.48;6548637932734524444;080019767988130333544;845632343
BCO08TPOS0000000165;BCO08POS0000027;12-10-2025 09:10:20;4600.81;103.00;3896376484787387552;081564172331183984286;870076800
BCO08TPOS0000000166;BCO08POS0000058;25-07-2025 08:56:36;1796.01;40.32;7978736034404993176;083460293665884872599;863548836
BCO08TPOS0000000167;BCO08POS0000054;02-12-2025 17:58:23;2456.12;38.46;6249927531812365154;088119901423611650619;875977073
BCO08TPOS0000000168;BCO08POS0000058;22-07-2025 10:05:23;19497.31;348.71;2400782480271199377;089698576648144687961;847211709
BCO08TPOS0000000169;BCO08POS0000048;25-12-2025 08:50:33;843.07;17.02;7834949536618907646;082179842468058120395;861647344
BCO08TPOS0000000170;BCO08POS0000105;09-08-2025 04:44:59;870.46;9.56;2496980475400293756;089052559100510458095;862548849
BCO08TPOS0000000171;BCO08POS0000057;26-10-2025 18:26:14;1655.65;6.79;8256481951386270830;086010048276097104340;869025889
BCO08TPOS0000000172;BCO08POS0000010;03-02-2025 09:36:03;680.09;7.29;6749940823035114047;086161763348825490683;858292367
BCO08TPOS0000000173;BCO08POS0000061;30-11-2025 15:18:06;2524.69;51.76;1921265652235443603;087238381683543798576;870397996
BCO08TPOS0000000174;BCO08POS0000011;23-06-2025 20:28:57;1265.37;13.89;8812977841291273941;089290878867219879934;871466137
BCO08TPOS0000000175;BCO08POS0000076;04-06-2025 12:17:35;8484.80;138.69;0580939342910401958;083999006641126049734;853474846
BCO08TPOS0000000176;BCO08POS0000013;02-01-2025 05:07:03;11941.73;104.42;3050396663044016909;086997836775128565363;825081309
BCO08TPOS0000000177;BCO08POS0000004;13-04-2025 22:48:34;241.13;5.56;1705579088965270087;080754054489239358710;850269159
BCO08TPOS0000000178;BCO08POS0000092;07-12-2025 14:53:29;588.92;9.52;4807126253985160988;083735741322533107913;870032685
BCO08TPOS0000000179;BCO08POS0000051;07-02-2025 06:38:42;4491.24;52.48;8907598981140122259;081657353526753208799;861331337
BCO08TPOS0000000180;BCO08POS0000116;05-10-2025 11:55:42;1994.82;28.21;0301722106140215222;088609110292645401971;853301259
BCO08TPOS0000000181;BCO08POS0000109;20-04-2025 17:09:54;2010.80;40.95;0202019173480666911;088818510655949982376;856094175
BCO08TPOS0000000182;BCO08POS0000069;01-04-2025 05:06:43;225.93;5.07;9058939265062975771;085048805097121529823;843447886
BCO08TPOS0000000183;BCO08POS0000017;06-02-2025 10:09:57;2051.11;22.45;4881597382477790519;089754364628340565718;843253139
BCO08TPOS0000000184;BCO08POS0000085;06-06-2025 23:52:57;655.90;12.60;4781313910302820034;083124489255165743374;847435618
BCO08TPOS0000000185;BCO08POS0000010;16-07-2025 13:30:53;2250.10;30.53;3412373205705206377;080423897044041842707;873182095
BCO08TPOS0000000186;BCO08POS0000067;11-08-2025 20:38:37;1231.87;27.70;2827864745471247787;086903745403913536912;852806776
BCO08TPOS0000000187;BCO08POS0000086;27-01-2025 18:31:32;597.35;11.95;8563900165680650348;089941568565180315424;825632998
BCO08TPOS0000000188;BCO08POS0000102;23-02-2025 20:40:49;1033.10;20.28;2185991048308897351;084334256421758224238;842619121
BCO08TPOS0000000189;BCO08POS0000085;12-07-2025 15:26:20;4386.53;67.24;3715510389198650119;086778931532015719481;870528329
BCO08TPOS0000000190;BCO08POS0000116;28-04-2025 18:06:41;3304.27;39.06;7904719749932602260;088279581031856873416;848982534
BCO08TPOS0000000191;BCO08POS0000041;16-11-2025 19:09:13;1933.57;18.82;8170402224069241515;082636535781857919699;851381759
BCO08TPOS0000000192;BCO08POS0000087;23-07-2025 11:51:39;555.84;3.29;2010122504660997736;086512923996210837682;856379574
BCO08TPOS0000000193;BCO08POS0000041;19-12-2025 09:56:56;1646.02;20.40;3112286859731362892;087444600548384031393;866475777
BCO08TPOS0000000194;BCO08POS0000054;02-10-2025 18:22:18;3105.43;64.96;5320154963273723340;089649086028975116016;829237004
BCO08TPOS0000000195;BCO08POS0000057;19-07-2025 16:23:45;592.44;7.60;2794218211112989597;088544552877425329576;852049064
BCO08TPOS0000000196;BCO08POS0000081;25-08-2025 12:21:59;2695.45;60.63;5381626462053675836;083207569682778489193;820630001
BCO08TPOS0000000197;BCO08POS0000101;23-11-2025 07:27:03;13137.34;231.38;2526719289754172481;080743543252012564915;856739399
BCO08TPOS0000000198;BCO08POS0000086;18-04-2025 18:44:32;3135.18;8.73;1384180525202687882;080603666763218229366;869649297
BCO08TPOS0000000199;BCO08POS0000087;11-12-2025 19:50:51;574.67;13.05;2503426632213056357;085317625409620181918;859318780
BCO08TPOS0000000200;BCO08POS0000116;31-12-2025 11:23:15;7354.86;56.93;6646149120165507088;085373686091235852840;822075138
BCO08TPOS0000000201;BCO08POS0000100;10-01-2025 18:40:50;473.62;5.74;0144606279439504663;082571931769216680328;840932137
BCO08TPOS0000000202;BCO08POS0000028;27-10-2025 21:41:25;741.91;8.59;9118805796067171854;088499769624407062600;859825614
BCO08TPOS0000000203;BCO08POS0000017;09-09-2025 17:25:57;161.72;1.95;1287216054825180587;087843723296623022509;865996571
BCO08TPOS0000000204;BCO08POS0000052;08-12-2025 18:47:15;744.84;17.68;0243292933346530102;080542984397453281112;829034330
BCO08TPOS0000000205;BCO08POS0000036;21-05-2025 11:50:38;472.51;2.92;6342748809948433236;080946485511362912214;873893781
BCO08TPOS0000000206;BCO08POS0000007;14-12-2025 23:35:39;137.12;0.46;8966543803975392354;081115958909923448852;861627501
BCO08TPOS0000000207;BCO08POS0000112;22-09-2025 08:36:55;2639.32;29.33;2318094861453232869;085283239395470303461;868984694
BCO08TPOS0000000208;BCO08POS0000119;19-12-2025 14:13:27;1857.90;2.07;9788504499369657423;085498861150542251301;850224286
BCO08TPOS0000000209;BCO08POS0000002;08-02-2025 11:00:04;1127.93;14.41;3571230834520562436;081051565803067897420;863395195
BCO08TPOS0000000210;BCO08POS0000024;03-11-2025 20:04:24;1049.91;12.90;0953157868516387908;080713313184103912491;862901493
BCO08TPOS0000000211;BCO08POS0000119;27-03-2025 11:29:22;1705.01;27.16;7694873732491420182;088119901423611650619;851855524
BCO08TPOS0000000212;BCO08POS0000008;21-04-2025 09:35:56;510.86;1.70;8558148240292182014;088391784357130991368;848148513
BCO08TPOS0000000213;BCO08POS0000111;01-08-2025 21:23:07;10145.88;206.58;2355387234751181698;080624115730642953783;879598960
BCO08TPOS0000000214;BCO08POS0000064;23-09-2025 19:53:23;491.47;5.20;7669412595895332349;081251982969067560893;846059769
