NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
088429744953923108713;05612345700;MZ5908842974495392310871377555922088;AG071107;;02;MZN;01;01;04;47730;00;0.00;0;01;04;01;00;20-04-2025;06-02-2017;;;20-04-2025;04;02;S;N
088440218559045005853;95211860139;MZ5908844021855904500585315297307464;AG040108;;01;MZN;01;01;05;64190;00;0.00;0;01;05;01;00;05-07-2025;08-06-2018;;;05-07-2025;05;03;S;N
082457831389521825647;49542692246;MZ5908245783138952182564741535453590;AG070203;;01;MZN;01;01;03;49230;00;0.00;0;01;04;01;00;19-08-2025;18-12-2023;;;19-08-2025;04;01;G;N
081186350769791753120;89105239237;MZ5908118635076979175312098122093562;AG031708;;01;MZN;03;02;02;01130;03;20988584.02;500;00;04;01;00;27-09-2025;02-11-2023;;;27-09-2025;04;01;G;N
087215176469458131816;27390225935;MZ5908721517646945813181658776540486;AG100409;;02;MZN;03;02;04;01110;04;6628183.28;154;00;02;01;00;11-06-2025;03-10-2020;;;11-06-2025;02;03;S;N
081500362533381996329;71747117126;MZ5908150036253338199632975176210850;AG060104;;02;MZN;06;02;02;96020;02;740544.83;277;00;03;01;00;11-05-2025;11-07-2024;;;11-05-2025;03;04;S;N
089510955197789837253;48553848220;MZ5908951095519778983725327659607704;AG021308;;01;USD;03;02;03;47730;01;3284712.08;25;00;01;01;00;13-04-2025;03-01-2017;;;13-04-2025;01;02;G;N
089005403801645831268;12839041067;MZ5908900540380164583126840757394996;AG060806;;01;MZN;01;01;03;47110;00;0.00;0;01;05;01;00;17-03-2025;14-02-2024;;;17-03-2025;05;03;S;N
081937672362111671412;77199204529;MZ5908193767236211167141252941547648;AG100106;;05;MZN;01;01;03;01130;00;0.00;0;01;04;01;00;14-03-2025;22-07-2019;;;14-03-2025;04;01;G;N
084978852618777024602;68904517695;MZ5908497885261877702460287436866916;AG070104;;02;MZN;01;01;02;47210;00;0.00;0;02;05;01;00;25-10-2025;11-11-2021;;;25-10-2025;05;02;G;N
089614403348214004488;91256508611;MZ5908961440334821400448890868332822;AG100704;;03;MZN;01;01;02;01110;00;0.00;0;01;03;01;00;12-01-2025;06-11-2021;;;12-01-2025;03;05;G;N
080675957228536409827;86728963394;MZ5908067595722853640982703143195166;AG020409;;01;MZN;01;01;03;64190;00;0.00;0;01;03;01;00;23-06-2025;21-03-2025;;;23-06-2025;03;01;G;N
088029889280700463068;73496898829;MZ5908802988928070046306885914827773;AG080807;;03;MZN;01;01;05;55101;00;0.00;0;01;02;01;00;24-08-2025;01-10-2020;;;24-08-2025;02;02;S;N
087705889661651166852;36110242307;MZ5908770588966165116685261384134619;AG050908;;01;MZN;01;01;05;47210;00;0.00;0;02;02;01;00;18-08-2025;13-09-2020;;;18-08-2025;02;01;G;N
087081797268476304943;29482821473;MZ5908708179726847630494320238786955;AG031603;;01;MZN;04;02;04;01110;02;10905878.73;120;00;04;01;00;14-01-2025;06-12-2024;;;14-01-2025;04;01;G;N
081612742179022203687;74289466499;MZ5908161274217902220368795756879639;AG040502;;01;ZAR;01;01;04;55101;00;0.00;0;02;05;01;00;27-06-2025;10-09-2022;;;27-06-2025;05;01;G;N
089075838112435824692;23377879563;MZ5908907583811243582469207154623216;AG070107;;01;MZN;01;01;02;62010;00;0.00;0;01;04;03;16;06-04-2025;01-06-2021;;;06-04-2025;04;01;S;N
085735196078352714653;58125196276;MZ5908573519607835271465353300993359;AG020601;;01;MZN;01;01;01;47210;00;0.00;0;02;03;01;00;01-12-2025;16-07-2020;;;01-12-2025;03;01;G;N
083987097420655548686;10183131362;MZ5908398709742065554868646457323014;AG030902;;01;MZN;01;01;02;49230;00;0.00;0;02;05;01;00;12-02-2025;08-07-2023;;;12-02-2025;05;04;S;N
087010636331976262197;23580908959;MZ5908701063633197626219743645397540;AG011602;;01;MZN;01;01;02;01110;00;0.00;0;01;01;01;00;01-04-2025;16-07-2020;;;01-04-2025;01;01;G;N
081523437188283972791;27056846527;MZ5908152343718828397279173927948260;AG021109;;01;MZN;01;01;03;56101;00;0.00;0;01;03;01;00;03-11-2025;12-10-2021;;;03-11-2025;03;01;G;N
088416908821187236394;86918008165;MZ5908841690882118723639422259359636;AG040708;;05;MZN;03;02;04;41000;03;5023963.57;211;00;02;01;00;26-07-2025;13-04-2025;;;26-07-2025;02;04;S;N
087385812301110053941;95273185836;MZ5908738581230111005394102756435731;AG070608;;01;USD;01;01;04;47730;00;0.00;0;02;03;01;00;01-12-2025;21-04-2022;;;01-12-2025;03;02;G;N
089518400901041536217;25697049144;MZ5908951840090104153621765430226307;AG010604;;01;MZN;08;02;02;01130;01;86989020.37;244;00;02;01;00;15-08-2025;08-09-2018;;;15-08-2025;02;02;S;N
080776534697850476067;79115808951;MZ5908077653469785047606714382050422;AG081106;;01;MZN;01;01;05;41000;00;0.00;0;01;05;01;00;18-09-2025;18-08-2025;;;18-09-2025;05;03;S;N
087614755945390088579;54723698611;MZ5908761475594539008857944099981608;AG090108;;01;MZN;05;02;04;62010;01;4571170.92;55;00;05;01;00;30-12-2025;30-12-2025;;;30-12-2025;05;03;S;N
088344648572207187479;54718364805;MZ5908834464857220718747901600199582;AG070603;;01;MZN;01;01;05;62010;00;0.00;0;02;01;01;00;14-01-2025;15-05-2024;;;14-01-2025;01;02;S;N
084701077817705528541;35255096990;MZ5908470107781770552854125749959711;AG021407;;01;MZN;01;01;04;64190;00;0.00;0;01;04;01;00;06-06-2025;26-07-2017;;;06-06-2025;04;04;G;N
086172789818908958529;06703678557;MZ5908617278981890895852928997150150;AG091403;;03;MZN;01;01;01;62010;00;0.00;0;01;02;01;00;03-10-2025;22-03-2022;;;03-10-2025;02;03;G;N
082086239495688552668;51218445702;MZ5908208623949568855266845898332201;AG020301;;01;MZN;01;01;04;86100;00;0.00;0;01;03;01;00;22-08-2025;06-10-2016;;;22-08-2025;03;01;G;N
084406190674723123018;50879387962;MZ5908440619067472312301857642661875;AG100107;;02;MZN;01;01;05;41000;00;0.00;0;01;01;01;00;05-04-2025;09-02-2016;;;05-04-2025;01;02;S;N
088972832167681232182;09112326486;MZ5908897283216768123218278431989625;AG050709;;05;USD;01;01;04;01130;00;0.00;0;02;02;01;00;27-05-2025;17-10-2021;;;27-05-2025;02;01;S;N
084363449878102046576;61354681041;MZ5908436344987810204657658084423523;AG090402;;02;MZN;01;01;05;85210;00;0.00;0;01;05;01;00;24-03-2025;26-10-2019;;;24-03-2025;05;03;S;N
081072170686596969909;42431175126;MZ5908107217068659696990928888972011;AG060306;;04;MZN;05;02;01;41000;02;22507059.92;450;00;05;01;00;30-06-2025;15-03-2020;;;30-06-2025;05;02;S;S
082377275326913538423;90699554674;MZ5908237727532691353842321052169346;AG031905;;04;MZN;08;02;01;85210;03;24179856.45;89;00;03;01;00;27-06-2025;04-11-2017;;;27-06-2025;03;03;G;N
083258227741328236321;28458046511;MZ5908325822774132823632120333440709;AG021104;;01;MZN;05;02;03;47300;02;54909757.96;256;00;03;01;00;05-07-2025;10-05-2016;;;05-07-2025;03;01;S;N
081221311958534701591;31564977230;MZ5908122131195853470159174839010330;AG030101;;01;MZN;01;01;05;64190;00;0.00;0;02;01;03;13;01-01-2025;20-09-2020;;;01-01-2025;01;01;G;N
081906117665239673791;74880458667;MZ5908190611766523967379101372120062;AG031101;;01;MZN;01;01;02;56101;00;0.00;0;01;03;01;00;15-09-2025;02-08-2018;;;15-09-2025;03;02;S;N
085361599830254604372;67824461373;MZ5908536159983025460437237558801250;AG070105;;02;MZN;01;01;05;47300;00;0.00;0;01;05;01;00;06-11-2025;03-02-2020;;;06-11-2025;05;04;G;N
084074714240035413334;00647838338;MZ5908407471424003541333417451460384;AG030501;;01;MZN;05;02;01;85210;01;28228758.07;169;00;01;01;00;16-05-2025;22-04-2019;;;16-05-2025;01;01;G;N
088469444792804847178;07515929277;MZ5908846944479280484717854244020443;AG100306;;02;MZN;03;02;04;96020;01;8835660.42;98;00;02;01;00;27-11-2025;23-02-2017;;;27-11-2025;02;01;G;S
085932629576926576996;62100648870;MZ5908593262957692657699666187450771;AG100203;;01;MZN;01;01;05;47110;00;0.00;0;01;05;01;00;25-03-2025;10-06-2024;;;25-03-2025;05;01;G;N
085090907750197185861;34451615132;MZ5908509090775019718586116862045182;AG020605;;01;MZN;01;01;05;56101;00;0.00;0;01;05;01;00;04-12-2025;27-10-2019;;;04-12-2025;05;02;S;N
082247084101778274286;48442295572;MZ5908224708410177827428613536734007;AG100405;;01;MZN;01;01;02;96020;00;0.00;0;02;02;01;00;09-04-2025;10-02-2019;;;09-04-2025;02;02;S;N
080360232417408032121;53493956102;MZ5908036023241740803212147821574404;AG070906;;01;MZN;01;01;05;41000;00;0.00;0;02;02;01;00;03-09-2025;01-04-2019;;;03-09-2025;02;04;S;N
088566763853774592144;43702517065;MZ5908856676385377459214457597987410;AG090106;;05;MZN;01;01;01;64190;00;0.00;0;01;04;03;05;10-02-2025;25-11-2022;;;10-02-2025;04;04;G;N
084482158972949886504;26630101668;MZ5908448215897294988650422543255137;AG031205;;01;MZN;06;02;03;01110;01;2168084.57;136;00;02;01;00;18-05-2025;06-05-2018;;;18-05-2025;02;02;S;N
083280350571551968680;14535122805;MZ5908328035057155196868018587457674;AG030108;;01;MZN;03;02;03;47110;03;2944054.72;336;00;01;01;00;17-12-2025;31-05-2018;;;17-12-2025;01;02;G;N
088952116249325430775;54225134529;MZ5908895211624932543077536835140669;AG040607;;01;MZN;06;02;03;47210;01;9988096.53;200;00;05;01;00;26-06-2025;29-02-2024;;;26-06-2025;05;01;S;N
089413727741837782062;03039577076;MZ5908941372774183778206292811632673;AG050301;;01;MZN;01;01;01;47110;00;0.00;0;01;04;01;00;28-01-2025;27-07-2022;;;28-01-2025;04;03;S;N
089139517802446992577;62678663734;MZ5908913951780244699257784678586138;AG070307;;04;MZN;01;01;02;47110;00;0.00;0;02;03;01;00;12-10-2025;20-10-2019;;;12-10-2025;03;02;S;N
087573227958142740807;12831663233;MZ5908757322795814274080730079182819;AG031804;;04;MZN;01;01;04;47110;00;0.00;0;02;03;01;00;19-04-2025;24-08-2017;;;19-04-2025;03;01;S;N
081184149580079113138;29962726968;MZ5908118414958007911313811571418932;AG020809;;02;MZN;01;01;03;55101;00;0.00;0;02;04;01;00;06-07-2025;25-11-2019;;;06-07-2025;04;01;G;N
088327137224945804694;84206292556;MZ5908832713722494580469438365758811;AG080807;;05;MZN;01;01;05;56101;00;0.00;0;01;01;01;00;02-09-2025;04-05-2016;;;02-09-2025;01;05;G;N
088168286026667618958;69072141041;MZ5908816828602666761895867461386971;AG081202;;01;MZN;01;01;04;55101;00;0.00;0;02;01;01;00;07-08-2025;15-01-2022;;;07-08-2025;01;02;S;N
083667772758595525376;05641042546;MZ5908366777275859552537635909445712;AG100701;;01;MZN;01;01;05;47300;00;0.00;0;01;01;01;00;28-02-2025;08-09-2023;;;28-02-2025;01;02;G;N
085008940506949014973;00418240288;MZ5908500894050694901497353694062328;AG032202;;01;MZN;01;01;03;41000;00;0.00;0;01;05;01;00;20-12-2025;03-12-2025;;;20-12-2025;05;01;S;N
083746228669404541013;19156887771;MZ5908374622866940454101378746960370;AG031706;;01;MZN;01;01;02;01130;00;0.00;0;01;02;01;00;19-05-2025;18-01-2017;;;19-05-2025;02;03;S;N
089872705903225286664;57943337622;MZ5908987270590322528666471924205899;AG031702;;03;MZN;04;02;04;47110;02;2360473.89;103;00;01;01;00;07-05-2025;30-01-2024;;;07-05-2025;01;05;G;N
087464781440674525089;90518031574;MZ5908746478144067452508905681138333;AG090201;;01;USD;01;01;02;55101;00;0.00;0;02;05;01;00;28-10-2025;22-10-2025;;;28-10-2025;05;01;G;N
083476822790255901701;53349007298;MZ5908347682279025590170195902558654;AG070202;;03;MZN;01;01;05;47730;00;0.00;0;02;03;01;00;22-01-2025;08-10-2020;;;22-01-2025;03;02;G;N
082498796009376223452;63254821182;MZ5908249879600937622345290809798672;AG030104;;01;MZN;01;01;05;86100;00;0.00;0;02;03;03;17;29-12-2025;19-09-2020;;;29-12-2025;03;02;G;N
083007697830041306534;81384854070;MZ5908300769783004130653428889454178;AG030106;;02;MZN;01;01;02;01110;00;0.00;0;02;01;01;00;15-11-2025;08-02-2020;;;15-11-2025;01;02;S;N
088386009834674569468;05803685381;MZ5908838600983467456946854486900443;AG030203;;01;MZN;01;01;05;47300;00;0.00;0;02;04;01;00;21-01-2025;14-05-2020;;;21-01-2025;04;04;G;N
086544798207148299745;00304801517;MZ5908654479820714829974571930399942;AG032009;;01;MZN;04;02;03;56101;02;4180943.26;108;00;03;01;00;03-09-2025;10-07-2022;;;03-09-2025;03;03;G;N
083141666866018207453;21400451862;MZ5908314166686601820745352045615525;AG050205;;02;USD;01;01;02;96020;00;0.00;0;02;02;01;00;29-07-2025;20-06-2018;;;29-07-2025;02;03;G;N
089340145945975645919;82655694593;MZ5908934014594597564591911777036985;AG031809;;01;MZN;08;02;05;49230;03;5314155.94;81;00;04;01;00;05-04-2025;15-07-2019;;;05-04-2025;04;03;S;N
081070585684964878872;19911566647;MZ5908107058568496487887293920713399;AG010609;;01;MZN;01;01;04;55101;00;0.00;0;01;03;02;06;29-09-2025;29-04-2023;;;29-09-2025;03;04;G;N
081487111236923494029;34191490713;MZ5908148711123692349402913814402119;AG090608;;01;MZN;03;02;03;62010;02;6898046.35;120;00;04;01;00;17-12-2025;06-07-2022;;;17-12-2025;04;02;G;N
087797801653688782247;99898111501;MZ5908779780165368878224719682586846;AG090608;;01;MZN;06;02;02;47210;03;17332139.60;167;00;03;01;00;23-03-2025;15-10-2017;;;23-03-2025;03;03;S;N
088730545959870794629;17444586636;MZ5908873054595987079462928573877120;AG070605;;01;MZN;01;01;03;47300;00;0.00;0;02;05;01;00;26-11-2025;28-11-2018;;;26-11-2025;05;01;G;N
085611712550584651669;23095731756;MZ5908561171255058465166933779708394;AG090305;;01;MZN;06;02;04;01130;01;6184398.89;203;00;01;01;00;26-07-2025;21-02-2017;;;26-07-2025;01;01;S;N
081865535068686527806;93062579697;MZ5908186553506868652780673891419611;AG030707;;01;MZN;01;01;05;55101;00;0.00;0;02;01;01;00;22-09-2025;01-12-2021;;;22-09-2025;01;02;G;N
080497895672192091352;73484100339;MZ5908049789567219209135232033355559;AG071307;;01;MZN;01;01;01;01130;00;0.00;0;01;03;01;00;15-11-2025;11-08-2020;;;15-11-2025;03;02;S;N
081285830057952383497;89469203486;MZ5908128583005795238349784762403463;AG031003;;01;MZN;01;01;03;85210;00;0.00;0;01;01;01;00;30-08-2025;23-07-2020;;;30-08-2025;01;04;G;N
086125608431884866827;83901073973;MZ5908612560843188486682775869930809;AG031203;;01;MZN;01;01;03;96020;00;0.00;0;02;02;01;00;06-12-2025;23-11-2025;;;06-12-2025;02;02;G;N
085817301004666459181;77790948442;MZ5908581730100466645918170098909160;AG030704;;01;MZN;01;01;05;86100;00;0.00;0;02;01;01;00;11-02-2025;13-06-2016;;;11-02-2025;01;01;S;N
083902539195088832511;17839869024;MZ5908390253919508883251147228156536;AG031902;;03;MZN;01;01;01;01130;00;0.00;0;02;03;01;00;09-01-2025;12-08-2016;;;09-01-2025;03;03;G;N
081340655354482482352;52352916065;MZ5908134065535448248235210393408733;AG020404;;02;MZN;05;02;02;62010;02;81632692.80;431;00;01;01;00;30-03-2025;02-01-2022;;;30-03-2025;01;03;S;N
081797280997077810388;96910870283;MZ5908179728099707781038853859606551;AG070407;;01;MZN;01;01;04;47210;00;0.00;0;02;02;04;15;31-08-2025;11-07-2022;;;31-08-2025;02;02;G;N
082574177055920142411;05192485130;MZ5908257417705592014241177002022183;AG071109;;04;MZN;01;01;03;86100;00;0.00;0;01;03;01;00;26-12-2025;23-05-2017;;;26-12-2025;03;02;G;N
087483788626695166187;17298939512;MZ5908748378862669516618792729270759;AG100809;;01;MZN;01;01;03;47110;00;0.00;0;02;03;01;00;25-12-2025;15-06-2021;;;25-12-2025;03;01;G;N
085523675798296037802;19412088625;MZ5908552367579829603780291643959841;AG030902;;01;MZN;01;01;04;01130;00;0.00;0;01;05;01;00;28-04-2025;16-06-2017;;;28-04-2025;05;02;G;N
084704141486092334542;48799575350;MZ5908470414148609233454203375517151;AG090904;;02;MZN;01;01;04;49230;00;0.00;0;02;04;01;00;27-06-2025;26-02-2016;;;27-06-2025;04;05;G;N
086041602543009580260;66085687238;MZ5908604160254300958026017369258345;AG010106;;01;MZN;08;02;04;47210;01;25913624.17;395;00;01;01;00;04-10-2025;19-12-2020;;;04-10-2025;01;01;G;N
080619414458605998275;23387875176;MZ5908061941445860599827503035384857;AG051108;;02;MZN;01;01;01;49230;00;0.00;0;01;05;01;00;22-03-2025;03-02-2020;;;22-03-2025;05;01;G;N
080542499665495036203;78591093665;MZ5908054249966549503620348961970122;AG070104;;01;MZN;01;01;01;56101;00;0.00;0;02;04;01;00;27-10-2025;03-07-2019;;;27-10-2025;04;03;G;N
082749247222882955274;96064235743;MZ5908274924722288295527448392381597;AG071104;;01;MZN;01;01;02;55101;00;0.00;0;02;05;01;00;23-11-2025;26-05-2025;;;23-11-2025;05;01;G;N
082175854485448391803;47259010885;MZ5908217585448544839180318780181478;AG090609;;01;MZN;01;01;02;85210;00;0.00;0;01;01;01;00;16-11-2025;06-12-2024;;;16-11-2025;01;01;S;N
087746049703885975653;27304914413;MZ5908774604970388597565373316087751;AG090103;;01;MZN;01;01;01;41000;00;0.00;0;02;05;01;00;09-09-2025;13-11-2019;;;09-09-2025;05;02;S;N
084719220377764215344;64411630284;MZ5908471922037776421534458431663938;AG050802;;02;MZN;03;02;03;62010;01;5235042.51;136;00;02;03;08;02-12-2025;29-09-2025;;;02-12-2025;02;02;S;N
086812358785759378748;31607990023;MZ5908681235878575937874892127407811;AG080803;;01;MZN;04;02;03;47300;01;2595125.20;28;00;04;01;00;16-09-2025;01-05-2017;;;16-09-2025;04;01;G;N
084523562771675622463;57020672570;MZ5908452356277167562246329634164296;AG091201;;02;MZN;01;01;04;47300;00;0.00;0;01;03;01;00;03-11-2025;10-04-2025;;;03-11-2025;03;02;S;N
088681192022742725278;62815241224;MZ5908868119202274272527837846766294;AG080402;;01;MZN;05;02;02;01110;02;18198031.10;377;00;04;01;00;10-03-2025;19-02-2020;;;10-03-2025;04;02;G;N
082555089652363003409;19237320718;MZ5908255508965236300340968524656505;AG070505;;01;MZN;01;01;01;85210;00;0.00;0;02;05;01;00;26-10-2025;16-08-2017;;;26-10-2025;05;01;G;N
086325748995294643558;82111042502;MZ5908632574899529464355850769961710;AG030903;;01;MZN;04;02;03;62010;02;5542811.43;414;00;02;01;00;12-08-2025;26-08-2017;;;12-08-2025;02;03;G;N
082180928576636109599;37419684598;MZ5908218092857663610959960712965777;AG070404;;01;MZN;01;01;03;01110;00;0.00;0;01;01;01;00;10-06-2025;13-01-2022;;;10-06-2025;01;02;S;N
083405250347123588301;09283681595;MZ5908340525034712358830136826556980;AG071203;;01;MZN;01;01;02;47300;00;0.00;0;02;05;01;00;16-04-2025;23-05-2017;;;16-04-2025;05;03;S;N
088114056382147599243;20782251832;MZ5908811405638214759924321926415370;AG090307;;01;MZN;01;01;05;41000;00;0.00;0;02;01;01;00;16-12-2025;05-09-2017;;;16-12-2025;01;03;S;N
086144581914567826757;42269424686;MZ5908614458191456782675720393196791;AG031105;;01;MZN;01;01;03;41000;00;0.00;0;01;03;01;00;28-09-2025;11-09-2021;;;28-09-2025;03;03;S;N
086121354129490892771;96795907827;MZ5908612135412949089277175548386955;AG071209;;01;MZN;05;02;02;64190;04;55338293.14;276;00;04;01;00;14-01-2025;07-04-2021;;;14-01-2025;04;03;S;N
084749630268620952557;39093987813;MZ5908474963026862095255771043478612;AG070908;;02;MZN;01;01;01;64190;00;0.00;0;02;05;01;00;05-02-2025;19-11-2018;;;05-02-2025;05;02;G;N
089556048122866497737;82909448400;MZ5908955604812286649773772735768976;AG030106;;01;MZN;01;01;05;01110;00;0.00;0;02;04;01;00;19-06-2025;25-12-2016;;;19-06-2025;04;01;G;N
082071390954688230870;56252611472;MZ5908207139095468823087045189230451;AG100307;;01;MZN;01;01;05;64190;00;0.00;0;02;05;01;00;27-12-2025;24-12-2025;;;27-12-2025;05;02;S;N
081986266236854676933;98874523081;MZ5908198626623685467693306363836647;AG020604;;01;MZN;01;01;01;85210;00;0.00;0;01;04;01;00;29-09-2025;04-10-2018;;;29-09-2025;04;03;G;N
081819622138238363208;10833695683;MZ5908181962213823836320875881010375;AG100107;;01;MZN;01;01;02;47300;00;0.00;0;02;02;01;00;26-10-2025;07-10-2024;;;26-10-2025;02;02;G;N
084623810864399014386;70093273658;MZ5908462381086439901438675452773603;AG050904;;01;MZN;03;02;04;86100;02;11061591.92;278;00;05;01;00;16-06-2025;07-03-2025;;;16-06-2025;05;03;S;N
082355857694811337221;75726602840;MZ5908235585769481133722104341010933;AG030703;;01;USD;01;01;03;41000;00;0.00;0;02;01;01;00;13-02-2025;22-11-2017;;;13-02-2025;01;04;G;N
087018485209243614230;55724652545;MZ5908701848520924361423044932486387;AG090306;;01;MZN;08;02;01;01110;01;5063333.58;379;00;05;01;00;09-01-2025;06-03-2020;;;09-01-2025;05;02;S;N
084407227284525177313;40311597726;MZ5908440722728452517731325613227930;AG100106;;01;MZN;01;01;04;96020;00;0.00;0;01;03;02;04;21-01-2025;13-12-2021;;;21-01-2025;03;04;G;N
087239970197477063109;87569964774;MZ5908723997019747706310982808247246;AG100807;;02;MZN;01;01;05;47110;00;0.00;0;01;02;01;00;19-08-2025;15-03-2017;;;19-08-2025;02;02;S;N
080316963178868560398;53981234332;MZ5908031696317886856039866600407860;AG021503;;02;MZN;01;01;04;47210;00;0.00;0;01;03;01;00;25-06-2025;01-03-2018;;;25-06-2025;03;04;G;N
087203127572636083039;57552395873;MZ5908720312757263608303974279476671;AG060908;;04;MZN;08;02;02;64190;01;1849423.09;272;00;04;03;11;09-02-2025;01-11-2021;;;09-02-2025;04;04;G;N
088449680347270529718;09419626137;MZ5908844968034727052971887498642332;AG090405;;01;MZN;01;01;05;47110;00;0.00;0;01;03;01;00;25-06-2025;10-06-2016;;;25-06-2025;03;03;S;N
089971380130713109878;18570242447;MZ5908997138013071310987841761347755;AG100301;;01;MZN;01;01;04;62010;00;0.00;0;02;05;01;00;15-08-2025;18-06-2023;;;15-08-2025;05;05;S;N
080212122774094638207;22321330807;MZ5908021212277409463820746609992624;AG030909;;01;MZN;01;01;03;47730;00;0.00;0;02;02;01;00;01-08-2025;02-01-2019;;;01-08-2025;02;04;G;N
086288401452195095969;15320799268;MZ5908628840145219509596951465292314;AG031502;;05;MZN;03;02;02;01130;01;18665784.16;439;00;02;01;00;12-05-2025;09-08-2022;;;12-05-2025;02;01;G;N
