NUIB;Referência do depósito;Tipo de Depósito;Tipo de Contraparte;País da Contraparte;Latitude;Longitude;Tipo de taxas de juros;Taxa de juro de referência;Taxa Anual Efectiva (TAE);Taxa Anual Nominal Bruta (TANB);Taxa Anual Nominal Líquida (TANL);Moeda;Data de Depósito;Data de Maturidade;Data do 1º Pagamento de Juros;Frequência de pagamento de juros
14129349141;BCO08DEP000000020;DP;0;MZ;-18.5758;33.6677;1;2;2.7593;3.5952;2.2074;MZN;22-07-2025;20-10-2025;21-08-2025;5
15302297529;BCO08DEP000000021;DP;1;MZ;-21.9673;30.5782;1;6;2.2019;2.2940;1.7615;MZN;03-10-2025;03-10-2027;02-11-2025;5
45690791199;BCO08DEP000000022;DO;0;MZ;-23.5377;32.9390;1;3;1.0660;1.5685;0.8528;MZN;16-12-2025;;15-01-2026;4
03657452422;BCO08DEP000000023;DO;0;MZ;-23.2732;38.0072;1;2;0.8718;1.0243;0.6974;MZN;12-09-2025;;12-10-2025;2
62100648870;BCO08DEP000000024;DO;1;MZ;-20.0938;37.4698;1;4;0.2037;0.8405;0.1630;MZN;25-10-2025;;24-11-2025;3
99576262328;BCO08DEP000000025;DO;0;MZ;-15.0859;30.2281;1;3;0.4062;0.7714;0.3250;MZN;16-06-2025;;16-07-2025;5
57141490641;BCO08DEP000000026;DO;1;MZ;-23.4115;35.3449;1;5;1.8775;2.4999;1.5020;MZN;24-07-2025;;23-08-2025;4
95259375736;BCO08DEP000000027;PA;1;MZ;-24.7705;36.2191;1;7;11.7255;11.7838;9.3804;MZN;24-11-2025;23-05-2026;24-12-2025;2
18010522906;BCO08DEP000000028;DO;1;MZ;-16.2483;35.9815;2;5;1.3440;1.5932;1.0752;MZN;04-03-2025;;03-04-2025;9
51950654692;BCO08DEP000000029;DP;0;MZ;-22.5826;30.2736;1;4;6.5769;6.7281;5.2616;MZN;10-04-2025;10-05-2025;10-05-2025;1
78905206210;BCO08DEP000000030;DP;1;MZ;-17.6326;35.2221;3;6;9.4905;10.2119;7.5924;MZN;23-04-2025;20-10-2025;23-05-2025;3
23552899898;BCO08DEP000000031;DO;0;MZ;-12.5426;34.3708;2;2;1.0864;1.1855;0.8691;MZN;05-07-2025;;04-08-2025;4
12663999226;BCO08DEP000000032;DO;1;MZ;-13.4005;31.2046;2;7;0.3374;1.2234;0.2699;MZN;03-10-2025;;02-11-2025;9
65834368089;BCO08DEP000000033;DO;1;MZ;-20.7955;37.7414;1;3;0.7049;0.8232;0.5639;USD;20-03-2025;;19-04-2025;9
84400689785;BCO08DEP000000034;DO;1;MZ;-17.2907;31.8862;1;3;0.0865;0.9518;0.0692;MZN;15-09-2025;;15-10-2025;9
74799485589;BCO08DEP000000035;DP;1;MZ;-12.1146;37.4764;1;6;9.0376;9.4314;7.2301;MZN;11-05-2025;10-06-2025;10-06-2025;4
06159601618;BCO08DEP000000036;DO;0;MZ;-16.5605;38.3543;2;7;1.7708;2.4477;1.4166;ZAR;10-03-2025;;09-04-2025;6
53462675170;BCO08DEP000000037;DP;0;MZ;-22.2151;31.8500;2;3;7.2526;8.0210;5.8021;MZN;23-09-2025;23-10-2025;23-10-2025;9
24992633776;BCO08DEP000000038;DP;1;MZ;-14.2113;32.4397;1;1;4.7142;4.9563;3.7713;MZN;11-08-2025;11-08-2026;10-09-2025;4
58143994035;BCO08DEP000000039;DP;0;MZ;-24.9883;30.7568;2;6;4.8218;5.7688;3.8574;MZN;27-05-2025;27-05-2026;26-06-2025;4
69790322230;BCO08DEP000000040;DP;0;MZ;-23.4389;38.7777;1;1;7.2243;7.6808;5.7794;MZN;04-02-2025;06-03-2025;06-03-2025;4
83212025751;BCO08DEP000000041;DP;1;MZ;-18.7339;34.3911;1;6;6.3436;7.3275;5.0749;MZN;23-05-2025;22-06-2025;22-06-2025;4
99073650888;BCO08DEP000000042;DP;0;MZ;-10.1849;33.4588;1;3;7.7436;8.0516;6.1949;MZN;25-10-2025;23-01-2026;24-11-2025;3
60691521360;BCO08DEP000000043;DP;1;MZ;-17.1787;35.1916;1;4;1.3190;2.1976;1.0552;MZN;07-08-2025;07-08-2026;06-09-2025;4
40971227594;BCO08DEP000000044;DF;0;MZ;-17.9077;33.9686;1;4;5.1170;5.8384;4.0936;MZN;08-11-2025;;08-12-2025;5
10327171357;BCO08DEP000000045;DO;1;MZ;-14.3698;30.2649;1;5;0.3921;1.0492;0.3136;MZN;24-07-2025;;23-08-2025;4
05303170659;BCO08DEP000000046;DO;1;MZ;-25.4690;38.0909;1;6;1.9157;2.9126;1.5326;MZN;26-07-2025;;25-08-2025;4
18226596253;BCO08DEP000000047;DO;1;MZ;-17.2371;32.8030;1;5;0.6604;1.1001;0.5283;MZN;04-10-2025;;03-11-2025;5
05641042546;BCO08DEP000000048;PA;0;MZ;-20.4789;33.7584;2;1;5.9398;6.5398;4.7519;MZN;07-10-2025;05-01-2026;06-11-2025;6
54413738472;BCO08DEP000000049;DO;0;MZ;-10.4890;30.0237;1;7;0.6621;1.6163;0.5297;MZN;12-04-2025;;12-05-2025;5
46260326717;BCO08DEP000000050;DP;0;MZ;-18.7747;31.5949;1;1;8.3397;8.5135;6.6717;USD;16-12-2025;16-12-2026;15-01-2026;5
41710303827;BCO08DEP000000051;DO;0;MZ;-10.4685;32.0644;2;4;1.1008;1.2225;0.8807;MZN;18-03-2025;;17-04-2025;6
76810900627;BCO08DEP000000052;DP;1;MZ;-25.2913;32.6365;2;3;6.7240;7.5181;5.3792;MZN;09-08-2025;05-02-2026;08-09-2025;4
76804367511;BCO08DEP000000053;DO;0;MZ;-17.5146;39.0628;1;4;0.0985;0.6261;0.0788;ZAR;21-05-2025;;20-06-2025;3
15254128971;BCO08DEP000000054;DP;1;MZ;-23.5932;39.4867;1;3;8.7022;9.6181;6.9618;MZN;30-03-2025;26-09-2025;29-04-2025;6
85508303333;BCO08DEP000000055;DO;0;MZ;-21.5433;38.6557;3;6;0.2468;0.3387;0.1975;MZN;24-11-2025;;24-12-2025;9
17627672305;BCO08DEP000000056;DO;0;MZ;-18.1753;33.3908;1;1;1.1797;1.5843;0.9437;MZN;23-05-2025;;22-06-2025;2
33024025609;BCO08DEP000000057;DP;1;MZ;-12.2365;31.9601;1;4;5.1188;5.3960;4.0951;MZN;01-01-2025;01-01-2026;31-01-2025;9
45560528621;BCO08DEP000000058;DO;0;MZ;-19.7213;37.6618;1;1;1.0993;1.5927;0.8795;MZN;21-09-2025;;21-10-2025;5
45482657473;BCO08DEP000000059;DP;0;MZ;-23.6062;31.0073;2;2;3.3606;3.9664;2.6885;MZN;15-07-2025;15-07-2026;14-08-2025;3
56544913123;BCO08DEP000000060;DO;0;MZ;-11.2800;32.3025;2;4;1.4763;1.9826;1.1810;MZN;13-04-2025;;13-05-2025;1
62680245024;BCO08DEP000000061;DO;1;MZ;-17.8369;34.8818;1;7;1.7534;2.3646;1.4027;MZN;25-12-2025;;24-01-2026;2
59898229085;BCO08DEP000000062;DO;0;MZ;-11.8095;31.7149;1;5;0.8292;0.8360;0.6634;MZN;18-01-2025;;17-02-2025;1
74398984271;BCO08DEP000000063;DP;1;MZ;-24.7547;30.9435;3;3;2.1278;2.4812;1.7023;MZN;03-02-2025;05-03-2025;05-03-2025;4
93888735382;BCO08DEP000000064;DP;0;MZ;-15.7760;38.5872;1;3;4.3232;4.8076;3.4586;MZN;07-04-2025;07-04-2026;07-05-2025;6
71022397865;BCO08DEP000000065;DO;0;MZ;-19.9706;39.9715;2;2;1.2858;2.2520;1.0286;MZN;07-09-2025;;07-10-2025;3
92116222644;BCO08DEP000000066;DO;1;MZ;-21.0862;31.8536;1;3;1.2235;1.9545;0.9788;USD;01-09-2025;;01-10-2025;4
86921595967;BCO08DEP000000067;DO;1;MZ;-15.0273;31.5342;1;6;0.3365;0.8759;0.2692;MZN;28-06-2025;;28-07-2025;9
14945805011;BCO08DEP000000068;DO;1;MZ;-20.6321;35.1298;1;7;0.4373;0.8275;0.3498;MZN;06-02-2025;;08-03-2025;3
80876517340;BCO08DEP000000069;DO;1;MZ;-11.2026;39.9638;1;5;0.9344;1.3839;0.7475;MZN;13-12-2025;;12-01-2026;3
92728028755;BCO08DEP000000070;DO;0;MZ;-17.8201;30.6622;1;1;0.0128;0.0399;0.0103;MZN;19-06-2025;;19-07-2025;3
51886498302;BCO08DEP000000071;DP;0;MZ;-11.1403;39.4236;1;2;10.5544;10.5936;8.4435;MZN;15-12-2025;13-06-2026;14-01-2026;1
85854023569;BCO08DEP000000072;DP;0;MZ;-19.6425;31.7185;1;1;8.6622;9.2914;6.9298;ZAR;01-08-2025;30-10-2025;31-08-2025;5
99889477690;BCO08DEP000000073;DP;0;MZ;-16.8982;38.0328;1;7;1.9769;2.7766;1.5815;MZN;20-10-2025;20-10-2027;19-11-2025;3
32184689188;BCO08DEP000000074;DP;0;MZ;-12.9180;37.3814;1;2;6.4811;7.3884;5.1849;MZN;27-11-2025;27-11-2027;27-12-2025;3
88163336750;BCO08DEP000000075;DP;1;MZ;-22.3256;39.6742;1;3;4.3679;4.9615;3.4943;MZN;09-04-2025;08-07-2025;09-05-2025;6
62832347017;BCO08DEP000000076;DP;0;MZ;-16.8842;35.2551;3;3;10.3057;11.2596;8.2446;MZN;25-10-2025;24-11-2025;24-11-2025;9
62285855207;BCO08DEP000000077;PA;0;MZ;-22.1436;36.9787;1;2;11.9001;12.4026;9.5201;MZN;03-05-2025;03-05-2026;02-06-2025;2
32766437990;BCO08DEP000000078;DO;0;MZ;-22.8694;35.9879;1;7;1.6686;2.6468;1.3349;MZN;01-01-2025;;31-01-2025;5
81672478600;BCO08DEP000000079;DO;1;MZ;-23.2663;31.9506;1;3;0.8351;1.6417;0.6680;ZAR;29-07-2025;;28-08-2025;1
45061224428;BCO08DEP000000080;DP;1;MZ;-24.1280;33.4376;1;6;4.3785;5.0385;3.5028;MZN;14-02-2025;16-03-2025;16-03-2025;5
15850485904;BCO08DEP000000081;DO;0;MZ;-21.2287;32.0067;1;5;1.8283;1.9250;1.4626;MZN;02-08-2025;;01-09-2025;4
50771383379;BCO08DEP000000082;DO;0;MZ;-17.4421;37.1018;2;4;0.2741;1.1593;0.2193;MZN;28-02-2025;;30-03-2025;3
27390225935;BCO08DEP000000083;DP;1;MZ;-19.4200;35.1599;1;3;2.6132;2.9676;2.0905;MZN;30-05-2025;28-08-2025;29-06-2025;3
11622992330;BCO08DEP000000084;DO;1;MZ;-18.5824;37.1814;3;2;1.8354;1.8983;1.4683;MZN;24-02-2025;;26-03-2025;2
06939760981;BCO08DEP000000085;DO;1;MZ;-23.3988;36.8565;2;7;0.3012;0.7456;0.2410;USD;12-05-2025;;11-06-2025;9
26661279145;BCO08DEP000000086;PA;1;MZ;-25.3431;39.4336;1;4;4.7832;4.9892;3.8266;MZN;01-05-2025;28-10-2025;31-05-2025;9
94947659292;BCO08DEP000000087;DP;0;MZ;-14.8988;36.0650;1;4;4.2269;4.9875;3.3816;MZN;07-03-2025;05-06-2025;06-04-2025;9
10783693088;BCO08DEP000000088;DO;0;MZ;-18.2900;32.0127;1;4;0.9470;1.0431;0.7576;MZN;29-03-2025;;28-04-2025;1
83030434823;BCO08DEP000000089;DO;0;MZ;-17.1373;30.8689;1;5;1.7751;2.4239;1.4201;MZN;31-07-2025;;30-08-2025;9
55138386671;BCO08DEP000000090;DP;1;MZ;-24.1035;34.1499;2;7;10.2197;10.6168;8.1757;MZN;01-08-2025;30-10-2025;31-08-2025;4
88163336750;BCO08DEP000000091;DO;0;MZ;-12.7052;32.5045;2;3;1.6944;2.0143;1.3555;MZN;17-02-2025;;19-03-2025;2
05303170659;BCO08DEP000000092;DS;0;MZ;-19.6225;31.5974;3;5;6.2516;6.4882;5.0013;MZN;19-01-2025;;18-02-2025;9
91876320240;BCO08DEP000000093;DO;1;MZ;-15.3490;32.6163;1;6;1.0367;2.0011;0.8294;MZN;09-11-2025;;09-12-2025;3
87932628066;BCO08DEP000000094;DO;0;MZ;-15.8208;33.2341;1;7;0.9845;1.9777;0.7876;MZN;11-10-2025;;10-11-2025;2
36704422152;BCO08DEP000000095;DS;1;MZ;-23.4784;36.4547;2;2;5.4440;6.2211;4.3552;MZN;31-12-2025;;30-01-2026;6
32153118261;BCO08DEP000000096;DP;0;MZ;-24.3405;34.6251;1;5;7.7057;7.7610;6.1645;MZN;20-01-2025;19-02-2025;19-02-2025;9
04545857687;BCO08DEP000000097;DP;0;MZ;-13.3008;39.5587;1;4;9.7063;9.8397;7.7650;MZN;22-12-2025;20-06-2026;21-01-2026;5
14194306344;BCO08DEP000000098;DO;1;MZ;-13.6300;32.4748;1;7;1.8521;1.8578;1.4817;MZN;20-03-2025;;19-04-2025;2
60168731385;BCO08DEP000000099;DO;0;MZ;-20.7217;36.4995;1;3;1.2400;2.0648;0.9920;MZN;08-08-2025;;07-09-2025;3
01960923866;BCO08DEP000000100;DO;0;MZ;-22.4311;32.6527;2;2;0.1347;0.7489;0.1077;MZN;03-08-2025;;02-09-2025;3
39716053555;BCO08DEP000000101;DP;0;MZ;-13.3217;33.5678;2;5;9.6234;9.8265;7.6987;MZN;16-03-2025;14-06-2025;15-04-2025;9
71022397865;BCO08DEP000000102;DP;0;MZ;-25.7369;38.9273;1;7;7.1127;7.8871;5.6902;MZN;01-09-2025;01-09-2027;01-10-2025;1
41103849380;BCO08DEP000000103;DP;0;MZ;-16.4187;30.2873;1;3;3.5326;3.8809;2.8261;MZN;26-12-2025;26-03-2026;25-01-2026;2
24287170653;BCO08DEP000000104;DP;1;MZ;-13.7720;36.8980;2;7;11.6002;12.5165;9.2802;MZN;23-12-2025;23-12-2027;22-01-2026;4
82762715221;BCO08DEP000000105;DO;0;MZ;-22.3631;39.7762;2;7;1.1286;1.9633;0.9029;MZN;24-03-2025;;23-04-2025;6
90803727858;BCO08DEP000000106;DO;0;MZ;-17.2906;37.7269;1;4;0.4652;0.8513;0.3722;MZN;03-02-2025;;05-03-2025;9
24675307195;BCO08DEP000000107;DO;0;MZ;-16.4609;33.2822;1;5;0.6061;0.6653;0.4849;MZN;18-12-2025;;17-01-2026;5
08541682530;BCO08DEP000000108;DP;0;MZ;-21.2113;30.8265;1;7;4.2475;4.8949;3.3980;MZN;30-01-2025;29-07-2025;01-03-2025;4
84977570438;BCO08DEP000000109;DO;1;MZ;-25.9029;39.2604;1;3;0.0922;1.0041;0.0737;MZN;06-05-2025;;05-06-2025;3
66922230658;BCO08DEP000000110;DO;1;MZ;-15.8318;31.2668;1;1;0.1856;0.6183;0.1485;USD;04-05-2025;;03-06-2025;9
82319222504;BCO08DEP000000111;DO;0;MZ;-17.6340;36.7242;1;1;0.3293;0.9278;0.2634;MZN;24-11-2025;;24-12-2025;2
03578302208;BCO08DEP000000112;DP;0;MZ;-11.1520;38.3516;1;4;1.4337;2.1648;1.1470;MZN;21-07-2025;21-07-2027;20-08-2025;3
96389120569;BCO08DEP000000113;DP;0;MZ;-16.9422;31.0492;1;4;7.9652;8.4939;6.3722;MZN;23-02-2025;25-03-2025;25-03-2025;2
73230710841;BCO08DEP000000114;DO;0;MZ;-25.2556;35.8250;1;6;1.6390;1.9248;1.3112;MZN;03-06-2025;;03-07-2025;5
19555146520;BCO08DEP000000115;DP;0;MZ;-21.3029;39.7729;1;7;9.5067;10.2109;7.6054;MZN;08-12-2025;08-03-2026;07-01-2026;2
35133902594;BCO08DEP000000116;DO;0;MZ;-12.6549;33.2968;1;4;1.0533;1.1950;0.8427;MZN;18-09-2025;;18-10-2025;2
50620271466;BCO08DEP000000117;DO;1;MZ;-13.0844;31.5775;1;5;0.9886;1.2321;0.7908;MZN;21-09-2025;;21-10-2025;5
42755896335;BCO08DEP000000118;DS;0;MZ;-22.2184;34.6101;1;6;3.2658;3.5112;2.6126;MZN;25-07-2025;;24-08-2025;3
91021736284;BCO08DEP000000119;DO;0;MZ;-23.5330;33.7664;3;3;1.0564;1.5453;0.8451;MZN;12-01-2025;;11-02-2025;4
54599383010;BCO08DEP000000120;DP;0;MZ;-11.1454;37.4259;3;4;5.6524;6.5806;4.5219;USD;25-01-2025;25-01-2026;24-02-2025;9
57961905418;BCO08DEP000000121;DP;1;MZ;-25.3980;35.0730;1;3;2.6797;3.5209;2.1437;MZN;15-12-2025;15-12-2027;14-01-2026;6
70816169480;BCO08DEP000000122;DP;1;MZ;-14.9383;39.0407;1;5;8.0172;8.0938;6.4138;MZN;01-08-2025;01-08-2026;31-08-2025;5
87932628066;BCO08DEP000000123;DO;1;MZ;-18.2794;36.2985;3;4;1.6613;2.1425;1.3290;MZN;29-07-2025;;28-08-2025;1
18251624662;BCO08DEP000000124;DP;0;MZ;-16.7950;37.6142;2;3;1.8840;2.2912;1.5072;MZN;13-12-2025;13-03-2026;12-01-2026;6
43118359743;BCO08DEP000000125;PA;1;MZ;-13.2007;36.3173;1;7;6.9400;7.4141;5.5520;MZN;25-04-2025;25-05-2025;25-05-2025;4
39140489464;BCO08DEP000000126;DO;1;MZ;-25.9528;33.2178;1;4;0.5656;1.4028;0.4525;MZN;23-03-2025;;22-04-2025;3
54467244902;BCO08DEP000000127;DO;1;MZ;-23.3344;31.6792;1;7;0.2881;0.4713;0.2305;MZN;13-11-2025;;13-12-2025;2
60253419530;BCO08DEP000000128;DO;0;MZ;-14.0953;38.2270;2;4;1.7307;1.7853;1.3845;MZN;25-06-2025;;25-07-2025;1
44598581109;BCO08DEP000000129;DO;1;MZ;-19.4971;36.2299;1;4;0.4105;1.2353;0.3284;MZN;10-04-2025;;10-05-2025;3
76629575438;BCO08DEP000000130;DP;0;MZ;-12.4707;36.3405;2;3;1.0612;1.2067;0.8489;MZN;15-01-2025;14-07-2025;14-02-2025;6
19590346022;BCO08DEP000000131;DO;0;MZ;-18.8287;36.0602;1;7;1.1927;1.5371;0.9542;MZN;19-09-2025;;19-10-2025;2
80091398647;BCO08DEP000000132;DO;1;MZ;-10.9933;31.3797;1;4;0.6738;1.0014;0.5391;MZN;23-09-2025;;23-10-2025;4
81070023648;BCO08DEP000000133;DP;1;MZ;-19.1181;36.4001;2;4;2.0281;2.5303;1.6225;MZN;27-07-2025;25-10-2025;26-08-2025;1
12382891073;BCO08DEP000000134;DO;0;MZ;-22.7539;30.8170;2;3;0.1561;1.1257;0.1249;MZN;21-09-2025;;21-10-2025;9
63378933303;BCO08DEP000000135;DO;0;MZ;-18.1493;36.0996;2;6;1.4046;1.5285;1.1237;MZN;08-08-2025;;07-09-2025;6
30770282397;BCO08DEP000000136;DP;1;MZ;-23.2369;36.8286;1;4;9.7495;10.2311;7.7996;MZN;08-08-2025;08-08-2026;07-09-2025;9
98260085689;BCO08DEP000000137;DP;0;MZ;-19.2610;38.7250;2;2;6.6277;7.1971;5.3021;MZN;22-11-2025;22-11-2027;22-12-2025;9
18279060331;BCO08DEP000000138;DP;1;MZ;-13.5081;36.0455;1;5;9.5976;10.1965;7.6781;MZN;25-12-2025;25-12-2027;24-01-2026;3
48249236246;BCO08DEP000000139;DO;0;MZ;-22.9246;39.0354;1;1;0.1607;0.7923;0.1285;MZN;11-10-2025;;10-11-2025;2
13635880992;BCO08DEP000000140;DP;0;MZ;-12.9410;39.9688;1;7;3.0137;3.2473;2.4110;MZN;09-06-2025;09-06-2026;09-07-2025;6
05365724102;BCO08DEP000000141;DO;1;MZ;-22.6182;30.4758;1;4;1.6889;1.9673;1.3511;USD;29-05-2025;;28-06-2025;5
64337636166;BCO08DEP000000142;DP;0;MZ;-13.8664;38.1717;1;1;1.6526;1.6707;1.3220;MZN;15-11-2025;14-05-2026;15-12-2025;5
52052269144;BCO08DEP000000143;DP;1;MZ;-15.2470;32.2777;1;5;8.0869;9.0700;6.4695;MZN;09-08-2025;05-02-2026;08-09-2025;4
44044631819;BCO08DEP000000144;DP;0;MZ;-19.4666;37.7277;1;7;6.4873;6.6430;5.1898;MZN;28-10-2025;27-11-2025;27-11-2025;3
08828445145;BCO08DEP000000145;DO;1;MZ;-17.6197;32.7626;1;6;0.5626;0.6575;0.4501;ZAR;05-12-2025;;04-01-2026;2
78591093665;BCO08DEP000000146;DO;0;MZ;-21.5767;32.8785;1;4;0.5354;1.0497;0.4283;MZN;03-04-2025;;03-05-2025;1
83829499552;BCO08DEP000000147;DO;0;MZ;-21.0852;30.1554;1;3;0.7779;0.9890;0.6223;USD;08-11-2025;;08-12-2025;6
23441452976;BCO08DEP000000148;DP;1;MZ;-13.8408;39.9532;1;6;5.4745;5.5694;4.3796;MZN;05-09-2025;05-09-2027;05-10-2025;2
13515162052;BCO08DEP000000149;DO;1;MZ;-15.1463;35.4325;1;5;1.3753;1.7859;1.1003;MZN;27-11-2025;;27-12-2025;9
02265027714;BCO08DEP000000150;DP;1;MZ;-20.0469;39.0699;2;3;6.2664;6.3431;5.0131;MZN;24-05-2025;23-06-2025;23-06-2025;9
30599356475;BCO08DEP000000151;DO;0;MZ;-13.6209;36.3591;1;6;1.2655;1.7517;1.0124;MZN;05-07-2025;;04-08-2025;4
81070023648;BCO08DEP000000152;DP;0;MZ;-14.3530;31.5957;1;2;3.5635;4.4185;2.8508;MZN;29-07-2025;27-10-2025;28-08-2025;5
06077717622;BCO08DEP000000153;DP;1;MZ;-13.7888;31.6296;1;4;8.2296;9.1842;6.5837;MZN;20-05-2025;18-08-2025;19-06-2025;1
93494669217;BCO08DEP000000154;DP;1;MZ;-15.7989;39.3675;1;5;9.3646;10.1027;7.4917;MZN;19-09-2025;18-03-2026;19-10-2025;2
89908004531;BCO08DEP000000155;DO;0;MZ;-20.0831;35.2465;1;4;0.3504;0.5039;0.2804;MZN;20-05-2025;;19-06-2025;9
77158882213;BCO08DEP000000156;DO;1;MZ;-15.3283;32.7577;1;4;0.0607;0.9608;0.0486;MZN;20-01-2025;;19-02-2025;6
53772481214;BCO08DEP000000157;PA;1;MZ;-16.1449;32.8795;1;3;10.1006;10.6004;8.0805;MZN;22-02-2025;24-03-2025;24-03-2025;1
81450649048;BCO08DEP000000158;DO;0;MZ;-21.8374;33.4810;1;5;0.5697;1.0742;0.4557;MZN;26-03-2025;;25-04-2025;5
44431149430;BCO08DEP000000159;DO;0;MZ;-11.4794;30.5582;1;7;1.5211;2.2307;1.2169;MZN;03-05-2025;;02-06-2025;3
51688079150;BCO08DEP000000160;DP;0;MZ;-16.2056;38.9703;1;1;5.7776;6.6631;4.6220;MZN;30-01-2025;30-01-2026;01-03-2025;5
89441686714;BCO08DEP000000161;DO;0;MZ;-10.0565;36.9446;2;2;1.3251;1.3354;1.0601;MZN;05-12-2025;;04-01-2026;9
46638537207;BCO08DEP000000162;DO;0;MZ;-23.2109;39.0092;1;3;0.9740;1.6336;0.7792;MZN;13-02-2025;;15-03-2025;1
61818463402;BCO08DEP000000163;DO;1;MZ;-12.2224;34.9404;1;2;0.0687;0.8636;0.0550;MZN;03-04-2025;;03-05-2025;3
89797909137;BCO08DEP000000164;DP;0;MZ;-13.6099;33.3149;1;3;8.6703;9.2240;6.9362;MZN;19-05-2025;19-05-2026;18-06-2025;4
26365913653;BCO08DEP000000165;DO;0;MZ;-21.4710;39.2684;1;5;0.9618;1.0486;0.7695;MZN;19-12-2025;;18-01-2026;5
37325733756;BCO08DEP000000166;DP;1;MZ;-13.4654;39.8053;1;2;9.2281;10.1638;7.3825;MZN;14-05-2025;10-11-2025;13-06-2025;1
46841960992;BCO08DEP000000167;DO;0;MZ;-24.3820;36.7105;3;6;0.5057;1.1333;0.4046;MZN;27-09-2025;;27-10-2025;3
07566912845;BCO08DEP000000168;DO;1;MZ;-17.9085;32.4905;1;2;0.3855;0.3979;0.3084;MZN;11-09-2025;;11-10-2025;5
87381732801;BCO08DEP000000169;DF;1;MZ;-20.0271;37.8320;1;7;3.9877;4.6449;3.1901;MZN;11-05-2025;;10-06-2025;4
90616076529;BCO08DEP000000170;DF;0;MZ;-20.3778;30.0003;1;1;4.1705;4.4856;3.3364;MZN;09-07-2025;;08-08-2025;5
14890597133;BCO08DEP000000171;DO;1;MZ;-15.3024;37.2431;1;6;1.8209;1.9846;1.4567;USD;02-05-2025;;01-06-2025;5
54493740670;BCO08DEP000000172;DO;1;MZ;-16.6324;39.8430;1;4;0.4903;0.8250;0.3922;MZN;16-04-2025;;16-05-2025;3
26074249891;BCO08DEP000000173;DO;1;MZ;-10.3708;35.6429;1;3;0.7729;1.1943;0.6183;MZN;27-07-2025;;26-08-2025;5
