NUIB;Número do cliente;Código da agência bancária;Designação da agência bancária;Referência do pedido;Referência do crédito;Canal de submissão;Data da submissão;Resultado da apreciação do pedido;Motivo da rejeição;Tipo de cliente em relação à operação;Tipo de crédito;Âmbito de crédito;Cliente entidade correlacionada;Código do produto de crédito;Designação do produto de crédito;Tipo de amortização;Modalidade do crédito;Indicador crédito verde;Finalidade do crédito;Montante solicitado;Montante aprovado;Moeda da operação;Data da contratação;Data efectiva do 1º desembolso/ utilização;Data do 1º pagamento de capital;Período de deferimento;Data de maturidade;Número de prestações;Frequência de reembolsos;Tipo de taxas de juros;Taxa de juro de referência;Spread da taxa de juros;Comissão do crédito por assinatura;Cedência da operação;Crédito Segurado;Operação vinculada ao sindicato;Local de utilização;Latitude;Longitude;Actividade económica;Origem de recursos;Percentagem dos recursos consignados
19407597304;CLI358952453514747768;AG021401;Agência Nangade;BCO08PED000000011;BCO08CRD000000011;A;05-03-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;101;VER;104;1473268.79;1458499.82;MZN;18-03-2025;21-03-2025;20-04-2025;165;24-03-2030;118;5;3;5;8.8561;9135.16;N;S;S;021401;-10.7364;35.4768;96020;C;
24312314520;CLI048792138938366629;AG060508;Agência Machaze;BCO08PED000000012;BCO08CRD000000012;O;04-04-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;JUR;100;NVE;205;24213847.73;19094315.99;MZN;29-04-2025;01-05-2025;31-05-2025;122;01-06-2029;28;8;2;4;5.9062;9041.77;N;S;S;060501;-13.2156;35.9813;85210;C;
38396278123;CLI953696511302004701;AG100508;Agência Marracuene;BCO08PED000000013;BCO08CRD000000013;O;21-04-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;400;NVE;101;869295.24;677495.31;MZN;02-05-2025;10-05-2025;09-06-2025;178;09-12-2032;113;4;3;3;2.9513;7237.98;S;S;S;100502;-15.0448;31.2770;55101;P;
01260231684;CLI767788338641790518;AG011108;Agência Mecula;BCO08PED000000014;BCO08CRD000000014;A;06-03-2025;P;;E;3;3;N;PME01;PME01 Produto de crédito;SLA;100;NVE;204;33233880.48;0.00;MZN;;;;43;;0;1;1;2;2.5665;9494.67;N;S;N;011102;-13.8109;37.6722;62010;P;
30784096367;CLI738357171174995412;AG070903;Agência Machanga;BCO08PED000000015;BCO08CRD000000015;O;06-01-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;202;NVE;103;492964.66;402707.22;MZN;01-02-2025;11-02-2025;13-03-2025;46;17-09-2025;109;5;2;6;7.4537;7975.29;N;N;N;070903;-21.3103;39.1784;01110;P;
57404878264;CLI231690831124633578;AG030305;Agência Erati;BCO08PED000000016;BCO08CRD000000016;D;03-07-2025;P;;N;1;3;N;AGR01;AGR01 Produto de crédito;OUT;201;NVE;109;499000.43;0.00;MZN;;;;151;;0;5;1;4;5.6556;10056.19;S;N;S;030302;-12.7693;34.5660;55101;P;
03207909907;CLI503888893754698916;AG060207;Agência Barue;BCO08PED000000017;BCO08CRD000000017;D;22-05-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;101;NVE;102;1404673.63;796053.77;MZN;08-06-2025;18-06-2025;18-07-2025;111;18-07-2032;44;8;2;2;6.2110;8383.88;S;S;S;060201;-12.3499;39.5649;56101;C;
82567335618;CLI421037973916955874;AG081207;Agência Panda;BCO08PED000000018;BCO08CRD000000018;P;04-01-2025;A;;N;1;3;C;AGR01;AGR01 Produto de crédito;JUR;101;NVE;201;917037.54;821346.94;MZN;13-01-2025;22-01-2025;21-02-2025;73;03-12-2025;119;3;2;6;4.3078;10272.86;S;S;N;081201;-25.3485;36.5795;47210;C;
07862165833;CLI743130617964198542;AG031303;Agência Monapo;BCO08PED000000019;BCO08CRD000000019;A;20-09-2025;A;;N;3;1;N;COM01;COM01 Produto de crédito;FIA;103;NVE;110;134274.37;85250.69;ZAR;19-10-2025;28-10-2025;27-11-2025;143;22-10-2031;81;5;1;4;2.6551;17890.73;N;N;S;031303;-25.9646;38.0429;01130;M;17.98
55724652545;CLI324832451310995658;AG090302;Agência Chibuto;BCO08PED000000020;BCO08CRD000000020;P;04-02-2025;A;;E;3;1;N;PME01;PME01 Produto de crédito;JUR;401;NVE;201;40914520.29;35339671.39;MZN;03-03-2025;08-03-2025;07-04-2025;121;27-07-2028;96;6;1;7;3.1444;12501.19;N;N;S;090301;-19.1182;34.2539;01110;C;
37627325171;CLI219305985017939598;AG050403;Agência Changara;BCO08PED000000021;BCO08CRD000000021;D;05-05-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;IRR;100;NVE;102;389426.07;309140.10;MZN;28-05-2025;04-06-2025;04-07-2025;78;14-05-2034;105;4;1;1;3.4559;4449.43;S;S;N;050401;-18.3574;31.0860;56101;M;32.36
17182064155;CLI658408342809465824;AG070901;Agência Machanga;BCO08PED000000022;BCO08CRD000000022;A;05-04-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;FIA;204;NVE;103;255600.03;218923.71;MZN;27-04-2025;03-05-2025;02-06-2025;130;11-10-2029;101;9;2;1;2.8357;10479.53;S;S;N;070901;-17.5645;35.3682;47730;M;43.96
71821038735;CLI311027468188096953;AG091308;Agência Chongoene;BCO08PED000000023;BCO08CRD000000023;P;09-10-2025;A;;N;1;2;N;HAB01;HAB01 Produto de crédito;FIA;401;NVE;107;1078803.97;855199.22;MZN;26-10-2025;30-10-2025;29-11-2025;177;29-01-2035;116;6;1;8;9.4101;2401.76;N;N;N;091302;-17.9759;30.7779;55101;C;
30358016955;CLI030391708236089625;AG050508;Agência Chifunde;BCO08PED000000024;BCO08CRD000000024;A;27-08-2025;A;;N;1;2;N;COM01;COM01 Produto de crédito;BUL;401;NVE;204;7265376.16;6904707.00;MZN;05-09-2025;05-09-2025;05-10-2025;152;31-05-2032;112;2;1;2;5.3595;3729.23;S;S;N;050501;-14.4924;39.3636;64190;P;
06357590523;CLI813541587805270263;AG091006;Agência Massangena;BCO08PED000000025;BCO08CRD000000025;O;09-01-2025;A;;E;1;3;N;PME01;PME01 Produto de crédito;FIA;300;NVE;204;8122896.32;6629539.49;USD;23-01-2025;28-01-2025;27-02-2025;31;14-01-2030;98;9;1;1;4.1732;2999.41;S;S;N;091001;-25.1480;36.6717;41000;P;
34169170719;CLI753821648005063574;AG091102;Agência Massingir;BCO08PED000000026;BCO08CRD000000026;D;23-08-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;401;NVE;103;414834.72;341027.05;MZN;02-09-2025;08-09-2025;08-10-2025;125;28-10-2026;74;5;1;1;9.7598;2788.57;S;S;N;091102;-21.9766;35.8165;49230;C;
66721305095;CLI434122704249186900;AG011606;Agência Sanga;BCO08PED000000027;BCO08CRD000000027;O;22-06-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;FIA;202;VER;100;338143.06;222785.53;USD;02-07-2025;09-07-2025;08-08-2025;161;18-08-2030;22;1;1;2;4.2440;16311.17;S;S;S;011601;-16.3177;32.1250;47730;P;
49162985515;CLI820985492956583694;AG021407;Agência Nangade;BCO08PED000000028;BCO08CRD000000028;A;07-09-2025;R;21;N;1;3;N;AGR01;AGR01 Produto de crédito;IRR;202;NVE;102;3203475.05;0.00;MZN;;;;22;;0;5;1;6;8.8019;17352.05;S;N;S;021402;-12.4010;36.8509;64190;C;
78646313449;CLI287518771388163064;AG070905;Agência Machanga;BCO08PED000000029;BCO08CRD000000029;O;20-10-2025;A;;N;1;1;N;COM01;COM01 Produto de crédito;BUL;400;NVE;102;623234.51;362928.39;MZN;25-10-2025;30-10-2025;29-11-2025;80;25-10-2034;105;6;1;4;3.7337;11644.64;S;S;S;070901;-11.0776;37.5168;47210;C;
37556642223;CLI788840191664781278;AG041607;Agência Nicoadala;BCO08PED000000030;BCO08CRD000000030;O;17-02-2025;A;;N;1;3;C;PME01;PME01 Produto de crédito;SLA;203;NVE;109;2297858.48;1655224.79;ZAR;24-02-2025;01-03-2025;31-03-2025;50;01-07-2031;108;7;1;2;2.5200;2804.03;N;N;S;041601;-15.4641;34.1498;01110;C;
36110242307;CLI051520714327701503;AG050906;Agência Marávia;BCO08PED000000031;BCO08CRD000000031;O;29-10-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;OUT;404;NVE;105;135694.17;113133.68;USD;21-11-2025;28-11-2025;28-12-2025;110;13-06-2034;83;6;1;4;5.5644;18399.94;S;N;S;050903;-22.4451;34.4209;47210;C;
35194249231;CLI315759175745569772;AG041408;Agência Namacurra;BCO08PED000000032;BCO08CRD000000032;O;16-01-2025;P;;N;1;1;N;PES01;PES01 Produto de crédito;JUR;101;NVE;111;181024.18;0.00;MZN;;;;164;;0;4;1;8;9.6000;7233.80;N;N;N;041402;-24.4097;37.1907;96020;P;
91111960710;CLI412474917251480425;AG081307;Agência Vilankulo;BCO08PED000000033;BCO08CRD000000033;O;24-06-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;IRR;403;NVE;102;744289.38;684940.04;MZN;22-07-2025;23-07-2025;22-08-2025;97;20-10-2025;32;7;1;4;6.9870;15780.63;S;S;N;081302;-19.4438;33.0349;47730;P;
04165892170;CLI100730882429105954;AG100407;Agência Manhica;BCO08PED000000034;BCO08CRD000000034;D;21-11-2025;A;;N;1;3;C;COM01;COM01 Produto de crédito;SLA;401;NVE;109;2351436.26;1832548.52;ZAR;24-11-2025;27-11-2025;27-12-2025;0;20-09-2029;96;8;2;2;8.8360;331.22;N;S;N;100405;-23.8422;34.9647;86100;C;
54327200025;CLI241781932124896252;AG041407;Agência Namacurra;BCO08PED000000035;BCO08CRD000000035;D;27-08-2025;A;;N;1;1;N;PES01;PES01 Produto de crédito;IRR;202;NVE;111;2035421.83;1795117.72;EUR;21-09-2025;26-09-2025;26-10-2025;123;31-07-2035;4;2;1;6;8.4019;2683.33;S;S;S;041402;-18.3645;30.2416;49230;M;29.20
05612345700;CLI457738700829778996;AG071105;Agência Marromeu;BCO08PED000000036;BCO08CRD000000036;A;05-08-2025;R;60;N;1;3;N;PES01;PES01 Produto de crédito;JUR;101;NVE;107;588470.71;0.00;MZN;;;;134;;0;5;1;8;6.5664;8850.33;S;S;N;071102;-19.6315;35.5419;47730;P;
97213713234;CLI716360969306002505;AG070105;Agência Cidade da Beira;BCO08PED000000037;BCO08CRD000000037;O;30-07-2025;R;20;N;1;1;N;AGR01;AGR01 Produto de crédito;IRR;403;NVE;105;694428.69;0.00;MZN;;;;116;;0;3;1;1;14.3527;6457.23;S;S;N;070104;-25.9785;32.5840;96020;P;
29895077112;CLI774143716058502395;AG090803;Agência Mabalane;BCO08PED000000038;BCO08CRD000000038;O;25-10-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;202;NVE;110;1554944.21;1271305.00;MZN;23-11-2025;28-11-2025;28-12-2025;15;04-12-2033;85;3;2;1;7.7470;14340.28;S;N;N;090801;-11.3221;38.5164;85210;P;
83495195659;CLI471480235979666796;AG031104;Agência Mogovolas;BCO08PED000000039;BCO08CRD000000039;A;22-03-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;SLA;202;NVE;100;697595.25;425974.87;MZN;10-04-2025;19-04-2025;19-05-2025;166;07-03-2030;69;6;1;7;7.1665;9735.20;N;S;N;031102;-16.7446;32.4605;49230;M;79.41
90030516152;CLI779084613131252914;AG061007;Agência Tambara;BCO08PED000000040;BCO08CRD000000040;P;09-04-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;JUR;102;NVE;101;929303.93;822198.29;MZN;17-04-2025;24-04-2025;24-05-2025;116;08-11-2027;85;7;1;1;4.3223;2599.00;S;S;S;061002;-12.5895;34.3665;64190;M;88.25
58282423242;CLI959526068569589162;AG100105;Agência Cidade da Matola;BCO08PED000000041;BCO08CRD000000041;A;30-03-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;FIA;404;NVE;111;954411.36;632968.59;MZN;14-04-2025;16-04-2025;16-05-2025;160;03-11-2029;37;3;1;4;10.5641;16597.06;N;S;N;100101;-22.3285;30.4673;62010;C;
12625701110;CLI265355797554164559;AG071201;Agência Muanza;BCO08PED000000042;BCO08CRD000000042;A;22-10-2025;R;30;N;1;3;N;HAB01;HAB01 Produto de crédito;FIA;203;NVE;107;971765.14;0.00;MZN;;;;105;;0;4;1;5;8.4774;14794.73;S;S;N;071201;-25.9363;34.7585;86100;P;
85851436423;CLI288801711392583817;AG032002;Agência Rapale;BCO08PED000000043;BCO08CRD000000043;P;27-09-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;SLA;401;NVE;102;976765.57;557861.95;MZN;21-10-2025;21-10-2025;20-11-2025;11;01-08-2034;14;3;2;3;8.2756;18249.07;S;N;S;032003;-13.7879;39.4512;41000;M;50.40
82567335618;CLI130467582953351949;AG081209;Agência Panda;BCO08PED000000044;BCO08CRD000000044;D;09-03-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;BUL;401;NVE;205;26049462.10;18895835.97;MZN;21-03-2025;26-03-2025;25-04-2025;7;31-07-2027;48;7;1;7;5.0751;14978.28;N;N;S;081201;-25.8257;34.9471;47210;P;
04858269246;CLI045075503514346924;AG071302;Agência Nhamatanda;BCO08PED000000045;BCO08CRD000000045;O;30-04-2025;P;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;101;NVE;103;229545.00;0.00;MZN;;;;117;;0;7;2;1;7.9984;1610.82;N;N;S;071302;-25.7137;30.2572;41000;C;
23284078506;CLI737087016740889737;AG030805;Agência Mecuburi;BCO08PED000000046;BCO08CRD000000046;A;14-07-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;IRR;401;NVE;109;2021212.60;1697237.73;MZN;04-08-2025;08-08-2025;07-09-2025;17;15-08-2033;20;9;1;4;12.5257;9994.34;N;S;N;030804;-14.8713;39.6723;85210;P;
66603801770;CLI601276863720508960;AG031103;Agência Mogovolas;BCO08PED000000047;BCO08CRD000000047;D;13-04-2025;R;10;N;1;2;C;COM01;COM01 Produto de crédito;SLA;403;NVE;200;9314270.70;0.00;MZN;;;;133;;0;3;2;7;7.6222;7907.03;N;N;S;031103;-13.3878;32.3721;56101;C;
26074249891;CLI602025950905748378;AG011507;Agência Nipepe;BCO08PED000000048;BCO08CRD000000048;O;19-01-2025;A;;N;3;3;N;PES01;PES01 Produto de crédito;IRR;404;NVE;101;717682.65;621384.52;MZN;18-02-2025;18-02-2025;20-03-2025;40;25-08-2029;104;5;1;4;10.2755;4260.68;N;N;S;011501;-11.1025;30.3563;47110;P;
77967109713;CLI631409973281326309;AG041201;Agência Mopeia;BCO08PED000000049;BCO08CRD000000049;A;13-02-2025;A;;N;1;1;N;EMP01;EMP01 Produto de crédito;JUR;300;NVE;111;280703.38;162929.61;EUR;19-02-2025;01-03-2025;31-03-2025;12;21-07-2029;107;2;1;4;9.8844;18433.39;S;S;N;041202;-22.6458;32.5799;47730;C;
07695188064;CLI822063862531971181;AG080708;Agência Jangamo;BCO08PED000000050;BCO08CRD000000050;O;18-09-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;JUR;100;VER;200;6441263.10;4016700.10;USD;10-10-2025;15-10-2025;14-11-2025;159;23-07-2030;113;7;1;8;4.0177;14535.53;N;N;S;080701;-16.9484;37.9850;62010;P;
46475667698;CLI255028191793608413;AG031802;Agência Nacala-A-Velha;BCO08PED000000051;BCO08CRD000000051;D;11-08-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;BUL;101;VER;205;49265692.39;38936285.14;MZN;15-08-2025;25-08-2025;24-09-2025;133;20-10-2032;31;8;1;1;3.1388;18678.80;S;S;S;031802;-17.8465;36.2943;86100;C;
69291271437;CLI385999076402270884;AG041103;Agência Mocuba;BCO08PED000000052;BCO08CRD000000052;D;25-10-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;SLA;404;NVE;200;21415821.37;17613420.09;MZN;02-11-2025;12-11-2025;12-12-2025;49;13-03-2026;90;3;1;4;3.5619;15925.20;N;N;N;041102;-23.1624;34.3903;47110;P;
80884987200;CLI803360721742791138;AG070209;Agência Buzi;BCO08PED000000053;BCO08CRD000000053;A;03-10-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;103;NVE;104;994404.83;683887.40;MZN;19-10-2025;28-10-2025;27-11-2025;159;10-01-2031;6;1;1;4;12.9285;4540.48;S;S;S;070202;-15.8480;37.2511;47300;M;38.07
38955371779;CLI386564292125847756;AG030106;Agência Nampula;BCO08PED000000054;BCO08CRD000000054;A;06-09-2025;A;;N;1;3;N;PES01;PES01 Produto de crédito;BUL;404;NVE;202;14645722.10;12598726.78;MZN;11-09-2025;19-09-2025;19-10-2025;6;20-10-2029;108;8;2;2;3.2549;15741.19;N;S;N;030104;-20.8613;33.7677;62010;M;85.38
57422170134;CLI493454810070651545;AG030808;Agência Mecuburi;BCO08PED000000055;BCO08CRD000000055;O;26-08-2025;A;;N;1;1;N;AGR01;AGR01 Produto de crédito;FIA;202;NVE;101;511009.40;422907.20;MZN;17-09-2025;25-09-2025;25-10-2025;127;28-06-2029;115;6;2;6;4.3824;11583.99;S;S;N;030801;-22.7544;35.4526;56101;C;
19959419075;CLI978699408953724917;AG030603;Agência Malema;BCO08PED000000056;BCO08CRD000000056;D;25-02-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;401;NVE;107;384954.76;292232.35;MZN;24-03-2025;28-03-2025;27-04-2025;135;24-11-2029;41;2;1;6;3.5023;9979.11;S;S;N;030602;-24.8183;30.5190;96020;M;73.15
94977894781;CLI143852488878765619;AG071308;Agência Nhamatanda;BCO08PED000000057;BCO08CRD000000057;A;24-03-2025;A;;E;1;3;N;EMP01;EMP01 Produto de crédito;SLA;401;NVE;204;5698534.16;4699224.55;MZN;05-04-2025;08-04-2025;08-05-2025;20;14-07-2033;13;7;1;4;2.1483;1906.30;N;N;S;071301;-23.7314;34.7505;64190;M;44.94
93062579697;CLI229295106257314145;AG030709;Agência Meconta;BCO08PED000000058;BCO08CRD000000058;P;01-04-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;SLA;402;NVE;109;304433.71;212731.66;MZN;21-04-2025;27-04-2025;27-05-2025;50;17-05-2029;96;5;1;6;4.9368;4393.24;S;N;N;030703;-15.3329;36.8968;55101;M;23.61
37702817800;CLI645868953420832042;AG070203;Agência Buzi;BCO08PED000000059;BCO08CRD000000059;O;23-04-2025;A;;N;1;3;N;AGR01;AGR01 Produto de crédito;BUL;403;VER;108;301866.83;286773.65;MZN;26-04-2025;26-04-2025;26-05-2025;50;26-04-2029;71;6;1;4;7.8333;5205.71;S;S;S;070202;-24.7638;36.9915;47110;C;
14423338211;CLI368446324801709171;AG061109;Agência Macate;BCO08PED000000060;BCO08CRD000000060;P;03-09-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;FIA;103;NVE;201;2732454.93;1875638.56;MZN;04-09-2025;14-09-2025;14-10-2025;144;25-03-2031;33;1;2;1;5.6855;3796.79;N;S;N;061102;-23.3576;39.7654;01130;P;
73230710841;CLI692072813369438206;AG011509;Agência Nipepe;BCO08PED000000061;BCO08CRD000000061;A;19-06-2025;A;;N;1;3;N;COM01;COM01 Produto de crédito;OUT;403;NVE;100;1830680.73;1826604.76;MZN;19-07-2025;24-07-2025;23-08-2025;118;26-06-2032;117;1;1;4;4.1183;11283.53;S;S;S;011501;-18.4556;34.3394;96020;P;
83187394157;CLI204253392391404813;AG040401;Agência Gile;BCO08PED000000062;BCO08CRD000000062;D;13-10-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;201;NVE;105;874065.05;506958.55;MZN;12-11-2025;13-11-2025;13-12-2025;58;13-09-2032;73;1;1;8;8.2416;1445.43;N;N;N;040401;-19.0415;39.7287;47110;P;
89561958479;CLI305362097375153443;AG091109;Agência Massingir;BCO08PED000000063;BCO08CRD000000063;O;15-05-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;OUT;300;NVE;111;283613.97;242407.32;MZN;25-05-2025;28-05-2025;27-06-2025;53;26-02-2026;31;7;2;4;9.5242;11792.26;N;S;N;091101;-19.9452;37.8141;41000;M;45.84
82115501559;CLI513282744655382455;AG030904;Agência Memba;BCO08PED000000064;BCO08CRD000000064;O;15-06-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;JUR;103;NVE;202;5615057.88;4169389.28;MZN;15-07-2025;21-07-2025;20-08-2025;8;17-09-2029;65;1;2;3;3.6806;8407.85;N;N;N;030903;-17.8512;35.7957;01110;M;76.42
53677716622;CLI722324457428569936;AG011606;Agência Sanga;BCO08PED000000065;BCO08CRD000000065;D;23-08-2025;A;;E;1;1;N;AGR01;AGR01 Produto de crédito;FIA;202;NVE;204;8355343.16;6743632.55;USD;08-09-2025;08-09-2025;08-10-2025;13;11-05-2026;76;6;2;8;5.8288;18853.09;N;N;S;011601;-25.7886;35.5227;47730;P;
93516515160;CLI887490570685976480;AG100403;Agência Manhica;BCO08PED000000066;BCO08CRD000000066;D;02-05-2025;A;;N;1;2;N;EMP01;EMP01 Produto de crédito;FIA;401;NVE;100;342021.77;246295.59;MZN;19-05-2025;22-05-2025;21-06-2025;4;24-07-2027;25;2;2;2;13.3716;8301.99;N;S;S;100401;-23.9654;37.4359;85210;C;
23960096448;CLI156083348929471958;AG061008;Agência Tambara;BCO08PED000000067;BCO08CRD000000067;A;03-11-2025;A;;N;1;1;N;EMP01;EMP01 Produto de crédito;JUR;202;NVE;107;1619856.72;1124996.02;MZN;07-11-2025;10-11-2025;10-12-2025;102;21-04-2028;29;9;1;1;8.3407;77.03;S;N;S;061001;-16.9353;34.5765;47300;P;
68018259641;CLI659231260688960736;AG050704;Agência Macanga;BCO08PED000000068;BCO08CRD000000068;P;28-06-2025;A;;N;1;3;N;EMP01;EMP01 Produto de crédito;SLA;401;NVE;108;2242839.69;1342258.52;MZN;26-07-2025;05-08-2025;04-09-2025;32;19-07-2026;99;3;1;8;14.6246;7383.79;N;N;S;050702;-24.8657;38.3351;86100;C;
38416883645;CLI471648463136102398;AG032204;Agência Larde;BCO08PED000000069;BCO08CRD000000069;D;15-06-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;404;NVE;102;856120.76;536074.25;MZN;18-06-2025;19-06-2025;19-07-2025;25;17-04-2033;6;1;1;8;11.0610;7640.23;N;S;S;032202;-23.6027;32.2226;47300;P;
61409367963;CLI549292266269497108;AG031105;Agência Mogovolas;BCO08PED000000070;BCO08CRD000000070;D;18-07-2025;A;;N;1;3;N;HAB01;HAB01 Produto de crédito;IRR;204;NVE;103;400948.48;228799.87;MZN;05-08-2025;08-08-2025;07-09-2025;7;10-01-2029;33;3;1;5;5.2391;5450.70;N;S;S;031103;-25.6163;33.4710;47300;C;
07009929965;CLI102432163505003716;AG051308;Agência Zumbo;BCO08PED000000071;BCO08CRD000000071;A;12-01-2025;A;;N;1;3;N;PME01;PME01 Produto de crédito;BUL;202;NVE;105;479400.64;380543.93;MZN;10-02-2025;17-02-2025;19-03-2025;110;27-06-2028;35;2;2;5;5.0797;13732.52;N;N;S;051301;-10.4245;33.3437;55101;C;
