NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
096207758927429113154;16172003231;MZ5909620775892742911315405868543598;AG031702;;02;MZN;07;02;01;96020;02;13147962.51;483;00;01;01;00;29-10-2025;14-02-2020;;;29-10-2025;01;03;S;N
092398343604058132553;84610740095;MZ5909239834360405813255394257450242;AG020508;;01;MZN;01;01;04;64190;00;0.00;0;01;04;01;00;20-06-2025;24-08-2021;;;20-06-2025;04;02;G;N
097171734435833870811;71841110058;MZ5909717173443583387081110928886492;AG090904;;01;MZN;01;01;04;85210;00;0.00;0;01;03;01;00;23-12-2025;31-05-2025;;;23-12-2025;03;04;S;N
093812139867371850895;40667130001;MZ5909381213986737185089587745584883;AG090403;;03;MZN;05;02;03;47210;03;3702640.17;414;00;04;01;00;11-06-2025;11-01-2016;;;11-06-2025;04;03;S;N
097677342324009834622;05415530039;MZ5909767734232400983462289021584388;AG060906;;02;MZN;07;02;05;85210;01;9186204.96;67;00;03;04;11;12-06-2025;01-08-2021;;;12-06-2025;03;02;S;N
091672578873356741042;55089391122;MZ5909167257887335674104273701961812;AG040109;;01;MZN;04;02;03;01130;01;2880678.78;423;00;04;01;00;07-11-2025;04-04-2019;;;07-11-2025;04;03;S;N
093732837376273521864;94073671097;MZ5909373283737627352186491296817740;AG070104;;01;MZN;01;01;05;01130;00;0.00;0;02;05;01;00;29-08-2025;26-12-2017;;;29-08-2025;05;04;S;N
090365883829400860255;59242696626;MZ5909036588382940086025514658372489;AG040904;;01;MZN;01;01;05;47730;00;0.00;0;01;01;01;00;17-03-2025;05-08-2023;;;17-03-2025;01;01;S;N
099227887322324069957;56669639002;MZ5909922788732232406995717898257349;AG050607;;01;MZN;03;02;05;85210;01;3742654.40;202;00;01;01;00;23-06-2025;09-08-2016;;;23-06-2025;01;01;S;N
092770312770854615571;12248075403;MZ5909277031277085461557130862123158;AG100602;;02;USD;01;01;05;96020;00;0.00;0;02;01;01;00;19-01-2025;14-11-2022;;;19-01-2025;01;02;G;N
096988579724404386598;14022403963;MZ5909698857972440438659836143989600;AG031602;;01;MZN;01;01;05;01110;00;0.00;0;02;01;01;00;07-01-2025;16-09-2024;;;07-01-2025;01;01;S;N
093892829753107983198;97096561489;MZ5909389282975310798319809517891954;AG042007;;01;MZN;01;01;04;47110;00;0.00;0;01;02;01;00;11-02-2025;15-03-2023;;;11-02-2025;02;03;S;N
094414742550061355097;09011393344;MZ5909441474255006135509749536085704;AG021006;;01;MZN;06;02;05;41000;01;6206109.82;97;00;03;01;00;13-08-2025;23-06-2022;;;13-08-2025;03;04;S;N
095721463918173274697;38603155578;MZ5909572146391817327469748506410793;AG020707;;02;MZN;01;01;04;55101;00;0.00;0;01;04;01;00;18-08-2025;29-04-2021;;;18-08-2025;04;05;S;N
096936804172723725059;87397664156;MZ5909693680417272372505996502791648;AG030506;;01;MZN;01;01;04;86100;00;0.00;0;02;05;01;00;17-11-2025;24-12-2018;;;17-11-2025;05;04;G;N
092707610718462010384;54731317386;MZ5909270761071846201038424209337108;AG081205;;04;MZN;01;01;02;56101;00;0.00;0;01;03;01;00;26-01-2025;20-12-2017;;;26-01-2025;03;03;S;N
096055618689298291386;80110046396;MZ5909605561868929829138681676254188;AG030805;;01;MZN;01;01;05;01130;00;0.00;0;01;05;01;00;17-07-2025;08-06-2019;;;17-07-2025;05;01;S;N
091762255761230972796;71327651561;MZ5909176225576123097279656444168318;AG021204;;01;MZN;01;01;05;47110;00;0.00;0;02;04;01;00;10-02-2025;15-03-2023;;;10-02-2025;04;01;G;N
096709024252154450633;47529761997;MZ5909670902425215445063399756683714;AG030608;;01;MZN;01;01;03;55101;00;0.00;0;01;01;01;00;13-01-2025;20-11-2023;;;13-01-2025;01;03;G;N
096483125022851470012;35772648626;MZ5909648312502285147001291883449404;AG040204;;01;USD;04;02;05;47110;01;10039045.17;333;00;04;01;00;31-08-2025;18-09-2022;;;31-08-2025;04;03;S;N
091033754524239545305;15404391447;MZ5909103375452423954530599351693417;AG010601;;01;MZN;01;01;01;47110;00;0.00;0;01;01;01;00;13-10-2025;03-06-2020;;;13-10-2025;01;05;S;N
096111766514868124961;34697041210;MZ5909611176651486812496182101589026;AG100401;;01;MZN;01;01;04;86100;00;0.00;0;01;03;01;00;21-12-2025;22-04-2025;;;21-12-2025;03;01;G;N
095621223154053587839;32303420346;MZ5909562122315405358783951855186749;AG020307;;01;MZN;01;01;03;47730;00;0.00;0;01;01;01;00;29-03-2025;12-12-2023;;;29-03-2025;01;02;S;N
096591361098364071955;48128546390;MZ5909659136109836407195583362665833;AG030901;;01;MZN;01;01;05;56101;00;0.00;0;02;04;01;00;29-07-2025;06-01-2024;;;29-07-2025;04;03;S;N
099392966441121610639;12213462940;MZ5909939296644112161063986571244228;AG071003;;04;MZN;04;02;02;86100;02;8845161.26;327;00;04;01;00;17-11-2025;26-04-2016;;;17-11-2025;04;02;S;N
095782569108491284932;05034237650;MZ5909578256910849128493272446690729;AG090702;;02;MZN;01;01;03;55101;00;0.00;0;02;05;03;09;25-05-2025;12-06-2021;;;25-05-2025;05;01;S;N
099109893694270790207;92300101766;MZ5909910989369427079020744331203751;AG041501;;01;MZN;01;01;01;49230;00;0.00;0;01;01;01;00;04-10-2025;31-01-2019;;;04-10-2025;01;01;S;N
095223394970130208041;03614960885;MZ5909522339497013020804102719291296;AG100708;;01;MZN;01;01;03;01110;00;0.00;0;02;05;01;00;07-05-2025;07-08-2021;;;07-05-2025;05;02;S;N
092051055445454086508;92182022749;MZ5909205105544545408650835972693928;AG030105;;01;MZN;01;01;03;47730;00;0.00;0;01;04;04;14;20-11-2025;03-08-2023;;;20-11-2025;04;05;S;N
094331924560503451712;89063731469;MZ5909433192456050345171273203336571;AG091208;;01;MZN;01;01;05;86100;00;0.00;0;02;03;01;00;23-12-2025;19-04-2024;;;23-12-2025;03;04;G;N
092151403780012172946;68343427574;MZ5909215140378001217294662115702476;AG011107;;02;MZN;01;01;01;62010;00;0.00;0;02;03;01;00;01-04-2025;31-08-2024;;;01-04-2025;03;03;G;N
095909708309443648431;34735503963;MZ5909590970830944364843168438832723;AG010108;;01;MZN;07;02;04;86100;01;1596255.17;214;00;02;01;00;19-08-2025;30-10-2023;;;19-08-2025;02;05;S;N
093524981639946383998;61968994205;MZ5909352498163994638399829540846092;AG032003;;01;MZN;01;01;03;64190;00;0.00;0;01;03;01;00;27-02-2025;17-10-2022;;;27-02-2025;03;03;G;N
092353752872143870965;58865130731;MZ5909235375287214387096527088284512;AG040801;;01;MZN;01;01;05;56101;00;0.00;0;01;01;01;00;19-01-2025;26-01-2018;;;19-01-2025;01;01;S;N
098627366415744064057;04480617687;MZ5909862736641574406405762739897047;AG030103;;02;MZN;01;01;04;86100;00;0.00;0;02;02;04;16;01-04-2025;01-05-2020;;;01-04-2025;02;03;S;N
099746425801189999117;99924660468;MZ5909974642580118999911771997124117;AG080907;;01;MZN;01;01;05;56101;00;0.00;0;02;05;01;00;30-03-2025;12-02-2024;;;30-03-2025;05;02;S;N
092682806338046918435;87891961495;MZ5909268280633804691843585714961844;AG030406;;02;MZN;01;01;05;85210;00;0.00;0;02;01;01;00;13-01-2025;22-03-2022;;;13-01-2025;01;01;G;N
095586097849357746856;55968966510;MZ5909558609784935774685698614554911;AG070405;;01;MZN;01;01;05;64190;00;0.00;0;01;01;01;00;27-11-2025;19-08-2024;;;27-11-2025;01;01;G;N
098967446440890526836;01239548881;MZ5909896744644089052683686091422805;AG031407;;02;MZN;01;01;04;85210;00;0.00;0;01;05;01;00;12-12-2025;13-02-2023;;;12-12-2025;05;04;G;N
093160595726032231342;04493094591;MZ5909316059572603223134202447301859;AG010706;;01;MZN;01;01;05;47210;00;0.00;0;02;03;01;00;18-05-2025;22-04-2020;;;18-05-2025;03;03;G;N
090919105198257821442;05342689328;MZ5909091910519825782144265859425964;AG010705;;05;USD;01;01;02;47210;00;0.00;0;02;02;02;12;04-07-2025;31-01-2023;;;04-07-2025;02;05;S;N
097017481180312629450;02121094414;MZ5909701748118031262945026207431284;AG031604;;02;USD;01;01;03;47210;00;0.00;0;02;03;03;14;05-12-2025;06-01-2016;;;05-12-2025;03;01;G;N
094954430633356751532;74140552738;MZ5909495443063335675153225545582693;AG090207;;01;MZN;01;01;05;01130;00;0.00;0;01;04;02;17;23-12-2025;29-06-2021;;;23-12-2025;04;05;G;N
097662505982795086035;89427935501;MZ5909766250598279508603554226278905;AG030105;;02;ZAR;01;01;03;49230;00;0.00;0;02;03;01;00;17-08-2025;20-07-2020;;;17-08-2025;03;03;G;N
098840485077945463642;48327982024;MZ5909884048507794546364269410216325;AG080707;;02;MZN;01;01;01;56101;00;0.00;0;01;03;01;00;25-11-2025;08-10-2025;;;25-11-2025;03;01;S;N
094933678660734778805;50266938798;MZ5909493367866073477880575846059328;AG020801;;01;ZAR;01;01;03;47730;00;0.00;0;01;02;01;00;27-04-2025;15-07-2017;;;27-04-2025;02;03;G;N
099308507240822868457;05547567354;MZ5909930850724082286845714205035175;AG031601;;01;USD;01;01;03;47730;00;0.00;0;02;04;01;00;23-04-2025;12-11-2024;;;23-04-2025;04;01;S;N
094822568116680798802;16767129968;MZ5909482256811668079880229423287847;AG021108;;01;MZN;01;01;01;64190;00;0.00;0;01;03;03;11;23-03-2025;07-02-2024;;;23-03-2025;03;05;S;N
095643906234459889902;31731500404;MZ5909564390623445988990264095581271;AG070308;;01;USD;01;01;05;56101;00;0.00;0;01;04;01;00;25-04-2025;28-12-2019;;;25-04-2025;04;01;G;N
094092371286296443310;31857864632;MZ5909409237128629644331053664151544;AG010704;;02;MZN;01;01;05;56101;00;0.00;0;01;03;01;00;11-11-2025;26-02-2022;;;11-11-2025;03;01;G;N
094391134624345782144;38707676715;MZ5909439113462434578214478301857621;AG070306;;01;MZN;01;01;02;85210;00;0.00;0;01;04;01;00;09-03-2025;24-10-2020;;;09-03-2025;04;01;S;N
099018359772961355147;41131517601;MZ5909901835977296135514713237220544;AG040103;;01;MZN;01;01;03;64190;00;0.00;0;01;02;01;00;06-09-2025;14-02-2017;;;06-09-2025;02;04;G;N
091771393346851200455;64318786973;MZ5909177139334685120045526741622998;AG041906;;01;MZN;01;01;01;85210;00;0.00;0;02;05;01;00;06-06-2025;16-03-2024;;;06-06-2025;05;02;S;N
092414509317990050718;18916876656;MZ5909241450931799005071852541717925;AG070304;;02;MZN;01;01;01;56101;00;0.00;0;02;03;01;00;12-09-2025;03-06-2020;;;12-09-2025;03;01;S;N
097187865631485544609;12707538696;MZ5909718786563148554460960867682903;AG100409;;02;MZN;05;02;03;41000;03;8513449.14;19;00;03;01;00;17-09-2025;31-12-2019;;;17-09-2025;03;02;G;N
091239618764673688980;41557180788;MZ5909123961876467368898034146533242;AG010107;;01;MZN;01;01;02;56101;00;0.00;0;02;04;01;00;10-05-2025;31-01-2017;;;10-05-2025;04;03;G;N
096970503026380377556;16500932960;MZ5909697050302638037755697087141037;AG030809;;02;MZN;01;01;01;85210;00;0.00;0;02;05;01;00;15-12-2025;08-12-2025;;;15-12-2025;05;02;G;S
099035473959806224608;21925884356;MZ5909903547395980622460822488348481;AG041401;;01;MZN;01;01;01;56101;00;0.00;0;02;04;01;00;23-10-2025;18-08-2018;;;23-10-2025;04;03;G;N
091066944380641182038;65260938408;MZ5909106694438064118203861082138804;AG061208;;02;MZN;01;01;04;01110;00;0.00;0;01;04;01;00;14-03-2025;23-05-2017;;;14-03-2025;04;01;G;N
097631806098830584843;92260806776;MZ5909763180609883058484306222249331;AG061209;;02;MZN;01;01;02;49230;00;0.00;0;01;01;02;05;21-11-2025;24-09-2025;;;21-11-2025;01;03;S;N
096317681478590916384;91800180116;MZ5909631768147859091638434377174059;AG091106;;01;MZN;01;01;04;01110;00;0.00;0;01;05;01;00;03-10-2025;06-04-2025;;;03-10-2025;05;04;G;N
090578207501865198153;70256692628;MZ5909057820750186519815348513376955;AG032301;;01;MZN;01;01;01;41000;00;0.00;0;02;04;03;15;08-01-2025;15-02-2017;;;08-01-2025;04;02;S;N
095652946978315899512;34630982986;MZ5909565294697831589951250032146985;AG031205;;01;MZN;01;01;02;47730;00;0.00;0;01;03;01;00;16-07-2025;10-02-2016;;;16-07-2025;03;02;G;N
092857809573485137420;64945785281;MZ5909285780957348513742009420719321;AG100704;;01;MZN;01;01;01;85210;00;0.00;0;02;05;01;00;14-12-2025;01-12-2019;;;14-12-2025;05;04;G;N
092093987755907392349;56010569642;MZ5909209398775590739234943675674708;AG032007;;02;MZN;03;02;03;01130;02;4365416.87;200;00;04;01;00;11-03-2025;10-05-2020;;;11-03-2025;04;02;S;N
099647626912313920245;82983989727;MZ5909964762691231392024558474339728;AG031004;;01;MZN;01;01;05;55101;00;0.00;0;02;01;01;00;01-01-2025;18-02-2016;;;01-01-2025;01;01;G;N
098736531845260787025;73763907232;MZ5909873653184526078702597485551832;AG031101;;04;MZN;01;01;05;55101;00;0.00;0;01;02;01;00;04-10-2025;02-12-2019;;;04-10-2025;02;01;S;N
091498935769442526105;26808008918;MZ5909149893576944252610560559451998;AG070103;;03;MZN;01;01;02;96020;00;0.00;0;01;01;01;00;23-10-2025;04-12-2016;;;23-10-2025;01;01;G;N
098065596009015348577;50342160501;MZ5909806559600901534857787150221363;AG031701;;01;MZN;01;01;05;47300;00;0.00;0;02;03;01;00;14-11-2025;26-12-2023;;;14-11-2025;03;01;S;N
095858535637585814658;67318550013;MZ5909585853563758581465895090776848;AG030501;;01;MZN;05;02;05;55101;02;7092120.81;73;00;04;01;00;27-12-2025;20-12-2020;;;27-12-2025;04;01;G;N
093857202904505233635;92172454330;MZ5909385720290450523363578891080500;AG031001;;01;MZN;08;02;02;85210;02;11460601.04;383;00;03;01;00;10-06-2025;28-11-2023;;;10-06-2025;03;01;S;N
099072066793404508122;15836445889;MZ5909907206679340450812218102371604;AG100306;;01;MZN;08;02;02;96020;03;29175185.06;216;00;04;01;00;30-12-2025;03-11-2023;;;30-12-2025;04;01;G;N
098249660937087497488;80087216707;MZ5909824966093708749748896270556599;AG080301;;01;MZN;01;01;01;56101;00;0.00;0;02;05;01;00;25-05-2025;02-03-2020;;;25-05-2025;05;02;G;N
097029318810272834749;68076984173;MZ5909702931881027283474933087720250;AG060801;;04;ZAR;01;01;02;01110;00;0.00;0;01;03;01;00;18-10-2025;07-04-2024;;;18-10-2025;03;04;G;N
094601339321258957935;65898499817;MZ5909460133932125895793597761662728;AG011202;;01;MZN;01;01;02;47730;00;0.00;0;01;01;01;00;16-01-2025;26-02-2023;;;16-01-2025;01;02;G;N
099947112816418708024;77292843703;MZ5909994711281641870802460172571307;AG042005;;01;MZN;01;01;05;01110;00;0.00;0;02;03;01;00;14-10-2025;28-11-2020;;;14-10-2025;03;02;G;N
098560178201214401656;89486062594;MZ5909856017820121440165678166252641;AG080408;;04;MZN;01;01;04;55101;00;0.00;0;02;01;01;00;22-03-2025;28-11-2020;;;22-03-2025;01;02;S;N
092488982971252638721;35343445131;MZ5909248898297125263872142694455659;AG021107;;01;MZN;01;01;02;55101;00;0.00;0;02;02;01;00;11-02-2025;03-05-2021;;;11-02-2025;02;03;G;N
090034389707314117204;78337803319;MZ5909003438970731411720416628126994;AG100601;;01;MZN;04;02;05;01110;01;3101411.69;366;00;03;01;00;23-12-2025;13-07-2016;;;23-12-2025;03;03;S;N
098471318104456444652;85246971024;MZ5909847131810445644465203738242048;AG080705;;01;MZN;01;01;01;85210;00;0.00;0;02;03;01;00;20-06-2025;19-11-2020;;;20-06-2025;03;02;S;N
092285587156108285103;00849598538;MZ5909228558715610828510372439432766;AG021301;;01;MZN;01;01;01;41000;00;0.00;0;01;03;01;00;24-08-2025;24-09-2020;;;24-08-2025;03;04;G;N
096079802950403851411;90443417018;MZ5909607980295040385141101706088043;AG070701;;02;MZN;06;02;05;86100;03;9435532.19;297;00;04;01;00;01-09-2025;02-09-2019;;;01-09-2025;04;02;S;N
095863295075361125197;85090152650;MZ5909586329507536112519758167994569;AG040606;;02;MZN;01;01;05;47730;00;0.00;0;02;03;01;00;02-01-2025;20-06-2023;;;02-01-2025;03;02;G;N
095448844445553152245;86319023814;MZ5909544884444555315224520995462043;AG060302;;01;MZN;01;01;05;62010;00;0.00;0;01;04;01;00;13-01-2025;29-07-2021;;;13-01-2025;04;01;G;N
094334239219570497572;35592779604;MZ5909433423921957049757217949335822;AG030504;;01;MZN;01;01;02;47210;00;0.00;0;01;02;01;00;15-12-2025;27-06-2021;;;15-12-2025;02;03;G;N
092705603892409054872;66706781581;MZ5909270560389240905487295827150533;AG021203;;01;MZN;03;02;05;56101;01;13020478.53;157;00;01;01;00;14-07-2025;28-11-2021;;;14-07-2025;01;01;G;N
093641280556550143152;81715327534;MZ5909364128055655014315208296164246;AG030207;;01;MZN;01;01;04;41000;00;0.00;0;02;01;01;00;31-12-2025;02-11-2020;;;31-12-2025;01;02;G;N
095060371714471214578;85405901424;MZ5909506037171447121457852144456504;AG041106;;01;MZN;01;01;02;01130;00;0.00;0;02;03;01;00;15-06-2025;14-05-2018;;;15-06-2025;03;02;S;N
094997099736872087498;54218634433;MZ5909499709973687208749807738193747;AG030103;;02;MZN;01;01;01;47730;00;0.00;0;02;04;03;10;12-02-2025;22-07-2017;;;12-02-2025;04;01;S;N
097364622666295446141;83809604050;MZ5909736462266629544614106592306691;AG032208;;01;MZN;04;02;03;55101;01;17227811.63;457;00;04;01;00;31-12-2025;14-02-2017;;;31-12-2025;04;01;G;N
093197076419191253346;21264765958;MZ5909319707641919125334684568491281;AG090501;;01;MZN;03;02;03;55101;02;2535322.31;306;00;04;01;00;22-12-2025;13-04-2025;;;22-12-2025;04;04;S;N
091884785779927452039;97072291448;MZ5909188478577992745203945310134342;AG100407;;01;MZN;01;01;01;56101;00;0.00;0;02;04;01;00;10-11-2025;27-10-2019;;;10-11-2025;04;03;S;N
095641641274443833629;70961297152;MZ5909564164127444383362978587089658;AG050601;;02;MZN;01;01;01;56101;00;0.00;0;01;01;01;00;05-06-2025;19-06-2016;;;05-06-2025;01;01;S;N
093600779240118127158;91079129883;MZ5909360077924011812715856587914081;AG040109;;02;MZN;03;02;04;85210;04;8907044.16;76;00;01;01;00;15-12-2025;11-04-2024;;;15-12-2025;01;02;G;N
094490134276821792130;00867991083;MZ5909449013427682179213031451679097;AG070904;;01;MZN;07;02;03;01110;02;1363965.15;315;00;03;01;00;07-08-2025;08-04-2018;;;07-08-2025;03;03;S;N
093417908321769011072;82974985931;MZ5909341790832176901107285156041658;AG031406;;01;MZN;08;02;05;47730;03;9932775.81;76;00;04;01;00;09-12-2025;29-04-2021;;;09-12-2025;04;03;G;N
095639241412383213740;88773221179;MZ5909563924141238321374091905255126;AG031408;;01;MZN;01;01;01;01110;00;0.00;0;02;04;01;00;04-11-2025;07-03-2021;;;04-11-2025;04;02;G;N
094646895723820470347;29312750980;MZ5909464689572382047034793744285290;AG041708;;01;MZN;01;01;03;55101;00;0.00;0;02;03;01;00;12-07-2025;06-04-2022;;;12-07-2025;03;01;G;N
098429470755765515616;70342585651;MZ5909842947075576551561624078377941;AG061209;;02;MZN;05;02;04;86100;01;25176985.68;193;00;05;01;00;09-03-2025;19-09-2019;;;09-03-2025;05;02;S;N
096442158462512624906;59888647614;MZ5909644215846251262490632269257380;AG081204;;05;MZN;01;01;04;64190;00;0.00;0;02;02;01;00;28-05-2025;19-08-2017;;;28-05-2025;02;03;S;N
094429896957002298756;15921959972;MZ5909442989695700229875645348855886;AG040903;;01;MZN;01;01;02;55101;00;0.00;0;02;01;02;04;10-03-2025;29-09-2023;;;10-03-2025;01;03;G;N
096679263064075344678;73403854341;MZ5909667926306407534467808860535366;AG070403;;02;MZN;01;01;01;01110;00;0.00;0;01;01;01;00;06-09-2025;30-07-2021;;;06-09-2025;01;02;S;N
092576887779656963180;73502110910;MZ5909257688777965696318080016973735;AG030109;;01;MZN;08;02;01;47300;03;11368748.42;361;00;02;01;00;24-11-2025;02-07-2025;;;24-11-2025;02;02;G;N
090578934797423694931;40546492815;MZ5909057893479742369493125436445564;AG100304;;01;MZN;01;01;03;62010;00;0.00;0;01;01;03;09;27-04-2025;01-03-2025;;;27-04-2025;01;02;S;N
090096004102646920626;46716597727;MZ5909009600410264692062600880015429;AG031704;;01;MZN;01;01;05;56101;00;0.00;0;02;01;01;00;09-09-2025;10-08-2021;;;09-09-2025;01;01;S;N
095855599615016279253;01628968043;MZ5909585559961501627925311255148734;AG071104;;02;MZN;04;02;01;01110;03;1486531.34;117;00;01;01;00;29-08-2025;20-07-2024;;;29-08-2025;01;01;G;N
099319332421562455238;45788300445;MZ5909931933242156245523809954388366;AG042006;;01;MZN;01;01;02;49230;00;0.00;0;01;02;01;00;25-03-2025;24-04-2021;;;25-03-2025;02;02;S;N
096691953601786788539;98176945814;MZ5909669195360178678853931010059394;AG070909;;01;MZN;01;01;05;01130;00;0.00;0;02;01;02;08;08-02-2025;18-11-2016;;;08-02-2025;01;01;G;N
096488715469262139586;83843720129;MZ5909648871546926213958606453372346;AG021104;;02;MZN;04;02;03;47300;01;7389626.31;258;00;04;04;03;02-06-2025;21-07-2019;;;02-06-2025;04;01;G;N
095675581006119729859;50821658981;MZ5909567558100611972985960416555391;AG100807;;02;MZN;07;02;04;64190;03;27785782.91;34;00;04;01;00;25-11-2025;03-03-2017;;;25-11-2025;04;02;S;N
092299931612870721857;22808617034;MZ5909229993161287072185731453285290;AG030806;;01;MZN;01;01;05;86100;00;0.00;0;01;05;01;00;13-03-2025;29-06-2022;;;13-03-2025;05;02;S;N
091412153962526020846;42732535252;MZ5909141215396252602084684993258025;AG030609;;01;MZN;01;01;05;86100;00;0.00;0;02;03;01;00;12-04-2025;04-04-2019;;;12-04-2025;03;01;G;N
