ID da transacção;ID do Ponto;Data e hora de operação;Valor (MT);Comissão (MT);PAN;NIB de débito;Número de telefone de débito
BCO09TPOS0000000030;BCO09POS0000063;15-05-2025 10:52:34;9217.68;79.22;6545928853316221204;094515370912084127170;853507369
BCO09TPOS0000000031;BCO09POS0000019;18-09-2025 20:18:41;1614.64;24.93;3740841473975775105;097197263346277276901;857688527
BCO09TPOS0000000032;BCO09POS0000028;28-02-2025 10:37:41;8836.36;108.33;8936680822895451899;091771673462722481626;820500367
BCO09TPOS0000000033;BCO09POS0000073;11-08-2025 14:02:56;2128.90;22.48;6054768281810112927;093437146695852867763;878381945
BCO09TPOS0000000034;BCO09POS0000001;12-04-2025 11:20:38;4224.53;57.14;7394372394388888323;094551352394010577563;823491240
BCO09TPOS0000000035;BCO09POS0000005;14-03-2025 14:02:18;860.75;4.51;8790202275018480220;099830433842445211661;856903509
BCO09TPOS0000000036;BCO09POS0000067;11-01-2025 16:52:22;4371.89;9.33;1549249024258679334;092424625928226675732;852723463
BCO09TPOS0000000037;BCO09POS0000034;10-02-2025 17:31:13;26880.73;252.84;0206236840403315227;093684298618917646134;869602965
BCO09TPOS0000000038;BCO09POS0000075;04-07-2025 14:11:48;13645.09;182.93;0581903251913198988;096366884483724298828;872119206
BCO09TPOS0000000039;BCO09POS0000064;17-08-2025 08:21:23;3244.16;19.86;5809324189471679728;092414509317990050718;853820305
BCO09TPOS0000000040;BCO09POS0000042;25-03-2025 21:07:31;127.71;2.63;7372926496116385844;095002955216185415327;879924757
BCO09TPOS0000000041;BCO09POS0000068;30-11-2025 21:13:08;917.92;16.17;7832660502155534416;094303472102991980611;822386627
BCO09TPOS0000000042;BCO09POS0000098;21-12-2025 18:06:14;5631.69;11.64;9934168212000980608;096312432953650657261;876678488
BCO09TPOS0000000043;BCO09POS0000083;25-08-2025 17:06:14;1152.37;14.77;9751532946849670083;095224317069138810790;863416528
BCO09TPOS0000000044;BCO09POS0000062;20-11-2025 09:51:30;1415.11;18.70;1503129259897727844;099325043424116710413;826213931
BCO09TPOS0000000045;BCO09POS0000015;30-09-2025 16:29:51;7308.57;38.02;9981446745466293845;092310623373664361778;859509862
BCO09TPOS0000000046;BCO09POS0000085;30-11-2025 09:44:46;1604.33;39.79;8167429538611702769;098910275261868504587;861024374
BCO09TPOS0000000047;BCO09POS0000067;24-04-2025 09:57:23;1072.43;19.14;4391177542194475882;091202269560765667714;846967978
BCO09TPOS0000000048;BCO09POS0000079;16-04-2025 10:12:54;1439.92;17.89;2597693291493163662;096205686648889059863;840719890
BCO09TPOS0000000049;BCO09POS0000051;10-01-2025 12:12:10;427.24;1.33;7071605940115871134;095685578582821812770;840591207
BCO09TPOS0000000050;BCO09POS0000004;11-08-2025 16:19:51;1915.25;36.46;4678161862310334095;093641280556550143152;841835830
BCO09TPOS0000000051;BCO09POS0000097;26-11-2025 15:23:24;1265.74;31.00;5467166019540997812;097870994335944874861;850104818
BCO09TPOS0000000052;BCO09POS0000004;11-04-2025 13:42:36;1161.04;7.98;8795289813708096996;093046070622227721059;850284167
BCO09TPOS0000000053;BCO09POS0000012;06-11-2025 18:25:00;681.79;5.14;1713995975696886046;093437146695852867763;858815163
BCO09TPOS0000000054;BCO09POS0000042;11-01-2025 04:58:05;9599.49;26.49;3136682655999613453;097061572890723337018;827768116
BCO09TPOS0000000055;BCO09POS0000074;28-12-2025 10:21:39;1019.89;6.83;9192840291019281776;096768512485214209125;859447751
BCO09TPOS0000000056;BCO09POS0000079;26-01-2025 08:43:58;4252.15;48.63;9546831280589845765;095478537772539685137;823608754
BCO09TPOS0000000057;BCO09POS0000085;05-06-2025 15:21:40;512.74;12.38;9449006250178727777;098807079344759326875;824494123
BCO09TPOS0000000058;BCO09POS0000024;22-01-2025 07:52:05;3337.30;51.35;7429245841509063866;098065596009015348577;874517097
BCO09TPOS0000000059;BCO09POS0000086;26-02-2025 12:56:21;1121.04;2.22;4184274434010309914;094303472102991980611;857466037
BCO09TPOS0000000060;BCO09POS0000045;20-12-2025 13:44:19;5793.45;16.58;4855834482004521890;096456442961168335619;851712625
BCO09TPOS0000000061;BCO09POS0000072;04-05-2025 09:51:18;837.57;5.12;8494438889587965800;091933709714696149759;876668685
BCO09TPOS0000000062;BCO09POS0000055;21-09-2025 10:56:36;320.84;3.31;7660947224553853415;090124467862536925942;828457740
BCO09TPOS0000000063;BCO09POS0000094;16-11-2025 11:17:00;2852.98;13.26;4895882202606342740;096172930929529680683;820533176
BCO09TPOS0000000064;BCO09POS0000061;04-03-2025 07:10:55;2998.43;30.73;9627253571593175996;094776044644704392353;876096417
BCO09TPOS0000000065;BCO09POS0000036;13-03-2025 13:23:26;11032.52;262.11;5068104324537956949;096411175505191914183;829959739
BCO09TPOS0000000066;BCO09POS0000070;30-11-2025 21:22:00;652.62;1.94;9577927499522451866;095803580086566667315;866087401
BCO09TPOS0000000067;BCO09POS0000036;15-10-2025 21:10:20;11663.53;233.24;3661615205007002837;097532804848250151309;876242247
BCO09TPOS0000000068;BCO09POS0000058;17-04-2025 19:58:06;397.05;4.07;5357172064606459995;096718427303700236034;873343893
BCO09TPOS0000000069;BCO09POS0000019;25-01-2025 10:05:54;516.17;9.34;3727103418825411344;093155443014457251917;824735411
BCO09TPOS0000000070;BCO09POS0000029;11-02-2025 18:37:49;5039.70;113.38;1156940401925304443;095919303079963227009;850021356
BCO09TPOS0000000071;BCO09POS0000014;03-05-2025 09:16:29;2806.29;32.48;5777089530011501687;098592023557151325387;864680080
BCO09TPOS0000000072;BCO09POS0000038;21-07-2025 12:54:25;1065.30;22.87;1260831995200177046;097197007208004822778;827209313
BCO09TPOS0000000073;BCO09POS0000013;18-07-2025 17:57:09;1633.63;16.26;5719728553079398091;090258615297896511623;820357760
BCO09TPOS0000000074;BCO09POS0000095;31-03-2025 09:20:03;2112.07;38.43;2937231164413202863;099918140671429077209;855083150
BCO09TPOS0000000075;BCO09POS0000040;20-08-2025 18:57:25;1580.75;9.75;3055796641842227200;096418936739331023072;845664991
BCO09TPOS0000000076;BCO09POS0000047;03-03-2025 09:32:42;560.21;1.66;9334642430322368644;094654962610096517613;822614890
BCO09TPOS0000000077;BCO09POS0000018;03-07-2025 03:42:52;4912.26;31.02;2127420658233957534;096034487226688758595;869611590
BCO09TPOS0000000078;BCO09POS0000033;28-11-2025 15:53:02;8780.09;201.31;6364607403882672928;094984334837827759573;866649092
BCO09TPOS0000000079;BCO09POS0000027;09-06-2025 16:58:34;3648.46;72.41;4280373409454164728;094245071255120192453;822011641
BCO09TPOS0000000080;BCO09POS0000006;17-05-2025 18:06:09;439.31;4.70;4680155745459193630;095683639756164322317;856332313
BCO09TPOS0000000081;BCO09POS0000032;04-10-2025 12:26:37;1403.10;13.51;7637908506347260098;096271802043429858633;823059088
BCO09TPOS0000000082;BCO09POS0000086;30-07-2025 09:22:49;11746.19;285.77;1124286617727504683;099830433842445211661;868845812
BCO09TPOS0000000083;BCO09POS0000044;18-01-2025 17:33:04;2457.66;8.96;6650999858238423857;094367161939243531328;841317480
BCO09TPOS0000000084;BCO09POS0000085;27-04-2025 10:41:01;2451.11;24.64;1164866502472387986;097197007208004822778;841201685
BCO09TPOS0000000085;BCO09POS0000017;26-01-2025 18:59:41;426.11;4.42;8760031459889794156;095381090021388741160;858101145
BCO09TPOS0000000086;BCO09POS0000082;03-07-2025 15:49:33;250.72;3.70;4756642592235838880;097785553607850226616;868782184
BCO09TPOS0000000087;BCO09POS0000022;16-09-2025 21:28:53;1979.52;4.70;7350349803078074639;097020544517066433155;865927331
BCO09TPOS0000000088;BCO09POS0000049;07-01-2025 10:08:43;7732.00;187.95;9288020221174464239;093626134338056881035;828941242
BCO09TPOS0000000089;BCO09POS0000072;30-11-2025 08:44:11;210.66;1.45;3748546739321677893;092299263959013073274;872329133
BCO09TPOS0000000090;BCO09POS0000015;28-09-2025 14:41:04;14410.72;236.04;9466424502791130304;091996243716528719543;873533130
BCO09TPOS0000000091;BCO09POS0000083;11-08-2025 11:28:30;287.14;2.77;7072974038999934687;092687050338702960291;854972959
BCO09TPOS0000000092;BCO09POS0000003;03-03-2025 16:17:24;1936.61;40.38;0426379978755707678;093176517916426011933;848447857
BCO09TPOS0000000093;BCO09POS0000011;27-08-2025 07:05:04;2606.35;46.81;6773690994199689661;090517572392799839725;872319609
BCO09TPOS0000000094;BCO09POS0000066;02-12-2025 16:17:19;1226.95;27.54;7238095021174780241;091848219348663870992;844775337
BCO09TPOS0000000095;BCO09POS0000038;29-04-2025 16:01:40;1195.55;29.45;6625031990681437850;094959028130869210698;850080047
BCO09TPOS0000000096;BCO09POS0000046;09-09-2025 12:07:43;9546.51;159.94;8046813589351857370;098646408316171548788;864471555
BCO09TPOS0000000097;BCO09POS0000063;23-09-2025 16:32:12;1053.64;26.26;9328411487645271166;098913552414788451856;856075096
BCO09TPOS0000000098;BCO09POS0000056;13-09-2025 05:15:12;162.95;2.54;3757055152887093106;096237091614505213414;854532545
BCO09TPOS0000000099;BCO09POS0000084;20-08-2025 15:19:33;2103.35;50.11;8939401753698218764;090411595795471645832;867915817
BCO09TPOS0000000100;BCO09POS0000007;02-01-2025 16:09:32;1271.16;14.84;3351224330598096905;090827090439760234824;871194790
BCO09TPOS0000000101;BCO09POS0000092;13-05-2025 18:52:57;2289.17;28.23;4810794569409492089;090106054980995769799;857649783
BCO09TPOS0000000102;BCO09POS0000082;29-03-2025 09:33:06;198.21;0.34;6767003913081717445;097180482909855296201;867440962
BCO09TPOS0000000103;BCO09POS0000007;12-02-2025 11:13:12;380.39;1.79;3850112177722253860;091646925855406784373;822406426
BCO09TPOS0000000104;BCO09POS0000077;13-04-2025 18:27:07;1349.09;17.97;9398415276655522401;090520351182843459344;820537877
BCO09TPOS0000000105;BCO09POS0000039;30-01-2025 09:10:12;7420.04;70.57;0471294522694551297;090055498835441075041;862997216
BCO09TPOS0000000106;BCO09POS0000007;11-05-2025 16:02:33;3881.25;67.31;9294440889841824417;098082274618462721062;873696667
BCO09TPOS0000000107;BCO09POS0000032;01-04-2025 21:09:14;1249.28;16.91;0432298625631527005;091884785779927452039;849544698
BCO09TPOS0000000108;BCO09POS0000095;28-06-2025 10:47:08;4962.99;105.88;0163944197873882344;097532804848250151309;879315552
BCO09TPOS0000000109;BCO09POS0000004;05-04-2025 12:49:47;599.64;6.70;3193299339851825823;097552643029920003719;847539173
BCO09TPOS0000000110;BCO09POS0000027;18-09-2025 10:02:45;1592.65;29.24;8349709431782051994;096020149092997669759;849946786
BCO09TPOS0000000111;BCO09POS0000020;31-05-2025 13:52:54;963.88;17.60;9621751041810799639;098772690911701244517;853673076
BCO09TPOS0000000112;BCO09POS0000004;19-09-2025 17:41:04;2383.95;30.00;8642607172271621975;097536756845630282370;823488955
BCO09TPOS0000000113;BCO09POS0000012;08-11-2025 21:45:54;3872.93;32.74;2139366888215711766;093637996292389655485;842501871
BCO09TPOS0000000114;BCO09POS0000036;01-02-2025 20:02:31;3935.58;76.86;9474468740146979260;091977155678612518695;824266205
BCO09TPOS0000000115;BCO09POS0000030;18-12-2025 18:36:11;349.27;3.93;4361453683662166734;093411987817799792115;864984554
BCO09TPOS0000000116;BCO09POS0000024;04-02-2025 16:42:02;7393.42;117.29;5970431111234258205;090252852685008897601;852659048
BCO09TPOS0000000117;BCO09POS0000063;31-05-2025 08:06:54;2150.54;19.45;9941205302003980662;091247840200346707556;841230612
BCO09TPOS0000000118;BCO09POS0000066;28-11-2025 16:02:27;2419.99;26.67;7448210987436975663;096693744919760856756;864362388
BCO09TPOS0000000119;BCO09POS0000077;12-08-2025 12:29:07;1880.36;46.71;5637168475531250951;097443292252364397671;864221764
BCO09TPOS0000000120;BCO09POS0000040;05-01-2025 09:23:32;1029.42;1.49;5615465246600082650;093224109281053363805;875942001
BCO09TPOS0000000121;BCO09POS0000055;31-12-2025 05:35:46;313.96;7.44;0332873404687693168;098560520744418574699;877292323
BCO09TPOS0000000122;BCO09POS0000083;29-04-2025 16:01:11;1196.98;7.17;9124865025404864077;090369447262169202378;829724540
BCO09TPOS0000000123;BCO09POS0000001;20-09-2025 12:11:07;12858.27;97.08;4018080295035331929;092883269769198943497;841489134
BCO09TPOS0000000124;BCO09POS0000023;11-12-2025 11:31:29;3358.05;52.51;0142740372413013631;091429493974262519485;858788039
BCO09TPOS0000000125;BCO09POS0000083;01-04-2025 19:36:47;130.89;0.50;3696683554786087727;091381280122066258694;852859625
BCO09TPOS0000000126;BCO09POS0000076;08-08-2025 12:33:04;14615.03;336.94;7121906683878733830;097364622666295446141;873289965
BCO09TPOS0000000127;BCO09POS0000070;12-01-2025 15:51:23;2959.44;37.12;5467944234469475693;095060127935949132515;870638619
BCO09TPOS0000000128;BCO09POS0000091;13-03-2025 22:19:29;1072.41;7.43;9742551874629399559;099859075145793744223;840237946
BCO09TPOS0000000129;BCO09POS0000069;19-09-2025 18:21:12;10719.81;237.26;4008289017675767148;099790468116263980207;856340759
BCO09TPOS0000000130;BCO09POS0000045;21-06-2025 10:28:25;1848.52;17.88;3050793181998862687;094776044644704392353;875505637
BCO09TPOS0000000131;BCO09POS0000095;19-04-2025 01:22:47;4049.41;5.13;6607717300920301695;091261667601627899241;841730561
BCO09TPOS0000000132;BCO09POS0000056;06-01-2025 16:04:01;242.42;5.70;9954638242377473741;094740952089574988090;824105960
BCO09TPOS0000000133;BCO09POS0000015;16-07-2025 21:33:05;7535.23;55.80;4619591485520193886;095007369588365423311;857757788
BCO09TPOS0000000134;BCO09POS0000081;14-12-2025 09:13:11;2017.09;50.40;0923861288511095341;096748310672526738728;823542676
BCO09TPOS0000000135;BCO09POS0000063;20-10-2025 13:46:09;756.60;18.60;9560556983098826232;099796923484831031976;873917681
BCO09TPOS0000000136;BCO09POS0000084;05-10-2025 18:58:01;1650.45;4.92;1422715138294818410;090720226189276521232;826982303
BCO09TPOS0000000137;BCO09POS0000024;15-12-2025 16:17:48;1334.39;1.62;0545420938839448468;094782042499765866280;843833499
BCO09TPOS0000000138;BCO09POS0000065;01-06-2025 13:42:43;202.72;4.52;3909697033689122236;094551352394010577563;846876651
BCO09TPOS0000000139;BCO09POS0000047;04-01-2025 07:18:39;342.40;2.47;1873340202094486826;093892829753107983198;844809351
BCO09TPOS0000000140;BCO09POS0000037;07-10-2025 06:32:38;2009.89;33.29;7105159790691017313;094123652187467015466;877031552
BCO09TPOS0000000141;BCO09POS0000020;24-02-2025 19:47:38;4710.31;22.52;9816384418441455773;098097083793200003991;848407242
BCO09TPOS0000000142;BCO09POS0000088;21-05-2025 09:53:11;350.45;7.76;3493170572912805981;093176517916426011933;878520451
BCO09TPOS0000000143;BCO09POS0000047;16-01-2025 22:37:34;1403.30;14.78;5862146014807406957;099683767242130855482;820055490
BCO09TPOS0000000144;BCO09POS0000076;28-05-2025 19:24:31;10245.44;126.74;2984594880327570272;093577863207972478014;865375031
BCO09TPOS0000000145;BCO09POS0000096;07-03-2025 19:14:57;179.37;2.36;2451757916111024930;098549975371028112382;820598422
BCO09TPOS0000000146;BCO09POS0000006;28-06-2025 22:04:59;6966.08;173.30;3505616707262841360;093219585332067644522;828866786
BCO09TPOS0000000147;BCO09POS0000086;27-07-2025 12:22:56;10910.64;206.19;2799086184260569477;093864523961246779128;829330592
BCO09TPOS0000000148;BCO09POS0000061;03-08-2025 15:10:15;6740.49;111.49;6828148497903556566;095626114731008860083;868335247
BCO09TPOS0000000149;BCO09POS0000082;31-05-2025 11:46:48;489.87;7.56;6329660269321898898;096364314475300641023;879862781
BCO09TPOS0000000150;BCO09POS0000031;18-01-2025 18:13:18;11634.89;112.80;8391802697723704721;094553758869247889170;873583211
BCO09TPOS0000000151;BCO09POS0000040;05-10-2025 13:12:47;707.93;5.48;8734045388519406726;098608927041406732899;851351720
BCO09TPOS0000000152;BCO09POS0000073;27-01-2025 19:27:24;1426.99;27.33;4292155666871470297;096358528561426923992;866224760
BCO09TPOS0000000153;BCO09POS0000065;25-01-2025 13:10:35;686.27;3.87;6351115670005967868;097063558988838265312;859538636
BCO09TPOS0000000154;BCO09POS0000081;09-08-2025 14:04:07;4978.71;40.97;9747563396071789829;094479306048125671413;829397673
BCO09TPOS0000000155;BCO09POS0000023;15-10-2025 10:03:59;1133.16;7.86;9245883865714392131;098312591331571957235;851752449
BCO09TPOS0000000156;BCO09POS0000042;02-02-2025 11:51:38;549.39;13.58;2982160641594736360;091858126036007504027;825761338
BCO09TPOS0000000157;BCO09POS0000017;27-11-2025 12:48:11;1322.90;18.65;9087662860715327074;097349634277415412691;876299705
BCO09TPOS0000000158;BCO09POS0000073;02-07-2025 17:58:24;11470.59;32.46;4978772302146569715;095785328706971904477;841263653
BCO09TPOS0000000159;BCO09POS0000092;07-06-2025 16:24:47;717.58;17.83;6766287068723745822;099239931495769111914;878970072
BCO09TPOS0000000160;BCO09POS0000057;05-10-2025 13:41:19;2608.30;7.86;6807744727462316314;096583034959096652667;851599059
BCO09TPOS0000000161;BCO09POS0000006;07-10-2025 07:38:48;9897.34;179.73;3011052872269789724;090628159425862697151;879749410
BCO09TPOS0000000162;BCO09POS0000082;01-04-2025 15:56:37;119.45;1.20;0995279738920925411;096942170153654216213;826520792
BCO09TPOS0000000163;BCO09POS0000004;30-07-2025 15:33:36;974.44;11.14;8511273000190249301;097340973360553604128;865838301
BCO09TPOS0000000164;BCO09POS0000011;22-11-2025 10:04:24;569.96;10.79;9839648919529185375;099660258471858711660;843181750
BCO09TPOS0000000165;BCO09POS0000007;18-10-2025 11:34:34;20370.74;379.67;3996637958485638189;096993633920856757869;852156942
BCO09TPOS0000000166;BCO09POS0000041;28-11-2025 20:57:54;18388.37;41.52;8949053142776906241;097540441632523476049;858651335
BCO09TPOS0000000167;BCO09POS0000032;09-06-2025 04:49:22;2189.25;42.21;9602893447835967952;094006857798620214908;875059891
BCO09TPOS0000000168;BCO09POS0000024;11-01-2025 19:53:40;5924.03;129.31;5688504846455594133;099938314486805843203;824423569
BCO09TPOS0000000169;BCO09POS0000025;27-03-2025 17:08:15;918.59;7.20;6909095411260659105;094959028130869210698;856345505
BCO09TPOS0000000170;BCO09POS0000019;01-03-2025 08:06:30;1925.05;27.88;3129743965002201568;094071974693199524325;867293051
BCO09TPOS0000000171;BCO09POS0000035;23-06-2025 23:59:09;1511.41;37.24;7470169665138640981;098755398986644182677;846585497
BCO09TPOS0000000172;BCO09POS0000098;02-08-2025 07:09:04;3904.45;77.27;6142418028098227117;097918334721605257370;871020096
BCO09TPOS0000000173;BCO09POS0000097;04-04-2025 15:48:35;5469.82;80.19;8462537934755354641;096748310672526738728;841513594
BCO09TPOS0000000174;BCO09POS0000056;31-07-2025 10:47:19;641.38;7.70;7100293389194887711;091367372490928381930;875299542
BCO09TPOS0000000175;BCO09POS0000081;16-10-2025 20:26:32;766.31;9.08;2192226894344110893;090900044592570728367;871714380
BCO09TPOS0000000176;BCO09POS0000013;17-11-2025 09:23:46;1207.72;25.88;7470799630426669340;090429597624535564568;877200545
BCO09TPOS0000000177;BCO09POS0000066;04-06-2025 11:57:23;194.68;2.03;6620236691272940993;096824656954583236304;871466890
BCO09TPOS0000000178;BCO09POS0000019;13-04-2025 17:44:17;1823.14;23.04;5011756724041373846;093162743802356385104;844536815
BCO09TPOS0000000179;BCO09POS0000031;10-11-2025 18:48:34;2943.76;49.51;7088362475321589265;097103549117220312056;861347938
BCO09TPOS0000000180;BCO09POS0000039;04-10-2025 02:12:10;1090.06;15.08;3604326732466437595;093580911894975766759;823698912
BCO09TPOS0000000181;BCO09POS0000087;16-03-2025 05:53:20;291.45;5.55;7966583433474467038;095920801065241597851;850441443
BCO09TPOS0000000182;BCO09POS0000017;07-05-2025 20:49:06;4032.56;24.79;8801004175510768877;094053759548066890159;827439316
BCO09TPOS0000000183;BCO09POS0000013;13-07-2025 16:18:51;598.20;5.23;8951529233534059338;094868916183331133353;869281283
BCO09TPOS0000000184;BCO09POS0000064;12-02-2025 19:49:38;1593.15;9.43;5008811113206545106;099129957883593032157;869205627
BCO09TPOS0000000185;BCO09POS0000035;02-08-2025 17:26:41;639.79;13.47;8343783921423528052;097258388681112184249;850342485
BCO09TPOS0000000186;BCO09POS0000016;25-11-2025 21:46:20;170.48;0.24;7339327933109619148;090908032282050111564;827297817
BCO09TPOS0000000187;BCO09POS0000036;01-10-2025 04:00:25;5661.13;22.95;4002455006019820566;098608927041406732899;821339805
BCO09TPOS0000000188;BCO09POS0000065;29-04-2025 18:06:55;472.38;3.70;5998345130258402020;094042189890148882548;875576190
BCO09TPOS0000000189;BCO09POS0000035;06-12-2025 17:38:51;5016.51;75.54;2085827964084458674;092192305318617015437;847240214
BCO09TPOS0000000190;BCO09POS0000100;20-06-2025 20:20:53;1801.64;41.45;0049277312953229961;098543111225386253821;823208138
BCO09TPOS0000000191;BCO09POS0000082;04-10-2025 07:16:08;751.08;9.08;0554255340246845698;091389029275568965788;825467442
BCO09TPOS0000000192;BCO09POS0000082;10-03-2025 08:56:51;914.05;6.17;2126798463554974555;099766247258269279078;847363170
BCO09TPOS0000000193;BCO09POS0000094;15-07-2025 18:10:09;725.28;9.34;1888598037584120258;091520390660099471225;868361042
BCO09TPOS0000000194;BCO09POS0000010;27-07-2025 18:30:02;5144.86;77.02;6206891733747830133;094939083802216039466;844398465
BCO09TPOS0000000195;BCO09POS0000055;19-01-2025 20:06:01;329.72;3.45;7232746460559378294;093797181495635897124;859227754
BCO09TPOS0000000196;BCO09POS0000014;03-07-2025 17:27:38;10966.72;110.51;3533495021132720036;092317394208189747362;821116475
BCO09TPOS0000000197;BCO09POS0000087;02-06-2025 20:50:37;212.79;1.77;5859783383869908600;094635223064437270144;848750215
BCO09TPOS0000000198;BCO09POS0000027;09-12-2025 09:44:04;9174.74;74.81;2403263546422978890;094946119627586687583;878783879
BCO09TPOS0000000199;BCO09POS0000034;12-12-2025 10:04:31;12254.64;169.67;1472734401530579224;093766343566575914107;842978973
BCO09TPOS0000000200;BCO09POS0000027;01-05-2025 12:03:58;5033.24;52.41;5763850106548608601;099674380753681947912;878081183
BCO09TPOS0000000201;BCO09POS0000092;10-08-2025 21:56:05;1260.54;18.55;4735146238446036280;095258098417242441491;870220044
BCO09TPOS0000000202;BCO09POS0000079;03-10-2025 09:07:06;398.10;1.26;9009356770941723872;093162743802356385104;840903227
BCO09TPOS0000000203;BCO09POS0000014;24-08-2025 16:45:16;8531.28;151.87;2411830237173442640;095576842432621328424;851079568
BCO09TPOS0000000204;BCO09POS0000024;13-01-2025 17:48:23;7145.81;83.89;4436115501615971030;095102668643800994311;879237430
BCO09TPOS0000000205;BCO09POS0000038;11-01-2025 17:41:48;2193.67;30.49;3951713308759179210;098031397528166160175;822369351
BCO09TPOS0000000206;BCO09POS0000059;19-12-2025 16:01:17;2540.53;5.05;5665904137835473588;092808805688626252573;820709664
BCO09TPOS0000000207;BCO09POS0000083;10-09-2025 09:03:42;301.69;4.18;6757913744257286135;094337275628577681561;858496044
BCO09TPOS0000000208;BCO09POS0000087;27-07-2025 11:58:48;3208.18;70.15;1378691690320769609;099162915203974037970;872321609
BCO09TPOS0000000209;BCO09POS0000044;22-10-2025 14:38:52;2457.56;7.80;4082593886855436251;091811364147390939831;841407008
BCO09TPOS0000000210;BCO09POS0000083;22-06-2025 09:59:48;1144.00;1.98;3025592569587653880;096062380351217719448;841753102
BCO09TPOS0000000211;BCO09POS0000080;04-11-2025 06:18:46;576.25;6.90;3446092926901583979;094681669853522860857;851687946
BCO09TPOS0000000212;BCO09POS0000052;10-02-2025 08:08:09;306.71;3.63;7236488147526712845;095880529035165598372;829390749
BCO09TPOS0000000213;BCO09POS0000084;28-07-2025 18:55:52;745.98;14.20;5771907967115111658;090628159425862697151;865578928
BCO09TPOS0000000214;BCO09POS0000088;16-04-2025 10:34:01;192.43;0.62;5484023926431558915;092299263959013073274;827654983
